# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11), Amp(S21), Amp(S11)
4.000000000000000000e+09,6.846000912535619694e-06,1.461211865605507052e-04,-7.187504218310830639e-01,7.252853961796323218e-03,1.462814714526679250e-04,7.187870148889384803e-01
4.080000000000000000e+09,2.131792502920517056e-05,1.486668304466836038e-04,-7.187314097674932789e-01,7.422315217637478861e-03,1.501874841743272083e-04,7.187697337461825819e-01
4.160000000000000477e+09,1.725738372415219274e-06,1.503716516917470627e-04,-7.187257093671730601e-01,7.593284953182176909e-03,1.503815540730781583e-04,7.187658195001529471e-01
4.240000000000000000e+09,2.440102320297143066e-06,1.497235760632289277e-04,-7.187194834522552256e-01,7.766330227860511817e-03,1.497434583829791764e-04,7.187614428856661242e-01
4.320000000000000000e+09,3.726221371684783489e-06,1.480438720371528207e-04,-7.187633431463850142e-01,7.941510098081427244e-03,1.480907585687360646e-04,7.188072140940197086e-01
4.400000000000000000e+09,3.088514372240112867e-06,1.461088324338440146e-04,-7.187261842526054822e-01,8.120424163299460110e-03,1.461414719927531182e-04,7.187720565095043757e-01
4.480000000000000000e+09,2.829619539719046081e-06,1.446550474732696085e-04,-7.187441946856231167e-01,8.301506763114271589e-03,1.446827201369722793e-04,7.187921343537524432e-01
4.560000000000000000e+09,2.762848307389007551e-06,1.439096382054789233e-04,-7.187105120266760183e-01,8.482194264093087868e-03,1.439361570252641010e-04,7.187605635517161362e-01
4.640000000000000000e+09,3.036253379965311379e-06,1.445165106466011725e-04,-7.186785329108152931e-01,8.667376085559770280e-03,1.445484025648728610e-04,7.187307959695691251e-01
4.720000000000000000e+09,2.660419354660135215e-06,1.465153793099211485e-04,-7.186693387543622302e-01,8.856006551654731912e-03,1.465395312039475563e-04,7.187239020080486984e-01
4.800000000000000000e+09,2.799900380072757775e-06,1.498255850913654628e-04,-7.186632279658956568e-01,9.047896026466651503e-03,1.498517447015827069e-04,7.187201817486876809e-01
4.880000000000000000e+09,2.041787032675819691e-06,1.540577979112697771e-04,-7.186488293013651996e-01,9.243368622903223863e-03,1.540713276101573820e-04,7.187082716371933078e-01
4.960000000000000000e+09,1.811478308355555019e-06,1.589834433643664256e-04,-7.186612755397195906e-01,9.443759005917089222e-03,1.589937631407356501e-04,7.187233219706583576e-01
5.040000000000000000e+09,-2.613451286519822414e-05,1.715633726682664012e-04,-7.185752207325829533e-01,9.650258332330180835e-03,1.735425123824467194e-04,7.186400179065740579e-01
5.120000000000000000e+09,-2.384887954953393303e-05,1.731168152925960358e-04,-7.185776927625368016e-01,9.856799710442837661e-03,1.747518262932292951e-04,7.186452929202713502e-01
5.200000000000000000e+09,-4.275710492202801306e-05,1.784786683448821040e-04,-7.186037181100375371e-01,1.006931406631079474e-02,1.835287581701454483e-04,7.186742619346655481e-01
5.280000000000000000e+09,2.822281250717379757e-06,1.788977383442249712e-04,-7.185799167257446163e-01,1.028596843118675941e-02,1.789199990390591747e-04,7.186535311735031684e-01
5.360000000000000000e+09,3.248863273211562153e-06,1.829051808143805017e-04,-7.185616748595647918e-01,1.051070154119409725e-02,1.829340325945646550e-04,7.186385429573556305e-01
5.440000000000000000e+09,3.675128353306996519e-06,1.864144016756006663e-04,-7.185412495811639433e-01,1.074221456464638687e-02,1.864506254226181868e-04,7.186215433198571700e-01
5.520000000000000000e+09,5.171082103679191665e-05,1.018819174922230581e-03,-7.185181414483617912e-01,1.098128859870680339e-02,1.020130638791676408e-03,7.186020514093292011e-01
5.600000000000000000e+09,4.412112060868981889e-06,1.921721839907092539e-04,-7.184916599988449004e-01,1.122882844440624764e-02,1.922228265128693794e-04,7.185793985887221069e-01
5.680000000000000000e+09,4.689619183126482119e-06,1.945762061188646404e-04,-7.184608203628767287e-01,1.148585996451700723e-02,1.946327118335806352e-04,7.185526253348618608e-01
5.760000000000000000e+09,4.897023448514697254e-06,1.967530442279508422e-04,-7.184241867247305180e-01,1.175346709404705148e-02,1.968139762608877511e-04,7.185203240408870595e-01
5.840000000000000954e+09,5.032624229157284288e-06,1.987389427853616681e-04,-7.183796977609685497e-01,1.203257759615454330e-02,1.988026526132766637e-04,7.184804611670021490e-01
5.920000000000000000e+09,5.096032575634908901e-06,2.005368408418937716e-04,-7.183246658872973756e-01,1.232354046887172531e-02,2.006015804595242093e-04,7.184303691185287555e-01
6.000000000000000000e+09,5.086347550319219422e-06,2.021129711840555178e-04,-7.182561834192304762e-01,1.262575789733508258e-02,2.021769622193624126e-04,7.183671448378199376e-01
6.080000000000000000e+09,4.999398575214493689e-06,2.033939487995284009e-04,-7.181716759946578099e-01,1.293778156371352267e-02,2.034553818270213178e-04,7.182882028773451832e-01
6.160000000000000000e+09,4.821982747201509928e-06,2.042632897915026900e-04,-7.180691283375130185e-01,1.325770040674465432e-02,2.043201974207682593e-04,7.181915062791196513e-01
6.239999999999999046e+09,4.520998728217246205e-06,2.045576980040191267e-04,-7.179470236452096810e-01,1.358342716166338962e-02,2.046076519639576890e-04,7.180755101341860236e-01
6.320000000000000000e+09,4.026785768746166751e-06,2.040644642502050681e-04,-7.178042260012803544e-01,1.391282234116339792e-02,2.041041904845429706e-04,7.179390458045821211e-01
6.400000000000000954e+09,3.210481489300251250e-06,2.025214695240134947e-04,-7.176398924827237513e-01,1.424373507279320938e-02,2.025469150828001792e-04,7.177812335742967953e-01
6.480000000000000000e+09,1.855958849106892816e-06,1.996221955379449335e-04,-7.174534183540990373e-01,1.457401362493904694e-02,1.996308231076531468e-04,7.176014279397175955e-01
6.560000000000000000e+09,-3.724304802776477134e-07,1.950281432819285618e-04,-7.172444041269423476e-01,1.490150686684242956e-02,1.950284988827507334e-04,7.173991846652149063e-01
6.640000000000000000e+09,-3.964085040576283765e-06,1.883914696286179418e-04,-7.170126357216414226e-01,1.522406369641407693e-02,1.884331706442350196e-04,7.171742409623533820e-01
6.720000000000000000e+09,-9.595325915963439354e-06,1.793905819193229246e-04,-7.167580725607496372e-01,1.553953268091934695e-02,1.796470182351682138e-04,7.169265036647356482e-01
