# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11), Amp(S21), Amp(S11)
4.000000000000000000e+09,-3.218013356076526567e-07,1.501133209576844521e-04,-7.187348856140344244e-01,7.583634318439972863e-03,1.501136658837042188e-04,7.187748933484634506e-01
4.080000000000000000e+09,8.440247181417632177e-07,1.529615699517459159e-04,-7.187319907195433011e-01,7.762467386361725057e-03,1.529638985506962434e-04,7.187739076953211237e-01
4.160000000000000477e+09,2.120896076464660304e-06,1.535574597175029640e-04,-7.187413313446031626e-01,7.943390141832698190e-03,1.535721056541835216e-04,7.187852244098774657e-01
4.240000000000000000e+09,1.709388523416572152e-06,1.525688273175976556e-04,-7.187206884140627805e-01,8.126782518116406479e-03,1.525784030529580627e-04,7.187666328847500674e-01
4.320000000000000000e+09,2.637476406971250408e-05,1.493100253022736415e-04,-7.187033513333533907e-01,8.310426775955883846e-03,1.516216074162867876e-04,7.187513968062894110e-01
4.400000000000000000e+09,2.958067261800200742e-06,1.477366371120529846e-04,-7.187136585910353093e-01,8.498000917320154210e-03,1.477662481999992032e-04,7.187638966064601176e-01
4.480000000000000000e+09,4.481109934271817956e-06,1.455138737640462518e-04,-7.186874418708005807e-01,8.687147990474125558e-03,1.455828554605995508e-04,7.187399429856419220e-01
4.560000000000000000e+09,3.379023205600417999e-06,1.443782510637914936e-04,-7.186735314009552456e-01,8.879884063721948939e-03,1.444177869172048835e-04,7.187283889462728892e-01
4.640000000000000000e+09,1.108834399542117001e-06,1.450011876238609088e-04,-7.186992302748193007e-01,9.080153450463108317e-03,1.450054272296582788e-04,7.187565879936695934e-01
4.720000000000000000e+09,2.319394526157034428e-06,1.467122336781994719e-04,-7.186541955003499238e-01,9.274974855222556033e-03,1.467305663514408150e-04,7.187140445746279527e-01
4.800000000000000000e+09,1.765416094162754212e-06,1.501032214359691256e-04,-7.186434702909890726e-01,9.477718877453416776e-03,1.501136029127310835e-04,7.187059652924802089e-01
4.880000000000000000e+09,-1.254720709157396171e-05,1.564686383080142397e-04,-7.186340840397509311e-01,9.684809542165183360e-03,1.569709118905889011e-04,7.186993406700188380e-01
4.960000000000000000e+09,7.194368790238857962e-07,1.599371307511960271e-04,-7.186226090181582205e-01,9.895417856072220159e-03,1.599387488457630537e-04,7.186907356343276154e-01
5.040000000000000000e+09,1.652727993343965762e-07,1.655790018193938464e-04,-7.186317062408251743e-01,1.011221621727988358e-02,1.655790843029548434e-04,7.187028496753192774e-01
5.120000000000000000e+09,-6.761170711261248583e-06,1.721578964173280470e-04,-7.185947451327451274e-01,1.033048953755405508e-02,1.722906112596570591e-04,7.186689966503915228e-01
5.200000000000000000e+09,1.445062452978146552e-06,1.763805877152154855e-04,-7.185751284480369483e-01,1.055616363594914960e-02,1.763865072171276753e-04,7.186526614539333613e-01
5.280000000000000000e+09,1.858481001784111615e-06,1.811936101073725392e-04,-7.185574021127764111e-01,1.078774168519539521e-02,1.812031409644339797e-04,7.186383760290907530e-01
5.360000000000000000e+09,2.327346658605602503e-06,1.854649454241994973e-04,-7.185377538188684188e-01,1.102588484770933991e-02,1.854795474538112646e-04,7.186223443504520247e-01
5.440000000000000000e+09,2.800534296954418531e-06,1.892025429687575159e-04,-7.185157938890104345e-01,1.127130493964718233e-02,1.892232682790172748e-04,7.186041945208763160e-01
5.520000000000000000e+09,3.237967720605741177e-06,1.924676521943172820e-04,-7.184910009087763783e-01,1.152482780060748620e-02,1.924948871428858762e-04,7.185834259449135342e-01
5.600000000000000000e+09,3.612929065036545703e-06,1.953471280649667649e-04,-7.184626557993138984e-01,1.178740910760363997e-02,1.953805356212831828e-04,7.185593439596158483e-01
5.680000000000000000e+09,3.911052868210192331e-06,1.979290214740613886e-04,-7.184297353616029280e-01,1.206013236077026207e-02,1.979676586622607570e-04,7.185309537134096924e-01
5.760000000000000000e+09,4.127158587052179634e-06,2.002840295899643310e-04,-7.183907510710291211e-01,1.234414539277907397e-02,2.003265482825388832e-04,7.184967982878388559e-01
5.840000000000000954e+09,4.261363395661300503e-06,2.024535620415559905e-04,-7.183435686240509099e-01,1.264044243595759467e-02,2.024984049352093990e-04,7.184547747551778274e-01
5.920000000000000000e+09,4.315680216136750345e-06,2.044432669964092015e-04,-7.182854034166833435e-01,1.294943276749303471e-02,2.044888126912888424e-04,7.184021217747531551e-01
6.000000000000000000e+09,4.291359494002608787e-06,2.062198392269182364e-04,-7.182132303313611965e-01,1.327056218051689621e-02,2.062644852054826468e-04,7.183358212170655177e-01
6.080000000000000000e+09,4.185644194483019914e-06,2.077082028174980096e-04,-7.181243459031904086e-01,1.360240504795250799e-02,2.077503721657260880e-04,7.182531598273504958e-01
6.160000000000000000e+09,3.985601831920921305e-06,2.087882568207811203e-04,-7.180166003432101318e-01,1.394305343924179784e-02,2.088262943410696749e-04,7.181519665834179555e-01
6.239999999999999046e+09,3.657042666702894481e-06,2.092912278563759240e-04,-7.178883393164229298e-01,1.429040542548222492e-02,2.093231760190341479e-04,7.180305588299958908e-01
6.320000000000000000e+09,3.127515398397262130e-06,2.089969823292027115e-04,-7.177382883159859617e-01,1.464228954829378468e-02,2.090203817221667078e-04,7.178876285032201876e-01
6.400000000000000954e+09,2.263086763717787506e-06,2.076339931320742547e-04,-7.175654659441677019e-01,1.499650568283139758e-02,2.076463259142101133e-04,7.177221559199393752e-01
6.480000000000000000e+09,8.393145934846075085e-07,2.048841548125973514e-04,-7.173691311003457249e-01,1.535083553707809051e-02,2.048858739451287771e-04,7.175333569997643934e-01
6.560000000000000000e+09,-1.492432630240516159e-06,2.003953309402142194e-04,-7.171487518234531677e-01,1.570304421090050473e-02,2.004008882659799682e-04,7.173206520374456607e-01
6.640000000000000000e+09,-8.519892238424039131e-05,2.060955447076498871e-04,-7.169039872751049591e-01,1.605087992955630052e-02,2.230117259782066512e-04,7.170836476433254392e-01
6.720000000000000000e+09,-1.111135728249763681e-05,1.847733667169503457e-04,-7.166346775449106143e-01,1.639207419199686239e-02,1.851071562867733194e-04,7.168221265810744702e-01
