# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11), Amp(S21), Amp(S11)
4.000000000000000000e+09,1.742888306981770062e-06,1.424637141517385945e-04,-7.187485069133996429e-01,6.775014319378024237e-03,1.424743749225063083e-04,7.187804372750200566e-01
4.080000000000000000e+09,2.237335061833910897e-06,1.451818439113185439e-04,-7.187436669054018124e-01,6.930768955747625484e-03,1.451990821929304573e-04,7.187770824636392497e-01
4.160000000000000477e+09,2.120625426548900414e-06,1.461841056253184367e-04,-7.187543016010752295e-01,7.089410364951930638e-03,1.461994862838922099e-04,7.187892638384161259e-01
4.240000000000000000e+09,5.138826611880641421e-07,1.456720520931675182e-04,-7.187202239822063632e-01,7.247904429219735600e-03,1.456729584941006959e-04,7.187567686496232344e-01
4.320000000000000000e+09,3.560113978275154952e-06,1.443626829255584818e-04,-7.187273782293247537e-01,7.408975397577109191e-03,1.444065740643536158e-04,7.187655647934455549e-01
4.400000000000000000e+09,3.791250795388854128e-06,1.426718634773884169e-04,-7.187212680679235799e-01,7.572312313812939490e-03,1.427222274584589350e-04,7.187611571912758679e-01
4.480000000000000000e+09,3.477432680420968504e-06,1.412996721131429224e-04,-7.187296520297983271e-01,7.739070538780540819e-03,1.413424560326038807e-04,7.187713168454060719e-01
4.560000000000000000e+09,3.860071499916443650e-06,1.407360539585911241e-04,-7.187078209111906757e-01,7.905566679609978692e-03,1.407889805198543913e-04,7.187512990064350848e-01
4.640000000000000000e+09,3.754058639213585049e-06,1.413250263933057060e-04,-7.187003967524566717e-01,8.075778030236804850e-03,1.413748776881352696e-04,7.187457676278394825e-01
4.720000000000000000e+09,3.554125629248261223e-06,1.432101760384751714e-04,-7.187059935479164219e-01,8.249986058830283478e-03,1.432542715941117237e-04,7.187533425533884079e-01
4.800000000000000000e+09,3.502471046860826592e-06,1.461953962922590779e-04,-7.186838738042495844e-01,8.424279673201452712e-03,1.462373454370831155e-04,7.187332460338082818e-01
4.880000000000000000e+09,3.452112903944951923e-06,1.501600408693013909e-04,-7.186746360487277219e-01,8.603014713911028358e-03,1.501997169017699663e-04,7.187261261161578263e-01
4.960000000000000000e+09,3.996122748402897668e-06,1.547350398311354890e-04,-7.186446088887950001e-01,8.785692308551621213e-03,1.547866323316176684e-04,7.186983110278398756e-01
5.040000000000000000e+09,3.641728888151614638e-06,1.596138478079179093e-04,-7.186537550955020004e-01,8.970803529851212668e-03,1.596553870100974194e-04,7.187097432405080699e-01
5.120000000000000000e+09,3.885794603079394235e-06,1.644509978455968536e-04,-7.186418715646138988e-01,9.160511115490712133e-03,1.644968999468069684e-04,7.187002536035367317e-01
5.200000000000000000e+09,4.207648419879016643e-06,1.690169829340951971e-04,-7.186288185089455549e-01,9.354607471638803559e-03,1.690693491599513216e-04,7.186897017994006154e-01
5.280000000000000000e+09,4.580097637194284154e-06,1.731562889265432471e-04,-7.186143903128160426e-01,9.553548501659363604e-03,1.732168516316433694e-04,7.186778918636873570e-01
5.360000000000000000e+09,4.973935174931601397e-06,1.767985371455345236e-04,-7.185983233146607807e-01,9.757860386862713883e-03,1.768684900368784542e-04,7.186645713474202335e-01
5.440000000000000000e+09,5.362492114108927474e-06,1.799442692725118913e-04,-7.185802716510378829e-01,9.968153877020675263e-03,1.800241549506403005e-04,7.186494074983958980e-01
5.520000000000000000e+09,5.724428371418668363e-06,1.826429601108265667e-04,-7.185597693690365384e-01,1.018514025801103492e-02,1.827326461205673255e-04,7.186319497752367003e-01
5.600000000000000000e+09,6.044619475371848450e-06,1.849687593799145900e-04,-7.185361693667164928e-01,1.040964470049489214e-02,1.850674994999035111e-04,7.186115692020169643e-01
5.680000000000000000e+09,6.313455564366819421e-06,1.869982801331270775e-04,-7.185085445027136197e-01,1.064260245950807496e-02,1.871048275537291056e-04,7.185873596929737150e-01
5.760000000000000000e+09,6.525216860546670378e-06,1.887933442939379028e-04,-7.184755378713517660e-01,1.088499623786375568e-02,1.889060753516586390e-04,7.185579876827106194e-01
5.840000000000000954e+09,6.676303853090331228e-06,1.903896065574693815e-04,-7.184351971251370372e-01,1.113764662954788189e-02,1.905066280165778779e-04,7.185215234359225711e-01
5.920000000000000000e+09,6.763969316976359663e-06,1.917903829518495442e-04,-7.183849803423952851e-01,1.140080149210776980e-02,1.919096200656394947e-04,7.184754402595860956e-01
6.000000000000000000e+09,6.785362880226639227e-06,1.929635086898407815e-04,-7.183221591575816856e-01,1.167378328391485524e-02,1.930827719795596151e-04,7.184170109017254946e-01
6.080000000000000000e+09,6.735490765949825047e-06,1.938388701706666658e-04,-7.182443611179887277e-01,1.195509383307139309e-02,1.939558568976424650e-04,7.183438498005989548e-01
6.160000000000000000e+09,6.601800632163027384e-06,1.943054008991657294e-04,-7.181497860526321331e-01,1.224280264486384689e-02,1.944175213044656108e-04,7.182541342895579772e-01
6.239999999999999046e+09,6.353775931554732980e-06,1.942079827077869772e-04,-7.180371402115219848e-01,1.253483228670962055e-02,1.943118910823948733e-04,7.181465426663257157e-01
6.320000000000000000e+09,5.926914151253955871e-06,1.933453641838778106e-04,-7.179055151137062607e-01,1.282908187792767239e-02,1.934361862805216705e-04,7.180201347960282199e-01
6.400000000000000954e+09,5.201203347219687979e-06,1.914707274675238368e-04,-7.177542964431583572e-01,1.312346774236258957e-02,1.915413584404212122e-04,7.178742616003154220e-01
6.480000000000000000e+09,3.974794509431125295e-06,1.882969426144203979e-04,-7.175831061730112426e-01,1.341593373926082758e-02,1.883388902731736206e-04,7.177085073642386348e-01
6.560000000000000000e+09,1.934282497303353612e-06,1.835089792043918930e-04,-7.173917667004785503e-01,1.370445222911191412e-02,1.835191731057474716e-04,7.175226539563289707e-01
6.640000000000000000e+09,-1.376270296306138555e-06,1.767859056968190245e-04,-7.171802783322706043e-01,1.398702283108765008e-02,1.767912627167221649e-04,7.173166584127476098e-01
6.720000000000000000e+09,-6.584608868809323895e-06,1.678346449651090498e-04,-7.169488049067995750e-01,1.426167118968832588e-02,1.679637613430927140e-04,7.170906387078351818e-01
6.799999999999999046e+09,-1.451421525770627604e-05,1.564369350382475987e-04,-7.166976647044398518e-01,1.452644837396811425e-02,1.571088065281763175e-04,7.168448648732578254e-01
6.880000000000000000e+09,-2.619865344570223350e-05,1.425097993087193920e-04,-7.164273250434468610e-01,1.477943106766605418e-02,1.448979376712432007e-04,7.165797538666526245e-01
6.960000000000000954e+09,-4.288170951909157621e-05,1.261784620356287614e-04,-7.161383996885396508e-01,1.501872263760714934e-02,1.332660695486902875e-04,7.162958673188949410e-01
7.039999999999999046e+09,-6.599863698124257380e-05,1.078590511501274264e-04,-7.158316485603257728e-01,1.524245521562889519e-02,1.264491795085584847e-04,7.159939116512054058e-01
7.120000000000000000e+09,-9.713408464297892757e-05,8.834676928562990570e-05,-7.155079794089834744e-01,1.544879301395837672e-02,1.313018737209706093e-04,7.156747402301651961e-01
7.200000000000000000e+09,-1.379529464320953429e-04,6.890363545490415143e-05,-7.151684511571122504e-01,1.563593717299318481e-02,1.542035226841426316e-04,7.153393572715964766e-01
7.280000000000000000e+09,-1.901016312359336965e-04,5.133861018932940482e-05,-7.148142786282307704e-01,1.580213244590950375e-02,1.969118663126598996e-04,7.149889232153432417e-01
7.359999999999999046e+09,-2.550787007010398878e-04,3.807173929935647001e-05,-7.144468382905618808e-01,1.594567609095742453e-02,2.579042475117632985e-04,7.146247612064516863e-01
7.440000000000000000e+09,-3.340760007713059702e-04,3.217350021188350234e-05,-7.140676745874733333e-01,1.606492929781157264e-02,3.356216745194411468e-04,7.142483642572136082e-01
7.520000000000000000e+09,-4.277936816109806448e-04,3.737024870996950594e-05,-7.136785063351134273e-01,1.615833144182026587e-02,4.294228330153417061e-04,7.138614025703464705e-01
7.599999999999999046e+09,-5.362351757437173539e-04,5.800706546044750306e-05,-7.132812325682474919e-01,1.622441741252907133e-02,5.393634983461785114e-04,7.134657303994735855e-01
7.680000000000000000e+09,-6.683476308239924514e-04,1.886919069662351331e-04,-7.128779370981156438e-01,1.626183811593187589e-02,6.944733194173826566e-04,7.130633916982231923e-01
7.760000000000000954e+09,-7.925215568589975227e-04,1.654917690387760522e-04,-7.124708910412941298e-01,1.626938419017295162e-02,8.096159235747484376e-04,7.126566237979572449e-01
7.840000000000000000e+09,-9.349565505585692455e-04,2.630448078873926562e-04,-7.120625524291905872e-01,1.624601276739475950e-02,9.712550243828310106e-04,7.122478581946120046e-01
7.919999999999999046e+09,-1.080920445444841791e-03,3.969719702168815305e-04,-7.116555620194210396e-01,1.619087695059467230e-02,1.151510205998430457e-03,7.118397175274834288e-01
8.000000000000000000e+09,-1.223907689442825953e-03,5.722036584532036061e-04,-7.112527344167728360e-01,1.610335752003087817e-02,1.351061456420287171e-03,7.114350078108009345e-01
8.080000000000000000e+09,-1.355721839149489315e-03,7.928572807355076506e-04,-7.108570436519868752e-01,1.598309606360731605e-02,1.570542700076052543e-03,7.110367050085538709e-01
8.159999999999999046e+09,-1.466497942511685651e-03,1.061797708998222286e-03,-7.104716024398374241e-01,1.583002857302755195e-02,1.810533233670368232e-03,7.106479351113695886e-01
8.240000000000000000e+09,-1.544824853158018605e-03,1.380161918152968559e-03,-7.100996345016740152e-01,1.564441827590001832e-02,2.071552738226660299e-03,7.102719470333896945e-01
8.320000000000000954e+09,-1.577982528192316833e-03,1.746866884863504431e-03,-7.097444395749308299e-01,1.542688625430276017e-02,2.354054539026855224e-03,7.099120778850264157e-01
8.400000000000000000e+09,-1.552306281969359578e-03,2.158123619897582123e-03,-7.094093510196277652e-01,1.517843819232649744e-02,2.658411621965526238e-03,7.095717104705117073e-01
8.480000000000000000e+09,-1.453686066148558460e-03,2.606986078386793523e-03,-7.090976862676435788e-01,1.490048551179102947e-02,2.984891889468866983e-03,7.092542232081614495e-01
8.560000000000000000e+09,-1.268203769515348876e-03,3.082967803940893717e-03,-7.088126908786682723e-01,1.459485906053458598e-02,3.333621346396299385e-03,7.089629332071285539e-01
8.640000000000000000e+09,-9.829054956825124603e-04,3.571763348484162468e-03,-7.085574773575687990e-01,1.426381361501379008e-02,3.704537303229336106e-03,7.087010336511196940e-01
