# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11), Amp(S21), Amp(S11)
4.000000000000000000e+09,4.956336074093265609e-07,1.526494151959860261e-04,-7.187010164445113425e-01,7.761685742810729531e-03,1.526502198241107072e-04,7.187429267853311377e-01
4.080000000000000000e+09,1.641888913084229401e-06,1.555411788631486103e-04,-7.186962399957815828e-01,7.943726799060052413e-03,1.555498444915355636e-04,7.187401395355154099e-01
4.160000000000000477e+09,2.626381025747450727e-06,1.559765559310183683e-04,-7.186889928921843529e-01,8.128289998886092244e-03,1.559986662679989356e-04,7.187349564357421450e-01
4.240000000000000000e+09,1.044131164493668946e-05,1.536877102221304904e-04,-7.186790998579701828e-01,8.315479688043246262e-03,1.540419853877125322e-04,7.187272053951376805e-01
4.320000000000000000e+09,1.117505961249119650e-05,1.505764089143501376e-04,-7.186817290970668459e-01,8.503651384976560271e-03,1.509905191688680687e-04,7.187320361753933851e-01
4.400000000000000000e+09,1.105850669900688631e-05,1.477889942888174735e-04,-7.186843144849530685e-01,8.696685871721031302e-03,1.482021504679068534e-04,7.187369311729141508e-01
4.480000000000000000e+09,3.172165501350618271e-06,1.457028858288773139e-04,-7.186775555821295347e-01,8.891695534413520188e-03,1.457374130854216130e-04,7.187325588471568105e-01
4.560000000000000000e+09,3.475398860097925372e-06,1.441689176049656908e-04,-7.186666512252062322e-01,9.089742347853216331e-03,1.442108012619864514e-04,7.187241327513655964e-01
4.640000000000000000e+09,3.753205470982264783e-06,1.442775664139184818e-04,-7.186661904857419847e-01,9.289499357299413687e-03,1.443263756963018547e-04,7.187262261428881693e-01
4.720000000000000000e+09,6.758923692094907250e-06,1.457633750349432390e-04,-7.186465321730559630e-01,9.495585922720978581e-03,1.459199936645183397e-04,7.187092627456355132e-01
4.800000000000000000e+09,1.151158515802486273e-06,1.496393175006423086e-04,-7.186374913627404659e-01,9.703919909870913074e-03,1.496437453019221241e-04,7.187030054575742621e-01
4.880000000000000000e+09,9.980059551315365062e-07,1.543024219372769615e-04,-7.186233796062059254e-01,9.916182490146556103e-03,1.543056493832806089e-04,7.186917923503948202e-01
4.960000000000000000e+09,6.574891838170729627e-07,1.598182894324970058e-04,-7.186104271966394785e-01,1.013277894980065506e-02,1.598196418753221359e-04,7.186818623598221212e-01
5.040000000000000000e+09,5.495083500205560060e-07,1.657005438124826643e-04,-7.185963925450222778e-01,1.035406356538177280e-02,1.657014549700129493e-04,7.186709831425196482e-01
5.120000000000000000e+09,-8.381417671458045945e-06,1.727283104226646549e-04,-7.186027906942162868e-01,1.058077473974626363e-02,1.729315395861953067e-04,7.186806826314513508e-01
5.200000000000000000e+09,9.695618851537577780e-07,1.770813747140303606e-04,-7.185644149303673789e-01,1.081246315839347154e-02,1.770840289830225662e-04,7.186457595810141763e-01
5.280000000000000000e+09,1.400853987065415783e-06,1.820996947585678074e-04,-7.185460393256344336e-01,1.105061523073353619e-02,1.821050829138402957e-04,7.186310087433842586e-01
5.360000000000000000e+09,1.896986932862757938e-06,1.865343736674212509e-04,-7.185256864488608342e-01,1.129555366533533875e-02,1.865440192526165856e-04,7.186144666087742605e-01
5.440000000000000000e+09,2.400014850359239563e-06,1.903976449700688078e-04,-7.185029579346141615e-01,1.154801041750609658e-02,1.904127707939525557e-04,7.185957536093521281e-01
5.520000000000000000e+09,2.864607678094528633e-06,1.937592431487821139e-04,-7.184773213025702487e-01,1.180883399021511945e-02,1.937804176967793232e-04,7.185743592602822361e-01
5.600000000000000000e+09,3.260798569137959617e-06,1.967160060815190418e-04,-7.184480430221406033e-01,1.207900559802650015e-02,1.967430300060785510e-04,7.185495758112872000e-01
5.680000000000000000e+09,3.572880377592039177e-06,1.993654503530572955e-04,-7.184140804692812354e-01,1.235963746229132645e-02,1.993974630447186455e-04,7.185203905629415910e-01
5.760000000000000000e+09,3.795883854128322981e-06,2.017859174153204492e-04,-7.183739183344114432e-01,1.265190898245234508e-02,2.018216172796575419e-04,7.184853215926098047e-01
