# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11), Amp(S21), Amp(S11)
4.000000000000000000e+09,9.384010003421797244e-06,1.434941667772421956e-04,-7.187682008226791153e-01,6.894360907731256032e-03,1.438006799109076573e-04,7.188012651117116070e-01
4.080000000000000000e+09,2.461002196380844044e-05,1.452434859766465710e-04,-7.187398879169462074e-01,7.052358221935079580e-03,1.473136904693771664e-04,7.187744863581030375e-01
4.160000000000000477e+09,1.350400985833195283e-05,1.470126323978977962e-04,-7.187841398894160294e-01,7.215980576094144922e-03,1.476315425876643700e-04,7.188203601263963849e-01
4.240000000000000000e+09,1.855691778243144012e-05,1.460729667302924635e-04,-7.187574079821069661e-01,7.377465960857643168e-03,1.472469721487442015e-04,7.187952688583589822e-01
4.320000000000000000e+09,2.930241580920127798e-05,1.435656052520395529e-04,-7.187869134621245326e-01,7.545674310312324926e-03,1.465254741798837235e-04,7.188265188243996295e-01
4.400000000000000000e+09,1.712406781134146979e-05,1.429526717718075429e-04,-7.187572115752044466e-01,7.710419569157946074e-03,1.439746507726466550e-04,7.187985668887325597e-01
4.480000000000000000e+09,3.719834726825907438e-06,1.423967046681638097e-04,-7.187098005299408232e-01,7.876896513437779690e-03,1.424452830765103345e-04,7.187529637340431821e-01
4.560000000000000000e+09,3.659332767789328633e-06,1.418635226429730285e-04,-7.187025805803226586e-01,8.048427479278377761e-03,1.419107105647024025e-04,7.187476445301955730e-01
4.640000000000000000e+09,3.505222654666321151e-06,1.424945474719532508e-04,-7.186948612049410823e-01,8.222501205029692992e-03,1.425376534291747355e-04,7.187418959880217395e-01
4.720000000000000000e+09,3.314117408911137460e-06,1.444002239630495354e-04,-7.186865865045980462e-01,8.399306484397871253e-03,1.444382499713248234e-04,7.187356662717176992e-01
4.800000000000000000e+09,3.144367101228009309e-06,1.474933327696738826e-04,-7.186776910239423000e-01,8.579058878303486013e-03,1.475268458822767768e-04,7.187288945261227635e-01
4.880000000000000000e+09,3.084645494201779490e-06,1.515869740871540587e-04,-7.186796381668233424e-01,8.763531315360751153e-03,1.516183555864012637e-04,7.187330671373840518e-01
4.960000000000000000e+09,3.049187301960802130e-06,1.562079499337190103e-04,-7.186577137520917535e-01,8.948418341535561635e-03,1.562377072466749500e-04,7.187134225309824709e-01
