# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11), Amp(S21), Amp(S11)
4.000000000000000000e+09,3.375039028476086296e-07,1.474376609571196478e-04,-7.187443885432349688e-01,7.339172937069456462e-03,1.474380472516880565e-04,7.187818580917223477e-01
4.080000000000000000e+09,8.865700707423622997e-07,1.502551985059778674e-04,-7.187449477966132427e-01,7.510826147560515850e-03,1.502578140549141301e-04,7.187841904859727515e-01
4.160000000000000477e+09,2.230628287437878013e-06,1.511051431379876390e-04,-7.187364475767218375e-01,7.683484015100343692e-03,1.511216066130467326e-04,7.187775156484905725e-01
4.240000000000000000e+09,3.620930776071969181e-07,1.503393774866929576e-04,-7.187106073445660437e-01,7.858590894066009094e-03,1.503398135374765462e-04,7.187535701201318572e-01
4.320000000000000000e+09,3.270923646206838994e-06,1.485929368475364949e-04,-7.187067258929149549e-01,8.037160199109065831e-03,1.486289333288619101e-04,7.187516635026174328e-01
4.400000000000000000e+09,2.588654766207775225e-05,1.454637367521762750e-04,-7.187195875257462729e-01,8.218407497366721215e-03,1.477491524840919741e-04,7.187665738714980046e-01
4.480000000000000000e+09,3.498207664630590703e-06,1.448391950557943654e-04,-7.187102260198956483e-01,8.399464186284783321e-03,1.448814338736172341e-04,7.187593060157108082e-01
4.560000000000000000e+09,4.214368036001829942e-06,1.441297608529974695e-04,-7.187000977118431777e-01,8.584976598112324664e-03,1.441913619516963733e-04,7.187513702764003476e-01
4.640000000000000000e+09,2.311516378353466563e-06,1.446946219581583771e-04,-7.186955221272511851e-01,8.773642422087422205e-03,1.447130841754876336e-04,7.187490732704375773e-01
4.720000000000000000e+09,2.330605593524644621e-06,1.467475760739630781e-04,-7.186686393266997763e-01,8.965466469972720523e-03,1.467660819331774165e-04,7.187245597172218226e-01
4.800000000000000000e+09,2.148050400534378571e-06,1.500220122530598215e-04,-7.186552286833745029e-01,9.159863704588886227e-03,1.500373896099917571e-04,7.187136013858649308e-01
4.880000000000000000e+09,-4.681448440157062925e-05,1.619026183403356222e-04,-7.186116664948528632e-01,9.360817769636440092e-03,1.685350223996225603e-04,7.186726321015890484e-01
4.960000000000000000e+09,-1.622870755001640768e-05,1.619518114801352527e-04,-7.186170276966770132e-01,9.561856603892700257e-03,1.627628956194907049e-04,7.186806395036116069e-01
5.040000000000000000e+09,1.689982743242929149e-06,1.646912929833289625e-04,-7.186198439727611298e-01,9.767173535783754690e-03,1.646999636496412878e-04,7.186862165300749172e-01
5.120000000000000000e+09,1.861103572158186046e-06,1.699871542532210063e-04,-7.186059460253954034e-01,9.978456210426407333e-03,1.699973420898534256e-04,7.186752223719674593e-01
5.200000000000000000e+09,2.164542319407982816e-06,1.750051610268852623e-04,-7.185907225057146519e-01,1.019486672290408763e-02,1.750185465300707762e-04,7.186630377157174898e-01
5.280000000000000000e+09,2.557587403074959898e-06,1.795852329996469837e-04,-7.185739471694295721e-01,1.041691821429485861e-02,1.796034441898647620e-04,7.186494484348662226e-01
5.360000000000000000e+09,-5.458696823334978777e-05,1.891549301145569600e-04,-7.185553312410682958e-01,1.064520076957481236e-02,1.968738801556764743e-04,7.186341797843920354e-01
5.440000000000000000e+09,3.430833077394523239e-06,1.872261218706043737e-04,-7.185344977577037273e-01,1.088039712894898516e-02,1.872575534559590136e-04,7.186168711556939481e-01
5.520000000000000000e+09,3.835375915287159980e-06,1.903449062254386091e-04,-7.185109414522100613e-01,1.112330028986729252e-02,1.903835429715042076e-04,7.185970364508050823e-01
5.600000000000000000e+09,4.184928797858967334e-06,1.930924033426655961e-04,-7.184839642872674625e-01,1.137482860518470792e-02,1.931377484017296042e-04,7.185740001306369917e-01
5.680000000000000000e+09,4.466876297276094890e-06,1.955488682514060531e-04,-7.184525712634359795e-01,1.163602332931903266e-02,1.955998794944949139e-04,7.185467933224412018e-01
5.760000000000000000e+09,4.675840046191179553e-06,1.977787076182369985e-04,-7.184153126533378009e-01,1.190798551016821263e-02,1.978339724801522748e-04,7.185139953916719335e-01
5.840000000000000954e+09,4.810557320313937010e-06,1.998189990540668410e-04,-7.183701078927463568e-01,1.219166081360546425e-02,1.998768967257126279e-04,7.184735544939911955e-01
5.920000000000000000e+09,4.871198020069122191e-06,2.016730894595445409e-04,-7.183142437732653596e-01,1.248741465712748661e-02,2.017319101736464904e-04,7.184227782666534612e-01
6.000000000000000000e+09,4.857343911483398106e-06,2.033071799115442773e-04,-7.182447814637743511e-01,1.279466142265757098e-02,2.033651966130376474e-04,7.183587331277218047e-01
6.080000000000000000e+09,4.765146448031482788e-06,2.046474512927656027e-04,-7.181591121439941938e-01,1.311195953432531258e-02,2.047029211840809394e-04,7.182787995188775199e-01
6.160000000000000000e+09,4.581417459120535964e-06,2.055764883578242708e-04,-7.180551844213849400e-01,1.343739946657111946e-02,2.056275320852472561e-04,7.181809044933270547e-01
