# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11), Amp(S21), Amp(S11)
4.000000000000000000e+09,1.015657606505934671e-05,1.425252810518127990e-04,-7.187732326630837942e-01,6.863421893849374483e-03,1.428867095858238562e-04,7.188060006378860223e-01
4.080000000000000000e+09,1.134640753668885010e-05,1.461722809206738986e-04,-7.187650367656189809e-01,7.021759208863836629e-03,1.466119936210576072e-04,7.187993344314314026e-01
4.160000000000000477e+09,2.777787246676848368e-05,1.455303556822700926e-04,-7.187821817233617239e-01,7.183209106374269064e-03,1.481576681234828875e-04,7.188180738240111944e-01
4.240000000000000000e+09,5.475660216977685363e-05,1.428521298314301192e-04,-7.188103946003591149e-01,7.348691329093356810e-03,1.529869814021931024e-04,7.188479579506186212e-01
4.320000000000000000e+09,3.444827909218323538e-06,1.451986243348886939e-04,-7.187240781968208259e-01,7.506575192131834454e-03,1.452394827451139805e-04,7.187632776171755111e-01
4.400000000000000000e+09,3.293297793437204338e-06,1.434993883792790438e-04,-7.187405953296494010e-01,7.674833561106627136e-03,1.435371738456049629e-04,7.187815707466417292e-01
4.480000000000000000e+09,3.825953579285629400e-06,1.421292357066110022e-04,-7.187197800536493375e-01,7.841823550802810849e-03,1.421807214897161673e-04,7.187625591507726952e-01
4.560000000000000000e+09,3.706269246729455482e-06,1.415972687084241432e-04,-7.187039346868568934e-01,8.011324175713678206e-03,1.416457656882651823e-04,7.187485840329831399e-01
4.640000000000000000e+09,3.564836280605735756e-06,1.422191701018648462e-04,-7.186962915065441271e-01,8.184397975151178062e-03,1.422638408105541326e-04,7.187428913008289122e-01
4.720000000000000000e+09,3.388172836523746043e-06,1.441110164055231155e-04,-7.186880977296804529e-01,8.360175596467022546e-03,1.441508403187546645e-04,7.187367211672925915e-01
4.800000000000000000e+09,3.232858151433323760e-06,1.471866068132009751e-04,-7.186792883544559363e-01,8.538870631498537977e-03,1.472221063461975757e-04,7.187300131630296463e-01
4.880000000000000000e+09,3.185199169736249366e-06,1.512590906981505921e-04,-7.186814194738774253e-01,8.722223102441124462e-03,1.512926237877519218e-04,7.187343458280229802e-01
4.960000000000000000e+09,3.160814905152861121e-06,1.558595050317160453e-04,-7.186595009950650370e-01,8.906017652272755353e-03,1.558915522393569339e-04,7.187146829729433861e-01
5.040000000000000000e+09,3.293431022592301949e-06,1.608295758217499565e-04,-7.186582144404612960e-01,9.096585303229345193e-03,1.608632933484348119e-04,7.187157832181862993e-01
5.120000000000000000e+09,3.519805970486579357e-06,1.656951971773949544e-04,-7.186361129556058103e-01,9.288203764206345858e-03,1.657325779734499481e-04,7.186961343802453772e-01
5.200000000000000000e+09,3.837060045229119746e-06,1.703293396010022555e-04,-7.186227098680565417e-01,9.485859732675860218e-03,1.703725534195700596e-04,7.186853140791016337e-01
5.280000000000000000e+09,4.209933339475748808e-06,1.745385324657021875e-04,-7.186079030539206380e-01,9.688491464888822347e-03,1.745892976502391508e-04,7.186732116883293164e-01
