# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11), Amp(S21), Amp(S11)
4.000000000000000000e+09,-6.714841776160558898e-08,1.517327901520033602e-04,-7.187045291238934874e-01,7.700061627414322117e-03,1.517328050100633194e-04,7.187457764274259864e-01
4.080000000000000000e+09,8.775302166983130064e-07,1.546211572904433609e-04,-7.186977463880176442e-01,7.880704148969158718e-03,1.546236474188771894e-04,7.187409520551190090e-01
4.160000000000000477e+09,2.221152255332303024e-06,1.551023446006722230e-04,-7.186988735132017192e-01,8.062340037295520276e-03,1.551182478561662970e-04,7.187440936216603626e-01
4.240000000000000000e+09,2.231496979192734608e-06,1.537363566823058900e-04,-7.186843728396131725e-01,8.248516885713527702e-03,1.537525510185679058e-04,7.187317064069749240e-01
4.320000000000000000e+09,2.924475063934169745e-06,1.510909675115778715e-04,-7.186985816367728042e-01,8.436196270483666687e-03,1.511192675272886939e-04,7.187480926264939729e-01
4.400000000000000000e+09,3.916281285517002516e-06,1.481475538857009253e-04,-7.187039864956734636e-01,8.627781564332609454e-03,1.481993083027851113e-04,7.187557713295211759e-01
4.480000000000000000e+09,3.758922061444483931e-06,1.456687773809842124e-04,-7.186828090678404335e-01,8.821620909619668285e-03,1.457172680183606392e-04,7.187369484346237680e-01
4.560000000000000000e+09,3.121909539162443664e-06,1.444072285906322509e-04,-7.186887580632408401e-01,9.017406533154342235e-03,1.444409706018269306e-04,7.187453266540713148e-01
4.640000000000000000e+09,2.888719260786087191e-06,1.445077493586614846e-04,-7.186594468673446201e-01,9.215605620112541155e-03,1.445366193172974644e-04,7.187185318040875126e-01
4.720000000000000000e+09,8.066026730142457940e-06,1.460878234064508913e-04,-7.186333794267409925e-01,9.419464082663971810e-03,1.463103309231639801e-04,7.186951094378637439e-01
4.800000000000000000e+09,2.783503874645677527e-06,1.498847473351661670e-04,-7.186219674246983047e-01,9.625882669767087813e-03,1.499105912787577870e-04,7.186864334899583096e-01
4.880000000000000000e+09,1.109249110029631923e-06,1.544694941095231414e-04,-7.186263412003566220e-01,9.835019830321091797e-03,1.544734768302963540e-04,7.186936384037876380e-01
4.960000000000000000e+09,2.348211085020004059e-07,1.599040782223062017e-04,-7.186349061651725600e-01,1.004985917425496936e-02,1.599042506410583832e-04,7.187051746220064485e-01
5.040000000000000000e+09,7.055537043686417131e-07,1.656728775114939788e-04,-7.185997023563068797e-01,1.026877916807987338e-02,1.656743798810432749e-04,7.186730689626372737e-01
5.120000000000000000e+09,-7.803038369727764180e-06,1.725326834390104435e-04,-7.185846220890726999e-01,1.049303236551932250e-02,1.727090451090076506e-04,7.186612295310769172e-01
5.200000000000000000e+09,1.132758754959749812e-06,1.768595098787600851e-04,-7.185681255448205240e-01,1.072282158664647662e-02,1.768631374169082871e-04,7.186481266598946371e-01
5.280000000000000000e+09,1.557508032320452929e-06,1.818014142927428152e-04,-7.185499743822437724e-01,1.095869372617372037e-02,1.818080858215944512e-04,7.186335357140711810e-01
5.360000000000000000e+09,2.043776971904710198e-06,1.861763028798904128e-04,-7.185298650388584063e-01,1.120127649550358741e-02,1.861875204688423252e-04,7.186171689765621373e-01
5.440000000000000000e+09,2.536048162872591694e-06,1.899947596174168980e-04,-7.185074021556973056e-01,1.145129483031250180e-02,1.900116844364167974e-04,7.185986495296381449e-01
5.520000000000000000e+09,2.990859495823249695e-06,1.933231741741903620e-04,-7.184820570793173378e-01,1.170958936705577755e-02,1.933463082484589320e-04,7.185774703037053346e-01
5.600000000000000000e+09,3.379389598082517055e-06,1.962544529598780831e-04,-7.184531012819300733e-01,1.197713246892678600e-02,1.962835463828708907e-04,7.185529280740573510e-01
5.680000000000000000e+09,3.686411280659666107e-06,1.988823589779287063e-04,-7.184194988680298044e-01,1.225502643207133750e-02,1.989165210352219029e-04,7.185240163186209505e-01
5.760000000000000000e+09,3.906874146888896540e-06,2.012822130885000261e-04,-7.183797438114160050e-01,1.254443977081069923e-02,2.013201255995136763e-04,7.184892617762071998e-01
5.840000000000000954e+09,4.041625491420201838e-06,2.034986156477373073e-04,-7.183316775587639258e-01,1.284638799219550709e-02,2.035387464517712320e-04,7.184465384903973018e-01
5.920000000000000000e+09,4.093624165596632603e-06,2.055389073359954635e-04,-7.182724833375981888e-01,1.316129918171885134e-02,2.055796687118745345e-04,7.183930540561419553e-01
6.000000000000000000e+09,4.065024142400199090e-06,2.073703740178310987e-04,-7.181990973888560115e-01,1.348863206709314221e-02,2.074102129635217577e-04,7.183257524864390398e-01
6.080000000000000000e+09,3.953664404476086715e-06,2.089173216517404045e-04,-7.181087742472366253e-01,1.382696680223068596e-02,2.089547289447165918e-04,7.182418789389954927e-01
6.160000000000000000e+09,3.746824431581433553e-06,2.100582559722549486e-04,-7.179993207623821538e-01,1.417439485565910769e-02,2.100916695050674115e-04,7.181392191523634505e-01
6.239999999999999046e+09,3.410030357770113324e-06,2.106223712080270349e-04,-7.178690388262658484e-01,1.452880801323265698e-02,2.106499740335442052e-04,7.180160465948043358e-01
6.320000000000000000e+09,2.869985382820867427e-06,2.103869288251887602e-04,-7.177166097089870966e-01,1.488802311506707936e-02,2.104065033134495163e-04,7.178710086669033430e-01
6.400000000000000954e+09,1.991160616740856476e-06,2.090772228850722734e-04,-7.175410082136616241e-01,1.524982287488733761e-02,2.090867041443234529e-04,7.177030413520576468e-01
6.480000000000000000e+09,5.464973997816252398e-07,2.063714392775994910e-04,-7.173414502177519747e-01,1.561196634715474214e-02,2.063721628730868661e-04,7.175113167704968431e-01
6.560000000000000000e+09,-1.816722032563510046e-06,2.019131970521861896e-04,-7.171173621320010572e-01,1.597219052168978581e-02,2.019213699012033160e-04,7.172952125458671446e-01
6.640000000000000000e+09,-5.613582830234366923e-06,1.953343994779002733e-04,-7.168683635123419551e-01,1.632821011912014009e-02,1.954150453050732493e-04,7.170542943533336766e-01
6.720000000000000000e+09,-1.155769562402847016e-05,1.862923695652363620e-04,-7.165942574397126119e-01,1.667771792659709582e-02,1.866505485830896095e-04,7.167883063156180734e-01
6.799999999999999046e+09,-2.059276012234050003e-05,1.745218366643329127e-04,-7.162950258023594863e-01,1.701838606029016515e-02,1.757325617014341486e-04,7.164971663958622505e-01
6.880000000000000000e+09,-3.391456944764240197e-05,1.599040993683582877e-04,-7.159708278746756971e-01,1.734786830814186859e-02,1.634610626896349222e-04,7.161809651913301211e-01
6.960000000000000954e+09,-5.297788361262437172e-05,1.425524205849851333e-04,-7.156220013802944147e-01,1.766380348694960439e-02,1.520784296562509427e-04,7.158399673203247326e-01
7.039999999999999046e+09,-7.948226508018479465e-05,1.229115235174820940e-04,-7.152490655937085995e-01,1.796381992934978702e-02,1.463716949265305030e-04,7.154746149648688602e-01
7.120000000000000000e+09,-1.153310172745443006e-04,1.018667853060089862e-04,-7.148527262465088628e-01,1.824554121366719558e-02,1.538768517164351203e-04,7.150855333428621785e-01
7.200000000000000000e+09,-1.625577758621937958e-04,8.085690509703551371e-05,-7.144338820611653151e-01,1.850659348179398492e-02,1.815567944064177446e-04,7.146735379453246217e-01
7.280000000000000000e+09,-2.232165025947529103e-04,6.198176566661335162e-05,-7.139936327484824874e-01,1.874461459499479274e-02,2.316621382655877732e-04,7.142396433842704839e-01
7.359999999999999046e+09,-2.992320598079066443e-04,4.809552693687033737e-05,-7.135332881683815742e-01,1.895726564258275182e-02,3.030726073537789111e-04,7.137850735655839607e-01
7.440000000000000000e+09,-3.922110063121573426e-04,4.287402505199361131e-05,-7.130543783805133318e-01,1.914224514453857426e-02,3.945474058925671447e-04,7.133112729214321490e-01
7.520000000000000000e+09,-5.032146845256956586e-04,5.084465527093200068e-05,-7.125586640611231148e-01,1.929730637825534389e-02,5.057768259735861754e-04,7.128199181855321420e-01
7.599999999999999046e+09,-6.325004643255901626e-04,7.736672264529813846e-05,-7.120481467271516651e-01,1.942027826436024812e-02,6.372146005428325731e-04,7.123129301546030634e-01
7.680000000000000000e+09,-7.792398575512283088e-04,1.285506192550423801e-04,-7.115250780434361211e-01,1.950908997333563807e-02,7.897721299889693498e-04,7.117924847006362743e-01
7.760000000000000954e+09,-9.412265693888881204e-04,2.111061749868693629e-04,-7.109919673603459778e-01,1.956179962153273277e-02,9.646104250116531182e-04,7.112610221679297462e-01
7.840000000000000000e+09,-1.114590809791916621e-03,3.321096565920103908e-04,-7.104515865406716424e-01,1.957662692863579301e-02,1.163017410563686911e-03,7.107212541777967463e-01
7.919999999999999046e+09,-1.293539652193018575e-03,4.986858414855925917e-04,-7.099069709415951612e-01,1.955198971195188165e-02,1.386337765587386962e-03,7.101761666608976675e-01
8.000000000000000000e+09,-1.470146049324691766e-03,7.176008756523714546e-04,-7.093614155901672991e-01,1.948654401477471765e-02,1.635934113307149600e-03,7.096290180972912864e-01
8.080000000000000000e+09,-1.634211101871301756e-03,9.947688021013686554e-04,-7.088184652199603919e-01,1.937922698690523401e-02,1.913167764497825194e-03,7.090833315453058949e-01
8.159999999999999046e+09,-1.773225010292343168e-03,1.334678937475319328e-03,-7.082818971649107453e-01,1.922930175968119715e-02,2.219390637825285548e-03,7.085428793641850298e-01
8.240000000000000000e+09,-1.872452527172113615e-03,1.739758023872228949e-03,-7.077556960636951500e-01,1.903640306534351220e-02,2.555941401546803562e-03,7.080116594748082637e-01
8.320000000000000954e+09,-1.915166510307335281e-03,2.209687799191561129e-03,-7.072440195358999926e-01,1.880058201513591307e-02,2.924137981029421591e-03,7.074938622019305567e-01
8.400000000000000000e+09,-1.883051017733483688e-03,2.740706107423719531e-03,-7.067511542669557834e-01,1.852234823739362657e-02,3.325259554178708679e-03,7.069938270182432039e-01
8.480000000000000000e+09,-1.756790821371794625e-03,3.324927511764061774e-03,-7.062814623149608062e-01,1.820270721533759697e-02,3.760512857116930525e-03,7.065159888917778019e-01
8.560000000000000000e+09,-1.516858640930302156e-03,3.949726365487171535e-03,-7.058393179577049370e-01,1.784319064118124881e-02,4.230980796315368317e-03,7.060648144662469150e-01
8.640000000000000000e+09,-1.144503747007835637e-03,4.597232331473244393e-03,-7.054290359006342159e-01,1.744587730656502189e-02,4.737555692174805384e-03,7.056447288308005383e-01
8.720000000000000000e+09,-6.229373030039375356e-04,5.243995474817126148e-03,-7.050547923319815391e-01,1.701340232211328088e-02,5.280865404777546589e-03,7.052600343482308132e-01
8.800000000000000000e+09,6.130237975791207787e-05,5.860881516340063664e-03,-7.047205409393091369e-01,1.654895268120228774e-02,5.861202106252657099e-03,7.049148236891016328e-01
8.880000000000000000e+09,9.168340799839088708e-04,6.413262800920048468e-03,-7.044299266394374870e-01,1.605624734005788382e-02,6.478466213841421566e-03,7.046128899075636554e-01
8.959999999999998093e+09,1.945814014308751803e-03,6.861570589496511496e-03,-7.041862002110084173e-01,1.553950118177515466e-02,7.132134542542214323e-03,7.043576369037229945e-01
9.040000000000000000e+09,3.142278080450185661e-03,7.162272883974295581e-03,-7.039921374734641191e-01,1.500337233130441539e-02,7.821257213478609652e-03,7.041519941076418432e-01
9.120000000000000000e+09,4.490535383956897886e-03,7.269334295284087671e-03,-7.038499667472553067e-01,1.445289380636462229e-02,8.544479453492900139e-03,7.039983393655772081e-01
9.200000000000000000e+09,5.963728152533943547e-03,7.136201725016804408e-03,-7.037613082268879827e-01,1.389339101554269533e-02,9.300076802772047624e-03,7.038984339172318361e-01
9.280000000000000000e+09,7.522702083919213627e-03,6.718336679330383712e-03,-7.037271284871837729e-01,1.333038784529740929e-02,1.008598504759145899e-02,7.038533729470388689e-01
9.360000000000000000e+09,9.115358305644851930e-03,5.976281527934383664e-03,-7.037477126828237672e-01,1.276950476916252283e-02,1.089980265607677461e-02,7.038635545035386576e-01
9.440000000000000000e+09,1.067668244808384244e-02,4.879199673884389993e-03,-7.038226561432199269e-01,1.221635301864100465e-02,1.173874514396045302e-02,7.039286686743005950e-01
9.520000000000000000e+09,1.212966080249336560e-02,3.408766442720343164e-03,-7.039508758889623241e-01,1.167642930811729242e-02,1.259953808060280782e-02,7.040477076634968912e-01
9.600000000000000000e+09,1.338728968675341122e-02,1.563209726038831352e-03,-7.041306415497343707e-01,1.115501556647126129e-02,1.347824728236711976e-02,7.042189962941419745e-01
9.680000000000000000e+09,1.435585601575860293e-02,-6.387914188826471999e-04,-7.043596240539347075e-01,1.065708780946622060e-02,1.437006111406735100e-02,7.044402412681851633e-01
9.760000000000000000e+09,1.493960075809072120e-02,-3.154737697842390116e-03,-7.046349592979208598e-01,1.018723783614833116e-02,1.526905500524943296e-02,7.047085962860910602e-01
9.840000000000000000e+09,1.504676726279557605e-02,-5.915944996586772545e-03,-7.049533235539530152e-01,9.749610309922145807e-03,1.616798102000916934e-02,7.050207396176084718e-01
9.920000000000000000e+09,1.459687591009527739e-02,-8.826721317629872970e-03,-7.053110165486291550e-01,9.347857172321484553e-03,1.705812989614692576e-02,7.053729598578150073e-01
1.000000000000000000e+10,1.352885978415891734e-02,-1.176563087693949586e-02,-7.057040480790186532e-01,8.985109956906199916e-03,1.792930888215785515e-02,7.057612455186609290e-01
1.008000000000000000e+10,1.180945763873617049e-02,-1.458932132512393877e-02,-7.061282242916430141e-01,8.663969560240326884e-03,1.876996500925934633e-02,7.061813743719170811e-01
1.016000000000000000e+10,9.422561538739868126e-03,-1.715920119175033676e-02,-7.065463216942220459e-01,8.424287686917391813e-03,1.957607855241457612e-02,7.065965421106071842e-01
1.024000000000000000e+10,6.467700630966975554e-03,-1.925107758276828340e-02,-7.070527029319795265e-01,8.154309858770957334e-03,2.030849919490788219e-02,7.070997224527039160e-01
1.032000000000000000e+10,2.978890661817642452e-03,-2.076706227945647118e-02,-7.075443011523905312e-01,7.968461398527628900e-03,2.097962500365266672e-02,7.075891706847162732e-01
1.040000000000000000e+10,-8.911065642372667343e-04,-2.154939338837299004e-02,-7.080497562080233509e-01,7.829633511632154083e-03,2.156780995640680126e-02,7.080930450351617944e-01
