# Frequency, Real(S11), Imag(S11), Amp(S11), Phase(S11), Real(E0), Imag(E0), Amp(E0), Phase(E0), Real(E1), Imag(E1), Amp(E1), Phase(E1), Real(E2), Imag(E2), Amp(E2), Phase(E2), Real(I0), Imag(I0), Amp(I0), Phase(I0), Real(I1), Imag(I1), Amp(I1), Phase(I1), Real(I2), Imag(I2), Amp(I2), Phase(I2), Real(S21), Imag(S21), Amp(S21), Phase(S21), Real(ZL1), Imag(ZL1), Amp(ZL1), Phase(ZL1), Real(ZL2), Imag(ZL2), Amp(ZL2), Phase(ZL2), Real(J4avg), Imag(J4avg), Amp(J4avg), Phase(J4avg), Real(Icavg), Imag(Icavg), Amp(Icavg), Phase(Icavg) 
2.000000000000000000e+09,-7.198032265361796744e-01,-3.201016733541372280e-03,7.198103440768430783e-01,-3.137145610961748599e+00,5.265713073297300095e-01,-6.441392428990727836e+00,6.462879680603840882e+00,-1.489229644823299337e+00,-4.372468725363572339e+00,-1.691855533221988495e+01,1.747443839680315492e+01,-1.823704675434205447e+00,4.604482129327394091e-01,-3.097028128986715423e+00,3.131069432083534831e+00,-1.423203246034081992e+00,-7.499888313485612069e-07,-1.075639075944960010e-06,1.311290459374774871e-06,-2.179673946395644268e+00,7.858191736591029609e-07,1.728721283586296175e-06,1.898944193496619492e-06,1.144151204912737807e+00,-4.035447701712591606e-08,-6.499558728871560896e-07,6.512074327860752365e-07,-1.632804755119867668e+00,3.727323483209548109e-05,5.393827053495503130e-05,6.556394636650949952e-05,9.661124899581374770e-01,1.628772073537714604e+01,-2.177984992222578853e-01,1.628917686501985429e+01,-1.337114767107443029e-02,1.629622346409730227e+01,-2.151013892904342362e-01,1.629764301362224899e+01,-1.319869594319599861e-02,-4.605790673103533268e-19,-3.620752058565885981e-19,5.858596520844953915e-19,-2.475366186947610014e+00,-1.932489245079198614e+00,9.987789379389467870e-01,2.175333089257188046e+00,2.664567578663228797e+00
2.106666666666666746e+09,-7.198110174296162844e-01,-3.404195526973527799e-03,7.198190670996741369e-01,-3.136863398180725238e+00,7.380571100145688623e-01,-6.701968483881358019e+00,6.742485436141634203e+00,-1.461112878805483017e+00,-1.677946865301129131e+00,-1.768131166499430762e+01,1.776075133200838607e+01,-1.665412427522165117e+00,1.393345609393639717e-01,-3.290739561868512908e+00,3.293688052004733802e+00,-1.528480190357079938e+00,-4.557546917949438202e-07,-1.141578661639067931e-06,1.229192490947918903e-06,-1.950640429096888617e+00,3.788716279356759805e-07,1.809541098002255015e-06,1.848778703851230547e-06,1.364403359735408605e+00,7.183137118421890501e-08,-6.659714670380289221e-07,6.698341143857853954e-07,-1.463352166325067705e+00,2.253514995599525321e-05,5.717848154821307560e-05,6.145902485151010040e-05,1.195369672615375745e+00,1.628711275151110627e+01,-2.315595467672409424e-01,1.628875874964494486e+01,-1.421638999198157616e-02,1.629567231879074996e+01,-2.288135593422972180e-01,1.629727866750587140e+01,-1.404044699801708720e-02,-2.979364549333676796e-19,-1.229294478936391082e-19,3.223007606843296745e-19,-2.750269133300277780e+00,-1.775713906606516090e+01,-1.397759560508594667e+01,2.259843283749772525e+01,-2.474734126937877310e+00
2.213333333333333492e+09,-7.198984365495888493e-01,-3.582835088197282736e-03,7.199073521320723534e-01,-3.136615832797482462e+00,9.562488981697645496e-01,-7.019438665304788216e+00,7.084273507652478763e+00,-1.435401103040648385e+00,-2.296922032598004204e+00,-1.886795891089545663e+01,1.900725451734346194e+01,-1.691936892691299210e+00,6.316414642592853290e-02,-3.386750724094105713e+00,3.387339690161833339e+00,-1.552148121034693684e+00,-6.267158531871945804e-07,-1.239305266707689229e-06,1.388758548029703252e-06,-2.038993004223169869e+00,5.103192970277343176e-07,1.952855023050882940e-06,2.018432195039988449e-06,1.315192620810033963e+00,1.106313830624778710e-07,-7.106678347046542541e-07,7.192274148015482889e-07,-1.416363447523287578e+00,3.104753400451145686e-05,6.210935941731345468e-05,6.943717948613925496e-05,1.107240762317538874e+00,1.628365089297282253e+01,-2.428179330794553170e-01,1.628546121400433577e+01,-1.491065728181405030e-02,1.628721275052049933e+01,-2.416656791776467250e-01,1.628900553997112155e+01,-1.483666667001222114e-02,4.898269011922034717e-19,5.169321377114684437e-19,7.121441062948602998e-19,8.123149221587283586e-01,5.789358499167938099e+00,3.013602780398971337e+00,6.526750611898423315e+00,4.799456346360234105e-01
2.320000000000000000e+09,-7.199301870322689645e-01,-3.761252805015233812e-03,7.199400122392010104e-01,-3.136368232316592675e+00,8.435916872426310054e-01,-7.447396661272329688e+00,7.495022612715395383e+00,-1.458003729777936686e+00,-1.197580500912506452e+00,-1.972571290676760114e+01,1.976203301121582001e+01,-1.631433544985895434e+00,8.151633067435529179e-02,-3.660141314924809208e+00,3.661048942227639991e+00,-1.548528646414111920e+00,-4.241480977029915818e-07,-1.281095168021110971e-06,1.349483767339238857e-06,-1.890519699548127930e+00,3.155556596530755617e-07,2.023383430010333172e-06,2.047841761264641344e-06,1.416088099582481608e+00,1.023502554116788426e-07,-7.402552278668617071e-07,7.472973820153896960e-07,-1.433403939585188747e+00,2.089529575323954158e-05,6.415641010717612429e-05,6.747338988412781332e-05,1.255937731392561707e+00,1.627984639772413900e+01,-2.545467653795416840e-01,1.628183628431562369e+01,-1.563442422971462673e-02,1.628662198627277391e+01,-2.540441562942000742e-01,1.628860319846643279e+01,-1.559706830902182588e-02,1.661542384243326179e-19,1.552523072994636407e-19,2.273994500173143782e-19,7.514917194900495589e-01,4.790726107794748856e+01,3.732603077051773255e+01,6.073169055009302753e+01,6.618857586442870033e-01
2.426666666666666508e+09,-7.187531348932617581e-01,-3.983804178895211656e-03,7.187641752443058030e-01,-3.136050050447406257e+00,1.083188852855329509e+00,-8.168405739393486797e+00,8.239912039233580288e+00,-1.438958379490812067e+00,9.758099947843341671e-01,-2.180930896543727115e+01,2.183112829644458586e+01,-1.526083327733252171e+00,4.820617296182052036e-01,-4.158237081280450553e+00,4.186086374562552948e+00,-1.455382175441583881e+00,-1.082483815999895379e-07,-1.451650438361214877e-06,1.455680839783681601e-06,-1.645227749727399491e+00,4.049980949176896975e-09,2.242804195287033648e-06,2.242807851944255962e-06,1.568990562138469658e+00,9.680908745945174199e-08,-7.906405376157626516e-07,7.965453277347585300e-07,-1.448958923572063906e+00,5.042953420432557546e-06,7.260818288356452749e-05,7.278309969253718198e-05,1.501453345055180133e+00,1.635753218156623845e+01,-2.692004496482551246e-01,1.635974718487623747e+01,-1.645579217048304121e-02,1.636806914031740590e+01,-2.702221271810118508e-01,1.637029955071773202e+01,-1.650760264739244143e-02,3.371433984338694244e-20,1.148405390330312672e-19,1.196871175877862139e-19,1.285244171833334503e+00,1.414685772446813150e+00,4.819742093605691724e-01,1.494535035806180856e+00,3.283599899453003013e-01
2.533333333333333492e+09,-7.186278664083054490e-01,-4.141976630152859919e-03,7.186398029256089171e-01,-3.135828987917485211e+00,9.598116682244380860e-01,-8.203849932400057554e+00,8.259805818044405612e+00,-1.454330517801450506e+00,1.996173923716917376e+00,-2.178187239853674839e+01,2.187314964790997962e+01,-1.479407784442968721e+00,6.196598577733775093e-01,-4.177944530194495520e+00,4.223647574871490562e+00,-1.423552829837295475e+00,1.034115307104971279e-07,-1.439630627847602133e-06,1.443339977039633176e-06,-1.499087504264111192e+00,-1.778904864552730122e-07,2.231902658222016522e-06,2.238980683469555247e-06,1.650331705767888790e+00,6.683454924982115230e-08,-7.928619772487496400e-07,7.956739105564688556e-07,-1.486699825032418820e+00,-5.552796860270000703e-06,7.195203404866891861e-05,7.216598060521478358e-05,1.647817253932794879e+00,1.636837957906877961e+01,-2.808913021264452525e-01,1.637078953404771298e+01,-1.715892112309570783e-02,1.637408093603088233e+01,-2.800290126468768515e-01,1.637647528461524615e+01,-1.710030125165937914e-02,-2.351052577674671375e-19,-1.861143197672441410e-19,2.998550020465411168e-19,-2.471981622892016173e+00,-1.051603751105261608e+01,2.843750824618373230e+01,3.031961279742262150e+01,1.924995583331835736e+00
2.640000000000000477e+09,-7.187423406744932741e-01,-4.254048294418890167e-03,7.187549298649300589e-01,-3.135673983741734450e+00,8.438976395991364399e-01,-8.470643321232770973e+00,8.512576666419301219e+00,-1.471497829783903644e+00,1.542069152118008546e+00,-2.249829425125211557e+01,2.255108027314518537e+01,-1.502361757319997659e+00,5.405823153980870988e-01,-4.275652998343342226e+00,4.309691149254615716e+00,-1.445030932042688621e+00,5.781115528222946601e-08,-1.481888167673781157e-06,1.483015398155603324e-06,-1.531804279170239314e+00,-1.234152839715007773e-07,2.306496838261773870e-06,2.309796310766238556e-06,1.624253024238132115e+00,5.740267964627545967e-08,-8.249741047400610697e-07,8.269687667150665606e-07,-1.501327105471393475e+00,-3.300630216264666163e-06,7.407613667608650503e-05,7.414963374608649061e-05,1.615324141829738824e+00,1.636076546623663930e+01,-2.882980290710348559e-01,1.636330536275503533e+01,-1.761948090885386703e-02,1.636611953299632205e+01,-2.877226061440278371e-01,1.636864847403138867e+01,-1.757856949165522570e-02,4.203106981719613432e-19,3.171508034308980833e-19,5.265412757938980264e-19,6.464148898832626777e-01,6.356110608184472710e+00,2.437186979136285014e+00,6.807350617879663446e+00,3.661495033187255332e-01
2.746666666666666985e+09,-7.187881349830491651e-01,-4.432668369183951490e-03,7.188018026836613394e-01,-3.135425868186739518e+00,6.363536789167317798e-01,-8.858971369466814849e+00,8.881797100232789788e+00,-1.499087936694814882e+00,9.165009886295334002e-03,-2.358839800621525029e+01,2.358839978669654869e+01,-1.570407787928344900e+00,3.766597311796868741e-01,-4.455946958001227642e+00,4.471838083563932642e+00,-1.486467125836686387e+00,-1.354980275956200743e-07,-1.556120780187862178e-06,1.562008834166690685e-06,-1.657651494839964545e+00,9.008993567219156661e-08,2.422725395389750790e-06,2.424399830468531242e-06,1.533628083848738610e+00,3.644142753634069542e-08,-8.658758586026607970e-07,8.666423600031222904e-07,-1.528734945358849684e+00,6.326568160428775947e-06,7.784247683935451891e-05,7.809914637929147219e-05,1.489700588313395135e+00,1.635801885891838126e+01,-3.001725525886778101e-01,1.636077273694787948e+01,-1.834811841903376609e-02,1.636254312040465209e+01,-3.000020410554015693e-01,1.636529311047434376e+01,-1.833262894025543960e-02,-1.960439217425846753e-19,-1.483199063249365337e-19,2.458292372043053229e-19,-2.493903373218426367e+00,-1.939748332457179592e+00,-1.557953752986181994e+00,2.487939607328549574e+00,-2.464919864447985276e+00
2.853333333333333015e+09,-7.188011132667406766e-01,-4.617826864118518282e-03,7.188159463718460929e-01,-3.135168396238011912e+00,4.867684875139620670e-01,-9.276579566675515309e+00,9.289341850599445394e+00,-1.518371565635813436e+00,-3.630465429843512948e-01,-2.456544866845800001e+01,2.456813120843785114e+01,-1.585573997668515700e+00,2.913268987477692362e-01,-4.673337304025565686e+00,4.682408879960285653e+00,-1.508538803264130035e+00,-1.594830194158182301e-07,-1.610182077253826075e-06,1.618060924499269953e-06,-1.669520905014331591e+00,1.260070458461839315e-07,2.515221721684400493e-06,2.518376080897355119e-06,1.520740386909560593e+00,2.383662841196718353e-08,-9.041431053161399421e-07,9.044572625308299972e-07,-1.544438653951174745e+00,7.492183712911645703e-06,8.055393081841371998e-05,8.090159817386676606e-05,1.478054839682488852e+00,1.635751505373394465e+01,-3.126965370039475056e-01,1.636050359424754674e+01,-1.911405577938005834e-02,1.636115750242282374e+01,-3.125383746778331862e-01,1.636414235622303792e+01,-1.910013808310893207e-02,1.131021844936398862e-19,7.001858599589463240e-20,1.330214513606653126e-19,5.543263394876495331e-01,-2.589436492291209202e+00,-2.069872957424658466e+01,2.086007160427306673e+01,-1.695250990960392778e+00
2.960000000000000000e+09,-7.188431475250274261e-01,-4.804729203290783283e-03,7.188592046892112730e-01,-3.134908778713191513e+00,5.029658150412122941e-01,-9.714328924384110664e+00,9.727340903979145637e+00,-1.519066855438649943e+00,7.946932214226258839e-01,-2.568857230121057000e+01,2.570086154568943826e+01,-1.539870518763634566e+00,3.259534033719788115e-01,-4.917850492358745385e+00,4.928640693574946496e+00,-1.504613478318607145e+00,1.517494862335950975e-08,-1.684646068423260211e-06,1.684714413459939972e-06,-1.561788774114248657e+00,-5.869435892872464709e-08,2.627172416946767174e-06,2.627827988308209826e-06,1.593133877257560505e+00,3.306408311987486958e-08,-9.426854308775938680e-07,9.432651033412784412e-07,-1.535736344489017080e+00,-1.281513790442721228e-06,8.422434930345684462e-05,8.423409816212082705e-05,1.586010631446910013e+00,1.635395170619947436e+01,-3.251846276696824800e-01,1.635718439862977647e+01,-1.988154218131662002e-02,1.635889142929682194e+01,-3.253239648430948927e-01,1.636212591559000984e+01,-1.988405449499386010e-02,-2.019728490879942029e-19,-1.945695552129930966e-19,2.804466858147973334e-19,-2.374861936155405306e+00,-1.417763546018350951e+01,5.370110855932940019e+00,1.516058830807240376e+01,2.779517928427248652e+00
