# Frequency, Real(S11), Imag(S11), Amp(S11), Phase(S11), Real(E0), Imag(E0), Amp(E0), Phase(E0), Real(E1), Imag(E1), Amp(E1), Phase(E1), Real(E2), Imag(E2), Amp(E2), Phase(E2), Real(I0), Imag(I0), Amp(I0), Phase(I0), Real(I1), Imag(I1), Amp(I1), Phase(I1), Real(I2), Imag(I2), Amp(I2), Phase(I2), Real(S21), Imag(S21), Amp(S21), Phase(S21), Real(ZL1), Imag(ZL1), Amp(ZL1), Phase(ZL1), Real(ZL2), Imag(ZL2), Amp(ZL2), Phase(ZL2), Real(J4avg), Imag(J4avg), Amp(J4avg), Phase(J4avg), Real(Icavg), Imag(Icavg), Amp(Icavg), Phase(Icavg) 
2.000000000000000000e+09,-7.198032265361796744e-01,-3.201016733541372280e-03,7.198103440768430783e-01,-3.137145610961748599e+00,1.129546031312063381e-01,-1.335747107235998987e+00,1.340514482151486497e+00,-1.486434166994528905e+00,-5.872962730249939312e-02,-2.088698346212981338e+00,2.089523857388551953e+00,-1.598906732162996613e+00,-5.026600671187497760e-02,-9.801326620307579951e-01,9.814207592109809308e-01,-1.622036336616980323e+00,-5.057266974458541342e-08,-5.991451657867343647e-08,7.840500125598518530e-08,-2.271843709687396018e+00,2.568776789843989627e-08,1.253875070014496134e-07,1.279917510296764831e-07,1.368725327235036149e+00,2.463274683142919884e-08,-6.526195590574220493e-08,6.975596824003179538e-08,-1.209884518820793176e+00,2.516025736493541430e-06,3.006277554785395225e-06,3.920215586304447957e-06,8.739427267963186807e-01,1.628772073537714604e+01,-2.177984992222578853e-01,1.628917686501985429e+01,-1.337114767107443029e-02,1.629622346409730227e+01,-2.151013892904342362e-01,1.629764301362224899e+01,-1.319869594319599861e-02,-4.605790673103533268e-19,-3.620752058565885981e-19,5.858596520844953915e-19,-2.475366186947610014e+00,-1.932489245079198614e+00,9.987789379389467870e-01,2.175333089257188046e+00,2.664567578663228797e+00
2.106666666666666746e+09,-7.198110174296162844e-01,-3.404195526973527799e-03,7.198190670996741369e-01,-3.136863398180725238e+00,2.323038600678817844e-01,-1.339904332421140154e+00,1.359892901460765469e+00,-1.399129295265652662e+00,5.081551138215224528e-01,-2.017445545996262357e+00,2.080458639522334341e+00,-1.324048602769982041e+00,-9.631694964325571151e-02,-9.685167032518299246e-01,9.732941792009107695e-01,-1.669918313126162568e+00,-7.989555233463455594e-09,-4.619188464553260076e-08,4.687774738545735105e-08,-1.742066276816892412e+00,-4.828627932420941040e-08,1.131942219012584037e-07,1.230629783598905825e-07,1.974003650892891093e+00,5.607163102983460369e-08,-6.696794566723939810e-08,8.734262163019975715e-08,-8.737271584672299252e-01,3.892675852812939959e-07,2.311313811700868964e-06,2.343864498879986218e-06,1.403943825284681202e+00,1.628711275151110627e+01,-2.315595467672409424e-01,1.628875874964494486e+01,-1.421638999198157616e-02,1.629567231879074996e+01,-2.288135593422972180e-01,1.629727866750587140e+01,-1.404044699801708720e-02,-2.979364549333676796e-19,-1.229294478936391082e-19,3.223007606843296745e-19,-2.750269133300277780e+00,-1.775713906606516090e+01,-1.397759560508594667e+01,2.259843283749772525e+01,-2.474734126937877310e+00
2.213333333333333492e+09,-7.198984365495888493e-01,-3.582835088197282736e-03,7.199073521320723534e-01,-3.136615832797482462e+00,3.911837483482118460e-01,-1.398022869311429606e+00,1.451720588849493287e+00,-1.297961849640244969e+00,8.790405820483492283e-01,-2.144949157413964080e+00,2.318085251404437663e+00,-1.181854192468343223e+00,4.399740059653362012e-01,-1.029707546902389526e+00,1.119765492446040067e+00,-1.166995620693958902e+00,8.093464335944367729e-08,-5.720595402810763171e-08,9.911073439333553279e-08,-6.152862658720917866e-01,-7.857924264434879850e-08,1.242313369537095707e-07,1.469970151257010170e-07,2.134787530072473238e+00,-2.619152793666152381e-09,-6.740223660504298564e-08,6.745310564176245238e-08,-1.609635330120524177e+00,-4.059919771901039468e-06,2.841455017433547472e-06,4.955483343768927680e-06,2.530947500555099428e+00,1.628365089297282253e+01,-2.428179330794553170e-01,1.628546121400433577e+01,-1.491065728181405030e-02,1.628721275052049933e+01,-2.416656791776467250e-01,1.628900553997112155e+01,-1.483666667001222114e-02,4.898269011922034717e-19,5.169321377114684437e-19,7.121441062948602998e-19,8.123149221587283586e-01,5.789358499167938099e+00,3.013602780398971337e+00,6.526750611898423315e+00,4.799456346360234105e-01
2.320000000000000000e+09,-7.199301870322689645e-01,-3.761252805015233812e-03,7.199400122392010104e-01,-3.136368232316592675e+00,2.873724536783296979e-01,-1.483392827240270551e+00,1.510972272095350899e+00,-1.379440221811783829e+00,5.856364486535939884e-01,-2.222442531546930500e+00,2.298308259572749979e+00,-1.313143080185227962e+00,4.495400696302480625e-01,-1.099738753541743552e+00,1.188070536729497473e+00,-1.182752651776758812e+00,6.943515868318199739e-08,-5.370125005988330951e-08,8.777850260372855796e-08,-6.583105702962812611e-01,-4.678572303843734324e-08,1.231999593433801703e-07,1.317844219262652323e-07,1.933728683412635707e+00,-2.290903282456397936e-08,-6.983776145854533554e-08,7.349922931907266458e-08,-1.887768275831272158e+00,-3.484737793150084123e-06,2.668109894241991827e-06,4.388873191920738657e-06,2.488146860364165658e+00,1.627984639772413900e+01,-2.545467653795416840e-01,1.628183628431562369e+01,-1.563442422971462673e-02,1.628662198627277391e+01,-2.540441562942000742e-01,1.628860319846643279e+01,-1.559706830902182588e-02,1.661542384243326179e-19,1.552523072994636407e-19,2.273994500173143782e-19,7.514917194900495589e-01,4.790726107794748856e+01,3.732603077051773255e+01,6.073169055009302753e+01,6.618857586442870033e-01
2.426666666666666508e+09,-7.187531348932617581e-01,-3.983804178895211656e-03,7.187641752443058030e-01,-3.136050050447406257e+00,3.026299453654267002e-01,-1.651693478099403034e+00,1.679189158322547115e+00,-1.389582297587466320e+00,4.388213499738108925e-01,-2.371580917216866258e+00,2.411837520252977374e+00,-1.387832400790451226e+00,2.574110154650785520e-01,-1.159307292771847742e+00,1.187541085586832912e+00,-1.352302330092199467e+00,1.367779241444047589e-08,-3.431876178589290247e-08,3.694400378748070186e-08,-1.191539319512513240e+00,-2.278598305820611317e-08,1.212624318603257721e-07,1.233846765389001011e-07,1.756536814002727542e+00,8.933918811606554706e-09,-8.701415607853760716e-08,8.747158546289463243e-08,-1.468482819942429574e+00,-6.926032123299673486e-07,1.712413789089417721e-06,1.847176276047677782e-06,1.955141774852493297e+00,1.635753218156623845e+01,-2.692004496482551246e-01,1.635974718487623747e+01,-1.645579217048304121e-02,1.636806914031740590e+01,-2.702221271810118508e-01,1.637029955071773202e+01,-1.650760264739244143e-02,3.371433984338694244e-20,1.148405390330312672e-19,1.196871175877862139e-19,1.285244171833334503e+00,1.414685772446813150e+00,4.819742093605691724e-01,1.494535035806180856e+00,3.283599899453003013e-01
2.533333333333333492e+09,-7.186278664083054490e-01,-4.141976630152859919e-03,7.186398029256089171e-01,-3.135828987917485211e+00,2.342731866107868322e-01,-1.581773175574983759e+00,1.599027925001105466e+00,-1.423757303862612567e+00,2.556925951624060001e-01,-2.291689930904161621e+00,2.305910111567319287e+00,-1.459682064785063904e+00,1.372025214549676131e-01,-1.082526280710751410e+00,1.091186363699186535e+00,-1.444725614625472332e+00,-1.143123171235138910e-08,-3.174212590771719083e-08,3.373774763677680708e-08,-1.916465311835229501e+00,-4.831609624243386901e-09,1.197782251284131308e-07,1.198756341650541669e-07,1.611112432564356656e+00,1.609390443333791087e-08,-8.797627216443152865e-08,8.943622433812567886e-08,-1.389862343896528962e+00,5.631147404544806697e-07,1.590097648199241812e-06,1.686863581243568373e-06,1.230439446788234914e+00,1.636837957906877961e+01,-2.808913021264452525e-01,1.637078953404771298e+01,-1.715892112309570783e-02,1.637408093603088233e+01,-2.800290126468768515e-01,1.637647528461524615e+01,-1.710030125165937914e-02,-2.351052577674671375e-19,-1.861143197672441410e-19,2.998550020465411168e-19,-2.471981622892016173e+00,-1.051603751105261608e+01,2.843750824618373230e+01,3.031961279742262150e+01,1.924995583331835736e+00
2.640000000000000477e+09,-7.187423406744932741e-01,-4.254048294418890167e-03,7.187549298649300589e-01,-3.135673983741734450e+00,3.172148038165116257e-01,-1.648978987359874138e+00,1.679213188524537603e+00,-1.380747535254878811e+00,4.276176217182607320e-01,-2.427732705611842956e+00,2.465105052589317225e+00,-1.396446035192010715e+00,2.864731274121466442e-01,-1.172931512940585730e+00,1.207408458964234432e+00,-1.331249093072710110e+00,1.195348045389111354e-08,-4.563757195418135810e-08,4.717704599521506551e-08,-1.314628887934603529e+00,-1.853154825801329154e-08,1.305847874513276582e-07,1.318931574970722215e-07,1.711767018346243008e+00,6.325800287666184413e-09,-8.501478435267388830e-08,8.524980532418290134e-08,-1.496524957179323545e+00,-6.102873985175319743e-07,2.278500154932778732e-06,2.358816157486206895e-06,1.832499533008031367e+00,1.636076546623663930e+01,-2.882980290710348559e-01,1.636330536275503533e+01,-1.761948090885386703e-02,1.636611953299632205e+01,-2.877226061440278371e-01,1.636864847403138867e+01,-1.757856949165522570e-02,4.203106981719613432e-19,3.171508034308980833e-19,5.265412757938980264e-19,6.464148898832626777e-01,6.356110608184472710e+00,2.437186979136285014e+00,6.807350617879663446e+00,3.661495033187255332e-01
2.746666666666666985e+09,-7.187881349830491651e-01,-4.432668369183951490e-03,7.188018026836613394e-01,-3.135425868186739518e+00,2.340653072869748608e-01,-1.725425277452450334e+00,1.741229150958371497e+00,-1.435962818456249845e+00,3.319219224643801258e-01,-2.555399908911423434e+00,2.576866480257943071e+00,-1.441629100437778588e+00,1.850469724942678529e-01,-1.234380103435829268e+00,1.248173314002323453e+00,-1.421993567032526551e+00,7.300310522123475443e-09,-5.109241580593314356e-08,5.161133099045008834e-08,-1.428872534491791635e+00,-1.674782800313563350e-08,1.390150531772595226e-07,1.400202655071718704e-07,1.690693408914393903e+00,9.153502972988705788e-09,-8.796637681775401838e-08,8.844133686868151346e-08,-1.467112637859499413e+00,-3.797162515075065873e-07,2.552433817975164967e-06,2.580523750482097351e-06,1.718479548638963461e+00,1.635801885891838126e+01,-3.001725525886778101e-01,1.636077273694787948e+01,-1.834811841903376609e-02,1.636254312040465209e+01,-3.000020410554015693e-01,1.636529311047434376e+01,-1.833262894025543960e-02,-1.960439217425846753e-19,-1.483199063249365337e-19,2.458292372043053229e-19,-2.493903373218426367e+00,-1.939748332457179592e+00,-1.557953752986181994e+00,2.487939607328549574e+00,-2.464919864447985276e+00
2.853333333333333015e+09,-7.188011132667406766e-01,-4.617826864118518282e-03,7.188159463718460929e-01,-3.135168396238011912e+00,1.760512644697900808e-01,-1.805990095666343054e+00,1.814550708403140478e+00,-1.473621503863022708e+00,2.454957048323709867e-01,-2.672502242373929526e+00,2.683754157255247463e+00,-1.479193536268205156e+00,1.224559483394002946e-01,-1.296814437188829272e+00,1.302583257909098791e+00,-1.476647224077344500e+00,2.323454731518067144e-09,-5.385854180281729999e-08,5.390863536591546974e-08,-1.527683110172711300e+00,-1.225303503830502869e-08,1.451159744778176637e-07,1.456323553208439910e-07,1.655032675147132482e+00,9.607430605282100321e-09,-9.127326174084750064e-08,9.177750831030752087e-08,-1.465922434694361343e+00,-1.322802216508362128e-07,2.692135636848648361e-06,2.695383524515661811e-06,1.619892634543241394e+00,1.635751505373394465e+01,-3.126965370039475056e-01,1.636050359424754674e+01,-1.911405577938005834e-02,1.636115750242282374e+01,-3.125383746778331862e-01,1.636414235622303792e+01,-1.910013808310893207e-02,1.131021844936398862e-19,7.001858599589463240e-20,1.330214513606653126e-19,5.543263394876495331e-01,-2.589436492291209202e+00,-2.069872957424658466e+01,2.086007160427306673e+01,-1.695250990960392778e+00
2.960000000000000000e+09,-7.188431475250274261e-01,-4.804729203290783283e-03,7.188592046892112730e-01,-3.134908778713191513e+00,1.816538236318715749e-01,-1.901255611002071522e+00,1.909913875023410368e+00,-1.475541339928148288e+00,2.333933325580747065e-01,-2.807023644550299402e+00,2.816709816212349615e+00,-1.487840946483741877e+00,1.447273504132242095e-01,-1.386581434617654152e+00,1.394114084565529543e+00,-1.466795815393528546e+00,2.158757864810739422e-09,-5.894982495083261163e-08,5.898933884400374722e-08,-1.534192424300723889e+00,-9.265003523437979060e-09,1.515185175608845613e-07,1.518015199335546899e-07,1.631867950992250460e+00,6.740451273854022135e-09,-9.258436204609346172e-08,9.282940147850417411e-08,-1.498121201218397536e+00,-1.262276124793798375e-07,2.946707775739437769e-06,2.949410131832381915e-06,1.613606981265648832e+00,1.635395170619947436e+01,-3.251846276696824800e-01,1.635718439862977647e+01,-1.988154218131662002e-02,1.635889142929682194e+01,-3.253239648430948927e-01,1.636212591559000984e+01,-1.988405449499386010e-02,-2.019728490879942029e-19,-1.945695552129930966e-19,2.804466858147973334e-19,-2.374861936155405306e+00,-1.417763546018350951e+01,5.370110855932940019e+00,1.516058830807240376e+01,2.779517928427248652e+00
