# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11)
4.000000000000000000e+09,3.785292532838259135e-05,1.406394572762434479e-04,-7.188414965064681139e-01,6.811757906222332300e-03
4.080000000000000000e+09,1.765843779477182561e-06,1.455338346540586947e-04,-7.187656269917174212e-01,6.961889313769806763e-03
4.160000000000000477e+09,2.108154576326310090e-06,1.465482649153566127e-04,-7.187528726967301607e-01,7.119930169635721277e-03
4.240000000000000000e+09,1.172569978344489726e-06,1.460833189765638890e-04,-7.187026857890800313e-01,7.278907160942343045e-03
4.320000000000000000e+09,3.576818698695035490e-06,1.447447977452072224e-04,-7.187257535589580693e-01,7.442243763734943639e-03
4.400000000000000000e+09,3.815720616652781170e-06,1.430626288797476006e-04,-7.187194869156555699e-01,7.607096984411375155e-03
4.480000000000000000e+09,3.505463672538693556e-06,1.417008777178637509e-04,-7.187276270581954840e-01,7.775508468725888384e-03
4.560000000000000000e+09,3.881632996065018328e-06,1.411474300279650556e-04,-7.187056672404398272e-01,7.943683247471994280e-03
4.640000000000000000e+09,3.767053402504945197e-06,1.417483303471968889e-04,-7.186980202786490413e-01,8.115732002752607671e-03
4.720000000000000000e+09,3.620011369009705427e-06,1.436083986420979403e-04,-7.186898061858842945e-01,8.290535989321438926e-03
4.800000000000000000e+09,3.494590298792576911e-06,1.466433472466171064e-04,-7.186809556230834284e-01,8.468318533397033859e-03
4.880000000000000000e+09,3.436353572635098074e-06,1.506192687472551923e-04,-7.186713862365227135e-01,8.649334455070961658e-03
4.960000000000000000e+09,3.475223474928066487e-06,1.552156040106574594e-04,-7.186609992287843474e-01,8.833873997672029091e-03
5.040000000000000000e+09,3.622391731712959072e-06,1.600895338762635693e-04,-7.186496747138408914e-01,9.022267843574880569e-03
5.120000000000000000e+09,4.335800707561740581e-06,1.649272129987861316e-04,-7.186194397501839415e-01,9.215609573814578792e-03
5.200000000000000000e+09,4.201386726445376321e-06,1.694948007244574293e-04,-7.186235869264755438e-01,9.412184119878179087e-03
5.280000000000000000e+09,4.584344062943653412e-06,1.736269691942592119e-04,-7.186084057199261244e-01,9.614638380800941131e-03
5.360000000000000000e+09,4.989418181084577747e-06,1.772547361143651085e-04,-7.185914179950912972e-01,9.822834856113056221e-03
5.440000000000000000e+09,5.388449113366916579e-06,1.803769844559236228e-04,-7.185722194917232297e-01,1.003744764893283944e-02
5.520000000000000000e+09,5.758753926849450142e-06,1.830413400934245846e-04,-7.185502560757907053e-01,1.025926304814879508e-02
5.600000000000000000e+09,6.084099480491853111e-06,1.853198429845742679e-04,-7.185247432394533673e-01,1.048918835973571516e-02
5.680000000000000000e+09,6.354057345831353129e-06,1.872866856086745379e-04,-7.184945371538731251e-01,1.072822678489505563e-02
5.760000000000000000e+09,6.562464497308015613e-06,1.890007139682215527e-04,-7.184579571611676707e-01,1.097735012126567315e-02
