# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11)
4.000000000000000000e+09,1.768645209176586765e-06,1.451158518402469904e-04,-7.187378752173094743e-01,6.945784253122082308e-03
4.080000000000000000e+09,2.488692041192145002e-06,1.479466994072006758e-04,-7.187316617193802992e-01,7.114201904681227186e-03
4.160000000000000477e+09,3.236242377738270866e-06,1.490611469388171536e-04,-7.187249717755238576e-01,7.285491734135964535e-03
4.240000000000000000e+09,3.929180060077885198e-06,1.487270739560830120e-04,-7.187177463075163919e-01,7.459854009388693953e-03
4.320000000000000000e+09,4.493465731832090162e-06,1.474451160150412241e-04,-7.187099151163582889e-01,7.637520018909024593e-03
4.400000000000000000e+09,4.469940317212494097e-06,1.458427994582581428e-04,-7.187139646150995098e-01,7.820371069448824736e-03
4.480000000000000000e+09,5.072399730213691588e-06,1.445139234033604794e-04,-7.186920805931120704e-01,8.003886077202038152e-03
4.560000000000000000e+09,4.961905558483275416e-06,1.440190933802746817e-04,-7.186928417576823325e-01,8.194978515351933335e-03
4.640000000000000000e+09,4.996886602612404677e-06,1.445581608551225507e-04,-7.186705430625781599e-01,8.387348853345124797e-03
4.720000000000000000e+09,4.851550332895660357e-06,1.463479391061158559e-04,-7.186579623326859734e-01,8.586634291158997193e-03
4.800000000000000000e+09,4.731865027277448863e-06,1.492607764716460310e-04,-7.186438478156199627e-01,8.791737934615665231e-03
4.880000000000000000e+09,4.700594406398432203e-06,1.530543404230563776e-04,-7.186278537167511971e-01,9.003389185739773051e-03
4.960000000000000000e+09,4.798988069739585068e-06,1.573962870872779095e-04,-7.186095038188374806e-01,9.222464584074762176e-03
5.040000000000000000e+09,5.041737220779720365e-06,1.619274592714516493e-04,-7.185881161139376916e-01,9.450020799812863456e-03
5.120000000000000000e+09,5.417540045828881569e-06,1.663153698792221359e-04,-7.185626683069811227e-01,9.687319422023436821e-03
5.200000000000000000e+09,5.894309300445479091e-06,1.702906748735003430e-04,-7.185315605925790550e-01,9.935788428260804508e-03
5.280000000000000000e+09,6.427459440297595832e-06,1.736641726038951484e-04,-7.184922792612065123e-01,1.019674897899626453e-02
5.360000000000000000e+09,6.969620999480385194e-06,1.763249603224887403e-04,-7.184412977797921540e-01,1.047069280831585195e-02
5.440000000000000000e+09,7.479578586432868105e-06,1.782219658366480995e-04,-7.183748080760282706e-01,1.075659923471089345e-02
5.520000000000000000e+09,7.926408870389959807e-06,1.793324504434528656e-04,-7.182896972545752545e-01,1.105222922097383494e-02
5.600000000000000000e+09,8.284084044428991007e-06,1.796241616549040083e-04,-7.181837673703236335e-01,1.135485553361861508e-02
5.680000000000000000e+09,8.514535922312634818e-06,1.790195907767052133e-04,-7.180555184974231064e-01,1.166165434748684705e-02
5.760000000000000000e+09,8.539917449821985600e-06,1.773691988287822980e-04,-7.179039441028841617e-01,1.196982030333633949e-02
5.840000000000000954e+09,8.205921319720107187e-06,1.744387581137568427e-04,-7.177284102083841821e-01,1.227658725755821981e-02
