# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11)
4.000000000000000000e+09,3.623352101008488478e-05,1.410983751714729728e-04,-7.188063651061405990e-01,6.816387281939490124e-03
4.080000000000000000e+09,1.775834351333105654e-06,1.457252977850876903e-04,-7.187648980955861910e-01,6.973323877779716989e-03
4.160000000000000477e+09,2.133839401051681609e-06,1.467490957866674980e-04,-7.187520370068601894e-01,7.132210118572595257e-03
4.240000000000000000e+09,1.212168946423151637e-06,1.462914715534196564e-04,-7.187017242002579076e-01,7.292073388180020724e-03
4.320000000000000000e+09,3.630150157887154276e-06,1.449647396750082312e-04,-7.187246834052931632e-01,7.456459655517736797e-03
4.400000000000000000e+09,2.989248416369339465e-05,1.436165999522376043e-04,-7.187182780214430577e-01,7.622421567056158857e-03
4.480000000000000000e+09,3.979051438758703472e-06,1.419294703087378663e-04,-7.187114382514100397e-01,7.790726293744405090e-03
4.560000000000000000e+09,3.951230979072575691e-06,1.413890832713555340e-04,-7.187041170376703425e-01,7.961531387513936728e-03
4.640000000000000000e+09,3.835813236006218837e-06,1.419938653213199497e-04,-7.186962595709291968e-01,8.135019242371130388e-03
4.720000000000000000e+09,3.686754490393999794e-06,1.438556998399452970e-04,-7.186878015216913163e-01,8.311399934604323317e-03
4.800000000000000000e+09,3.559680023801888679e-06,1.468900783157482529e-04,-7.186786667444911014e-01,8.490914388429244078e-03
4.880000000000000000e+09,3.501520816967065112e-06,1.508627823406950006e-04,-7.186687642360597428e-01,8.673838127701513981e-03
4.960000000000000000e+09,3.594754972750981537e-06,1.554962681580126442e-04,-7.186678955608547525e-01,8.861958364301199959e-03
5.040000000000000000e+09,3.696171873243914791e-06,1.603164248275657595e-04,-7.186461916604132139e-01,9.051217857136910350e-03
5.120000000000000000e+09,3.953802852785106286e-06,1.651417531388488084e-04,-7.186332201195415603e-01,9.246446810461828036e-03
5.200000000000000000e+09,4.294991941643921065e-06,1.696849786923903917e-04,-7.186188586501681685e-01,9.446648623958804961e-03
5.280000000000000000e+09,4.690250351295998003e-06,1.737877292134704858e-04,-7.186028357999462157e-01,9.652374677037027159e-03
5.360000000000000000e+09,5.107659857155768296e-06,1.773763016277633787e-04,-7.185847935772153861e-01,9.864267586480115688e-03
5.440000000000000000e+09,5.517779357071267980e-06,1.804474974853810716e-04,-7.185642464468725565e-01,1.008307898326092286e-02
5.520000000000000000e+09,5.896698328441686691e-06,1.830466305856144279e-04,-7.185405143904732839e-01,1.030968471539218077e-02
5.600000000000000000e+09,6.227108599677126205e-06,1.852431527976514049e-04,-7.185126129422085839e-01,1.054508084509138931e-02
5.680000000000000000e+09,6.497779951716210907e-06,1.871082118440699942e-04,-7.184790852459289612e-01,1.079031130670469150e-02
5.760000000000000000e+09,6.702228944778546875e-06,1.886967796584889713e-04,-7.184378214111406535e-01,1.104622325824530620e-02
5.840000000000000954e+09,6.837272793501099231e-06,1.900349265539689157e-04,-7.183860950135053658e-01,1.131300134285626903e-02
5.920000000000000000e+09,6.901509673186149627e-06,1.911110042210545162e-04,-7.183210494134757429e-01,1.158981763447729761e-02
6.000000000000000000e+09,6.892173922195591667e-06,1.918689000144424626e-04,-7.182402691830095387e-01,1.187501283804546885e-02
6.080000000000000000e+09,6.798163001778132238e-06,1.922026197448708606e-04,-7.181419551743402074e-01,1.216652693818780565e-02
6.160000000000000000e+09,6.587729461968314175e-06,1.919526673970914843e-04,-7.180248261061424886e-01,1.246217835774597951e-02
6.239999999999999046e+09,6.190413176647629952e-06,1.909051270381115326e-04,-7.178879883053996824e-01,1.275977424522604063e-02
6.320000000000000000e+09,5.473393634632427374e-06,1.887946743659209292e-04,-7.177308445104680912e-01,1.305714360710076398e-02
6.400000000000000954e+09,4.213065859012466081e-06,1.853132319482590675e-04,-7.175530376439966940e-01,1.335214430196155974e-02
6.480000000000000000e+09,2.063372024933629112e-06,1.801263807311500199e-04,-7.173544165560342689e-01,1.364266270868154038e-02
6.560000000000000000e+09,-1.476699653793597973e-06,1.728999228233543391e-04,-7.171350147533250841e-01,1.392661211504412667e-02
6.640000000000000000e+09,-7.093191961120835255e-06,1.633386254754716146e-04,-7.168950370502953362e-01,1.420193155079975574e-02
6.720000000000000000e+09,-1.568074275465531926e-05,1.512385747047389215e-04,-7.166348513186830971e-01,1.446658548000258858e-02
6.799999999999999046e+09,-2.835493565960799946e-05,1.365534803403882112e-04,-7.163549838385940838e-01,1.471856442204957406e-02
6.880000000000000000e+09,-4.644839424255660983e-05,1.194736316403220092e-04,-7.160561174463746514e-01,1.495588656964795191e-02
6.960000000000000954e+09,-7.148550942300441495e-05,1.005146204810623432e-04,-7.157390919685380215e-01,1.517660056361715831e-02
7.039999999999999046e+09,-1.051311629925056484e-04,8.061086619269371861e-05,-7.154049066420294922e-01,1.537878966168834162e-02
7.120000000000000000e+09,-1.491096877212026023e-04,6.120724958993221661e-05,-7.150547242207451193e-01,1.556057764272976082e-02
7.200000000000000000e+09,-2.050917043698648895e-04,4.434057924173180837e-05,-7.146898764445590579e-01,1.572013681000763302e-02
7.280000000000000000e+09,-2.745484242485671592e-04,3.270135777370795525e-05,-7.143118704860886847e-01,1.585569851865233082e-02
7.359999999999999046e+09,-3.585753311983623298e-04,2.966587939204606145e-05,-7.139223958598994724e-01,1.596556657622363873e-02
7.440000000000000000e+09,-4.576898547324262769e-04,3.928853508088775426e-05,-7.135233311874928930e-01,1.604813387758558668e-02
7.520000000000000000e+09,-5.716105074692309817e-04,6.624510659134679250e-05,-7.131167500990263086e-01,1.610190246923553017e-02
7.599999999999999046e+09,-6.990279100570740388e-04,1.157190094296588981e-04,-7.127049254368864606e-01,1.612550721673606732e-02
7.680000000000000000e+09,-8.373807565420776644e-04,1.932245152459720599e-04,-7.122903308420867052e-01,1.611774296534866993e-02
7.760000000000000954e+09,-9.826523771720111627e-04,3.043635342244101379e-04,-7.118756387267630714e-01,1.607759504238280568e-02
7.840000000000000000e+09,-1.129205281551801500e-03,4.545155025445750808e-04,-7.114637136501305026e-01,1.600427254891955905e-02
7.919999999999999046e+09,-1.269672480614450700e-03,6.484633155680364931e-04,-7.110576000417289100e-01,1.589724384788772718e-02
