# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11)
4.000000000000000000e+09,2.568942739414744144e-05,1.420774788241068853e-04,-7.188084555267557629e-01,6.845597414206232821e-03
4.080000000000000000e+09,1.703682795513229380e-06,1.462133964372944140e-04,-7.187550834033109570e-01,7.001869713804696749e-03
4.160000000000000477e+09,2.964893614354838727e-06,1.472493867425052750e-04,-7.187421460461853595e-01,7.163600838884988387e-03
4.240000000000000000e+09,3.503615527695607493e-06,1.468476977815698554e-04,-7.187363578191159341e-01,7.327776562089272951e-03
4.320000000000000000e+09,3.778390320103887469e-06,1.455164601068830615e-04,-7.187218583896036739e-01,7.493217266776880901e-03
4.400000000000000000e+09,3.555531845191829555e-06,1.438635446577111727e-04,-7.187296386103917412e-01,7.663469295374699536e-03
4.480000000000000000e+09,4.167337525170610608e-06,1.425174376549443941e-04,-7.187078057700175826e-01,7.833604160042582573e-03
4.560000000000000000e+09,4.145572471524491636e-06,1.419887591856454031e-04,-7.186999856007211251e-01,8.007903982584134092e-03
4.640000000000000000e+09,4.029629395120522983e-06,1.425997169253746246e-04,-7.186915491062586536e-01,8.185224349425193266e-03
4.720000000000000000e+09,3.877058848253744303e-06,1.444614739393459643e-04,-7.186824155214727172e-01,8.365819014266693762e-03
4.800000000000000000e+09,3.747412959723344118e-06,1.474888056315989569e-04,-7.186724877780460430e-01,8.549980369964160429e-03
4.880000000000000000e+09,3.774350003522119397e-06,1.514963985050733829e-04,-7.186713820446276602e-01,8.739570307605236746e-03
4.960000000000000000e+09,3.741383580106657143e-06,1.560119566878027161e-04,-7.186497502013564631e-01,8.930401132418679458e-03
5.040000000000000000e+09,4.354285729083864071e-06,1.608323562993734088e-04,-7.186191596060437226e-01,9.128285634864199277e-03
5.120000000000000000e+09,4.192179580572689465e-06,1.656137124041701352e-04,-7.186220029176854096e-01,9.329853485109448202e-03
5.200000000000000000e+09,4.562505528314175195e-06,1.700872482298897950e-04,-7.186056178248338977e-01,9.538078508782304663e-03
5.280000000000000000e+09,4.989538699218673548e-06,1.740969508098951131e-04,-7.185870516510326489e-01,9.752885965629927781e-03
5.360000000000000000e+09,5.438004149576244964e-06,1.775637130735222338e-04,-7.185657438652899298e-01,9.975116094462173344e-03
5.440000000000000000e+09,5.874954636414161687e-06,1.804782672411346873e-04,-7.185408921323847009e-01,1.020575022981546134e-02
5.520000000000000000e+09,6.273216109226187676e-06,1.828791216166678491e-04,-7.185113079005717163e-01,1.044589208568043673e-02
5.600000000000000000e+09,6.612923184922996623e-06,1.848278609502185721e-04,-7.184752064611653610e-01,1.069663631056030385e-02
5.680000000000000000e+09,6.881622979478220325e-06,1.863857901278026888e-04,-7.184300478363616627e-01,1.095868966863104178e-02
5.760000000000000000e+09,7.073495505166569258e-06,1.875938181900926134e-04,-7.183727753543149852e-01,1.123181969341088479e-02
5.840000000000000954e+09,7.187168190047175077e-06,1.884555998491903631e-04,-7.183004982629618285e-01,1.151469596643045663e-02
5.920000000000000000e+09,7.220146998272018000e-06,1.889236547245509083e-04,-7.182109604098220190e-01,1.180530077984342022e-02
6.000000000000000000e+09,7.157898833288615472e-06,1.888892781080217737e-04,-7.181025444217334908e-01,1.210136132225096521e-02
6.080000000000000000e+09,6.956856422862359946e-06,1.881773667424815281e-04,-7.179741193282714873e-01,1.240055377765887645e-02
6.160000000000000000e+09,6.521469171302913620e-06,1.865470612185437583e-04,-7.178249148735182938e-01,1.270056899077395308e-02
6.239999999999999046e+09,5.675886530447572418e-06,1.836991675243164176e-04,-7.176544431041342875e-01,1.299912792131307712e-02
6.320000000000000000e+09,4.131501691411577177e-06,1.792917161062688081e-04,-7.174624517549765823e-01,1.329398264294397516e-02
6.400000000000000954e+09,1.452421947001426351e-06,1.729655555519747797e-04,-7.172488961856343659e-01,1.358291439421707367e-02
6.480000000000000000e+09,-2.978139890539484584e-06,1.643815254010641644e-04,-7.170139221786822059e-01,1.386373191150997233e-02
6.560000000000000000e+09,-9.986534562568386876e-06,1.532710852276634311e-04,-7.167578553834341726e-01,1.413427081958029512e-02
6.640000000000000000e+09,-2.062759628893224336e-05,1.395010541017097029e-04,-7.164811952183549604e-01,1.439239415482959812e-02
6.720000000000000000e+09,-3.618839954482825239e-05,1.231520017279866394e-04,-7.161846120221757594e-01,1.463599399264820834e-02
6.799999999999999046e+09,-5.817119376420678309e-05,1.046082470467477900e-04,-7.158689468143756285e-01,1.486299431016904066e-02
6.880000000000000000e+09,-8.825017989293700341e-05,8.465527998477324889e-05,-7.155352132715476765e-01,1.507135526057935479e-02
6.960000000000000954e+09,-1.281974765580944520e-04,6.457840031191781427e-05,-7.151846016037958220e-01,1.525907920391331857e-02
7.039999999999999046e+09,-1.797750859881511892e-04,4.625431726095391221e-05,-7.148184840318391187e-01,1.542421891220669902e-02
7.120000000000000000e+09,-2.445915962393617601e-04,3.222564645118539887e-05,-7.144384214432150104e-01,1.556488841637403142e-02
7.200000000000000000e+09,-3.239248768092890850e-04,2.574728672532589167e-05,-7.140461707421463800e-01,1.567927692595706343e-02
7.280000000000000000e+09,-4.185149349359022818e-04,3.079313357585040109e-05,-7.136436922184531406e-01,1.576566629434024425e-02
7.359999999999999046e+09,-5.283342744648595723e-04,5.201219946038640202e-05,-7.132331561606893855e-01,1.582245230530470240e-02
7.440000000000000000e+09,-6.523463627023054099e-04,9.462457380334302320e-05,-7.128169477743051541e-01,1.584817000011161034e-02
7.520000000000000000e+09,-7.882657904995260967e-04,1.642500447022465782e-04,-7.123976693448412778e-01,1.584152306649312669e-02
7.599999999999999046e+09,-9.323365200957188514e-04,2.666649819000638678e-04,-7.119781385281540587e-01,1.580141705784371062e-02
7.680000000000000000e+09,-1.079146614509734125e-03,4.074870448422004791e-04,-7.115613815571081302e-01,1.572699595812441023e-02
7.760000000000000954e+09,-1.221499354837501201e-03,5.917908224370772331e-04,-7.111506202030776214e-01,1.561768135568433746e-02
7.840000000000000000e+09,-1.350361231848593285e-03,8.236621984748144533e-04,-7.107492513908708620e-01,1.547321307602988506e-02
7.919999999999999046e+09,-1.454907002605736015e-03,1.105703478419337764e-03,-7.103608185072921577e-01,1.529368987614311733e-02
8.000000000000000000e+09,-1.522680854401781744e-03,1.438506133921780769e-03,-7.099889737712501425e-01,1.507960846576973137e-02
8.080000000000000000e+09,-1.539890401404077650e-03,1.820112705930859373e-03,-7.096374312648709992e-01,1.483189876644763587e-02
8.159999999999999046e+09,-1.491847134789140057e-03,2.245494578812195878e-03,-7.093099108316089918e-01,1.455195320374063489e-02
8.240000000000000000e+09,-1.363562433174810278e-03,2.706077350582939724e-03,-7.090100734776354496e-01,1.424164766452907203e-02
8.320000000000000954e+09,-1.140502592978864631e-03,3.189350900576968552e-03,-7.087414496081019255e-01,1.390335177501020487e-02
8.400000000000000000e+09,-8.094991183081080843e-04,3.678606343053757340e-03,-7.085073620411672657e-01,1.353992640063991434e-02
8.480000000000000000e+09,-3.598015118485352153e-04,4.152847007543096665e-03,-7.083108464056439013e-01,1.315470659292968664e-02
8.560000000000000000e+09,2.157515030381537495e-04,4.586924228043707218e-03,-7.081545720618124262e-01,1.275146891755169105e-02
8.640000000000000000e+09,9.194800764428751137e-04,4.951951280524374138e-03,-7.080407670908546169e-01,1.233438277213737277e-02
8.720000000000000000e+09,1.747585217064023940e-03,5.216047883613494571e-03,-7.079711511265586177e-01,1.190794633383172874e-02
8.800000000000000000e+09,2.688918896674895569e-03,5.345463030093824085e-03,-7.079468795895814681e-01,1.147690863724123815e-02
8.880000000000000000e+09,3.723898721009962463e-03,5.306112451562249380e-03,-7.079685027435062006e-01,1.104618052428616923e-02
8.959999999999998093e+09,4.823687597355242641e-03,5.065547518112624957e-03,-7.080359420365329726e-01,1.062073776324333474e-02
9.040000000000000000e+09,5.949781393371584778e-03,4.595341608499960671e-03,-7.081484854060702272e-01,1.020552065059733907e-02
9.120000000000000000e+09,7.054165916395932490e-03,3.873836484333431293e-03,-7.083048021259455984e-01,9.805334476817664097e-03
9.200000000000000000e+09,8.080212411464783931e-03,2.889133971336062257e-03,-7.085029764069532554e-01,9.424755534987278374e-03
9.280000000000000000e+09,8.964471081030421853e-03,1.642147868004606827e-03,-7.087405579107963760e-01,9.068046814751653042e-03
9.360000000000000000e+09,9.639486577777696408e-03,1.494524196637573091e-04,-7.090146262275157651e-01,8.739086949694120296e-03
9.440000000000000000e+09,1.003768960418615665e-02,-1.554414233306364735e-03,-7.093218656202565642e-01,8.441315027095361995e-03
9.520000000000000000e+09,1.009630832836270857e-02,-3.415597482274490559e-03,-7.096586458373762563e-01,8.177692690301014561e-03
9.600000000000000000e+09,9.812270630468064581e-03,-5.369617166436021355e-03,-7.100211047475863957e-01,7.950683873216247630e-03
9.680000000000000000e+09,9.002459391254338805e-03,-7.299900702534520801e-03,-7.104052287274444932e-01,7.762251317441368724e-03
9.760000000000000000e+09,7.801479200970818165e-03,-9.128280224778788365e-03,-7.108069273625492457e-01,7.613868138379904955e-03
9.840000000000000000e+09,6.174946003966727721e-03,-1.073451108104430188e-02,-7.112220996179083876e-01,7.506541916322369799e-03
9.920000000000000000e+09,3.983743703306179447e-03,-1.196999265025188754e-02,-7.116466896664732644e-01,7.440848583566736507e-03
1.000000000000000000e+10,1.860313112284339536e-03,-1.284694811972734475e-02,-7.120767312635315482e-01,7.416972972462329387e-03
1.008000000000000000e+10,-6.432840964801901998e-04,-1.317186174782687506e-02,-7.125083803719809428e-01,7.434753305084685487e-03
1.016000000000000000e+10,-3.211845081856243636e-03,-1.293147785168216601e-02,-7.129379362999006542e-01,7.493726981843150219e-03
1.024000000000000000e+10,-5.700949671228925167e-03,-1.211187812945099113e-02,-7.133618519886110176e-01,7.593175582683488883e-03
1.032000000000000000e+10,-7.963676825532150713e-03,-1.074031548451083104e-02,-7.137767342494635292e-01,7.732167251222569516e-03
1.040000000000000000e+10,-9.863478962672081116e-03,-8.885305114778658392e-03,-7.141793347654337154e-01,7.909594986249296467e-03
1.048000000000000000e+10,-1.129449178118514981e-02,-6.669084772308991535e-03,-7.145867441788686936e-01,8.139543163494376843e-03
1.056000000000000000e+10,-1.215316039277799381e-02,-4.175434347833755291e-03,-7.149353087453119704e-01,8.374645010418329399e-03
1.064000000000000000e+10,-1.242338096881383247e-02,-1.605849448397569414e-03,-7.152827136926996898e-01,8.659437031979083307e-03
1.072000000000000000e+10,-1.210170315365552418e-02,9.012749233611244085e-04,-7.156058282079725830e-01,8.977029162816105301e-03
1.080000000000000000e+10,-1.124047516671981134e-02,3.181810215849304770e-03,-7.159154805676989364e-01,9.309916843921376903e-03
1.088000000000000000e+10,-9.906858863356873129e-03,5.166135133680875915e-03,-7.161673904287723103e-01,9.703880047731410635e-03
1.096000000000000000e+10,-8.229687426710204784e-03,6.705315722976024420e-03,-7.163997352422438736e-01,1.010943601483159891e-02
1.104000000000000000e+10,-6.333167131514869964e-03,7.760175261124416593e-03,-7.165954873317336160e-01,1.054028501452538256e-02
