# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11)
4.000000000000000000e+09,1.967698629500623816e-06,1.464716448137974233e-04,-7.187308612061792390e-01,7.041200476612025951e-03
4.080000000000000000e+09,2.329709032717893514e-06,1.493380950776822171e-04,-7.187370557606739263e-01,7.219634947517363996e-03
4.160000000000000477e+09,3.755495334525209655e-06,1.504891477299955156e-04,-7.187156564127105129e-01,7.398711086658958311e-03
4.240000000000000000e+09,4.613918380483993949e-06,1.501806559363331648e-04,-7.187069588641228357e-01,7.583447892733328338e-03
4.320000000000000000e+09,5.328416610851130465e-06,1.489093918572636176e-04,-7.186973724737191205e-01,7.772667890396406376e-03
4.400000000000000000e+09,5.838776665752808428e-06,1.472880164013205991e-04,-7.186867402667158622e-01,7.966827567597842968e-03
4.480000000000000000e+09,6.124928990901663955e-06,1.459254889940926505e-04,-7.186748613757298898e-01,8.166471276377434627e-03
4.560000000000000000e+09,6.210392656237986095e-06,1.453098255760916350e-04,-7.186614728164053556e-01,8.372253126801730214e-03
4.640000000000000000e+09,6.153841278861207491e-06,1.457562690597672555e-04,-7.186462204677951382e-01,8.584965477522040964e-03
4.720000000000000000e+09,6.036180518290223733e-06,1.473603809990497722e-04,-7.186286105136158175e-01,8.805576112656083101e-03
4.800000000000000000e+09,5.941997649900263328e-06,1.500216334979501619e-04,-7.186079235539396537e-01,9.035274211969240160e-03
4.880000000000000000e+09,5.942726673928885512e-06,1.534857675956729757e-04,-7.185830544983099477e-01,9.275513213631680909e-03
4.960000000000000000e+09,6.084179839456679873e-06,1.574053178742947318e-04,-7.185522118727567520e-01,9.527984661710859476e-03
5.040000000000000000e+09,6.381071471456357786e-06,1.614018130923295584e-04,-7.185124590253754162e-01,9.794281925276256823e-03
5.120000000000000000e+09,6.819493415696811688e-06,1.651171462813661416e-04,-7.184595841128604832e-01,1.007491928152559960e-02
5.200000000000000000e+09,7.365722256975328687e-06,1.682444836073600876e-04,-7.183891586289768982e-01,1.036848147772213673e-02
5.280000000000000000e+09,7.974955517480707484e-06,1.705334826141600632e-04,-7.182977505495101722e-01,1.067218202260044289e-02
5.360000000000000000e+09,8.591568295667814236e-06,1.717736482277535759e-04,-7.181830294154435412e-01,1.098279376311495428e-02
5.440000000000000000e+09,9.136278185439580503e-06,1.717654648980146089e-04,-7.180434410299723069e-01,1.129704214857122843e-02
5.520000000000000000e+09,9.479310734092575831e-06,1.702897030129645560e-04,-7.178779713355636360e-01,1.161169184746351467e-02
5.600000000000000000e+09,9.400724265407123720e-06,1.670846471174578603e-04,-7.176860211739670703e-01,1.192355228140870582e-02
5.680000000000000000e+09,8.540967621377462671e-06,1.618399577758766414e-04,-7.174673419440876776e-01,1.222947036007221260e-02
5.760000000000000000e+09,6.346719885355804418e-06,1.542140707312364173e-04,-7.172220020717980926e-01,1.252632553813938163e-02
5.840000000000000954e+09,2.018890556239924094e-06,1.438797458856320359e-04,-7.169503696452974584e-01,1.281102941706278864e-02
5.920000000000000000e+09,-5.528902977095634906e-06,1.305996266059286713e-04,-7.166531041982311390e-01,1.308052945073274152e-02
6.000000000000000000e+09,-1.769197788302348875e-05,1.143305031152796195e-04,-7.163311541020759288e-01,1.333181604666850741e-02
6.080000000000000000e+09,-3.616662150937089738e-05,9.535149083176011251e-05,-7.159857577969973574e-01,1.356193259136366513e-02
6.160000000000000000e+09,-6.290312034643491578e-05,7.440812795661409145e-05,-7.156184478967259066e-01,1.376798833994273379e-02
6.239999999999999046e+09,-9.811784882006262774e-05,4.974994721888980503e-05,-7.152450815485960067e-01,1.392864604584001000e-02
6.320000000000000000e+09,-1.496167789463387040e-04,3.282188876512181748e-05,-7.148257290219212079e-01,1.409678311040167727e-02
6.400000000000000954e+09,-2.136547864186489221e-04,1.726794951618083299e-05,-7.144049226100567251e-01,1.421423248132660730e-02
6.480000000000000000e+09,-2.936229524979599558e-04,1.010315590535190971e-05,-7.139714272892923042e-01,1.429709519301664185e-02
6.560000000000000000e+09,-3.902821526811554127e-04,1.616133563746871516e-05,-7.135283696760459371e-01,1.434313464340872084e-02
6.640000000000000000e+09,-5.033301465163515353e-04,4.112632581411890167e-05,-7.130792209338607801e-01,1.435034810283111056e-02
6.720000000000000000e+09,-6.310631607291166062e-04,9.135778482306398593e-05,-7.126277990416161057e-01,1.431701784265729770e-02
6.799999999999999046e+09,-7.700497436385438359e-04,1.736124490001769542e-04,-7.121782638024625189e-01,1.424177030675627571e-02
6.880000000000000000e+09,-9.148447424662425106e-04,2.946562982932780100e-04,-7.117351016548015830e-01,1.412364266758447083e-02
6.960000000000000954e+09,-1.057773911103968012e-03,4.607695253758677893e-04,-7.113030970799768538e-01,1.396215516255175197e-02
7.039999999999999046e+09,-1.186536557885724350e-03,6.815179428641714773e-04,-7.108501123843548042e-01,1.372275687570801740e-02
7.120000000000000000e+09,-1.295649753382186343e-03,9.472526914614779088e-04,-7.104929001951751921e-01,1.351004870363937439e-02
7.200000000000000000e+09,-1.363789344207952305e-03,1.272025354529212390e-03,-7.101252664156200156e-01,1.322155596063740064e-02
7.280000000000000000e+09,-1.377014076310366852e-03,1.649178166542934884e-03,-7.097897178440021326e-01,1.289408256047995700e-02
7.359999999999999046e+09,-1.317938535930974348e-03,2.072421490217038476e-03,-7.094914613827905114e-01,1.253060284996476703e-02
7.440000000000000000e+09,-1.168849498838428046e-03,2.530784399700831792e-03,-7.092354389580516338e-01,1.213490753011009331e-02
7.520000000000000000e+09,-9.127873844362224126e-04,3.008052316605913136e-03,-7.090261766579605274e-01,1.171159063332085498e-02
7.599999999999999046e+09,-5.348817599136059626e-04,3.482398479774713711e-03,-7.088676306316628040e-01,1.126600324405519112e-02
7.680000000000000000e+09,-2.393186730074792830e-05,3.926294966895445097e-03,-7.087630384961703944e-01,1.080417201993489652e-02
7.760000000000000954e+09,6.257979511223952379e-04,4.306803935656673341e-03,-7.087147856258265710e-01,1.033268323887945490e-02
7.840000000000000000e+09,1.412629165019882839e-03,4.586362921624688102e-03,-7.087242956626211843e-01,9.858535967586762316e-03
7.919999999999999046e+09,2.325472360763176146e-03,4.724184884244323791e-03,-7.087919532129205447e-01,9.388970838356342635e-03
8.000000000000000000e+09,3.341947510544832165e-03,4.678386733842741438e-03,-7.089170648441966982e-01,8.931282994928829017e-03
8.080000000000000000e+09,4.426857000001852872e-03,4.408929847573359387e-03,-7.090978615018160847e-01,8.492629684729822992e-03
