# Frequency, Real(S11), Imag(S11), Amp(S11), Phase(S11), Real(E0), Imag(E0), Amp(E0), Phase(E0), Real(E1), Imag(E1), Amp(E1), Phase(E1), Real(E2), Imag(E2), Amp(E2), Phase(E2), Real(I0), Imag(I0), Amp(I0), Phase(I0), Real(I1), Imag(I1), Amp(I1), Phase(I1), Real(I2), Imag(I2), Amp(I2), Phase(I2), Real(S21), Imag(S21), Amp(S21), Phase(S21), Real(ZL1), Imag(ZL1), Amp(ZL1), Phase(ZL1), Real(ZL2), Imag(ZL2), Amp(ZL2), Phase(ZL2), Real(J4avg), Imag(J4avg), Amp(J4avg), Phase(J4avg), Real(Icavg), Imag(Icavg), Amp(Icavg), Phase(Icavg) 
2.000000000000000000e+09,-7.197354230797368135e-01,-3.217364345312936566e-03,7.197426141816936074e-01,-3.137122479117578244e+00,4.435819882054282681e-01,-1.297923552186932339e+00,1.371630609013164692e+00,-1.241478532975822890e+00,3.560456650320352190e-01,-2.007745669359120022e+00,2.039071158252797389e+00,-1.395284938947245035e+00,1.670077388288961073e-01,-9.350384553196221527e-01,9.498360373007784796e-01,-1.394049552223488142e+00,-5.496890156662356915e-08,-5.230165788438904635e-08,7.587518406499470605e-08,-2.381054006400752598e+00,1.092510502657043154e-08,1.184681106986977990e-07,1.189707996626084363e-07,1.478836632115881899e+00,4.382349048905806205e-08,-6.593684778997304024e-08,7.917175137081807978e-08,-9.842062761148973049e-01,2.737429775781500919e-06,2.626563145436233412e-06,3.793725838051431961e-06,7.647324300852638146e-01,1.629323416743097042e+01,-2.192334768740406281e-01,1.629470904778978380e+01,-1.345467973388891902e-02,1.629987074712825645e+01,-2.159116042782339984e-01,1.630130069025013384e+01,-1.324544107412341243e-02,5.177421184680925481e-19,3.192221473441603203e-19,6.082431097767119000e-19,5.525113593129387102e-01,1.440882945592280606e+01,-1.008253409363077280e+00,1.444406249042702584e+01,-6.986081741635637166e-02
2.106666666666666746e+09,-7.197808956407475423e-01,-3.391027018040700027e-03,7.197888834885085574e-01,-3.136881495026714539e+00,4.570050037351686689e-01,-1.346078388261943592e+00,1.421541628227908527e+00,-1.243498489890068504e+00,7.845438671340684289e-01,-2.014691688758852184e+00,2.162057279586198533e+00,-1.199451266812357142e+00,1.282615924277225317e-01,-9.775015398097164354e-01,9.858804676138288592e-01,-1.440327980491373339e+00,-2.113989731106801878e-10,-4.526867942215783955e-08,4.526917302262025189e-08,-1.575466165613256919e+00,-5.662407912101805229e-08,1.116954758383804241e-07,1.252284538715764054e-07,2.039988875601576712e+00,5.663550451036907386e-08,-6.642674597718423610e-08,8.729314378724940366e-08,-8.647942330836267955e-01,5.712694675447254375e-10,2.263436493059631471e-06,2.263436565151073174e-06,1.570543936477268421e+00,1.629002735405352098e+01,-2.311401310399216202e-01,1.629166710180358280e+01,-1.418810515944927443e-02,1.629683737632112184e+01,-2.274681007575896918e-01,1.629842477686476698e+01,-1.395690006754662232e-02,-4.525086822129190085e-19,-2.199994271286675012e-19,5.031539082775908936e-19,-2.689064267417976772e+00,3.332187196671931861e-01,-2.793099601596293335e-01,4.347973884247894327e-01,-6.976141690791604066e-01
2.213333333333333492e+09,-7.198587358300528871e-01,-3.576302836122965522e-03,7.198676194223613267e-01,-3.136624632455162764e+00,2.570864068674849068e-01,-1.412955488119494341e+00,1.436153415204320272e+00,-1.390815808285717825e+00,6.832666240672946589e-01,-2.120463619791443932e+00,2.227828369157586419e+00,-1.259076264000615675e+00,2.963047759669035774e-01,-1.038450864599941958e+00,1.079896623964147651e+00,-1.292848789368644002e+00,7.018236322002861949e-08,-5.031537011619057628e-08,8.635508425725303318e-08,-6.219938051324592765e-01,-6.869891063332262015e-08,1.179620388289739665e-07,1.365085452522793787e-07,2.098160314452110597e+00,-1.715456762848678539e-09,-6.797347213663894866e-08,6.799511531143715477e-08,-1.596028121621661189e+00,-3.520718369808184684e-06,2.499428334616671140e-06,4.317707706571794645e-06,2.524239961332593207e+00,1.628637038186690944e+01,-2.423611932483117348e-01,1.628817359814612331e+01,-1.488012979998411950e-02,1.628986547971560839e+01,-2.412614549453595270e-01,1.629165198612076182e+01,-1.480944193195792707e-02,1.335453508358305535e-18,7.865393547851205163e-19,1.549864584282220676e-18,5.322682274907574174e-01,5.313654630836553316e+00,-9.940114105820326174e+00,1.127123746411808014e+01,-1.079879209042690746e+00
2.320000000000000000e+09,-7.199503482344762340e-01,-3.725152731416449779e-03,7.199599854754540340e-01,-3.136418519710075348e+00,1.358998006295675798e-01,-1.524155379230846430e+00,1.530202070267022485e+00,-1.481867490355648576e+00,3.775717753918320096e-01,-2.260554554381884351e+00,2.291869834634859604e+00,-1.405297880134061428e+00,2.981413021861005208e-01,-1.126447562693320359e+00,1.165234889439440646e+00,-1.312055296119432279e+00,6.090507283360212638e-08,-5.117416430308240909e-08,7.955012878044418869e-08,-6.987936483745743610e-01,-3.764265603512753282e-08,1.229518061968793478e-07,1.285850543432396874e-07,1.867892872383505543e+00,-2.350992234714902373e-08,-7.207513796110003788e-08,7.581254487801197842e-08,-1.886100816378553979e+00,-3.057628919113594464e-06,2.543833411789117355e-06,3.977459369237406318e-06,2.447663782429057466e+00,1.627961347390562352e+01,-2.524831105889402960e-01,1.628157125651274839e+01,-1.550791548726047388e-02,1.628414922461473324e+01,-2.512145173167405487e-01,1.628608684439670284e+01,-1.542571170415420363e-02,1.196368063388725993e-19,-7.948518418211420327e-20,1.436344663910077123e-19,-5.864229746620774897e-01,-4.071301814217584081e+00,1.544023891451366426e+00,4.354251742816900084e+00,2.779104891634240460e+00
2.426666666666666508e+09,-7.200248638967682302e-01,-3.876460981753049491e-03,7.200352988425655631e-01,-3.136208917939149021e+00,-1.429918049239691132e-02,-1.611903256307098742e+00,1.611966679015476078e+00,-1.579667085858897480e+00,-4.487286811948836690e-02,-2.361967155349550485e+00,2.362393366322238286e+00,-1.589792133137757135e+00,-6.113630549271655001e-02,-1.165780486698995810e+00,1.167382452762352418e+00,-1.623190712128902202e+00,-1.172416010701482516e-08,-4.585574642893666614e-08,4.733080826237658870e-08,-1.821108832359547902e+00,4.086797691104371151e-09,1.258273850016615339e-07,1.258937358716643151e-07,1.538328342736486443e+00,7.403728587445665604e-09,-7.991316925667983499e-08,8.025540366631594579e-08,-1.478412883700606972e+00,5.745263139276080312e-07,2.295710787249101541e-06,2.366509772658278008e-06,1.325572262648591515e+00,1.627679694560701407e+01,-2.632396214976961968e-01,1.627892545307730288e+01,-1.617128206166944596e-02,1.627679945973142495e+01,-2.608719575612744035e-01,1.627888985252234733e+01,-1.602585476020878044e-02,4.207088144154172902e-19,-1.303691070156725089e-19,4.404452413080312975e-19,-3.004958827907964203e-01,-3.063625148864215220e+00,-3.290435358208225747e+00,4.495860751769362729e+00,-2.320514321242022948e+00
2.533333333333333492e+09,-7.201161676757243946e-01,-4.037475265404597176e-03,7.201274860429164315e-01,-3.135986012409788692e+00,-1.290254355485344617e-01,-1.629030115117524602e+00,1.634131781399010830e+00,-1.649835162545669975e+00,-2.871764108289515116e-01,-2.362937676609931703e+00,2.380324506129225526e+00,-1.691736843962057923e+00,-2.540805316656659651e-01,-1.128916563085627045e+00,1.157155790280881780e+00,-1.792173416416011467e+00,-4.277907540574039819e-08,-3.524654631652735702e-08,5.542894839173057251e-08,-2.452435421397655357e+00,2.386178135329874779e-08,1.238765955133903798e-07,1.261538565615049564e-07,1.380501659585958274e+00,1.872885701929922804e-08,-8.840380118152893601e-08,9.036593466894840150e-08,-1.362027392533329717e+00,2.129531918629649201e-06,1.773639716592931448e-06,2.771408312886848502e-06,6.944693370172830837e-01,1.626912885132676578e+01,-2.736906402640382208e-01,1.627143079595771624e+01,-1.682111124134660213e-02,1.627202393591035090e+01,-2.721321869135331362e-01,1.627429933662256900e+01,-1.672237094621108200e-02,-3.215820827990758280e-19,-2.756889788556562086e-19,4.235793302793068696e-19,-2.432881787976691967e+00,-3.401183760463835082e-01,-8.245902532151989206e+00,8.252913975043906447e+00,-1.612019914989875735e+00
2.640000000000000477e+09,-7.187651910609699213e-01,-4.200881576992485968e-03,7.187774671530379189e-01,-3.135748138861761625e+00,-1.822653832082093417e-01,-1.597417967482044787e+00,1.607782582549799333e+00,-1.684405005944045408e+00,-2.034149869295902302e-01,-2.358171136229934017e+00,2.366928128324885083e+00,-1.656842969454154657e+00,-1.746676938394950696e-01,-1.133592737857139765e+00,1.146970487237424008e+00,-1.723677296091928435e+00,-2.096680080473410960e-09,-4.474281534984343016e-08,4.479191436844421191e-08,-1.617622780714321307e+00,3.105836544236132943e-09,1.276217175944928884e-07,1.276595042384545915e-07,1.546464859764892008e+00,-1.256901470447861025e-09,-8.286866686651527928e-08,8.287819827638569889e-08,-1.585962554851691131e+00,9.244675368944017571e-08,2.237652536398885990e-06,2.239561402578657415e-06,1.529505640201284766e+00,1.636137665385756534e+01,-2.840523303335907856e-01,1.636384220578294801e+01,-1.735940702338947469e-02,1.636244893117062915e+01,-2.847544589172988361e-01,1.636492652372873025e+01,-1.740116765269944174e-02,2.321764731396539033e-19,8.969491727381933911e-19,9.265115936432192340e-19,1.317504519333968727e+00,1.527559845039960251e+01,1.556489293102211668e+01,2.180848000141305221e+01,7.947782343048669373e-01
2.746666666666666985e+09,-7.187633680879162990e-01,-4.379058419443635983e-03,7.187767076482975970e-01,-3.135500239265673450e+00,-2.153659071736832853e-01,-1.672302273114329996e+00,1.686113094260316414e+00,-1.698875431559440097e+00,-2.749884850664499614e-01,-2.482206555576919271e+00,2.497392250221853960e+00,-1.681130300609771977e+00,-2.016053740858519683e-01,-1.194618227302714164e+00,1.211510394451560391e+00,-1.737982370908147667e+00,-6.973589387075797502e-09,-5.004965318550299484e-08,5.053314489450133487e-08,-1.709238443107342187e+00,9.332216785167227286e-09,1.357160509210151261e-07,1.360365272554431609e-07,1.502141589726021298e+00,-2.647109792277497957e-09,-8.562789492389514233e-08,8.566880166869383003e-08,-1.601700590094110810e+00,3.342553496444526232e-07,2.504407799856086168e-06,2.526615338104702198e-06,1.438113639960362677e+00,1.636286658593493470e+01,-2.961270087038421206e-01,1.636554594611465774e+01,-1.809552650018772524e-02,1.636108545880405885e+01,-2.968060678222692039e-01,1.636377741330484525e+01,-1.813898691887226577e-02,-2.223241368275325812e-18,-9.353184361399568998e-19,2.411974866907621483e-18,-2.743369472245460905e+00,4.698521409763331036e+01,-1.712554047064381635e+01,5.000894400216924396e+01,-3.495228556131571018e-01
2.853333333333333015e+09,-7.187816513215188330e-01,-4.556799819020796762e-03,7.187960953574248357e-01,-3.135253122293923056e+00,-1.128170236553902306e-01,-1.767041074784156507e+00,1.770638822798372924e+00,-1.634554951678226953e+00,-1.517557902959971172e-01,-2.613491278395279505e+00,2.617893520015005304e+00,-1.628797506146060003e+00,-9.848322981347469585e-02,-1.269757889599575362e+00,1.273571374032433701e+00,-1.648201996068123787e+00,-3.775339948250603062e-09,-5.261482410852964509e-08,5.275009865105817415e-08,-1.642427860607012624e+00,5.964474668315379785e-09,1.418107230740514843e-07,1.419360987798885853e-07,1.528761696209489651e+00,-2.504061639074510213e-09,-8.917519474602001171e-08,8.921034515504846471e-08,-1.598869198474410558e+00,1.730206514618207089e-07,2.631776416401534216e-06,2.637457725113252977e-06,1.505147884092298716e+00,1.635956906354056528e+01,-3.083176481442981842e-01,1.636247413189432010e+01,-1.884408761550329311e-02,1.636178240191031108e+01,-3.086686267610825318e-01,1.636469369369951110e+01,-1.886298258747615836e-02,-2.928910552045386869e-19,-3.751569449940762036e-19,4.759494758859562822e-19,-2.233667671597280524e+00,-6.084528173565873388e+00,-2.558280766997175881e+00,6.600476011448304980e+00,-2.743576488915862477e+00
2.960000000000000000e+09,-7.187901341236897501e-01,-4.735224401514208717e-03,7.188057312401484600e-01,-3.135004978442889723e+00,-3.488090950224075060e-02,-1.863086230476929561e+00,1.863412724020215183e+00,-1.589516252009506303e+00,-5.784895347931673371e-02,-2.747382830368887419e+00,2.747991797299331740e+00,-1.591849237909186865e+00,-2.015058768885552229e-02,-1.360288205934061079e+00,1.360437447804019095e+00,-1.585608712768858730e+00,-1.316996801362739646e-09,-5.749183075072088895e-08,5.750691335521613283e-08,-1.593699867862924613e+00,3.351048303073116389e-09,1.479651437363410714e-07,1.480030853923174138e-07,1.548152645558981133e+00,-2.390930610308055462e-09,-9.046735368382826231e-08,9.049894271060951303e-08,-1.597218832578677583e+00,4.800588463835885264e-08,2.874889502625672351e-06,2.875290284000416884e-06,1.554099537773773632e+00,1.635866260432073460e+01,-3.204990506898905411e-01,1.636180191309914278e+01,-1.958950192769587720e-02,1.636140980139493806e+01,-3.206390238470441245e-01,1.636455132512944743e+01,-1.959476534852467103e-02,1.376809895162904615e-19,1.435112242270718668e-19,1.988756555069970982e-19,8.061291764640171609e-01,1.790152348519667314e+00,5.882585421029286055e-01,1.884328406426953872e+00,3.174918230610181968e-01
