# Frequency, Real(S11), Imag(S11), Amp(S11), Phase(S11), Real(E0), Imag(E0), Amp(E0), Phase(E0), Real(E1), Imag(E1), Amp(E1), Phase(E1), Real(E2), Imag(E2), Amp(E2), Phase(E2), Real(I0), Imag(I0), Amp(I0), Phase(I0), Real(I1), Imag(I1), Amp(I1), Phase(I1), Real(I2), Imag(I2), Amp(I2), Phase(I2), Real(S21), Imag(S21), Amp(S21), Phase(S21), Real(ZL1), Imag(ZL1), Amp(ZL1), Phase(ZL1), Real(ZL2), Imag(ZL2), Amp(ZL2), Phase(ZL2), Real(J4avg), Imag(J4avg), Amp(J4avg), Phase(J4avg), Real(Icavg), Imag(Icavg), Amp(Icavg), Phase(Icavg) 
2.000000000000000000e+09,-7.197354230797368135e-01,-3.217364345312936566e-03,7.197426141816936074e-01,-3.137122479117578244e+00,1.259951391200418325e+00,-6.332791663583954289e+00,6.456913176011142674e+00,-1.374404131879129798e+00,-4.200816965749962328e+00,-1.685175687252645460e+01,1.736745729433284779e+01,-1.815097843409616774e+00,9.318082724929874772e-01,-3.052632723719691743e+00,3.191681876787013206e+00,-1.274532362525633955e+00,-8.742427740406755572e-07,-1.091465851200223292e-06,1.398427020726703234e-06,-2.246134799205652843e+00,8.736647484918593476e-07,1.734984345902301821e-06,1.942539773925718708e-06,1.104306600011544015e+00,-4.014668048559131560e-09,-6.398713506247802355e-07,6.398839448758818270e-07,-1.577070424496409773e+00,4.348250402216685912e-05,5.475564976387586923e-05,6.992073610240382494e-05,8.996516371532033984e-01,1.629323416743097042e+01,-2.192334768740406281e-01,1.629470904778978380e+01,-1.345467973388891902e-02,1.629987074712825645e+01,-2.159116042782339984e-01,1.630130069025013384e+01,-1.324544107412341243e-02,5.177421184680925481e-19,3.192221473441603203e-19,6.082431097767119000e-19,5.525113593129387102e-01,1.440882945592280606e+01,-1.008253409363077280e+00,1.444406249042702584e+01,-6.986081741635637166e-02
2.106666666666666746e+09,-7.197808956407475423e-01,-3.391027018040700027e-03,7.197888834885085574e-01,-3.136881495026714539e+00,1.210226960033531807e+00,-6.658126389242399412e+00,6.767222200424487077e+00,-1.390992473127816709e+00,-5.415243940428291047e+00,-1.753088510650475129e+01,1.834820970971869514e+01,-1.870395706999509189e+00,4.779955842585777437e-01,-3.283146844792197871e+00,3.317760235918150613e+00,-1.426221436217481431e+00,-1.110960646973557016e-06,-1.130260568810402273e-06,1.584841478675870204e-06,-2.347583361286853076e+00,1.057004485630339121e-06,1.793796133670862307e-06,2.082057408386039519e-06,1.038314552682331415e+00,4.894167890399371501e-08,-6.586500742226296818e-07,6.604659023805976796e-07,-1.496626592785913035e+00,5.529730822672082157e-05,5.675730297240950202e-05,7.924130070754044754e-05,7.984267404525919876e-01,1.629002735405352098e+01,-2.311401310399216202e-01,1.629166710180358280e+01,-1.418810515944927443e-02,1.629683737632112184e+01,-2.274681007575896918e-01,1.629842477686476698e+01,-1.395690006754662232e-02,-4.525086822129190085e-19,-2.199994271286675012e-19,5.031539082775908936e-19,-2.689064267417976772e+00,3.332187196671931861e-01,-2.793099601596293335e-01,4.347973884247894327e-01,-6.976141690791604066e-01
2.213333333333333492e+09,-7.198587358300528871e-01,-3.576302836122965522e-03,7.198676194223613267e-01,-3.136624632455162764e+00,6.484933760906624878e-01,-6.995862515576577678e+00,7.025854823128848459e+00,-1.478363769582362597e+00,-3.742963602952358748e+00,-1.908232432828384972e+01,1.944594760619393981e+01,-1.764485506049549457e+00,-1.007983077236235536e-01,-3.445331336539703582e+00,3.446805523580117381e+00,-1.600044475510489450e+00,-7.768564740612586970e-07,-1.287370785563783391e-06,1.503605507044319155e-06,-2.113744502307535633e+00,6.954935418791033318e-07,1.990856688518300179e-06,2.108843669173604853e-06,1.234706169710021229e+00,7.537145058546010550e-08,-6.999082070820006040e-07,7.039547953555661972e-07,-1.463522102914259548e+00,3.854324962323405705e-05,6.454742407181572605e-05,7.517946558619413003e-05,1.032489264271895246e+00,1.628637038186690944e+01,-2.423611932483117348e-01,1.628817359814612331e+01,-1.488012979998411950e-02,1.628986547971560839e+01,-2.412614549453595270e-01,1.629165198612076182e+01,-1.480944193195792707e-02,1.335453508358305535e-18,7.865393547851205163e-19,1.549864584282220676e-18,5.322682274907574174e-01,5.313654630836553316e+00,-9.940114105820326174e+00,1.127123746411808014e+01,-1.079879209042690746e+00
2.320000000000000000e+09,-7.199503482344762340e-01,-3.725152731416449779e-03,7.199599854754540340e-01,-3.136418519710075348e+00,4.661957994109366954e-01,-7.451912401293881771e+00,7.466480895304424159e+00,-1.508317194471015643e+00,-2.344086485556594379e+00,-2.053213506879823314e+01,2.066551020263335658e+01,-1.684470870814648968e+00,-1.293246072562252991e-01,-3.709206185260829347e+00,3.711460006361266384e+00,-1.605648053953668830e+00,-5.152759050796938499e-07,-1.408666368001124152e-06,1.499950064066526340e-06,-1.921468026403889917e+00,4.411525792653106123e-07,2.152737582448513589e-06,2.197474618073825876e-06,1.368668444509380411e+00,6.725839062717177263e-08,-7.415978901774671592e-07,7.446416062948859231e-07,-1.480349889859469137e+00,2.542054849462327301e-05,7.055698461355067869e-05,7.499661568047135231e-05,1.224989404600138609e+00,1.627961347390562352e+01,-2.524831105889402960e-01,1.628157125651274839e+01,-1.550791548726047388e-02,1.628414922461473324e+01,-2.512145173167405487e-01,1.628608684439670284e+01,-1.542571170415420363e-02,1.196368063388725993e-19,-7.948518418211420327e-20,1.436344663910077123e-19,-5.864229746620774897e-01,-4.071301814217584081e+00,1.544023891451366426e+00,4.354251742816900084e+00,2.779104891634240460e+00
2.426666666666666508e+09,-7.200248638967682302e-01,-3.876460981753049491e-03,7.200352988425655631e-01,-3.136208917939149021e+00,4.112833978038686888e-01,-7.894201220294849719e+00,7.904907775541330395e+00,-1.518743957120613386e+00,-2.928157901130038709e+00,-2.101805681581394225e+01,2.122104665200878415e+01,-1.709221647983303560e+00,9.587191175684946221e-02,-3.964325979313498838e+00,3.965485076724390545e+00,-1.546617379704664064e+00,-5.528846713303054890e-07,-1.386913070510250307e-06,1.493053691246296205e-06,-1.950133252579805632e+00,5.292817337309961818e-07,2.162145238279557724e-06,2.225985441344182490e-06,1.330722720961916794e+00,1.653151769248931801e-08,-7.724548068212754976e-07,7.726316843480540682e-07,-1.549398318331609792e+00,2.729066257117613133e-05,6.948452157291672019e-05,7.465171800964075764e-05,1.196547842313981036e+00,1.627679694560701407e+01,-2.632396214976961968e-01,1.627892545307730288e+01,-1.617128206166944596e-02,1.627679945973142495e+01,-2.608719575612744035e-01,1.627888985252234733e+01,-1.602585476020878044e-02,4.207088144154172902e-19,-1.303691070156725089e-19,4.404452413080312975e-19,-3.004958827907964203e-01,-3.063625148864215220e+00,-3.290435358208225747e+00,4.495860751769362729e+00,-2.320514321242022948e+00
2.533333333333333492e+09,-7.201161676757243946e-01,-4.037475265404597176e-03,7.201274860429164315e-01,-3.135986012409788692e+00,3.118592566390738230e-01,-8.207152911002861373e+00,8.213075861121350130e+00,-1.532816129064071387e+00,-1.926963435809077696e+00,-2.164059407465468965e+01,2.172621688161389741e+01,-1.659606027298562436e+00,2.217002500907732931e-01,-4.161878195551383719e+00,4.167778918740334682e+00,-1.517577348264854020e+00,-3.529728019459712789e-07,-1.416662788272529711e-06,1.459973717088663227e-06,-1.814982319229220042e+00,3.535606670598981814e-07,2.212993278030815692e-06,2.241058766275756395e-06,1.412369415801876693e+00,-8.123145204471701309e-09,-7.944954740914792080e-07,7.945369996670119092e-07,-1.581020251831103840e+00,1.727187609276723552e-05,7.092489019696343946e-05,7.299765580630123785e-05,1.331922438989826096e+00,1.626912885132676578e+01,-2.736906402640382208e-01,1.627143079595771624e+01,-1.682111124134660213e-02,1.627202393591035090e+01,-2.721321869135331362e-01,1.627429933662256900e+01,-1.672237094621108200e-02,-3.215820827990758280e-19,-2.756889788556562086e-19,4.235793302793068696e-19,-2.432881787976691967e+00,-3.401183760463835082e-01,-8.245902532151989206e+00,8.252913975043906447e+00,-1.612019914989875735e+00
2.640000000000000477e+09,-7.187651910609699213e-01,-4.200881576992485968e-03,7.187774671530379189e-01,-3.135748138861761625e+00,-3.473947286170916415e-01,-8.271548174947177756e+00,8.278840033962664435e+00,-1.612770414496403903e+00,-1.695270629721275402e+00,-2.218830713635833263e+01,2.225297544341802691e+01,-1.647051959527709775e+00,-3.014461874735830382e-01,-4.165595766160019586e+00,4.176488703563394189e+00,-1.643036085017502534e+00,-1.979684158647178168e-07,-1.478163688327383826e-06,1.491361586996795590e-06,-1.703932697378656602e+00,2.104146956231104708e-07,2.288777223644732332e-06,2.298428925072310025e-06,1.479120783717170928e+00,-2.063494954592959189e-08,-8.095629481911675056e-07,8.098258875997593092e-07,-1.596279808426538160e+00,9.488987303862374739e-06,7.396071377267871504e-05,7.456693678713755794e-05,1.443195723583742929e+00,1.636137665385756534e+01,-2.840523303335907856e-01,1.636384220578294801e+01,-1.735940702338947469e-02,1.636244893117062915e+01,-2.847544589172988361e-01,1.636492652372873025e+01,-1.740116765269944174e-02,2.321764731396539033e-19,8.969491727381933911e-19,9.265115936432192340e-19,1.317504519333968727e+00,1.527559845039960251e+01,1.556489293102211668e+01,2.180848000141305221e+01,7.947782343048669373e-01
2.746666666666666985e+09,-7.187633680879162990e-01,-4.379058419443635983e-03,7.187767076482975970e-01,-3.135500239265673450e+00,-3.562865567718502269e-01,-8.636609963099051157e+00,8.643955793804023457e+00,-1.612026005243821114e+00,-1.721583114373466117e+00,-2.319688953748354976e+01,2.326068641794368119e+01,-1.644876632757963142e+00,-2.761063254654866905e-01,-4.335115228622301586e+00,4.343899026035831668e+00,-1.634401069750221813e+00,-1.955722271023548017e-07,-1.545580046736507332e-06,1.557904418404350956e-06,-1.696663855898069340e+00,2.129122136343414383e-07,2.394649693555121323e-06,2.404096247149500500e-06,1.482117879607942612e+00,-2.624793635125934931e-08,-8.479945555191887569e-07,8.484006838474885876e-07,-1.601739401143827957e+00,9.333213864153551146e-06,7.733275690179780039e-05,7.789392897438531275e-05,1.450688227225670701e+00,1.636286658593493470e+01,-2.961270087038421206e-01,1.636554594611465774e+01,-1.809552650018772524e-02,1.636108545880405885e+01,-2.968060678222692039e-01,1.636377741330484525e+01,-1.813898691887226577e-02,-2.223241368275325812e-18,-9.353184361399568998e-19,2.411974866907621483e-18,-2.743369472245460905e+00,4.698521409763331036e+01,-1.712554047064381635e+01,5.000894400216924396e+01,-3.495228556131571018e-01
2.853333333333333015e+09,-7.187816513215188330e-01,-4.556799819020796762e-03,7.187960953574248357e-01,-3.135253122293923056e+00,-1.841820299229809110e-01,-9.070852502058125211e+00,9.072722200874482112e+00,-1.591098357311516054e+00,-1.550564461995157073e+00,-2.420551204191979977e+01,2.425512447633132140e+01,-1.634767242526970588e+00,-1.322698278410870676e-01,-4.568319370870743690e+00,4.570233821330148771e+00,-1.599741957409719806e+00,-2.001258818324581505e-07,-1.601950793677355082e-06,1.614402897031198742e-06,-1.695078813779327342e+00,2.121256881862251263e-07,2.489504560546403665e-06,2.498525618153598684e-06,1.485793654463277491e+00,-2.159135910871954731e-08,-8.864137690707842883e-07,8.866766923667472275e-07,-1.595149615525490727e+00,9.526716453884083924e-06,8.015453957378122275e-05,8.071870006806084916e-05,1.452496930941234998e+00,1.635956906354056528e+01,-3.083176481442981842e-01,1.636247413189432010e+01,-1.884408761550329311e-02,1.636178240191031108e+01,-3.086686267610825318e-01,1.636469369369951110e+01,-1.886298258747615836e-02,-2.928910552045386869e-19,-3.751569449940762036e-19,4.759494758859562822e-19,-2.233667671597280524e+00,-6.084528173565873388e+00,-2.558280766997175881e+00,6.600476011448304980e+00,-2.743576488915862477e+00
2.960000000000000000e+09,-7.187901341236897501e-01,-4.735224401514208717e-03,7.188057312401484600e-01,-3.135004978442889723e+00,-3.169901459280476119e-02,-9.488276310715775708e+00,9.488329261572678419e+00,-1.574137175608832928e+00,-1.546894769522713931e-01,-2.517486159014728742e+01,2.517533683821038792e+01,-1.576940850355339485e+00,-1.243228912298531379e-02,-4.803442856373763448e+00,4.803458944995884217e+00,-1.573384524830006237e+00,-1.780493361558123555e-08,-1.657920586674133585e-06,1.658016190324738154e-06,-1.581535230279026649e+00,1.056580930177471489e-08,2.579721482761244865e-06,2.579743119953240161e-06,1.566700632630682266e+00,-3.051599323425783353e-09,-9.217542565779894341e-07,9.217593079421941250e-07,-1.574106957749783708e+00,3.757104989155467165e-07,8.289836130916366369e-05,8.289921269905787724e-05,1.566264175367962697e+00,1.635866260432073460e+01,-3.204990506898905411e-01,1.636180191309914278e+01,-1.958950192769587720e-02,1.636140980139493806e+01,-3.206390238470441245e-01,1.636455132512944743e+01,-1.959476534852467103e-02,1.376809895162904615e-19,1.435112242270718668e-19,1.988756555069970982e-19,8.061291764640171609e-01,1.790152348519667314e+00,5.882585421029286055e-01,1.884328406426953872e+00,3.174918230610181968e-01
