# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11), Amp(S21), Amp(S11)
4.000000000000000000e+09,2.410633525584643960e-06,1.449773283860697926e-04,-7.187414460718336562e-01,6.894080088938239932e-03,1.449973685966645103e-04,7.187745088980989072e-01
4.080000000000000000e+09,-4.122124543889399840e-05,1.515520945112384097e-04,-7.187357319889198237e-01,7.058189712817736564e-03,1.570580415842400522e-04,7.187703878706123151e-01
4.160000000000000477e+09,1.339458551065278860e-06,1.490609600117153452e-04,-7.187296198819228543e-01,7.224758699604235182e-03,1.490669780629641137e-04,7.187659310470139173e-01
4.240000000000000000e+09,7.924999993423132569e-07,1.488087975172626811e-04,-7.187230658720374921e-01,7.393935466201157457e-03,1.488109077815959126e-04,7.187610977913172494e-01
4.320000000000000000e+09,2.196998982130676564e-05,1.487834988144103108e-04,-7.187160187702203995e-01,7.565890650779470705e-03,1.503968416297561640e-04,7.187558405594040023e-01
4.400000000000000000e+09,2.208940218680926533e-05,1.473346414840927829e-04,-7.187084183987886288e-01,7.740822084958363762e-03,1.489813353082082169e-04,7.187501033070111678e-01
4.480000000000000000e+09,2.234307694758153886e-05,1.461864434585933865e-04,-7.187001934021292060e-01,7.918959971006028775e-03,1.478840401752605342e-04,7.187438193983168855e-01
4.560000000000000000e+09,2.379850980649630569e-05,1.451085166135992512e-04,-7.186912583422638834e-01,8.100572486561860575e-03,1.470471035512400416e-04,7.187369088144818230e-01
4.640000000000000000e+09,-1.611288643450877039e-07,1.452046341231313790e-04,-7.186815097765786309e-01,8.285972106438239254e-03,1.452047235228364657e-04,7.187292743644794202e-01
4.720000000000000000e+09,-7.107240584109757842e-08,1.471667008242404442e-04,-7.186708208497523120e-01,8.475523078960179105e-03,1.471667179860255124e-04,7.187207964378926617e-01
4.800000000000000000e+09,-1.886014394835660408e-08,1.502873463086503011e-04,-7.186590336655281908e-01,8.669650635723837387e-03,1.502873474920667302e-04,7.187113255760035901e-01
4.880000000000000000e+09,-7.155190502756224422e-08,1.543328516890558682e-04,-7.186459482193591208e-01,8.868852663617617441e-03,1.543328682755271868e-04,7.187006716566158859e-01
4.960000000000000000e+09,-2.830701236590848355e-07,1.589800121465307693e-04,-7.186313058304772960e-01,9.073714749707952054e-03,1.589802641550390147e-04,7.186885876504343074e-01
5.040000000000000000e+09,-6.892170490781832743e-07,1.638792293838281424e-04,-7.186147634273237772e-01,9.284929546390003480e-03,1.638806786768290738e-04,7.186747443262423429e-01
5.120000000000000000e+09,-1.307213733029150751e-06,1.687078140682827100e-04,-7.185958519851365356e-01,9.503320838736409315e-03,1.687128783923801882e-04,7.186586892240350855e-01
5.200000000000000000e+09,-2.138976423156972041e-06,1.732063153168158652e-04,-7.185739065073289966e-01,9.729869907504700224e-03,1.732195222420586627e-04,7.186397772748323032e-01
5.280000000000000000e+09,-3.176572992170738624e-06,1.771954371308142662e-04,-7.185479445118393427e-01,9.965730921411820875e-03,1.772239079694242088e-04,7.186170498638251303e-01
5.360000000000000000e+09,-4.408051342008689797e-06,1.805748333441987378e-04,-7.185164603976829101e-01,1.021218545410435691e-02,1.806286282789052529e-04,7.185890289965217725e-01
5.440000000000000000e+09,-5.821915532199527208e-06,1.833074608286477144e-04,-7.184771499043641763e-01,1.047039640194304816e-02,1.833998906649354646e-04,7.185534386080912883e-01
5.520000000000000000e+09,-7.409079513718961184e-06,1.853935689586896289e-04,-7.184268396555753000e-01,1.074080523221193975e-02,1.855415583379664958e-04,7.185071251104848677e-01
5.600000000000000000e+09,-9.162928128362113724e-06,1.868372731861721162e-04,-7.183620791440943343e-01,1.102255594454777318e-02,1.870618237469362261e-04,7.184466392793390499e-01
5.680000000000000000e+09,-1.108145688654923840e-05,1.876079948653639536e-04,-7.182799712087301058e-01,1.131369025440008384e-02,1.879349845668200065e-04,7.183690671422222618e-01
5.760000000000000000e+09,3.866065383620978263e-05,1.810848989029289558e-04,-7.181784190675331025e-01,1.161175764489210532e-02,1.851658358491847540e-04,7.182722843949534974e-01
5.840000000000000954e+09,-1.550253154795894336e-05,1.866025148647241106e-04,-7.180559688108079097e-01,1.191418599837729478e-02,1.872453658658473842e-04,7.181548037664524653e-01
5.920000000000000000e+09,-1.818471542267903240e-05,1.842666659466853432e-04,-7.179116294428871115e-01,1.221840710250902962e-02,1.851617888607451031e-04,7.180155967396975036e-01
6.000000000000000000e+09,-2.148449193906570897e-05,1.801075296861248383e-04,-7.177447585536549379e-01,1.252188583666421010e-02,1.813844140038446716e-04,7.178539796199161493e-01
6.080000000000000000e+09,-2.586303834729780985e-05,1.735134363042722559e-04,-7.175549968520286148e-01,1.282212249515191776e-02,1.754303546444301888e-04,7.176695481435696466e-01
6.160000000000000000e+09,-3.206125863703635187e-05,1.637872797778615048e-04,-7.173422306182916097e-01,1.311664988357851870e-02,1.668957678385597093e-04,7.174621399994529636e-01
6.239999999999999046e+09,-4.118214517960953132e-05,1.502177554771907768e-04,-7.171065696948002444e-01,1.340303092078089231e-02,1.557605314006071245e-04,7.172318129707485612e-01
6.320000000000000000e+09,-5.476730369163002976e-05,1.321851403039142343e-04,-7.168483345387171024e-01,1.367885790278735268e-02,1.430816860077372776e-04,7.169788322429450078e-01
6.400000000000000954e+09,-7.485602855161841568e-05,1.093035664027026873e-04,-7.165680489410569676e-01,1.394175344923413197e-02,1.324790347144435762e-04,7.167036634847294696e-01
6.480000000000000000e+09,-1.040133551069099909e-04,8.159920427371434714e-05,-7.162664366926285719e-01,1.418937298139727465e-02,1.322013924990940480e-04,7.164069699814209491e-01
6.560000000000000000e+09,-1.453123018966548450e-04,4.972012719052752445e-05,-7.159444212433732080e-01,1.441940867562036682e-02,1.535830593859452680e-04,7.160896128670370953e-01
6.640000000000000000e+09,-2.022553485536722332e-04,1.516939275061309530e-05,-7.156031278743408830e-01,1.462959509456106082e-02,2.028234120977896282e-04,7.157526539777349095e-01
6.720000000000000000e+09,-2.786214344084808679e-04,-1.945244200640347271e-05,-7.152438880138162203e-01,1.481771679114540427e-02,2.792996620331859186e-04,7.153973609624395547e-01
6.799999999999999046e+09,-3.782271468592143197e-04,-5.021423661787313979e-05,-7.148682453629199296e-01,1.498161840237337457e-02,3.815458611757929015e-04,7.150252143233930546e-01
6.880000000000000000e+09,-5.045956164772390923e-04,-7.165499306053705686e-05,-7.144779633985601786e-01,1.511921779707826527e-02,5.096578991819420692e-04,7.146379159609079768e-01
