# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11), Amp(S21), Amp(S11)
4.000000000000000000e+09,1.948521340542758355e-06,1.440291656005200584e-04,-7.188084555267557629e-01,6.845597414206232821e-03,1.440423454370157847e-04,7.188410519306178692e-01
4.080000000000000000e+09,2.290619238030410437e-05,1.479537752928654002e-04,-7.187550834033109570e-01,7.001869713804696749e-03,1.497164428938091256e-04,7.187891875213410220e-01
4.160000000000000477e+09,4.113624924701059102e-05,1.494779389262853729e-04,-7.187421460461853595e-01,7.163600838884988387e-03,1.550349806584387516e-04,7.187778444554722146e-01
4.240000000000000000e+09,5.474674194427347240e-07,1.477059739183610339e-04,-7.187363578191159341e-01,7.327776562089272951e-03,1.477069885000262977e-04,7.187737115117888154e-01
4.320000000000000000e+09,7.266014752654740075e-07,1.464149068978018756e-04,-7.187218583896036739e-01,7.493217266776880901e-03,1.464167098100344956e-04,7.187609185480333673e-01
4.400000000000000000e+09,1.627034840559079027e-06,1.449543128450025975e-04,-7.187296386103917412e-01,7.663469295374699536e-03,1.449634438565091516e-04,7.187704933973468879e-01
4.480000000000000000e+09,2.272135586451422929e-05,1.441425678560614792e-04,-7.187078057700175826e-01,7.833604160042582573e-03,1.459223762157852941e-04,7.187504959503607793e-01
4.560000000000000000e+09,3.961045825773590491e-07,1.431518446860900609e-04,-7.186999856007211251e-01,8.007903982584134092e-03,1.431523927004742312e-04,7.187445970778987281e-01
4.640000000000000000e+09,5.140165893693195016e-07,1.438509529777362204e-04,-7.186915491062586536e-01,8.185224349425193266e-03,1.438518713317870658e-04,7.187381586185640492e-01
4.720000000000000000e+09,6.717718346263386932e-07,1.458054207009879259e-04,-7.186824155214727172e-01,8.365819014266693762e-03,1.458069682257671733e-04,7.187311050090696707e-01
4.800000000000000000e+09,6.261946370017637846e-05,1.482395138697379820e-04,-7.186724877780460430e-01,8.549980369964160429e-03,1.609228097767185551e-04,7.187233451429085873e-01
4.880000000000000000e+09,1.830686423711221046e-06,1.531266352516474926e-04,-7.186713820446276602e-01,8.739570307605236746e-03,1.531375781324526854e-04,7.187245198677284508e-01
4.960000000000000000e+09,7.990551718879190313e-07,1.576998385433694212e-04,-7.186497502013564631e-01,8.930401132418679458e-03,1.577018629115474468e-04,7.187052354956502409e-01
5.040000000000000000e+09,-2.953575574165426905e-07,1.627097352307827535e-04,-7.186191596060437226e-01,9.128285634864199277e-03,1.627100033032946147e-04,7.186771334553008206e-01
5.120000000000000000e+09,1.904712831488993192e-07,1.676141564874762007e-04,-7.186220029176854096e-01,9.329853485109448202e-03,1.676142647101309968e-04,7.186825650059137649e-01
5.200000000000000000e+09,-3.634615544256976621e-07,1.722716349635642762e-04,-7.186056178248338977e-01,9.538078508782304663e-03,1.722720183817473300e-04,7.186689146686747742e-01
5.280000000000000000e+09,-1.074290079774337339e-06,1.764820283236804188e-04,-7.185870516510326489e-01,9.752885965629927781e-03,1.764852980290875081e-04,7.186532331974736509e-01
5.360000000000000000e+09,-1.929785509878644626e-06,1.801635510436848874e-04,-7.185657438652899298e-01,9.975116094462173344e-03,1.801738860012310113e-04,7.186349777166258779e-01
5.440000000000000000e+09,-2.919713550697292342e-06,1.833030876173705019e-04,-7.185408921323847009e-01,1.020575022981546134e-02,1.833263392349269733e-04,7.186133668421126330e-01
