# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11), Amp(S21), Amp(S11)
4.000000000000000000e+09,2.079034270787031771e-05,1.442604594153334171e-04,-7.187978022868567463e-01,6.828768329065773579e-03,1.457508782156517768e-04,7.188302391032997951e-01
4.080000000000000000e+09,2.294724033373942668e-06,1.466518391205068599e-04,-7.187640178693890380e-01,6.986758588833234807e-03,1.466697912857871800e-04,7.187979745236668938e-01
4.160000000000000477e+09,1.098101315849060240e-06,1.477013920828627056e-04,-7.187433588589290379e-01,7.146375870633664071e-03,1.477054740005102386e-04,7.187788857443571100e-01
4.240000000000000000e+09,2.098577870173779918e-05,1.478073685751634617e-04,-7.187295654900253128e-01,7.308234409150027484e-03,1.492897220602695265e-04,7.187667205704919571e-01
4.320000000000000000e+09,8.216546113308424926e-07,1.460698183084695157e-04,-7.187234069849729456e-01,7.473203712622134356e-03,1.460721292272061590e-04,7.187622586932465030e-01
4.400000000000000000e+09,1.741796985670308378e-06,1.445905278775419945e-04,-7.187313888906923243e-01,7.641809286588191821e-03,1.446010186985055058e-04,7.187720129678925041e-01
4.480000000000000000e+09,2.291116714543542306e-05,1.437414801701021030e-04,-7.187098009604082627e-01,7.810234371270066873e-03,1.455559504158381642e-04,7.187522366973781995e-01
4.560000000000000000e+09,5.426217583415194977e-07,1.427637226650658249e-04,-7.187022574389271279e-01,7.982615022367266222e-03,1.427647538699957025e-04,7.187465874634850760e-01
4.640000000000000000e+09,1.887275454327355175e-06,1.435720946293645524e-04,-7.187074140588145532e-01,8.159271876347356720e-03,1.435844983447158755e-04,7.187537274620984240e-01
4.720000000000000000e+09,8.453949644518051862e-07,1.454015190573025910e-04,-7.186853851207549715e-01,8.336103783711718007e-03,1.454039766884559722e-04,7.187337291462400080e-01
4.800000000000000000e+09,2.095699630301901005e-06,1.486482698722178385e-04,-7.186875290975851538e-01,8.519195768900323859e-03,1.486630421219213170e-04,7.187380198493336092e-01
4.880000000000000000e+09,4.199711647493380813e-09,1.526379555973225266e-04,-7.186458498210656076e-01,8.703616707979687853e-03,1.526379556550983864e-04,7.186985532257882392e-01
4.960000000000000000e+09,3.011552753738389921e-05,1.578083418224286022e-04,-7.186543143921644283e-01,8.892132619183071643e-03,1.606562098009267549e-04,7.187093248434927029e-01
5.040000000000000000e+09,8.703978039701957032e-07,1.622829607510295708e-04,-7.186419349405968049e-01,9.085704771219241249e-03,1.622852949051680437e-04,7.186993673896997503e-01
5.120000000000000000e+09,5.369625204996220609e-07,1.672407045858125777e-04,-7.186282524924674231e-01,9.284107111974762572e-03,1.672415666008527095e-04,7.186882216408198021e-01
5.200000000000000000e+09,4.913680875937328607e-08,1.719257416781203593e-04,-7.186130189450927741e-01,9.487871629829877640e-03,1.719257486998318864e-04,7.186756505583338228e-01
5.280000000000000000e+09,-5.834289430648944311e-07,1.761764623952431362e-04,-7.185959093583228485e-01,9.697618635503639159e-03,1.761774284391565387e-04,7.186613421867873441e-01
5.360000000000000000e+09,-1.348221695122250670e-06,1.799147735526669212e-04,-7.185764865128020373e-01,9.914074991537421763e-03,1.799198250450644769e-04,7.186448746439516588e-01
5.440000000000000000e+09,-2.234694146735021005e-06,1.831319835164804482e-04,-7.185541432132946937e-01,1.013809262722228412e-02,1.831456175959717415e-04,7.186256589150642471e-01
5.520000000000000000e+09,-3.237604131333097384e-06,1.858666984397945783e-04,-7.185280064582214576e-01,1.037065637892302904e-02,1.858948941456455245e-04,7.186028434250421038e-01
5.600000000000000000e+09,-4.358429455626835165e-06,1.881798965406347160e-04,-7.184967830449610071e-01,1.061284540858449706e-02,1.882303625065936503e-04,7.185751594187098634e-01
5.680000000000000000e+09,-5.604795978439741942e-06,1.901313455558722868e-04,-7.184585569437346164e-01,1.086565708316346475e-02,1.902139382401995659e-04,7.185407159998119520e-01
5.760000000000000000e+09,-6.988167794442514706e-06,1.917592765359502310e-04,-7.184107040612561779e-01,1.112958339895121947e-02,1.918865670825196403e-04,7.184969083694264791e-01
5.840000000000000954e+09,-8.520857767447555085e-06,1.930636361911797520e-04,-7.183502476451524288e-01,1.140412957278778144e-02,1.932515786130951235e-04,7.184407647559851728e-01
5.920000000000000000e+09,-1.021501653368915127e-05,1.939904510715885597e-04,-7.182745121357267948e-01,1.168781398458520852e-02,1.942592125736690466e-04,7.183695983124248619e-01
6.000000000000000000e+09,-1.208757325322875519e-05,1.944173041321687278e-04,-7.181814552577636679e-01,1.197860379495119254e-02,1.947927041066280652e-04,7.182813443387178198e-01
6.080000000000000000e+09,-1.417447096360787510e-05,1.941402957168457128e-04,-7.180696167600792990e-01,1.227427689160769803e-02,1.946570575348411660e-04,7.181745138802817507e-01
6.160000000000000000e+09,-1.655584968815043622e-05,1.928646251862877511e-04,-7.179379749632091023e-01,1.257257958176523013e-02,1.935739130336107101e-04,7.180480524669733411e-01
6.239999999999999046e+09,-1.939241969469493178e-05,1.902011720190409968e-04,-7.177858376625432246e-01,1.287127614317351218e-02,1.911872165680331712e-04,7.179012317153889988e-01
