# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11), Amp(S21), Amp(S11)
4.000000000000000000e+09,-5.763217220802382133e-05,1.473489928231233820e-04,-7.187581483050272668e-01,6.870390262507749569e-03,1.582188135444207496e-04,7.187909835391863567e-01
4.080000000000000000e+09,1.961100874095421807e-06,1.473984596930050434e-04,-7.187376174118839112e-01,7.031324811443646905e-03,1.474115051022436564e-04,7.187720098970992177e-01
4.160000000000000477e+09,-2.199341824318219805e-05,1.532395924978058647e-04,-7.187317620467476020e-01,7.195705990064765571e-03,1.548098289996896156e-04,7.187677816649256091e-01
4.240000000000000000e+09,2.209974121532745409e-05,1.493187156181387579e-04,-7.187255038262079232e-01,7.362491434975263795e-03,1.509452794745004122e-04,7.187632128388086183e-01
4.320000000000000000e+09,1.547049550412277334e-06,1.471615096766054544e-04,-7.187330919564887122e-01,7.533205189093503291e-03,1.471696412056816496e-04,7.187725694917380670e-01
4.400000000000000000e+09,2.153123026179371325e-05,1.462356643025344610e-04,-7.187200433599368887e-01,7.705045328215993222e-03,1.478122572406968295e-04,7.187613431806272324e-01
4.480000000000000000e+09,-5.899200209566062385e-07,1.443525737423946207e-04,-7.187124265630445707e-01,7.880067344600696216e-03,1.443537791389079106e-04,7.187556243658168587e-01
4.560000000000000000e+09,5.526385246256219197e-07,1.440558083418040311e-04,-7.187172091974401988e-01,8.059745106516009658e-03,1.440568683761710644e-04,7.187623990497409299e-01
4.640000000000000000e+09,-5.542012788448597816e-07,1.446491626890763528e-04,-7.186951910321448533e-01,8.239814622678481512e-03,1.446502243541583719e-04,7.187424240698104816e-01
4.720000000000000000e+09,2.990354173292383792e-07,1.465496499152318434e-04,-7.186764214259436789e-01,8.423741518461249841e-03,1.465499550066728322e-04,7.187257878598558580e-01
4.800000000000000000e+09,3.944528963300104006e-07,1.496779428432820961e-04,-7.186655591870156901e-01,8.613062125569202060e-03,1.496784626019530132e-04,7.187171702420673824e-01
4.880000000000000000e+09,3.977712641456140430e-07,1.537404420275910184e-04,-7.186535991386145961e-01,8.806873033892470212e-03,1.537409566017385520e-04,7.187075598374623731e-01
4.960000000000000000e+09,2.589990989312435733e-07,1.584160089545852922e-04,-7.186403446040825482e-01,9.005657185337856419e-03,1.584162206771531824e-04,7.186967696838593156e-01
5.040000000000000000e+09,-5.460984303926897374e-08,1.633581796755821690e-04,-7.186255422301250917e-01,9.209979556569262982e-03,1.633581888034840539e-04,7.186845578339454699e-01
5.120000000000000000e+09,-2.624069675483299427e-07,1.682772039337151180e-04,-7.185885094196621248e-01,9.421524119070559533e-03,1.682774085287914317e-04,7.186502702891706118e-01
