# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11), Amp(S21), Amp(S11)
4.000000000000000000e+09,1.988970179099623553e-05,1.434255907901998322e-04,-7.188499053543301320e-01,6.802506728134561156e-03,1.447981364895716168e-04,7.188820908366794216e-01
4.080000000000000000e+09,2.062166653693141014e-06,1.459047235645354404e-04,-7.187430602321304152e-01,6.950173518836868028e-03,1.459192958102221256e-04,7.187766631880795343e-01
4.160000000000000477e+09,2.529522324254420078e-06,1.470531345321676492e-04,-7.187535842178189860e-01,7.109359075075255899e-03,1.470748886075549651e-04,7.187887435209456832e-01
4.240000000000000000e+09,2.187571025512025419e-05,1.469957678548718062e-04,-7.187035066793628912e-01,7.267580817106278519e-03,1.486146105415256044e-04,7.187402508863310890e-01
4.320000000000000000e+09,2.124408871730012671e-05,1.457504444595158414e-04,-7.187266636736632242e-01,7.430023239951412915e-03,1.472905406520559016e-04,7.187650675435063308e-01
4.400000000000000000e+09,8.186711820345201503e-07,1.436863419237117761e-04,-7.187205135188580174e-01,7.593933467426334377e-03,1.436886741463018220e-04,7.187606307932554728e-01
4.480000000000000000e+09,2.004910874735687414e-06,1.424824020743296503e-04,-7.187287850912007503e-01,7.761292231953335376e-03,1.424965072150421964e-04,7.187706895636349902e-01
4.560000000000000000e+09,2.367640426744763101e-05,1.423912248272531003e-04,-7.187069793083901148e-01,7.928378053195810418e-03,1.443462262299951898e-04,7.187507087197515521e-01
4.640000000000000000e+09,9.783543186630441719e-07,1.425608521775998251e-04,-7.186995076738524890e-01,8.099208375574061536e-03,1.425642092208851634e-04,7.187451422492877606e-01
4.720000000000000000e+09,2.392536655473055246e-06,1.446028996775816427e-04,-7.187049894268547900e-01,8.274069851753034638e-03,1.446226912583655562e-04,7.187526153406101903e-01
4.800000000000000000e+09,1.360501738520033434e-06,1.476010716280754583e-04,-7.186828806242286927e-01,8.449001472731998766e-03,1.476073416559514531e-04,7.187325431119879759e-01
4.880000000000000000e+09,2.554962425794323422e-06,1.517785509560328405e-04,-7.186854142013235913e-01,8.629835482177071471e-03,1.518000538975868637e-04,7.187372250316366173e-01
4.960000000000000000e+09,1.514477511545523857e-06,1.563647004623697841e-04,-7.186635209745548813e-01,8.811180720812451447e-03,1.563720345612334864e-04,7.187175337260385266e-01
5.040000000000000000e+09,3.114702486251701862e-05,1.618327665128691190e-04,-7.186525779653483159e-01,8.997616298077141042e-03,1.648028563920997847e-04,7.187089013747418598e-01
5.120000000000000000e+09,1.189429983698349888e-06,1.663389718725650699e-04,-7.186406240094848075e-01,9.188067960074786447e-03,1.663432244105786102e-04,7.186993579164939749e-01
5.200000000000000000e+09,8.293022883217078607e-07,1.710633340521460779e-04,-7.186274950463223954e-01,9.382934864390376009e-03,1.710653442381639643e-04,7.186887477226991949e-01
5.280000000000000000e+09,3.484041712816485258e-07,1.753759256035937648e-04,-7.186129847404137960e-01,9.582674942476202343e-03,1.753762716754573409e-04,7.186768741907446634e-01
5.360000000000000000e+09,-2.403010321339773048e-07,1.792051559354278353e-04,-7.185968285551956880e-01,9.787816640410579999e-03,1.792053170484264829e-04,7.186634840898565857e-01
5.440000000000000000e+09,-9.255348074663945755e-07,1.825499986780457814e-04,-7.185786795476830635e-01,9.998973257816567983e-03,1.825523449097117090e-04,7.186482436955525799e-01
5.520000000000000000e+09,-1.700916543318590764e-06,1.854580717695683957e-04,-7.185580704057696888e-01,1.021685897555193491e-02,1.854658715278196938e-04,7.186307012315779064e-01
5.600000000000000000e+09,-2.566583545020592263e-06,1.880012843716661122e-04,-7.185343522747936751e-01,1.044230226706790998e-02,1.880188029865354740e-04,7.186102261139860614e-01
5.680000000000000000e+09,-3.529274113809926804e-06,1.902534039637344618e-04,-7.185065956894917116e-01,1.067624214677279949e-02,1.902861358469353588e-04,7.185859101009977046e-01
5.760000000000000000e+09,-4.601130008983070135e-06,1.922722246081501720e-04,-7.184734405810256908e-01,1.091966553279605581e-02,1.923272699154399915e-04,7.185564166547292464e-01
5.840000000000000954e+09,-5.797533727676272826e-06,1.940873744208360379e-04,-7.184329302411798235e-01,1.117339752799974620e-02,1.941739434293317940e-04,7.185198118822101465e-01
5.920000000000000000e+09,-7.134380266616387599e-06,1.956927134901833534e-04,-7.183825168979492970e-01,1.143769034613961386e-02,1.958227195576133189e-04,7.184735634281100847e-01
6.000000000000000000e+09,-8.625855237804755848e-06,1.970409498535533391e-04,-7.183194648934249082e-01,1.171187004381251014e-02,1.972296663734289491e-04,7.184149368886335596e-01
