# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11), Amp(S21), Amp(S11)
4.000000000000000000e+09,2.085884227192725523e-05,1.464326365633241030e-04,-7.187378752173091412e-01,6.945784253122836913e-03,1.479108121531746121e-04,7.187714359869784575e-01
4.080000000000000000e+09,1.741724751296596511e-06,1.488282923955789596e-04,-7.187316617193794110e-01,7.114201904681928881e-03,1.488384836743952811e-04,7.187668700118565734e-01
4.160000000000000477e+09,1.077097304224762513e-06,1.500671938515268564e-04,-7.187249717755238576e-01,7.285491734135975811e-03,1.500710591988825516e-04,7.187618962100980058e-01
4.240000000000000000e+09,4.254850509580342566e-07,1.498655175290666418e-04,-7.187177463075166139e-01,7.459854009388584666e-03,1.498661215277941668e-04,7.187564596434575792e-01
4.320000000000000000e+09,-1.390200515099636601e-07,1.487202381688026043e-04,-7.187099151163589550e-01,7.637520018908829436e-03,1.487203031450652017e-04,7.187504948162491969e-01
4.400000000000000000e+09,4.415912179227932083e-07,1.473656284618837125e-04,-7.187139646151001759e-01,7.820371069448427484e-03,1.473662900895917097e-04,7.187565103262851807e-01
4.480000000000000000e+09,2.264402687989128973e-05,1.467375473148583393e-04,-7.186920805931118483e-01,8.003886077202336524e-03,1.484744413874574287e-04,7.187366478061298913e-01
4.560000000000000000e+09,9.254734994633663844e-08,1.458061171574937280e-04,-7.186928417576824435e-01,8.194978515350646170e-03,1.458061465287275530e-04,7.187395623357601959e-01
4.640000000000000000e+09,-9.723316752718177565e-07,1.463943563656966581e-04,-7.186705430625774937e-01,8.387348853345336433e-03,1.463975853783569948e-04,7.187194842820443519e-01
4.720000000000000000e+09,-9.746458245519039587e-07,1.483369553211117927e-04,-7.186579623326865285e-01,8.586634291159401383e-03,1.483401572347179277e-04,7.187092577062154097e-01
4.800000000000000000e+09,-1.035166126834379122e-06,1.514160385056820973e-04,-7.186438478156200738e-01,8.791737934616055544e-03,1.514195769564304073e-04,7.186976239414953893e-01
4.880000000000000000e+09,-1.230844687442871743e-06,1.553936904733257398e-04,-7.186278537167514191e-01,9.003389185739476414e-03,1.553985650434532484e-04,7.186842513610373073e-01
4.960000000000000000e+09,-1.624241847291612183e-06,1.599404355809226120e-04,-7.186095038188374806e-01,9.222464584074456864e-03,1.599486826935243866e-04,7.186686808479691990e-01
5.040000000000000000e+09,-2.257849956897108858e-06,1.646975766521978606e-04,-7.185881161139375806e-01,9.450020799813031724e-03,1.647130524322054212e-04,7.186502511745854749e-01
5.120000000000000000e+09,-3.153263550973787266e-06,1.693295539391561190e-04,-7.185626683069825660e-01,9.687319422021648321e-03,1.693589115111911658e-04,7.186279652518644534e-01
5.200000000000000000e+09,-4.314199787780636887e-06,1.735593531148628128e-04,-7.185315605925796101e-01,9.935788428261494928e-03,1.736129643012252865e-04,7.186002528939849920e-01
5.280000000000000000e+09,-5.731268112164171954e-06,1.771836073003159122e-04,-7.184922792612068454e-01,1.019674897899697751e-02,1.772762762755526484e-04,7.185646310859620245e-01
5.360000000000000000e+09,-7.386419875804795980e-06,1.800673222571178911e-04,-7.184412977797931532e-01,1.047069280831561255e-02,1.802187552488098636e-04,7.185175946094845001e-01
5.440000000000000000e+09,-9.256677831880430162e-06,1.821190384677835738e-04,-7.183748080760280486e-01,1.075659923471143468e-02,1.823541341919981398e-04,7.184553356370640964e-01
5.520000000000000000e+09,-1.132124078353164822e-05,1.832490265042553267e-04,-7.182896972545754766e-01,1.105222922097355218e-02,1.835984101446305381e-04,7.183747218219908026e-01
5.600000000000000000e+09,-1.357896101704914344e-05,1.833175398785979700e-04,-7.181837673703237446e-01,1.135485553361882671e-02,1.838197720851701537e-04,7.182735248207472445e-01
5.680000000000000000e+09,-1.608186731831748442e-05,1.820838080209374703e-04,-7.180555184974231064e-01,1.166165434748610286e-02,1.827926136359168540e-04,7.181502084012253428e-01
5.760000000000000000e+09,-1.898730826856852874e-05,1.791667792591592064e-04,-7.179039441028846058e-01,1.196982030333625970e-02,1.801700659526602214e-04,7.180037253082827142e-01
5.840000000000000954e+09,-2.262920727035414915e-05,1.740276185130249962e-04,-7.177284102083842932e-01,1.227658725755860492e-02,1.754927150254380482e-04,7.178333966979714154e-01
5.920000000000000000e+09,-2.760584281861104886e-05,1.659831294250555520e-04,-7.175285890916190956e-01,1.257922662256062175e-02,1.682631326567427259e-04,7.176388458732089193e-01
6.000000000000000000e+09,-3.521037979729216402e-05,1.552656678230796038e-04,-7.174523575647228091e-01,1.289266740092162231e-02,1.592080351301920066e-04,7.175681892669780737e-01
6.080000000000000000e+09,-4.587181365376267399e-05,1.380831713197532235e-04,-7.170561008902341937e-01,1.316137300029424084e-02,1.455032147054004103e-04,7.171768774599182050e-01
6.160000000000000000e+09,-6.256185369685082721e-05,1.168418032223344035e-04,-7.167840518357958546e-01,1.343558352353009348e-02,1.325367591207544222e-04,7.169099607836110222e-01
6.239999999999999046e+09,-8.753663142075176779e-05,9.026790262030190111e-05,-7.164889341957419999e-01,1.369507638790693795e-02,1.257416243093783517e-04,7.166198071098934808e-01
6.320000000000000000e+09,-1.240085414679050141e-04,5.868956221072619563e-05,-7.161716362227054100e-01,1.393729182111844850e-02,1.371954192729619472e-04,7.163072389926086192e-01
6.400000000000000954e+09,-1.757591118058817684e-04,2.330977059641457992e-05,-7.158332767026710508e-01,1.415971511612567138e-02,1.772980845583220640e-04,7.159733078593452094e-01
6.480000000000000000e+09,-2.469955273939249889e-04,-1.348814864074837470e-05,-7.154752086390775423e-01,1.435988508846650601e-02,2.473635395654704382e-04,7.156192985637583881e-01
6.560000000000000000e+09,-3.491866815674318607e-04,-3.498362012197185297e-05,-7.151700465100839788e-01,1.437466309342068718e-02,3.509347407437934095e-04,7.153144947254215236e-01
6.640000000000000000e+09,-4.652744336651353819e-04,-7.414459225589390464e-05,-7.147065665340649465e-01,1.468395718122652606e-02,4.711451147822772866e-04,7.148573947616487789e-01
6.720000000000000000e+09,-6.200284096795253370e-04,-8.482220621903947995e-05,-7.142999300567458576e-01,1.480331981385679500e-02,6.258035118770000679e-04,7.144533073312652194e-01
6.799999999999999046e+09,-8.085954294925151806e-04,-7.025890851062460436e-05,-7.138814781574772672e-01,1.489139051117812154e-02,8.116420903460401168e-04,7.140367766212473155e-01
6.880000000000000000e+09,-1.031214734044533189e-03,-1.884377383930247417e-05,-7.134538475828475779e-01,1.494621354881355869e-02,1.031386889349987773e-03,7.136103852454894758e-01
6.960000000000000954e+09,-1.285358704024893188e-03,8.277321061585804843e-05,-7.130199559809236032e-01,1.496601358129815221e-02,1.288021118774148807e-03,7.131770041087652778e-01
7.039999999999999046e+09,-1.564936662316936816e-03,2.491911778699635021e-04,-7.125830050066369603e-01,1.494923543231234213e-02,1.584652327859929722e-03,7.127397973063518410e-01
7.120000000000000000e+09,-1.859539679412125848e-03,4.955018832875201368e-04,-7.121464779935151590e-01,1.489458989287050644e-02,1.924424572605959926e-03,7.123022216213038549e-01
7.200000000000000000e+09,-2.153802571692810947e-03,8.362504143636924174e-04,-7.117141301137857035e-01,1.480110502740512868e-02,2.310450231741426746e-03,7.118680184652594889e-01
7.280000000000000000e+09,-2.426970904702765476e-03,1.284115987244425269e-03,-7.112899689655687308e-01,1.466818169210324339e-02,2.745749741140019601e-03,7.114411960978870297e-01
7.359999999999999046e+09,-2.652767879484293871e-03,1.848339916845306331e-03,-7.108782236401068877e-01,1.449565155659683982e-02,3.233193138466570332e-03,7.110260000589037066e-01
7.440000000000000000e+09,-2.799657745999026975e-03,2.532955851161241244e-03,-7.104833006206380253e-01,1.428383505485989954e-02,3.775440217863914108e-03,7.106268700272106997e-01
7.520000000000000000e+09,-2.831596691368644652e-03,3.334908379932988425e-03,-7.101097254100551259e-01,1.403359616428049260e-02,4.374877566871685983e-03,7.102483818659821591e-01
