# Frequency, Real(S11), Imag(S11), Amp(S11), Phase(S11), Real(E0), Imag(E0), Amp(E0), Phase(E0), Real(E1), Imag(E1), Amp(E1), Phase(E1), Real(E2), Imag(E2), Amp(E2), Phase(E2), Real(I0), Imag(I0), Amp(I0), Phase(I0), Real(I1), Imag(I1), Amp(I1), Phase(I1), Real(I2), Imag(I2), Amp(I2), Phase(I2), Real(S21), Imag(S21), Amp(S21), Phase(S21), Real(ZL1), Imag(ZL1), Amp(ZL1), Phase(ZL1), Real(ZL2), Imag(ZL2), Amp(ZL2), Phase(ZL2), Real(J4avg), Imag(J4avg), Amp(J4avg), Phase(J4avg), Real(Icavg), Imag(Icavg), Amp(Icavg), Phase(Icavg) 
6.000000000000000000e+09,-7.202559112250127571e-01,-1.246500570123086626e-02,7.203637650671397274e-01,-3.124288024407257502e+00,2.501791075621204730e+00,-4.885177226180636723e+01,4.891579102606285545e+01,-1.519629147343218856e+00,1.257527597951792231e+01,-8.427915637216827349e+01,8.521216911196094657e+01,-1.422679281372648541e+00,-6.345479274197750819e+00,-3.423274319933430121e+01,3.481588450938510704e+01,-1.754078924848146093e+00,1.813291728375953960e-07,-3.139735968552167875e-06,3.144967761542586232e-06,-1.513107408100240026e+00,-1.772041532335040947e-06,5.859784810657140817e-06,6.121863214702568473e-06,1.864460160772501318e+00,1.551245153117850305e-06,-2.722826756579141065e-06,3.133711389297825549e-06,-1.052940188238318253e+00,-1.103981896086013307e-05,1.568479027039001528e-04,1.572359443171334489e-04,1.641065944112284125e+00,1.623530171495436747e+01,-8.393594501809319430e-01,1.625698453164695323e+01,-5.165366394125992661e-02,1.627608438619929743e+01,-8.454345412747646948e-01,1.629802695145216163e+01,-5.189672101233576418e-02,-5.365747138277431406e-21,1.697414223331095380e-21,5.627828835128085620e-21,2.835210923379388515e+00,-4.555197795457094578e+00,-2.967790822102455373e+00,5.436691026671714333e+00,-2.564151428475894612e+00,1.641065944112284125e+00
6.140000000000000000e+09,-7.205896573322287946e-01,-1.289834760478728894e-02,7.207050864432086312e-01,-3.123694852537464595e+00,-1.033525943390561475e+00,-5.662842822365789175e+01,5.663785888394470902e+01,-1.589045309560958241e+00,1.384751252121715304e+01,-9.326507366205431993e+01,9.428747301849638518e+01,-1.423398356732977321e+00,-1.330116492480938817e+01,-3.896775355921217709e+01,4.117531791994413481e+01,-1.899733465682988953e+00,3.914785348114743302e-07,-2.864494387110016373e-06,2.891121501598112949e-06,-1.434971936982359919e+00,-2.588087122363349525e-06,6.081112521236850843e-06,6.608942763323541766e-06,1.973170285138336588e+00,2.159799431361963652e-06,-3.222132294025230648e-06,3.879029531198719984e-06,-9.802816652735183434e-01,-2.141438455006866343e-05,1.429490113605816543e-04,1.445440960905215299e-04,1.719494929782150017e+00,1.621038637179450603e+01,-8.674867127319799698e-01,1.623358122903346157e+01,-5.346325603729479292e-02,1.625505067696589734e+01,-8.752008271059606992e-01,1.627859481031751798e+01,-5.378984016025093601e-02,-4.772581022343049133e-21,-1.613169890769264416e-21,5.037841473420292553e-21,-2.815640942838560257e+00,-3.037267199868619039e-01,2.306542607229221942e-01,3.813807918912742179e-01,2.492093890094321473e+00,1.719494929782150017e+00
6.280000000000000000e+09,-7.209680213311414620e-01,-1.331137897758971275e-02,7.210908962068695027e-01,-3.123131548073756480e+00,-7.084781699080794581e+00,-6.490174736179456261e+01,6.528729541295027161e+01,-1.679527449045344900e+00,1.394103066781344857e+01,-1.039393771406537041e+02,1.048701409194626848e+02,-1.437465508584120144e+00,-2.304786291228463213e+01,-4.234163712732321727e+01,4.820807213989563422e+01,-2.069276671902366527e+00,7.619985364131156011e-07,-2.489322212031338243e-06,2.603337635576362259e-06,-1.273746393311502301e+00,-3.624967040224578395e-06,6.512560502669074918e-06,7.453444193367238949e-06,2.078701484113682163e+00,2.830325693930956290e-06,-4.033702484322473205e-06,4.927626128853023975e-06,-9.589508229321476174e-01,-3.973206731468201833e-05,1.239429009173266755e-04,1.301555986536909540e-04,1.881013982850900490e+00,1.618232879599526086e+01,-8.939537298694847367e-01,1.620700214514840454e+01,-5.518649571959035466e-02,1.623116725763009072e+01,-9.037479388421445492e-01,1.625630803356422049e+01,-5.562235378185360901e-02,4.129824745262154974e-21,3.192021083842285450e-21,5.219621732106005676e-21,6.580088030498479901e-01,-3.985507075268966748e+00,8.961452802160191355e-01,4.085014444316255044e+00,2.920420029224941150e+00,1.881013982850900490e+00
6.420000000000000000e+09,-7.213901769538304531e-01,-1.369740277303288858e-02,7.215202050172992987e-01,-3.122607425513741042e+00,-1.616215374646110803e+01,-7.299573722105193951e+01,7.476357981108925799e+01,-1.788693327985987569e+00,1.231326772455513563e+01,-1.162515232152539824e+02,1.169018101310809783e+02,-1.465270585082875998e+00,-3.550505829929007007e+01,-4.312329117078198948e+01,5.585899575033577946e+01,-2.259606839959421354e+00,1.376974655421779605e-06,-2.024997795805656483e-06,2.448810992030968604e-06,-9.736277210439107099e-01,-4.872272174668236988e-06,7.261116338861377030e-06,8.744303667561299231e-06,2.161798926613486493e+00,3.468291345139738571e-06,-5.255018934066825764e-06,6.296369497748051398e-06,-9.874261234978338742e-01,-7.019904147643069850e-05,1.003048702397281325e-04,1.224294589468496162e-04,2.181426150340870063e+00,1.615121038607034265e+01,-9.182706600291601351e-01,1.617729328225760099e+01,-5.679346207177334016e-02,1.620449066554463968e+01,-9.306595659539876886e-01,1.623119357772018745e+01,-5.736917983962565998e-02,4.473796891981469144e-21,3.489710862697242208e-21,5.673882316009927785e-21,6.624470403166210497e-01,3.277510877332566519e+00,-3.234450687463006791e+00,4.604752849031444661e+00,-7.787857837238878478e-01,2.181426150340870063e+00
6.560000000000000000e+09,-7.218544484299586061e-01,-1.404957910678181730e-02,7.219911601890963704e-01,-3.122131936161338661e+00,-2.861775591808335051e+01,-8.000423510456884912e+01,8.496854470010723048e+01,-1.914316968507478345e+00,8.386451698145581446e+00,-1.300125598722218001e+02,1.302827628530090180e+02,-1.506380635205539553e+00,-5.011676402973905908e+01,-3.998344771463047209e+01,6.411213713456396590e+01,-2.468191038114492031e+00,2.339121695157208261e-06,-1.516013227824021167e-06,2.787433660500737405e-06,-5.750469513195319848e-01,-6.285142591038709610e-06,8.447573364173714347e-06,1.052922186739295440e-05,2.210457641391363914e+00,3.925613703883968240e-06,-6.964016766967580758e-06,7.994246211039988075e-06,-1.057496038830710638e+00,-1.179764443577372346e-04,7.417782986030198181e-05,1.393585012336103521e-04,2.580300399447125859e+00,1.611717683975478721e+01,-9.399403115970095257e-01,1.614456184209695877e+01,-5.825318367110431106e-02,1.617512984337135151e+01,-9.555125443864890267e-01,1.620332773452424036e+01,-5.900437391985700886e-02,-1.084551118445024634e-21,-4.953896461681869358e-22,1.192334697159734302e-21,-2.713123662146979420e+00,3.006238953939565306e+00,1.327494622381483858e+00,3.286291925656545931e+00,4.158297254544794375e-01,2.580300399447125859e+00
6.700000000000000000e+09,-7.223582447990503086e-01,-1.436097585629958658e-02,7.225009837063960383e-01,-3.121714588391621081e+00,-4.455559781015214327e+01,-8.481589090917054818e+01,9.580676722933695544e+01,-2.054495206117071593e+00,1.578753002541943617e+00,-1.448751850560243781e+02,1.448837868985358455e+02,-1.559899426037836934e+00,-6.576120009832072810e+01,-3.166246456205564641e+01,7.298662275043837155e+01,-2.692873451061300383e+00,3.760952557381096881e-06,-1.055278069621509625e-06,3.906197120358304790e-06,-2.735538506939620418e-01,-7.774622048009990333e-06,1.019784410115419536e-05,1.282344619440688623e-05,2.222173026921995032e+00,3.999588921355528255e-06,-9.195601900345205953e-06,1.002775178439625340e-05,-1.160531702314664182e+00,-1.887516563327220264e-04,5.011211004044284663e-05,1.952905818032488975e-04,2.882086989042927261e+00,1.608044233015545643e+01,-9.584628105094754602e-01,1.610898123695552542e+01,-5.953382195429096635e-02,1.614324994969014426e+01,-9.778798059254796282e-01,1.617284043861830867e+01,-6.050122339697917156e-02,-6.039806717788088595e-21,-5.420838153197418994e-21,8.115710164329361926e-21,-2.410150249480348617e+00,-7.783857659568510279e+00,1.035988702744107748e+01,1.295822901810912242e+01,2.215158194612574682e+00,2.882086989042927261e+00
6.840000000000000000e+09,-7.229097449479015003e-01,-1.451818321073814443e-02,7.230555144554120517e-01,-3.121512371189329116e+00,-6.550699593370021034e+01,-8.685946725717499817e+01,1.087921576606424026e+02,-2.216962303553214220e+00,-1.045208350015108678e+01,-1.737659534941591062e+02,1.740800179320659140e+02,-1.630874294572261407e+00,-8.188809674239713843e+01,-1.661128291043068828e+01,8.355593999245391501e+01,-2.941454903769461282e+00,5.828763582362530340e-06,-2.534656259070158358e-06,6.356018191503168305e-06,-4.101866733702168033e-01,-9.209238862341657096e-06,1.470573934492099340e-05,1.735133568646578708e-05,2.130282759647414981e+00,3.345328007426136375e-06,-1.225518728842634857e-05,1.270357567583538600e-05,-1.304316125743279375e+00,-2.931955427457748646e-04,1.225276028247283279e-04,3.177682170072455175e-04,2.745747664400179477e+00,1.604071994027097148e+01,-9.591312910530401803e-01,1.606936927933650594e+01,-5.972242458212192323e-02,1.610828463935554211e+01,-9.972364555228742100e-01,1.613912372375655124e+01,-6.182938682622873827e-02,2.209864849222006495e-21,1.128908524942734583e-20,1.150334509699961581e-20,1.377488372061011157e+00,-1.002608027038781380e+00,-2.683201986744562362e+01,2.685074511113014495e+01,-1.608145054179140665e+00,2.745747664400179477e+00
6.980000000000000000e+09,-7.234689694651553760e-01,-1.483369965957308939e-02,7.236210254163185640e-01,-3.121091951927401631e+00,-8.554109689257794003e+01,-8.276211842606502955e+01,1.190245668085182302e+02,-2.372704727096262012e+00,-2.279487909423211178e+01,-1.756576558178225298e+02,1.771305127874169045e+02,-1.699843943449419026e+00,-9.274234064686628187e+01,3.872071049920218666e+00,9.282313657098113424e+01,3.099866042765663909e+00,8.377019985500575697e-06,-9.680991341252644486e-07,8.432774144430180277e-06,-1.150556553024688483e-01,-1.036525526314187179e-05,1.583610918654528504e-05,1.892672372171882981e-05,2.150351558021239562e+00,1.975863571511275118e-06,-1.499079920806886906e-05,1.512045296113392041e-05,-1.439746647587322403e+00,-4.194695845815357444e-04,4.226549892382195067e-05,4.215935302969979915e-04,3.041172187759459966e+00,1.600010007638763199e+01,-9.840914028442656614e-01,1.603033494171508266e+01,-6.142794725592250205e-02,1.607290484248088802e+01,-1.013457282711342833e+00,1.610482430016938338e+01,-6.297040850258885103e-02,-1.563344881836562047e-21,-6.013883719876051219e-21,6.213762516845553023e-21,-1.825123128221801228e+00,1.562310230264663646e+00,1.104405293167848967e+00,1.913249671936934737e+00,6.153453371999395571e-01,3.041172187759459966e+00
7.120000000000000000e+09,-7.240653456949296407e-01,-1.498151017855963753e-02,7.242203190214620001e-01,-3.120904779347859037e+00,-1.088477293388219067e+02,-7.334880357196199441e+01,1.312550005434295599e+02,-2.548622319611861364e+00,-4.118095071931072226e+01,-1.900263834898557036e+02,1.944373861282340954e+02,-1.784208033416295969e+00,-9.919816873515920008e+01,3.115234456134634300e+01,1.039747337196780705e+02,2.837304020119306269e+00,1.165820047134898620e-05,-1.865354146794133479e-06,1.180648907690697761e-05,-1.586587808436499270e-01,-1.102033511342789391e-05,1.986284382123088365e-05,2.271520087251842270e-05,2.077333816079980799e+00,-6.631096789999176395e-07,-1.817192129579432578e-05,1.818401600381298436e-05,-1.607271038195861035e+00,-5.841722396213865250e-04,8.454612627182027038e-05,5.902586323060741167e-04,2.997862563368623334e+00,1.595731066426653300e+01,-9.902488588195258457e-01,1.598800664367849755e+01,-6.197664954493524447e-02,1.603509893439318645e+01,-1.025843700732495645e+00,1.606787954691315434e+01,-6.388782581730208243e-02,-1.321127287091262490e-21,-4.328219421088397912e-22,1.390220177622230726e-21,-2.824996832927806345e+00,-2.283700384350818791e+00,-1.275677194018464178e+01,1.295957243813877824e+01,-1.747938572809040858e+00,2.997862563368623334e+00
7.260000000000000000e+09,-7.246799460203969812e-01,-1.506185202085804156e-02,7.248364529674427015e-01,-3.120811502053711717e+00,-1.320962367095654315e+02,-5.692395595007888431e+01,1.438393288146050111e+02,-2.734711741785740724e+00,-6.399616487862660819e+01,-2.024226634076292726e+02,2.122980070095118208e+02,-1.877004075197497457e+00,-9.736985945711616353e+01,6.327593948235158194e+01,1.161237876064709411e+02,2.565321904090278604e+00,1.550246844238312136e-05,-3.848905240466560210e-06,1.597312115264814292e-05,-2.433562919201850971e-01,-1.087044307881216984e-05,2.468769257286572498e-05,2.697496426878124353e-05,1.985569850963532890e+00,-4.687011878129577694e-06,-2.107562448530082635e-05,2.159050781688887275e-05,-1.789625318833210965e+00,-7.778727478470891417e-04,1.806034043782431221e-04,7.985634611702393301e-04,2.913458551480311520e+00,1.591346786736161079e+01,-9.913864167937397331e-01,1.594431894415542672e+01,-6.221816907612136988e-02,1.599610450071969225e+01,-1.034118780189471565e+00,1.602949658752530482e+01,-6.455832555023582886e-02,-4.868980895658847909e-22,-5.246928790023818531e-21,5.269471650668947173e-21,-1.663328108109206838e+00,2.590796472071389189e+01,-7.234018482532733607e+00,2.689895275610894387e+01,-2.722851402302500223e-01,2.913458551480311520e+00
