# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11)
4.000000000000000000e+09,3.850681847992308565e-05,1.405668735008821493e-04,-7.188445136811393299e-01,6.804492744454250508e-03
4.080000000000000000e+09,1.330656996412827011e-05,1.448704075870064503e-04,-7.187540910761679447e-01,6.952528451239768127e-03
4.160000000000000477e+09,2.068545030193800981e-06,1.463863454378537001e-04,-7.187535128507083204e-01,7.110933632817821419e-03
4.240000000000000000e+09,1.124208109372710857e-06,1.459153859545474436e-04,-7.187034437462078706e-01,7.269205317606360420e-03
4.320000000000000000e+09,3.518578952296029924e-06,1.445691647744182489e-04,-7.187265868681741443e-01,7.431717397468185979e-03
4.400000000000000000e+09,3.751003253990646542e-06,1.428811898089524398e-04,-7.187204306020300582e-01,7.595695137925283572e-03
4.480000000000000000e+09,2.989319479995290171e-05,1.418205423861364320e-04,-7.187286916986999064e-01,7.763133380715213881e-03
4.560000000000000000e+09,3.810605414251661047e-06,1.409578219739218285e-04,-7.187068824080116158e-01,7.930285078487170347e-03
4.640000000000000000e+09,3.695493599185265367e-06,1.415567166277791836e-04,-7.186994027526488749e-01,8.101193829884840991e-03
4.720000000000000000e+09,3.486375442494932202e-06,1.434548847652251133e-04,-7.187048740101382727e-01,8.276148751032844086e-03
4.800000000000000000e+09,3.423462584721586237e-06,1.464524427400850314e-04,-7.186827571328712194e-01,8.451156992801921869e-03
4.880000000000000000e+09,3.401262855461470734e-06,1.504783116049688294e-04,-7.186852801313263761e-01,8.632095913439817927e-03
4.960000000000000000e+09,3.901811624767336767e-06,1.550218189035989895e-04,-7.186433888909242729e-01,8.814158808353962649e-03
5.040000000000000000e+09,3.545329362538663997e-06,1.599155913496684274e-04,-7.186524183012985567e-01,9.000066302045377567e-03
5.120000000000000000e+09,3.789531470506964795e-06,1.647684743281933460e-04,-7.186404493302508412e-01,9.190628727001336901e-03
5.200000000000000000e+09,4.114243357316430308e-06,1.693505996213884811e-04,-7.186273034354534461e-01,9.385613794344186897e-03
5.280000000000000000e+09,4.491711941725087868e-06,1.735065583785632781e-04,-7.186127739164873685e-01,9.585480251218235839e-03
5.360000000000000000e+09,5.712118322378003792e-06,1.771848305064299743e-04,-7.185743603861878270e-01,9.791524935310196714e-03
5.440000000000000000e+09,5.288172854981322008e-06,1.803295529440014460e-04,-7.185784214285136917e-01,1.000205994887445014e-02
5.520000000000000000e+09,5.658173892983755121e-06,1.830465999250705271e-04,-7.185577827593820910e-01,1.022010310763424648e-02
5.600000000000000000e+09,5.986743990370510330e-06,1.853912610895166253e-04,-7.185340297561264578e-01,1.044571699708601517e-02
5.680000000000000000e+09,6.264203973540007223e-06,1.874401115461325545e-04,-7.185062313142766000e-01,1.067984241870390850e-02
5.760000000000000000e+09,6.484887604680416359e-06,1.892549531232938325e-04,-7.184730249743287445e-01,1.092346823662143293e-02
5.840000000000000954e+09,6.645315899765804926e-06,1.908714820164917800e-04,-7.184324505778916237e-01,1.117742134725283921e-02
5.920000000000000000e+09,6.742859013657311684e-06,1.922931396237328333e-04,-7.183819557548927204e-01,1.144195496995666778e-02
6.000000000000000000e+09,6.774759648434675362e-06,1.934880158319196661e-04,-7.183187995945022886e-01,1.171639473174101824e-02
6.080000000000000000e+09,6.736107946324103180e-06,1.943864248547645473e-04,-7.182405961888015389e-01,1.199924298819738527e-02
6.160000000000000000e+09,6.614500703973187975e-06,1.948779602306906808e-04,-7.181455318338072491e-01,1.228856745025839331e-02
6.239999999999999046e+09,6.379766821327834911e-06,1.948084314142791741e-04,-7.180322994870667053e-01,1.258228695232237702e-02
6.320000000000000000e+09,5.968139038442290140e-06,1.939777877109723670e-04,-7.178999777412629069e-01,1.287829514952399876e-02
6.400000000000000954e+09,5.260958033163926100e-06,1.921406147430733543e-04,-7.177479398328924232e-01,1.317450127975431512e-02
6.480000000000000000e+09,4.058603713953910514e-06,1.890112951824034465e-04,-7.175757958832932326e-01,1.346884057045915142e-02
6.560000000000000000e+09,2.051009386674039481e-06,1.842760483134032545e-04,-7.173833571652107333e-01,1.375927527966876347e-02
6.640000000000000000e+09,-1.213115370949085104e-06,1.776146317031120851e-04,-7.171706137026808703e-01,1.404379352417084274e-02
6.720000000000000000e+09,-6.355460522327536750e-06,1.687335125845216069e-04,-7.169377200122243332e-01,1.432040812797461850e-02
6.799999999999999046e+09,-1.419209309913823714e-05,1.574122454583182522e-04,-7.166849861145547784e-01,1.458715610773104673e-02
6.880000000000000000e+09,-2.574805137854792574e-05,1.435631101062460413e-04,-7.164128722270987071e-01,1.484209894607713132e-02
6.960000000000000954e+09,-4.225800229422957237e-05,1.273032135396395272e-04,-7.161219862611973852e-01,1.508332374236944981e-02
7.039999999999999046e+09,-6.514829567617812863e-05,1.090365365909890671e-04,-7.158130836182102774e-01,1.530894538126402818e-02
7.120000000000000000e+09,-9.599604818956799807e-05,8.954136829409617719e-05,-7.154870689500983927e-01,1.551710992741069800e-02
7.200000000000000000e+09,-1.364615116568986734e-04,7.005764325345329390e-05,-7.151449995876892896e-01,1.570599955028370229e-02
7.280000000000000000e+09,-1.881911857228582227e-04,5.236699190422819373e-05,-7.147880903714503020e-01,1.587383929372920832e-02
7.359999999999999046e+09,-2.462276177982683392e-04,3.073124772277153680e-05,-7.142719642464495644e-01,1.644470071666680536e-02
7.440000000000000000e+09,-3.311676954084391620e-04,3.256294376455069880e-05,-7.140354349557278546e-01,1.613954010101406253e-02
7.520000000000000000e+09,-4.243503176137178659e-04,3.717233450925653280e-05,-7.136429610815024915e-01,1.623415944446653103e-02
7.599999999999999046e+09,-5.322832836079238608e-04,5.699303160011139069e-05,-7.132422045108676167e-01,1.630127729149212501e-02
7.680000000000000000e+09,-6.626899939140719733e-04,1.739913366538568861e-04,-7.128352589163770014e-01,1.633952269317272277e-02
7.760000000000000954e+09,-7.878766319991074157e-04,1.620342381935138774e-04,-7.124244076789688629e-01,1.634766445454564898e-02
7.840000000000000000e+09,-9.302911861078988140e-04,2.579241210077475293e-04,-7.120121236645908791e-01,1.632463812087103089e-02
7.919999999999999046e+09,-1.076588275046756488e-03,3.898992183409906616e-04,-7.116010651874624671e-01,1.626957571603597497e-02
