# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11)
4.000000000000000000e+09,3.792714201369211109e-05,1.405031994621211292e-04,-7.188498881068940971e-01,6.802961742042949386e-03
4.080000000000000000e+09,2.189514945855381160e-06,1.453720966954597752e-04,-7.187430410538103720e-01,6.950646432541616668e-03
4.160000000000000477e+09,2.081625363700635902e-06,1.463774154970359721e-04,-7.187535618987493935e-01,7.109852446181946263e-03
4.240000000000000000e+09,1.135271142985997690e-06,1.459060954955789826e-04,-7.187034869674890913e-01,7.268089803640197070e-03
4.320000000000000000e+09,3.528319718470892206e-06,1.445579534137831626e-04,-7.187266396449226713e-01,7.430554049483038132e-03
4.400000000000000000e+09,3.759908172141671120e-06,1.428686452205445157e-04,-7.187204875787630565e-01,7.594485416691271543e-03
4.480000000000000000e+09,2.990203814440432826e-05,1.418027275601800531e-04,-7.187287558864671189e-01,7.761869083642678087e-03
4.560000000000000000e+09,3.820015765055566387e-06,1.409424381811181463e-04,-7.187069489951850576e-01,7.928975512702567466e-03
4.640000000000000000e+09,3.705961872155052280e-06,1.415399745487283794e-04,-7.186994748524653254e-01,8.099830389106681475e-03
4.720000000000000000e+09,3.498031169487786894e-06,1.434366774992852840e-04,-7.187049533429682446e-01,8.274721140361608260e-03
4.800000000000000000e+09,3.436214663805379001e-06,1.464333435036908632e-04,-7.186828419962808523e-01,8.449676724832240818e-03
4.880000000000000000e+09,3.414586481090661191e-06,1.504579763797325438e-04,-7.186853722915433895e-01,8.630543598464416113e-03
4.960000000000000000e+09,3.414773585472284930e-06,1.550122495947946471e-04,-7.186634752232675671e-01,8.811915574935784770e-03
5.040000000000000000e+09,3.557608258103554574e-06,1.598937815514416287e-04,-7.186525280288192929e-01,8.998383722600094767e-03
5.120000000000000000e+09,3.799976666164451334e-06,1.647458452363301956e-04,-7.186405693795148153e-01,9.188870048213905115e-03
5.200000000000000000e+09,4.122010304512386099e-06,1.693271309782213652e-04,-7.186274351243612246e-01,9.383773929201019715e-03
5.280000000000000000e+09,4.496043417292350959e-06,1.734822077303145886e-04,-7.186129188139338542e-01,9.583553551260818107e-03
5.360000000000000000e+09,4.892343202246646208e-06,1.771407414813584648e-04,-7.185967557651944393e-01,9.788737658724880678e-03
5.440000000000000000e+09,5.283770292870418195e-06,1.803032920355695937e-04,-7.185785988429900240e-01,9.999939899943351834e-03
5.520000000000000000e+09,5.648632118533745369e-06,1.830193281361644573e-04,-7.185579804764015144e-01,1.021787486744567958e-02
5.600000000000000000e+09,5.971598056933683855e-06,1.853629515779785827e-04,-7.185342514524952762e-01,1.044337151847933402e-02
5.680000000000000000e+09,6.242983088218090490e-06,1.874107355416797791e-04,-7.185064817946282822e-01,1.067736942578661682e-02
5.760000000000000000e+09,6.457092676580088487e-06,1.892244601490986641e-04,-7.184733106885243803e-01,1.092085611344312604e-02
5.840000000000000954e+09,6.610412155363657926e-06,1.908397549049730530e-04,-7.184327803500674126e-01,1.117465724490445192e-02
5.920000000000000000e+09,6.700277917282944026e-06,1.922599227507426406e-04,-7.183823415741497076e-01,1.143902534780875078e-02
6.000000000000000000e+09,6.723904838855217916e-06,1.934528126219206448e-04,-7.183192570655270170e-01,1.171328634456586699e-02
6.080000000000000000e+09,6.676330333574753947e-06,1.943483346400854479e-04,-7.182411444303968828e-01,1.199594390818609774e-02
6.160000000000000000e+09,6.545015232762341724e-06,1.948354650336669839e-04,-7.181461930650538950e-01,1.228506779831676533e-02
6.239999999999999046e+09,6.299463631204812029e-06,1.947591319507255433e-04,-7.180330985683838207e-01,1.257857937170478273e-02
6.320000000000000000e+09,5.875244990135871737e-06,1.939181184405926563e-04,-7.179009417529385040e-01,1.287437513926289155e-02
6.400000000000000954e+09,5.152504960033657278e-06,1.920655919732323132e-04,-7.177490976837912484e-01,1.317036746692730464e-02
6.480000000000000000e+09,3.929669522397974217e-06,1.889143040110618902e-04,-7.175771779298881770e-01,1.346449493791610635e-02
6.560000000000000000e+09,1.893720252471004059e-06,1.841489133959466865e-04,-7.173849948309460878e-01,1.375472336585854133e-02
6.640000000000000000e+09,-1.410817247862226702e-06,1.774478655919400677e-04,-7.171725390872514261e-01,1.403904459143480270e-02
6.720000000000000000e+09,-6.611229828518366911e-06,1.685170902843822647e-04,-7.169399654900072694e-01,1.431547530380965563e-02
6.799999999999999046e+09,-1.453069663500205599e-05,1.571367681034739670e-04,-7.166875839232538237e-01,1.458205648795794784e-02
6.880000000000000000e+09,-2.620283350791521209e-05,1.432217637531458404e-04,-7.164158540401069919e-01,1.483685367092229049e-02
6.960000000000000954e+09,-4.287211595239818780e-05,1.268944593916109692e-04,-7.161253827537796823e-01,1.507795803301131311e-02
7.039999999999999046e+09,-6.597545162965949670e-05,1.085675356102058786e-04,-7.158169240228428043e-01,1.530348854275007109e-02
7.120000000000000000e+09,-9.710049396763036490e-05,8.903225471072973235e-05,-7.154913806017427769e-01,1.551159530856122473e-02
7.200000000000000000e+09,-1.379169015063829709e-04,6.954648406373253964e-05,-7.151498074652202774e-01,1.570046447201521936e-02
7.280000000000000000e+09,-1.900780103163321444e-04,5.191523502438022690e-05,-7.147934166338856254e-01,1.586832492782766849e-02
7.359999999999999046e+09,-2.558323833163826493e-04,4.144724613315043955e-05,-7.143628386134961428e-01,1.629126271938493437e-02
7.440000000000000000e+09,-3.341623571496614518e-04,3.253602666198869911e-05,-7.140418508512461626e-01,1.613420523237200574e-02
7.520000000000000000e+09,-4.280047899556366610e-04,3.758440471726107223e-05,-7.136499402569959072e-01,1.622899006898799110e-02
7.599999999999999046e+09,-5.366402233197135364e-04,5.805036631472706120e-05,-7.132497532001834672e-01,1.629632789922854860e-02
7.680000000000000000e+09,-6.591788633499337090e-04,9.881964011930618411e-05,-7.128433782380488859e-01,1.633485033439081857e-02
7.760000000000000954e+09,-7.936028775460774939e-04,1.651706037551195407e-04,-7.124330932053378751e-01,1.634332833469929677e-02
7.840000000000000000e+09,-9.365627239815888135e-04,2.625692465663333631e-04,-7.120213650154808560e-01,1.632069912139733070e-02
7.919999999999999046e+09,-1.083202669496656587e-03,3.964004317925976482e-04,-7.116108456458913878e-01,1.626609587468409029e-02
8.000000000000000000e+09,-1.227032855437493273e-03,5.716362032923226867e-04,-7.112043634433727890e-01,1.617887969792006567e-02
8.080000000000000000e+09,-1.359865826321580203e-03,7.924457684706606069e-04,-7.108049088429013729e-01,1.605867305884872351e-02
8.159999999999999046e+09,-1.471835666140815365e-03,1.061755774240221578e-03,-7.104156137523910397e-01,1.590539374532719610e-02
8.240000000000000000e+09,-1.551516653239768881e-03,1.380774267055947212e-03,-7.100397239502760360e-01,1.571928812075783916e-02
8.320000000000000954e+09,-1.586156604328555538e-03,1.748496619356323164e-03,-7.096805641058038239e-01,1.550096219548997671e-02
8.400000000000000000e+09,-1.562037069780356034e-03,2.161216608019525011e-03,-7.093414953039857140e-01,1.525140889378192276e-02
8.480000000000000000e+09,-1.464968679757610746e-03,2.612070951633839195e-03,-7.090258653458246796e-01,1.497202969077366351e-02
8.560000000000000000e+09,-1.280924999872025578e-03,3.090650017110427566e-03,-7.087369525203065512e-01,1.466464884962953054e-02
8.640000000000000000e+09,-9.968122379390468527e-04,3.582711700929093121e-03,-7.084779040387212401e-01,1.433151841929665091e-02
8.720000000000000000e+09,-6.013650361710822694e-04,4.070038607997063934e-03,-7.082516708180922604e-01,1.397531249639870701e-02
8.800000000000000000e+09,-8.614990775028969492e-05,4.530481017575993877e-03,-7.080609407437198355e-01,1.359910944263796606e-02
8.880000000000000000e+09,5.533521654736349134e-04,4.938228832589800291e-03,-7.079080730037361491e-01,1.320636139998483671e-02
8.959999999999998093e+09,1.316624514274872867e-03,5.264354543401117241e-03,-7.077950362825993214e-01,1.280085093836496810e-02
9.040000000000000000e+09,2.197009448893067884e-03,5.477665115117118580e-03,-7.077233538127369883e-01,1.238663549307234338e-02
9.120000000000000000e+09,3.180689075829424770e-03,5.545892964790195834e-03,-7.076940580630274313e-01,1.196798091811612612e-02
9.200000000000000000e+09,4.245839700459505019e-03,5.437242900130093842e-03,-7.077076576345526782e-01,1.154928634964732734e-02
9.280000000000000000e+09,5.362064496175295014e-03,5.122293136063554506e-03,-7.077641183167776573e-01,1.113500312832280646e-02
9.360000000000000000e+09,6.490224377491184311e-03,4.576219168643789331e-03,-7.078628595686033975e-01,1.072955105992534283e-02
9.440000000000000000e+09,7.582797327223503130e-03,3.781274432605266113e-03,-7.080027667934639668e-01,1.033723561898482711e-02
9.520000000000000000e+09,8.584897325440944346e-03,2.729414267502823163e-03,-7.081822188600740420e-01,9.962169621269393455e-03
9.600000000000000000e+09,9.436070368322811014e-03,1.424896133586831416e-03,-7.083991294279200490e-01,9.608202748351961711e-03
9.680000000000000000e+09,1.007295101010811239e-02,-1.133691207261332647e-04,-7.086509998109636888e-01,9.278861662697946225e-03
9.760000000000000000e+09,1.043280310112861334e-02,-1.849995702781342781e-03,-7.089349804551796641e-01,8.977302987041529611e-03
9.840000000000000000e+09,1.045787931967425040e-02,-3.732154233373762269e-03,-7.092479378475154972e-01,8.706280204704661477e-03
9.920000000000000000e+09,1.010041641915095795e-02,-5.689794695593786318e-03,-7.095865233503575453e-01,8.468125061306293333e-03
