# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11)
4.000000000000000000e+09,3.850861321257326018e-05,1.405667689413018628e-04,-7.188445194517496528e-01,6.804339045109845940e-03
4.080000000000000000e+09,1.330845288628789477e-05,1.448695244468937071e-04,-7.187540973011471435e-01,6.952367408526822709e-03
4.160000000000000477e+09,2.070560912002815755e-06,1.463849682960854839e-04,-7.187535204581680937e-01,7.110766206015210235e-03
4.240000000000000000e+09,1.125912669943255674e-06,1.459139523317209801e-04,-7.187034504413098990e-01,7.269032565610874033e-03
4.320000000000000000e+09,3.520080663196392876e-06,1.445674338895936470e-04,-7.187265950514430957e-01,7.431537237159445940e-03
4.400000000000000000e+09,3.752376445629708708e-06,1.428792521384815331e-04,-7.187204394366905058e-01,7.595507792397786749e-03
4.480000000000000000e+09,2.989456782949882969e-05,1.418177908781752337e-04,-7.187287016550500951e-01,7.762937583466592885e-03
4.560000000000000000e+09,3.812057260614647622e-06,1.409554437151569917e-04,-7.187068927332791457e-01,7.930082261662961887e-03
4.640000000000000000e+09,3.697108959199135466e-06,1.415541274873223011e-04,-7.186994139329704323e-01,8.100982664375911552e-03
4.720000000000000000e+09,3.488174294722770294e-06,1.434520682845861507e-04,-7.187048863179132940e-01,8.275927647156648345e-03
4.800000000000000000e+09,3.425431140050844153e-06,1.464494877746635895e-04,-7.186827702931564144e-01,8.450927722048853438e-03
4.880000000000000000e+09,3.403320220001962749e-06,1.504751645087974384e-04,-7.186852944307688951e-01,8.631855483393317471e-03
4.960000000000000000e+09,3.903815598489545067e-06,1.550185568052372378e-04,-7.186434060131966506e-01,8.813908161416741591e-03
5.040000000000000000e+09,3.547227188957265865e-06,1.599122142669155808e-04,-7.186524353191546810e-01,8.999805673961372432e-03
5.120000000000000000e+09,3.791147464847657445e-06,1.647649694441298952e-04,-7.186404679496904979e-01,9.190356302547579223e-03
5.200000000000000000e+09,4.115447446603450805e-06,1.693469635830916419e-04,-7.186273238610969560e-01,9.385328784090228582e-03
5.280000000000000000e+09,4.492387513522310465e-06,1.735027846026666301e-04,-7.186127963919727302e-01,9.585181778627665725e-03
5.360000000000000000e+09,5.712062670410553714e-06,1.771808792704076575e-04,-7.185743875769036171e-01,9.791210520175562190e-03
5.440000000000000000e+09,5.287504498133459143e-06,1.803254802340574145e-04,-7.185784489510312900e-01,1.000173149724897445e-02
5.520000000000000000e+09,5.656714785713155301e-06,1.830423685716391243e-04,-7.185578134334973388e-01,1.021975787873705480e-02
5.600000000000000000e+09,5.984422691533845138e-06,1.853868676477351564e-04,-7.185340641531161587e-01,1.044535358635309726e-02
5.680000000000000000e+09,6.260948127885670612e-06,1.874355508222894291e-04,-7.185062701806299579e-01,1.067945923075580734e-02
