# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11)
4.000000000000000000e+09,3.850591982240630327e-05,1.405669256873296954e-04,-7.188445107837142523e-01,6.804569730090749904e-03
4.080000000000000000e+09,1.330562765465830794e-05,1.448708493832946427e-04,-7.187540879576814756e-01,6.952609115669099518e-03
4.160000000000000477e+09,2.067536605031579734e-06,1.463870344420421744e-04,-7.187535090385689385e-01,7.111017495158236321e-03
4.240000000000000000e+09,1.123355476261994883e-06,1.459161033831438191e-04,-7.187034403924213999e-01,7.269291848579511120e-03
4.320000000000000000e+09,3.517827673254638775e-06,1.445700311841844460e-04,-7.187265827678829266e-01,7.431807639302228687e-03
4.400000000000000000e+09,3.750316325113877800e-06,1.428821597044561400e-04,-7.187204261752747625e-01,7.595788979351170492e-03
4.480000000000000000e+09,2.989250657410065124e-05,1.418219196034401191e-04,-7.187286867094181408e-01,7.763231455559681769e-03
4.560000000000000000e+09,3.809878928797749548e-06,1.409590126960583872e-04,-7.187068772343023770e-01,7.930386670661223811e-03
4.640000000000000000e+09,3.694685262735131078e-06,1.415580130280394108e-04,-7.186993971504402889e-01,8.101299604510503460e-03
4.720000000000000000e+09,3.485475228844336260e-06,1.434562950610068538e-04,-7.187048678422185422e-01,8.276259503991641175e-03
4.800000000000000000e+09,3.422477394661251730e-06,1.464539227620699361e-04,-7.186827505384708603e-01,8.451271838141836967e-03
4.880000000000000000e+09,3.400233135827407715e-06,1.504798877075528857e-04,-7.186852729650716753e-01,8.632216348851745949e-03
4.960000000000000000e+09,3.900808428127855881e-06,1.550234526982193612e-04,-7.186433803156208056e-01,8.814284362577988821e-03
5.040000000000000000e+09,3.544379244912391692e-06,1.599172828980373058e-04,-7.186524097736993744e-01,9.000196857845048706e-03
5.120000000000000000e+09,3.788722217670968523e-06,1.647702299984232029e-04,-7.186404400000001580e-01,9.190765193121471985e-03
5.200000000000000000e+09,4.113640033357734779e-06,1.693524211820508795e-04,-7.186272931999906355e-01,9.385756566421359776e-03
5.280000000000000000e+09,4.491372911577301646e-06,1.735084493170438100e-04,-7.186127626536775725e-01,9.585629768538671963e-03
5.360000000000000000e+09,5.712144930936704988e-06,1.771868102639507364e-04,-7.185743467622976999e-01,9.791682439730010554e-03
5.440000000000000000e+09,5.288505612364067344e-06,1.803315937057562617e-04,-7.185784076361392270e-01,1.000222448755521201e-02
5.520000000000000000e+09,5.658902217976625638e-06,1.830487203956412251e-04,-7.185577673873186910e-01,1.022027605305889791e-02
5.600000000000000000e+09,5.987903427172618248e-06,1.853934633071809284e-04,-7.185340125181066684e-01,1.044589905316720135e-02
5.680000000000000000e+09,6.265830681850023841e-06,1.874423977210262640e-04,-7.185062118358889194e-01,1.068003438527185753e-02
5.760000000000000000e+09,6.487019897445996271e-06,1.892573260550979271e-04,-7.184730027531625041e-01,1.092367101774931876e-02
5.840000000000000954e+09,6.647994777463820556e-06,1.908739525892442883e-04,-7.184324249263024376e-01,1.117763594320494644e-02
5.920000000000000000e+09,6.746128147919138552e-06,1.922957263748054253e-04,-7.183819257384495005e-01,1.144218243479949021e-02
6.000000000000000000e+09,6.778664728322406102e-06,1.934907568156597757e-04,-7.183187639967473226e-01,1.171663609637083915e-02
6.080000000000000000e+09,6.740698649319046154e-06,1.943893892895977619e-04,-7.182405535191561663e-01,1.199949918056202915e-02
6.160000000000000000e+09,6.619836976366201148e-06,1.948812634510488655e-04,-7.181454803597954184e-01,1.228883923830671569e-02
6.239999999999999046e+09,6.385933487731269118e-06,1.948122577294367956e-04,-7.180322372703172862e-01,1.258257490686534065e-02
6.320000000000000000e+09,5.975271388439528958e-06,1.939824092382165435e-04,-7.178999026701314845e-01,1.287859961790427908e-02
6.400000000000000954e+09,5.269282773023258439e-06,1.921464144370526553e-04,-7.177478496531821683e-01,1.317482236576065537e-02
6.480000000000000000e+09,4.068496539473114839e-06,1.890187780748684224e-04,-7.175756882280918125e-01,1.346917811456446734e-02
6.560000000000000000e+09,2.063071664124704755e-06,1.842858409954197224e-04,-7.173832295845511409e-01,1.375962884485509678e-02
6.640000000000000000e+09,-1.197962738421477183e-06,1.776274599815776741e-04,-7.171704636944163935e-01,1.404416238172165841e-02
6.720000000000000000e+09,-6.335868739104809290e-06,1.687501484281348906e-04,-7.169375450532714522e-01,1.432079124696130322e-02
6.799999999999999046e+09,-1.416616914766616938e-05,1.574334332010389058e-04,-7.166847836933543103e-01,1.458755214714302882e-02
6.880000000000000000e+09,-2.571324959235331189e-05,1.435893262758403404e-04,-7.164126398769293802e-01,1.484250624823091162e-02
6.960000000000000954e+09,-4.221102375307123934e-05,1.273346082238054110e-04,-7.161217215945480108e-01,1.508374033048138010e-02
7.039999999999999046e+09,-6.508503472075412191e-05,1.090725667926450060e-04,-7.158127843615991193e-01,1.530936895918531652e-02
7.120000000000000000e+09,-9.591159289647845131e-05,8.958050966022182828e-05,-7.154867329796263942e-01,1.551753788260227911e-02
7.200000000000000000e+09,-1.363502286501886069e-04,7.009700093431052068e-05,-7.151446249653881093e-01,1.570642896049769671e-02
7.280000000000000000e+09,-1.880469155763554896e-04,5.240188668385311948e-05,-7.147876753818624973e-01,1.587426693457001312e-02
7.359999999999999046e+09,-2.533510623861567001e-04,4.159340585202601090e-05,-7.143543156314116072e-01,1.631422027872114072e-02
7.440000000000000000e+09,-3.309386807395067786e-04,3.256559356026931910e-05,-7.140349351578324510e-01,1.613995339721782663e-02
7.520000000000000000e+09,-4.240707962811127944e-04,3.714158361849812223e-05,-7.136424174703912549e-01,1.623455964232352333e-02
7.599999999999999046e+09,-5.319499513106958934e-04,5.691314398271920920e-05,-7.132416166263386703e-01,1.630166012956327931e-02
7.680000000000000000e+09,-6.623107662685992925e-04,1.738499062754407694e-04,-7.128346267011856918e-01,1.633988371075555460e-02
7.760000000000000954e+09,-7.874382017420045090e-04,1.617958803508034917e-04,-7.124237315107495583e-01,1.634799902892499629e-02
7.840000000000000000e+09,-9.298107188197002586e-04,2.575706812316597757e-04,-7.120114043939600457e-01,1.632494149807746722e-02
7.919999999999999046e+09,-1.076081120602912639e-03,3.894041360862773252e-04,-7.116003041613497837e-01,1.626984305524122390e-02
8.000000000000000000e+09,-1.219870678521179416e-03,5.622615458864543012e-04,-7.111932663756702633e-01,1.618206419289240638e-02
8.080000000000000000e+09,-1.353118966391676477e-03,7.803300379491864142e-04,-7.107932890262140813e-01,1.606122745606380561e-02
8.159999999999999046e+09,-1.466098986289235059e-03,1.046585605885558788e-03,-7.104035118666143234e-01,1.590725147399085077e-02
8.240000000000000000e+09,-1.547529692282935583e-03,1.362323646884728645e-03,-7.100271887553416539e-01,1.572038427185186785e-02
8.320000000000000954e+09,-1.584800903881879424e-03,1.726670617368623699e-03,-7.096676526011579389e-01,1.550123441414893131e-02
8.400000000000000000e+09,-1.564322721198482162e-03,2.136099473729430927e-03,-7.093282728264953541e-01,1.525079832524569613e-02
8.480000000000000000e+09,-1.472007835080566332e-03,2.583976330827222369e-03,-7.090124055558555405e-01,1.497048199952813984e-02
8.560000000000000000e+09,-1.293890370996962115e-03,3.060170339982336198e-03,-7.087233372945705989e-01,1.466211528634363791e-02
8.640000000000000000e+09,-1.016879157774607662e-03,3.550762890223227441e-03,-7.084642232444355869e-01,1.432795692912618851e-02
