# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11)
4.000000000000000000e+09,3.850771627762141923e-05,1.405668212188990987e-04,-7.188445165704933082e-01,6.804415849440068921e-03
4.080000000000000000e+09,1.330751171009107508e-05,1.448699659465217150e-04,-7.187540941906707115e-01,6.952447882210252388e-03
4.160000000000000477e+09,2.069553130316617182e-06,1.463856567064355846e-04,-7.187535166572204259e-01,7.110849869782524466e-03
4.240000000000000000e+09,1.125060507487177382e-06,1.459146689196711994e-04,-7.187034470958363341e-01,7.269118889964351106e-03
4.320000000000000000e+09,3.519329951607920453e-06,1.445682990334718962e-04,-7.187265909627108540e-01,7.431627263441666596e-03
4.400000000000000000e+09,3.751690024821955088e-06,1.428802206210670568e-04,-7.187204350225037119e-01,7.595601408936841423e-03
4.480000000000000000e+09,2.989388188392913651e-05,1.418191661467700670e-04,-7.187286966805767063e-01,7.763035423361238155e-03
4.560000000000000000e+09,3.811331522186474341e-06,1.409566323003708858e-04,-7.187068875743376495e-01,7.930183608835683629e-03
4.640000000000000000e+09,3.696301502811656008e-06,1.415554214403597110e-04,-7.186994083468298822e-01,8.101088183170823340e-03
4.720000000000000000e+09,3.487275131625875341e-06,1.434534758621179497e-04,-7.187048801687035970e-01,8.276038132105071124e-03
4.800000000000000000e+09,3.424447186057486060e-06,1.464509646637573580e-04,-7.186827637177646277e-01,8.451042287448556900e-03
4.880000000000000000e+09,3.402291883562238351e-06,1.504767372145144786e-04,-7.186852872865455710e-01,8.631975625013518436e-03
4.960000000000000000e+09,3.902814014873930844e-06,1.550201869350649377e-04,-7.186433974567811855e-01,8.814033407998930411e-03
5.040000000000000000e+09,3.546278677141512399e-06,1.599139018145656491e-04,-7.186524268164491414e-01,8.999935907437724494e-03
5.120000000000000000e+09,3.790339883050627044e-06,1.647667207832627476e-04,-7.186404586468150280e-01,9.190492430179922692e-03
5.200000000000000000e+09,4.114845819374706469e-06,1.693487804478565066e-04,-7.186273136558267716e-01,9.385471200253403534e-03
5.280000000000000000e+09,4.492050151869501196e-06,1.735046701738797675e-04,-7.186127851625827567e-01,9.585330921277794916e-03
5.360000000000000000e+09,5.712090903273375276e-06,1.771828535775382533e-04,-7.185743739910773753e-01,9.791367628804226175e-03
5.440000000000000000e+09,5.287839090911934870e-06,1.803275150433933881e-04,-7.185784352001239883e-01,1.000189561878589775e-02
5.520000000000000000e+09,5.657444741975337072e-06,1.830444826290294515e-04,-7.185577981081086030e-01,1.021993038287953744e-02
5.600000000000000000e+09,5.985583693022825794e-06,1.853890625498007304e-04,-7.185340469678160868e-01,1.044553517487084582e-02
5.680000000000000000e+09,6.262576478228994075e-06,1.874378293048137463e-04,-7.185062507625212813e-01,1.067965070056620461e-02
