# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11)
4.000000000000000000e+09,3.792943588060205439e-05,1.405031262280866241e-04,-7.188499002810390115e-01,6.802733762074594445e-03
4.080000000000000000e+09,2.193039008573184711e-06,1.453701891120133744e-04,-7.187430506635800187e-01,6.950409549709703379e-03
4.160000000000000477e+09,2.084636241930932388e-06,1.463753618823851357e-04,-7.187535730833348735e-01,7.109605316400342302e-03
4.240000000000000000e+09,1.137818600161231091e-06,1.459039610892266651e-04,-7.187034968420754621e-01,7.267834848185011735e-03
4.320000000000000000e+09,3.530560789644267323e-06,1.445553795579913609e-04,-7.187266516852820475e-01,7.430288162468762572e-03
4.400000000000000000e+09,3.761956304460878711e-06,1.428657673222682740e-04,-7.187205005769350397e-01,7.594208939079472032e-03
4.480000000000000000e+09,2.990405168688653855e-05,1.417986399199347230e-04,-7.187287705219489453e-01,7.761580132293871732e-03
4.560000000000000000e+09,3.822178680780087030e-06,1.409389130683167670e-04,-7.187069641848305990e-01,7.928676235012980383e-03
4.640000000000000000e+09,3.708367134938314656e-06,1.415361398896365446e-04,-7.186994912990440909e-01,8.099518809784680279e-03
4.720000000000000000e+09,3.500708519884337429e-06,1.434325093690149626e-04,-7.187049714267779166e-01,8.274394896599278348e-03
4.800000000000000000e+09,3.439142942000171896e-06,1.464289728439994108e-04,-7.186828613527944665e-01,8.449338472512977344e-03
4.880000000000000000e+09,3.417644796920351672e-06,1.504533243558686250e-04,-7.186853932957425473e-01,8.630188883486910809e-03
4.960000000000000000e+09,3.417809013176971967e-06,1.550074527906136529e-04,-7.186634981497032060e-01,8.811547460611815485e-03
5.040000000000000000e+09,3.560422944673303148e-06,1.598887954776998356e-04,-7.186525530527859695e-01,8.997999289405969256e-03
5.120000000000000000e+09,3.802367546828038676e-06,1.647406745904470590e-04,-7.186405967557546459e-01,9.188468247017779478e-03
5.200000000000000000e+09,4.123782874957625527e-06,1.693217706947798323e-04,-7.186274651529127588e-01,9.383353600735009140e-03
5.280000000000000000e+09,4.497023066289646220e-06,1.734766485198867628e-04,-7.186129518519819293e-01,9.583113408759599827e-03
5.360000000000000000e+09,4.892379790292105782e-06,1.771349724198660266e-04,-7.185967922433534882e-01,9.788276265969095974e-03
5.440000000000000000e+09,5.282734949893183414e-06,1.802973032000587813e-04,-7.185786392882455020e-01,9.999455645807222778e-03
5.520000000000000000e+09,5.646411020160886717e-06,1.830131117332666998e-04,-7.185580255454749876e-01,1.021736593454472021e-02
5.600000000000000000e+09,5.968083711748214243e-06,1.853565016741122917e-04,-7.185343019817792554e-01,1.044283584668920413e-02
5.680000000000000000e+09,6.238066826916658401e-06,1.874040471975461474e-04,-7.185065388769300565e-01,1.067680467502766725e-02
5.760000000000000000e+09,6.450659018797347812e-06,1.892175201916683198e-04,-7.184733757904812057e-01,1.092025964013243304e-02
5.840000000000000954e+09,6.602337176612745803e-06,1.908325360063363126e-04,-7.184328554777964504e-01,1.117402612405703731e-02
5.920000000000000000e+09,6.690430184639895852e-06,1.922523661637779975e-04,-7.183824294525200660e-01,1.143835649690534348e-02
6.000000000000000000e+09,6.712145900619255336e-06,1.934448025068953548e-04,-7.183193612405510686e-01,1.171257674920933405e-02
6.080000000000000000e+09,6.662509772354373632e-06,1.943396613043081589e-04,-7.182412692460423687e-01,1.199519085108250761e-02
6.160000000000000000e+09,6.528950280743620109e-06,1.948257762750560959e-04,-7.181463435691221031e-01,1.228426902701647803e-02
6.239999999999999046e+09,6.280896212623726790e-06,1.947478712664345931e-04,-7.180332804084051945e-01,1.257773320484954077e-02
6.320000000000000000e+09,5.853762197952054608e-06,1.939044572087449364e-04,-7.179011610807926047e-01,1.287348054370331292e-02
6.400000000000000954e+09,5.127415898609900244e-06,1.920483727670170169e-04,-7.177493610664330559e-01,1.316942411731417302e-02
6.480000000000000000e+09,3.899828871825983896e-06,1.888919971771135374e-04,-7.175774922640217879e-01,1.346350326888705665e-02
6.560000000000000000e+09,1.857295669140259604e-06,1.841196188548513467e-04,-7.173853672561492090e-01,1.375368461681041217e-02
6.640000000000000000e+09,-1.456630192107774774e-06,1.774093988023994512e-04,-7.171729768983255981e-01,1.403796084519068343e-02
6.720000000000000000e+09,-6.670538612843238883e-06,1.684667101121477229e-04,-7.169404760461147719e-01,1.431434951723395757e-02
6.799999999999999046e+09,-1.460926186973762731e-05,1.570730960468335778e-04,-7.166881745550355287e-01,1.458089251766416655e-02
6.880000000000000000e+09,-2.630840861300576933e-05,1.431428476328321076e-04,-7.164165319536174303e-01,1.483565628753454220e-02
6.960000000000000954e+09,-4.301473392646947610e-05,1.267999594689699354e-04,-7.161261549322717190e-01,1.507673293147370613e-02
