# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11)
4.000000000000000000e+09,3.859035783578004483e-05,1.405477464793164651e-04,-7.188523283543769571e-01,6.806111605129448391e-03
4.080000000000000000e+09,1.483330230770519382e-05,1.447936506732780556e-04,-7.188075167584533354e-01,6.958382437806316309e-03
4.160000000000000477e+09,2.082346229716449942e-06,1.463729273905832462e-04,-7.187534067724735687e-01,7.112815124069484483e-03
4.240000000000000000e+09,1.136867726438470944e-06,1.459040476417810953e-04,-7.187033675507240593e-01,7.271153906902157356e-03
4.320000000000000000e+09,3.528192167413823891e-06,1.445589262219551248e-04,-7.187264826495546322e-01,7.433721997405421181e-03
4.400000000000000000e+09,3.759486590317856758e-06,1.428731900879332537e-04,-7.187203201694846166e-01,7.597761436197434694e-03
4.480000000000000000e+09,2.989039911406673360e-05,1.418113124465129589e-04,-7.187285614522349597e-01,7.765257159755223175e-03
4.560000000000000000e+09,3.818514604707443595e-06,1.409546558836421493e-04,-7.187067584161739298e-01,7.932480629086448298e-03
4.640000000000000000e+09,3.703698404531567741e-06,1.415558068953800164e-04,-7.186992713564982482e-01,8.103457229789837873e-03
4.720000000000000000e+09,3.495047751554571628e-06,1.434558147661729472e-04,-7.187047217148955225e-01,8.278475142463411277e-03
4.800000000000000000e+09,3.432112479227897376e-06,1.464552753025261166e-04,-7.186826095126485070e-01,8.453563339038704105e-03
4.880000000000000000e+09,3.409455195702700570e-06,1.504824687152201063e-04,-7.186851118629894453e-01,8.634569713393694737e-03
4.960000000000000000e+09,3.908532358966303442e-06,1.550275861048449060e-04,-7.186432369121718011e-01,8.816712941377577439e-03
5.040000000000000000e+09,3.550298894451507239e-06,1.599230238004941752e-04,-7.186522422344796546e-01,9.002707780502021070e-03
5.120000000000000000e+09,3.791492297958278807e-06,1.647777423203306772e-04,-7.186402625216382622e-01,9.193354837425652196e-03
5.200000000000000000e+09,4.112265896777031132e-06,1.693621069711874374e-04,-7.186271051881978345e-01,9.388427985706002468e-03
5.280000000000000000e+09,4.484919963710071670e-06,1.735208092197675078e-04,-7.186125635008119295e-01,9.588386172124140419e-03
5.360000000000000000e+09,4.879682454425442771e-06,1.771835760851238871e-04,-7.185963724343098491e-01,9.793759001413319953e-03
5.440000000000000000e+09,5.269372833018376302e-06,1.803509645920774835e-04,-7.185781844370207061e-01,1.000516110037382063e-02
5.520000000000000000e+09,5.632261084325199796e-06,1.830723942045520288e-04,-7.185575314234747824e-01,1.022330818344138574e-02
5.600000000000000000e+09,5.952978145546479645e-06,1.854218844730976933e-04,-7.185337635338387985e-01,1.044903050206457892e-02
5.680000000000000000e+09,6.221804533466691132e-06,1.874759072431673274e-04,-7.185059499637039826e-01,1.068326913071504514e-02
5.760000000000000000e+09,6.433012051089106019e-06,1.892961313371150506e-04,-7.184727288110063226e-01,1.092701334790560121e-02
