# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11)
4.000000000000000000e+09,3.858993874924924653e-05,1.405485172362747222e-04,-7.188523445042898086e-01,6.805855366848128675e-03
4.080000000000000000e+09,1.436511195486520081e-05,1.447267241046580665e-04,-7.188044996608039527e-01,6.957796786270953326e-03
4.160000000000000477e+09,2.082764773509040331e-06,1.463729737573034697e-04,-7.187534209025016052e-01,7.112540153837390404e-03
4.240000000000000000e+09,1.137142965599486284e-06,1.459038874822935622e-04,-7.187033786297063465e-01,7.270869628355450254e-03
4.320000000000000000e+09,3.528556167432044724e-06,1.445584565593462177e-04,-7.187264970582156742e-01,7.433427728050865518e-03
4.400000000000000000e+09,3.759843205409958767e-06,1.428723876747581777e-04,-7.187203355587468145e-01,7.597456893705676999e-03
4.480000000000000000e+09,2.989163738677178266e-05,1.418099972480548160e-04,-7.187285792518834926e-01,7.764941729698197730e-03
4.560000000000000000e+09,3.818974830646030072e-06,1.409531408063027921e-04,-7.187067759966819791e-01,7.932154254513028996e-03
4.640000000000000000e+09,3.704257471054574163e-06,1.415539561103933499e-04,-7.186992901641167109e-01,8.103119226271871672e-03
4.720000000000000000e+09,3.495706962026647548e-06,1.434536485385279315e-04,-7.187047430191393360e-01,8.278124703992363956e-03
4.800000000000000000e+09,3.432900209706880764e-06,1.464528554987440704e-04,-7.186826310881011537e-01,8.453200452336597989e-03
4.880000000000000000e+09,3.410345208347668349e-06,1.504798022786990347e-04,-7.186851359215323809e-01,8.634193126198114535e-03
4.960000000000000000e+09,3.909498423402402806e-06,1.550247081843754253e-04,-7.186432617856551852e-01,8.816322342958706273e-03
5.040000000000000000e+09,3.551322776321431452e-06,1.599199302529976372e-04,-7.186522689498340277e-01,9.002302794167438629e-03
5.120000000000000000e+09,3.792542059616839359e-06,1.647744100146656841e-04,-7.186402912855783809e-01,9.192934319481168778e-03
5.200000000000000000e+09,4.113317413707145908e-06,1.693585019160478273e-04,-7.186271362084913905e-01,9.387991074509710945e-03
5.280000000000000000e+09,4.485954837809842571e-06,1.735168860707549327e-04,-7.186125970168559807e-01,9.587931925179959611e-03
5.360000000000000000e+09,4.880689479083850518e-06,1.771792847995557840e-04,-7.185964087242697751e-01,9.793286383989612681e-03
5.440000000000000000e+09,5.270347500014540278e-06,1.803462556069068267e-04,-7.185782238275711942e-01,1.000466897216674596e-02
5.520000000000000000e+09,5.633204011748795716e-06,1.830672210207067016e-04,-7.185575743025138795e-01,1.022279528270683517e-02
5.600000000000000000e+09,5.953894197872503113e-06,1.854162102213652058e-04,-7.185338103693672540e-01,1.044849542585684493e-02
5.680000000000000000e+09,6.222700471087409840e-06,1.874696991805232691e-04,-7.185060013300300641e-01,1.068271031177053104e-02
5.760000000000000000e+09,6.433897630224014393e-06,1.892893697294612768e-04,-7.184727854280181791e-01,1.092642903259843402e-02
5.840000000000000954e+09,6.583933533808912401e-06,1.909107233646655302e-04,-7.184322036030830194e-01,1.118047908698202066e-02
5.920000000000000000e+09,6.670104325983968751e-06,1.923369174142808649e-04,-7.183817048412292072e-01,1.144511511147929678e-02
6.000000000000000000e+09,6.689572162874562260e-06,1.935355764403263491e-04,-7.183185492510563153e-01,1.171966526403774023e-02
6.080000000000000000e+09,6.637277362912854824e-06,1.944363097283103615e-04,-7.182403509149565268e-01,1.200263524128738005e-02
6.160000000000000000e+09,6.500500456744058961e-06,1.949275908961364768e-04,-7.181452948640764111e-01,1.229209626811358404e-02
6.239999999999999046e+09,6.248403414915906960e-06,1.948536422641033235e-04,-7.180320716991358543e-01,1.258597039296704273e-02
6.320000000000000000e+09,5.815931392865090029e-06,1.940123499483987894e-04,-7.178997568088573145e-01,1.288215394713364270e-02
6.400000000000000954e+09,5.082151711647015516e-06,1.921556077777415250e-04,-7.177477195831819534e-01,1.317855820678748985e-02
6.480000000000000000e+09,3.843743023812531642e-06,1.889947547495755820e-04,-7.175755658065315901e-01,1.347311973928350982e-02
6.560000000000000000e+09,1.785012156945884557e-06,1.842128956070016239e-04,-7.173831020508665279e-01,1.376380141501388869e-02
6.640000000000000000e+09,-1.553398822638600574e-06,1.774870811913526218e-04,-7.171703133780709116e-01,1.404859120071422045e-02
6.720000000000000000e+09,-6.804144252848406634e-06,1.685223085300356638e-04,-7.169373491758551653e-01,1.432550098486886844e-02
6.799999999999999046e+09,-1.479747897340408474e-05,1.570988583069310820e-04,-7.166845142642116473e-01,1.459256603324144384e-02
6.880000000000000000e+09,-2.657591792198105564e-05,1.431334119847422061e-04,-7.164122636803806898e-01,1.484784522981653573e-02
6.960000000000000954e+09,-4.339460150758878533e-05,1.267527199133903441e-04,-7.161212002806464083e-01,1.508942220918166842e-02
7.039999999999999046e+09,-6.670256443202553166e-05,1.083773768663379779e-04,-7.158120746459838424e-01,1.531540749179698298e-02
7.120000000000000000e+09,-9.810040940411496519e-05,8.881118011743337930e-05,-7.154857869615571797e-01,1.552394187003803931e-02
7.200000000000000000e+09,-1.392705273432143839e-04,6.933027292536957575e-05,-7.151433905905481003e-01,1.571320131584506841e-02
7.280000000000000000e+09,-1.918772675343617901e-04,5.176462669280600831e-05,-7.147860970511393797e-01,1.588140376528266243e-02
7.359999999999999046e+09,-2.574358946323873545e-04,3.856356067808981540e-05,-7.144152820329698894e-01,1.602681811588706901e-02
7.440000000000000000e+09,-3.371515295407070717e-04,3.283615945220177664e-05,-7.140324920310295864e-01,1.614777580514642832e-02
7.520000000000000000e+09,-4.317312128713906303e-04,3.835736555672642194e-05,-7.136394510704717753e-01,1.624268525910396721e-02
7.599999999999999046e+09,-5.411755012772695526e-04,5.953086354251182436e-05,-7.132380668916042943e-01,1.631004948654677517e-02
7.680000000000000000e+09,-7.161556098774629880e-04,-3.095742836991394447e-04,-7.128304358705127575e-01,1.634848688535611369e-02
7.760000000000000954e+09,-7.998055902692768199e-04,1.690036003359378976e-04,-7.124188458884457287e-01,1.635675540585135659e-02
7.840000000000000000e+09,-9.434902924226509346e-04,2.681615867695266806e-04,-7.120057762781301092e-01,1.633377979919532069e-02
7.919999999999999046e+09,-1.090654057848869287e-03,4.042051475850823219e-04,-7.115938939187754775e-01,1.627868170231542080e-02
8.000000000000000000e+09,-1.234678977536313735e-03,5.821354563858585846e-04,-7.111860445644968554e-01,1.619081209391874318e-02
8.080000000000000000e+09,-1.366759019124417704e-03,8.053883100174897419e-04,-7.108884798091875679e-01,1.607183021399101117e-02
8.159999999999999046e+09,-1.478249889848171766e-03,1.079072489121943833e-03,-7.103946299896072292e-01,1.591551305661549967e-02
8.240000000000000000e+09,-1.556136895706021570e-03,1.402109424684175321e-03,-7.100174889913870580e-01,1.572823922144151246e-02
8.320000000000000954e+09,-1.587932645459750984e-03,1.774104112385511359e-03,-7.096571662152244553e-01,1.550857049955685178e-02
8.400000000000000000e+09,-1.559720821425575679e-03,2.191160149327743036e-03,-7.093170499141624452e-01,1.525750465959105004e-02
8.480000000000000000e+09,-1.457132250622882345e-03,2.646154643848765489e-03,-7.090005155484350174e-01,1.497645252669042339e-02
8.560000000000000000e+09,-1.265997438462044492e-03,3.128344683282532467e-03,-7.087108687677536878e-01,1.466725252661575316e-02
8.640000000000000000e+09,-9.731382829722852717e-04,3.623080880232898600e-03,-7.084512829386163668e-01,1.433217583717046745e-02
8.720000000000000000e+09,-5.672886478090548735e-04,4.111669551272066278e-03,-7.082247329299229399e-01,1.397392064871935853e-02
8.800000000000000000e+09,-4.012449977627564586e-05,4.571427315657529064e-03,-7.080339273725232418e-01,1.359559409313262392e-02
8.880000000000000000e+09,6.126263163695445067e-04,4.975972713417897188e-03,-7.078812419886694185e-01,1.320068130058852512e-02
