# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11)
4.000000000000000000e+09,3.858899279267087156e-05,1.405500065056029693e-04,-7.188523781088783648e-01,6.805347802718538994e-03
4.080000000000000000e+09,1.356060159516866563e-05,1.447765068551778349e-04,-7.187831684899597118e-01,6.955180559503619693e-03
4.160000000000000477e+09,2.083595799924058686e-06,1.463730572880135420e-04,-7.187534489022756601e-01,7.111995167644447231e-03
4.240000000000000000e+09,1.137689868991853786e-06,1.459035616105654686e-04,-7.187034005819723514e-01,7.270306191122902044e-03
4.320000000000000000e+09,3.529278827106056349e-06,1.445575135777716377e-04,-7.187265256128124724e-01,7.432844485075455580e-03
4.400000000000000000e+09,3.760551287903961235e-06,1.428707861678748788e-04,-7.187203660569163599e-01,7.596853285738355485e-03
4.480000000000000000e+09,2.989409643276552252e-05,1.418073818371950339e-04,-7.187286145277973493e-01,7.764316537771718922e-03
4.560000000000000000e+09,3.819888570385736570e-06,1.409501305736409133e-04,-7.187068108379073283e-01,7.931507367052940960e-03
4.640000000000000000e+09,3.705367262184244237e-06,1.415502793310256205e-04,-7.186993274375422791e-01,8.102449284952208813e-03
4.720000000000000000e+09,3.497015476944277792e-06,1.434493455183201470e-04,-7.187047852420922478e-01,8.277430110620717998e-03
4.800000000000000000e+09,3.434463610433448600e-06,1.464480497685618078e-04,-7.186826738475734500e-01,8.452481181582956540e-03
4.880000000000000000e+09,3.412111433126618914e-06,1.504745066166505909e-04,-7.186851836037457808e-01,8.633446694178410416e-03
4.960000000000000000e+09,3.911412379088901670e-06,1.550189924964130565e-04,-7.186433111032494159e-01,8.815548134327300459e-03
5.040000000000000000e+09,3.553351648322552351e-06,1.599137855826293013e-04,-7.186523218972677984e-01,9.001500061629865226e-03
5.120000000000000000e+09,3.794622201095940051e-06,1.647677919920952408e-04,-7.186403482936294385e-01,9.192100796442765828e-03
5.200000000000000000e+09,4.115401106025495699e-06,1.693513419050859340e-04,-7.186271976890267199e-01,9.387125051710942455e-03
5.280000000000000000e+09,4.488005703300352055e-06,1.735090943042822873e-04,-7.186126634444235384e-01,9.587031533515619902e-03
5.360000000000000000e+09,4.882685046332485027e-06,1.771707627868238165e-04,-7.185964806504492319e-01,9.792349571718754475e-03
5.440000000000000000e+09,5.272278605486169497e-06,1.803369050652414100e-04,-7.185783018997398131e-01,1.000369347918883198e-02
5.520000000000000000e+09,5.635072013770991058e-06,1.830569511074838852e-04,-7.185576592900368986e-01,1.022177860695900470e-02
5.600000000000000000e+09,5.955708740522479085e-06,1.854049429434024665e-04,-7.185339031997231007e-01,1.044743478516158355e-02
5.680000000000000000e+09,6.224475886645558810e-06,1.874573772188607257e-04,-7.185061031419313071e-01,1.068160259980935160e-02
5.760000000000000000e+09,6.435651758284718880e-06,1.892759446550521863e-04,-7.184728976489840324e-01,1.092527077043956019e-02
5.840000000000000954e+09,6.585687077144149685e-06,1.908961694818962600e-04,-7.184323280629029140e-01,1.117926638655811385e-02
5.920000000000000000e+09,6.671883872997276649e-06,1.923212174899112436e-04,-7.183818439245288623e-01,1.144384366998967700e-02
6.000000000000000000e+09,6.691412316624845404e-06,1.935187412243473079e-04,-7.183187060668048129e-01,1.171833041914042452e-02
6.080000000000000000e+09,6.639218245171973849e-06,1.944183514074852718e-04,-7.182405294470771695e-01,1.200123208575231901e-02
6.160000000000000000e+09,6.502607430830321265e-06,1.949085756398754319e-04,-7.181455000833693036e-01,1.229061980283795152e-02
6.239999999999999046e+09,6.250773400003629119e-06,1.948336964992322001e-04,-7.180323096358761648e-01,1.258441569460575643e-02
6.320000000000000000e+09,5.818712685704926271e-06,1.939915964728996026e-04,-7.179000345939436922e-01,1.288051634321544375e-02
6.400000000000000954e+09,5.085585993616613274e-06,1.921343565859239563e-04,-7.177480454598919035e-01,1.317683345341800864e-02
6.480000000000000000e+09,3.848213626184688696e-06,1.889734115587575816e-04,-7.175759491212461150e-01,1.347130419499815296e-02
6.560000000000000000e+09,1.791123779254312812e-06,1.841919771314589152e-04,-7.173835532200765197e-01,1.376189221631707316e-02
6.640000000000000000e+09,-1.544708856213823037e-06,1.774672598476402584e-04,-7.171708438368079586e-01,1.404658643434493481e-02
6.720000000000000000e+09,-6.791468305946454093e-06,1.685043580305064311e-04,-7.169379713069431448e-01,1.432339985699882835e-02
6.799999999999999046e+09,-1.477876335259048859e-05,1.570835979551836860e-04,-7.166852413086020057e-01,1.459036903410602416e-02
6.880000000000000000e+09,-2.654827070952480122e-05,1.431215501997673523e-04,-7.164131096277370769e-01,1.484555430102889144e-02
6.960000000000000954e+09,-4.335408560586108254e-05,1.267446492969738579e-04,-7.161221797402590461e-01,1.508704089668523422e-02
7.039999999999999046e+09,-6.664400859559738610e-05,1.083728196350828801e-04,-7.158132026968004880e-01,1.531294110300760597e-02
7.120000000000000000e+09,-9.801726335104235565e-05,8.880875946466098084e-05,-7.154870789791769603e-01,1.552139762112904157e-02
7.200000000000000000e+09,-1.391548075200405845e-04,6.932690803406564291e-05,-7.151448620477058871e-01,1.571058847262886762e-02
7.280000000000000000e+09,-1.917196415207715620e-04,5.175483552921636356e-05,-7.147877632922181590e-01,1.587873376700140240e-02
7.359999999999999046e+09,-2.572259941789996817e-04,3.853862860878857349e-05,-7.144171580184719428e-01,1.602410469054675254e-02
7.440000000000000000e+09,-3.368784572660700970e-04,3.278325454805937605e-05,-7.140345920506648847e-01,1.614503506079596404e-02
7.520000000000000000e+09,-4.313844615734703514e-04,3.825862441247268077e-05,-7.136417884213317464e-01,1.623993575242061935e-02
