# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11)
4.000000000000000000e+09,5.136605454253355776e-05,1.395354447941387884e-04,-7.188442738665922205e-01,6.807838280687038800e-03
4.080000000000000000e+09,2.664321362192374141e-05,1.440352128434943340e-04,-7.188074281807675936e-01,6.960011704739458953e-03
4.160000000000000477e+09,2.079788054903407277e-06,1.463725876637530284e-04,-7.187533200199387462e-01,7.114502647946757859e-03
4.240000000000000000e+09,1.135187541460124989e-06,1.459049749850681896e-04,-7.187032994989244195e-01,7.272898539013901084e-03
4.320000000000000000e+09,3.525967230858434564e-06,1.445617478603222544e-04,-7.187263941993172756e-01,7.435527911600807796e-03
4.400000000000000000e+09,3.757307344428974721e-06,1.428780505830437586e-04,-7.187202257012140771e-01,7.599630365972821072e-03
4.480000000000000000e+09,2.988284824004423383e-05,1.418193192154162312e-04,-7.187284522020208621e-01,7.767192869189460877e-03
4.560000000000000000e+09,3.815701343474886537e-06,1.409638887455124312e-04,-7.187066505006984851e-01,7.934483472850686545e-03
4.640000000000000000e+09,3.700280010129055714e-06,1.415670998769342462e-04,-7.186991559108667493e-01,8.105531402580391787e-03
4.720000000000000000e+09,3.491015555645063769e-06,1.434690380857176492e-04,-7.187045909641679442e-01,8.280625582548854433e-03
4.800000000000000000e+09,3.427293637880079823e-06,1.464700523161656669e-04,-7.186824770825077646e-01,8.455790133521877069e-03
4.880000000000000000e+09,3.404009683255851821e-06,1.504987555046959080e-04,-7.186849642105341829e-01,8.636880532391158494e-03
4.960000000000000000e+09,3.902617823091167512e-06,1.550451640186479240e-04,-7.186430843872790852e-01,8.819109692326701500e-03
5.040000000000000000e+09,3.544034305002863505e-06,1.599419180767795896e-04,-7.186520782659562290e-01,9.005192781377867328e-03
5.120000000000000000e+09,3.785069123160426657e-06,1.647980929477498285e-04,-7.186400859836442612e-01,9.195935092331396568e-03
5.200000000000000000e+09,4.105832355226441010e-06,1.693841249309770115e-04,-7.186269148063635370e-01,9.391108779175073862e-03
5.280000000000000000e+09,4.478587657944331835e-06,1.735447711434349462e-04,-7.186123578066495599e-01,9.591173283039917605e-03
5.360000000000000000e+09,4.873521337098131109e-06,1.772097904632668130e-04,-7.185961497215965776e-01,9.796658773108415583e-03
5.440000000000000000e+09,5.263412113160763123e-06,1.803797374799067754e-04,-7.185779427025053012e-01,1.000818052289036662e-02
5.520000000000000000e+09,5.626495535270405785e-06,1.831040045349962263e-04,-7.185572682871029793e-01,1.022645499315454412e-02
5.600000000000000000e+09,5.947379096914859526e-06,1.854565671722191510e-04,-7.185334761260020464e-01,1.045231330115460079e-02
5.680000000000000000e+09,6.216327135817899205e-06,1.875138535191116891e-04,-7.185056347621608941e-01,1.068669752538078943e-02
5.760000000000000000e+09,6.427601949707997002e-06,1.893374784525988900e-04,-7.184723814002076381e-01,1.093059809313640281e-02
5.840000000000000954e+09,6.577640659071585856e-06,1.909628958285251085e-04,-7.184317555327046634e-01,1.118484397717726085e-02
5.920000000000000000e+09,6.663724688201566758e-06,1.923932065380399117e-04,-7.183812041501729251e-01,1.144969130634864579e-02
6.000000000000000000e+09,6.682988840628148170e-06,1.935959745183053727e-04,-7.183179847562162212e-01,1.172446953047678354e-02
6.080000000000000000e+09,6.630331331200170943e-06,1.945007113393837567e-04,-7.182397082873952510e-01,1.200768522519931637e-02
6.160000000000000000e+09,6.492961354022208062e-06,1.949957892927880554e-04,-7.181445562259554105e-01,1.229740994890103981e-02
6.239999999999999046e+09,6.239924438208265171e-06,1.949252690696163951e-04,-7.180312153620145299e-01,1.259156547668612187e-02
6.320000000000000000e+09,5.805968595526497556e-06,1.940867282633749232e-04,-7.178987571289321412e-01,1.288804723685165431e-02
6.400000000000000954e+09,5.069843643815358323e-06,1.922317783062472334e-04,-7.177465469113251118e-01,1.318476497134948855e-02
6.480000000000000000e+09,3.827713041006545005e-06,1.890713002009070944e-04,-7.175741865286245913e-01,1.347965307790628849e-02
6.560000000000000000e+09,1.763083385555015248e-06,1.842879253533541558e-04,-7.173814787012466887e-01,1.377067163065927649e-02
6.640000000000000000e+09,-1.584592993597778608e-06,1.775581966916979460e-04,-7.171684048253356147e-01,1.405580518060584039e-02
6.720000000000000000e+09,-6.849671656286010339e-06,1.685867070422791911e-04,-7.169351108769818071e-01,1.433306159217205382e-02
6.799999999999999046e+09,-1.486472068218275288e-05,1.571536193564205251e-04,-7.166818985874320314e-01,1.460047150642419279e-02
6.880000000000000000e+09,-2.667527813581113336e-05,1.431759659221103057e-04,-7.164092202971618084e-01,1.485608859969486835e-02
6.960000000000000954e+09,-4.354023948694146079e-05,1.267816848225330095e-04,-7.161176766288225304e-01,1.509799072293390235e-02
7.039999999999999046e+09,-6.691308266622628250e-05,1.083937431238072039e-04,-7.158080164706175363e-01,1.532428205868489185e-02
7.120000000000000000e+09,-9.839936813039150409e-05,8.881993754460482181e-05,-7.154811389383111120e-01,1.553309653277107003e-02
7.200000000000000000e+09,-1.396866383904866093e-04,6.934253123190125667e-05,-7.151380970403965476e-01,1.572260274592337387e-02
7.280000000000000000e+09,-1.924440641504216311e-04,5.180016996973735299e-05,-7.147801027535797269e-01,1.589101080178679029e-02
7.359999999999999046e+09,-2.577562229884313664e-04,1.720644383587400790e-04,-7.143458259597461613e-01,1.633117641055781624e-02
7.440000000000000000e+09,-3.381334926063206533e-04,3.302724148455872966e-05,-7.140249371291400582e-01,1.615763728769417304e-02
7.520000000000000000e+09,-4.329780930484042551e-04,3.871370631525536789e-05,-7.136310422915735918e-01,1.625257820600365874e-02
7.599999999999999046e+09,-5.427192142636561804e-04,6.013794453678454437e-05,-7.132287612163222823e-01,1.631989820063694391e-02
7.680000000000000000e+09,-6.664187740037202760e-04,1.022672610335234253e-04,-7.128201965094489445e-01,1.635820679314364812e-02
7.760000000000000954e+09,-8.019838832944148604e-04,1.704638052929749199e-04,-7.124076437789778060e-01,1.636625328570730231e-02
7.840000000000000000e+09,-9.459587363133002604e-04,2.702732789966820048e-04,-7.119935916652322394e-01,1.634295423759103694e-02
7.919999999999999046e+09,-1.093346688465896520e-03,4.071480822936777034e-04,-7.115807179857202014e-01,1.628742383415895945e-02
8.000000000000000000e+09,-1.237480451821709824e-03,5.861055921715635888e-04,-7.111718811067673229e-01,1.619900659686055594e-02
8.080000000000000000e+09,-1.369721829740663289e-03,8.114660702271752572e-04,-7.108686151368162065e-01,1.607961055160877020e-02
8.159999999999999046e+09,-1.480670069471449546e-03,1.085701310571262615e-03,-7.103785612873734223e-01,1.592224767295850538e-02
8.240000000000000000e+09,-1.557915607639979994e-03,1.410341675835731197e-03,-7.100005354235680022e-01,1.573405687451471385e-02
8.320000000000000954e+09,-1.588656392367718533e-03,1.784070937669271235e-03,-7.096393968505727567e-01,1.551334718120652573e-02
8.400000000000000000e+09,-1.558888066949670010e-03,2.202922891568249303e-03,-7.092985527705502058e-01,1.526112022493425827e-02
