# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11)
4.000000000000000000e+09,5.136328307921672707e-05,1.395383236806327842e-04,-7.188443237682031750e-01,6.807044698625629511e-03
4.080000000000000000e+09,2.664067304702768602e-05,1.440369523678902263e-04,-7.188074729454226874e-01,6.959188971087243436e-03
4.160000000000000477e+09,2.081077725824871869e-06,1.463727733384284245e-04,-7.187533638340148912e-01,7.113650498990559817e-03
4.240000000000000000e+09,1.136034283389306256e-06,1.459045213764625969e-04,-7.187033338772007562e-01,7.272017556188383955e-03
4.320000000000000000e+09,3.527088827080015702e-06,1.445603361619979352e-04,-7.187264388688050509e-01,7.434615990464583934e-03
4.400000000000000000e+09,3.758405784152686267e-06,1.428756094377535077e-04,-7.187202734096224122e-01,7.598686630797154423e-03
4.480000000000000000e+09,2.988664922898329570e-05,1.418152896748802708e-04,-7.187285073716619399e-01,7.766215420757216319e-03
4.560000000000000000e+09,3.817119572228842580e-06,1.409592401491466251e-04,-7.187067049993411949e-01,7.933472131036949093e-03
4.640000000000000000e+09,3.702003530735883778e-06,1.415614113954771010e-04,-7.186992142119018601e-01,8.104484050625023611e-03
4.720000000000000000e+09,3.493054590869998851e-06,1.434621440721292975e-04,-7.187046569892657777e-01,8.279539728438038010e-03
4.800000000000000000e+09,3.429723738013591374e-06,1.464626061466028895e-04,-7.186825439597329668e-01,8.454665732147811225e-03
4.880000000000000000e+09,3.406755987428742503e-06,1.504905479901769757e-04,-7.186850387701725351e-01,8.635713713435780661e-03
4.960000000000000000e+09,3.905601346904247421e-06,1.550363059188295456e-04,-7.186431613819761477e-01,8.817899492985014492e-03
5.040000000000000000e+09,3.547193914647276583e-06,1.599323969066737054e-04,-7.186521610678181515e-01,9.003938029818220334e-03
5.120000000000000000e+09,3.788308437061996685e-06,1.647878380143504647e-04,-7.186401751321003228e-01,9.194632254472055732e-03
5.200000000000000000e+09,4.109076857564723198e-06,1.693730295640640936e-04,-7.186270109447570054e-01,9.389755187500677808e-03
5.280000000000000000e+09,4.481780913606514260e-06,1.735326959801053665e-04,-7.186124616764066886e-01,9.589766021077734612e-03
5.360000000000000000e+09,5.636314213694227707e-06,1.772188703159507191e-04,-7.185884395252395418e-01,9.795718854878331452e-03
5.440000000000000000e+09,5.266417598902547255e-06,1.803652357462729111e-04,-7.185780647690027667e-01,1.000665598801063136e-02
5.520000000000000000e+09,5.629402270866489108e-06,1.830880706693570098e-04,-7.185574011591404631e-01,1.022486615273512228e-02
5.600000000000000000e+09,5.950201780737525466e-06,1.854390837652218616e-04,-7.185336212522429600e-01,1.045065581331647807e-02
