# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11)
4.000000000000000000e+09,3.633309599417741610e-05,1.407894411465142261e-04,-7.187991285858017498e-01,6.799951435317069109e-03
4.080000000000000000e+09,1.881326181793053750e-06,1.456714619859143627e-04,-7.187487175620922430e-01,6.962203268102530769e-03
4.160000000000000477e+09,3.060515577409713471e-06,1.468190823275746805e-04,-7.187267941890370659e-01,7.127640057643189891e-03
4.240000000000000000e+09,3.646622735842711326e-06,1.465238995492672888e-04,-7.187196998848872642e-01,7.297216549356029015e-03
4.320000000000000000e+09,4.123031061498861827e-06,1.452889668433963413e-04,-7.187120179222116212e-01,7.469924404362341536e-03
4.400000000000000000e+09,4.448637908426226911e-06,1.437392268218058450e-04,-7.187036692331537635e-01,7.646013509534244773e-03
4.480000000000000000e+09,4.611403460899738584e-06,1.424938671241314969e-04,-7.186945587944976177e-01,7.825775846003961422e-03
4.560000000000000000e+09,4.629880444845104385e-06,1.420577337191407949e-04,-7.186845711549965099e-01,8.009553357232324436e-03
4.640000000000000000e+09,4.495852319425122404e-06,1.427899614243294084e-04,-7.186848191411127074e-01,8.199258527669193997e-03
4.720000000000000000e+09,4.423955602181469190e-06,1.446763144667871323e-04,-7.186613608491624339e-01,8.390829096631155157e-03
4.800000000000000000e+09,4.318805478600956131e-06,1.477461368175256296e-04,-7.186477357493703533e-01,8.589355500596980442e-03
4.880000000000000000e+09,4.283146268376613119e-06,1.517163499611178738e-04,-7.186323973028144740e-01,8.793986051935025888e-03
4.960000000000000000e+09,4.348955300245624570e-06,1.562541555683824069e-04,-7.186149583533194551e-01,9.005507356627745832e-03
5.040000000000000000e+09,4.525163364201281263e-06,1.610001611588332505e-04,-7.185948897076787079e-01,9.224863433926382486e-03
5.120000000000000000e+09,4.797947586337779670e-06,1.656214395208374418e-04,-7.185714418975965856e-01,9.453191744812386790e-03
5.200000000000000000e+09,5.134825699700805942e-06,1.698474525580417297e-04,-7.185435084426401442e-01,9.691854625431744336e-03
5.280000000000000000e+09,5.490955723467197995e-06,1.734863482942371866e-04,-7.185093851949873045e-01,9.942421534744375414e-03
5.360000000000000000e+09,5.816303485215612606e-06,1.764229230199302625e-04,-7.184663964005606474e-01,1.020645382019701522e-02
5.440000000000000000e+09,6.062573712862182683e-06,1.786012405093198097e-04,-7.184106092888822293e-01,1.048481093204358360e-02
