# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11)
4.000000000000000000e+09,1.815338562452788159e-06,1.439833870427587438e-04,-7.187369995210211027e-01,6.853666152358184674e-03
4.080000000000000000e+09,3.083447209015207239e-06,1.470647068809731082e-04,-7.187126853504729462e-01,7.033364242087353918e-03
4.160000000000000477e+09,3.378475589040514640e-06,1.484224424002424938e-04,-7.187161325948629997e-01,7.221214202667385583e-03
4.240000000000000000e+09,4.773050314087868719e-06,1.483212416843057658e-04,-7.186907552351574635e-01,7.411892931145352449e-03
4.320000000000000000e+09,5.468099933869880678e-06,1.472394224434353397e-04,-7.186775570994092810e-01,7.610672084492806598e-03
4.400000000000000000e+09,5.977734901791397954e-06,1.457848512180338430e-04,-7.186624063578747057e-01,7.816934279174490158e-03
4.480000000000000000e+09,6.276265196136364584e-06,1.445511907488075697e-04,-7.186447956264936376e-01,8.031784815629218824e-03
4.560000000000000000e+09,6.372989644349426428e-06,1.440126439337685604e-04,-7.186240060795759943e-01,8.256604104554619156e-03
4.640000000000000000e+09,6.305364367181617239e-06,1.444511232553327283e-04,-7.185989733702948801e-01,8.493133807576562846e-03
4.720000000000000000e+09,6.125221590283022503e-06,1.459268986839684407e-04,-7.185680321787834002e-01,8.743575867814774860e-03
4.800000000000000000e+09,5.881645978210862358e-06,1.482892719025057625e-04,-7.185284080671885398e-01,9.010626835144155966e-03
4.880000000000000000e+09,5.605171366873212859e-06,1.512151091035601519e-04,-7.184752943003664960e-01,9.297071660243481916e-03
4.960000000000000000e+09,5.297611845606521738e-06,1.542564006400372811e-04,-7.184010896925834277e-01,9.604007175688681827e-03
5.040000000000000000e+09,4.924584738756901598e-06,1.568707053845765217e-04,-7.182971201841635844e-01,9.928372210190890279e-03
5.120000000000000000e+09,4.385448541313796252e-06,1.584144036762668434e-04,-7.181569278708015425e-01,1.026355801561955154e-02
5.200000000000000000e+09,3.423296294974484524e-06,1.581146269169265994e-04,-7.179769955550910909e-01,1.060187641042231906e-02
5.280000000000000000e+09,1.462761021383254193e-06,1.550690013809656023e-04,-7.177559150835428614e-01,1.093576514397474712e-02
5.360000000000000000e+09,-1.192529101478962880e-04,1.448451861727950078e-04,-7.174937142184286687e-01,1.125805739887141346e-02
5.440000000000000000e+09,-1.063639662550983111e-05,1.370856133552069626e-04,-7.171914947693202036e-01,1.156200084385122090e-02
5.520000000000000000e+09,-2.540718959148032831e-05,1.210529795050491382e-04,-7.168512438532648190e-01,1.184123732853878223e-02
5.600000000000000000e+09,-5.061877300892273662e-05,1.009238001194035623e-04,-7.164757345098935470e-01,1.208978980916063269e-02
5.680000000000000000e+09,-9.069723772212731822e-05,7.897093066553388012e-05,-7.160684755321012895e-01,1.230206642283737661e-02
5.760000000000000000e+09,-1.509791903538725358e-04,5.961556294424105880e-05,-7.156871405143536702e-01,1.247252453155754670e-02
5.840000000000000954e+09,-2.385761572281798850e-04,5.711860798369023913e-05,-7.152312296927519908e-01,1.247034980663125348e-02
5.920000000000000000e+09,-3.424660194147782538e-04,5.996368566268478690e-05,-7.147019723882799269e-01,1.267176189642306786e-02
6.000000000000000000e+09,-4.765474244205685850e-04,1.020756316096710055e-04,-7.142170259254997378e-01,1.269203695710548196e-02
6.080000000000000000e+09,-6.303452570339624023e-04,1.906905309831850252e-04,-7.137285041016633302e-01,1.265550066858918583e-02
6.160000000000000000e+09,-7.926637756473578489e-04,3.405810916648072117e-04,-7.132440906332085939e-01,1.256019557735948977e-02
6.239999999999999046e+09,-9.455417845645839193e-04,5.648654921133456318e-04,-7.127720428543724562e-01,1.240521078377286764e-02
