# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11)
4.000000000000000000e+09,1.360971509016783006e-05,1.423317550358399106e-04,-7.188132671274315433e-01,6.814072966767497665e-03
4.080000000000000000e+09,1.560796821553425238e-06,1.455237659628307555e-04,-7.187640517359579206e-01,6.962920669943079358e-03
4.160000000000000477e+09,1.920173523616327049e-06,1.464361522847254982e-04,-7.187599572076616150e-01,7.116473577602016459e-03
4.240000000000000000e+09,8.928884177627110011e-07,1.458801242895141521e-04,-7.187105906070216932e-01,7.269870209503486932e-03
4.320000000000000000e+09,3.224930438235100255e-06,1.444247397956774479e-04,-7.187347629245466329e-01,7.426532567410715213e-03
4.400000000000000000e+09,3.404422407477851133e-06,1.426365526182842166e-04,-7.187296521454377141e-01,7.584175156934191628e-03
4.480000000000000000e+09,3.006999516060055176e-05,1.414016085194721268e-04,-7.187242804991679224e-01,7.743294435417189675e-03
4.560000000000000000e+09,3.104267041824134950e-06,1.405257474233875727e-04,-7.187337113261080823e-01,7.905141597437905648e-03
4.640000000000000000e+09,3.287201495308761797e-06,1.410148164244532862e-04,-7.187126730686432818e-01,8.066243502770801405e-03
4.720000000000000000e+09,3.138607310569270040e-06,1.427820017430883018e-04,-7.187063902650969727e-01,8.230245077746172963e-03
4.800000000000000000e+09,3.009686864421204873e-06,1.457315755789228933e-04,-7.186997517116404666e-01,8.396067892889023249e-03
4.880000000000000000e+09,1.362441393519833636e-06,1.496461763160753433e-04,-7.186623379315933979e-01,8.562966815905589599e-03
4.960000000000000000e+09,2.950804450043054713e-06,1.541646695428046453e-04,-7.186852756435767597e-01,8.733668933824977401e-03
5.040000000000000000e+09,3.021229716929918705e-06,1.590273794277249778e-04,-7.186895933650040424e-01,8.907049313355140663e-03
5.120000000000000000e+09,3.245570614744753529e-06,1.638093444911654689e-04,-7.186689317545801314e-01,9.080173414184855227e-03
5.200000000000000000e+09,3.409787107478374433e-06,1.684039950165195569e-04,-7.186703698337899571e-01,9.258500232653321324e-03
5.280000000000000000e+09,3.814434100510462593e-06,1.725625718692291822e-04,-7.186503031357737159e-01,9.436956262088180836e-03
