# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11)
4.000000000000000000e+09,1.989378118306074501e-06,1.430939436518572912e-04,-7.187419294806056680e-01,6.810457315355926931e-03
4.080000000000000000e+09,2.060571251032160378e-06,1.460419304921589027e-04,-7.187425746611871835e-01,6.979782382143712854e-03
4.160000000000000477e+09,3.315410924231158550e-06,1.472684176049942728e-04,-7.187196002626744518e-01,7.150884819673647246e-03
4.240000000000000000e+09,3.976550429247518946e-06,1.470492853054024122e-04,-7.187113058535077315e-01,7.326993836634649107e-03
4.320000000000000000e+09,4.522865475952459483e-06,1.458848013369373319e-04,-7.187021995028868293e-01,7.507131434019641628e-03
4.400000000000000000e+09,4.908338744338100845e-06,1.443956818507405174e-04,-7.186921495521444436e-01,7.691687077475380281e-03
4.480000000000000000e+09,5.117846398434262260e-06,1.431960343400706117e-04,-7.186809920989468692e-01,7.881121639075016477e-03
4.560000000000000000e+09,5.169012751035613674e-06,1.427849263814885217e-04,-7.186685198160456256e-01,8.075983397620785376e-03
4.640000000000000000e+09,5.106561027952057966e-06,1.434747209548738872e-04,-7.186544654463770110e-01,8.276928250434203993e-03
4.720000000000000000e+09,4.990985405141930158e-06,1.453639543289552132e-04,-7.186384765958142573e-01,8.484745884410853714e-03
4.800000000000000000e+09,4.884536875092993658e-06,1.483516846648935900e-04,-7.186200756715356297e-01,8.700394079659499666e-03
4.880000000000000000e+09,4.837790080565575006e-06,1.521822436734000079e-04,-7.185985932013880806e-01,8.925043077256111790e-03
4.960000000000000000e+09,4.879481473530353228e-06,1.565058335375280421e-04,-7.185730511388962460e-01,9.160128388657273052e-03
5.040000000000000000e+09,5.011233650828064776e-06,1.609403044058066467e-04,-7.185419495015421543e-01,9.407392853780408015e-03
5.120000000000000000e+09,5.207635694076765757e-06,1.651225186735748155e-04,-7.185028781357720717e-01,9.668827767404148538e-03
5.200000000000000000e+09,5.421299971391978982e-06,1.687414011531666500e-04,-7.184519486995194493e-01,9.946212640799352231e-03
5.280000000000000000e+09,5.591518086887461323e-06,1.715475586073414026e-04,-7.183836481959886555e-01,1.023985683863767523e-02
5.360000000000000000e+09,5.651290547098449913e-06,1.733353448201131568e-04,-7.182921878933242743e-01,1.054745781559525766e-02
5.440000000000000000e+09,5.519538291144554999e-06,1.738987997072391175e-04,-7.181731873190320137e-01,1.086474950136704504e-02
5.520000000000000000e+09,5.063511511488127966e-06,1.729761323469845055e-04,-7.180239422497390889e-01,1.118681039643878473e-02
5.600000000000000000e+09,4.026434741507338671e-06,1.702061298205786066e-04,-7.178429923537901214e-01,1.150870445721957451e-02
5.680000000000000000e+09,1.925876334197651300e-06,1.651189468164391216e-04,-7.176297569972344137e-01,1.182565438895505361e-02
5.760000000000000000e+09,-2.064295408305062457e-06,1.571798336691794193e-04,-7.173843243948505588e-01,1.213306887696497839e-02
