# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11)
4.000000000000000000e+09,1.427110926051974594e-05,1.422182448894742854e-04,-7.187903481483728374e-01,6.804595947980194431e-03
4.080000000000000000e+09,1.961339913839744243e-06,1.458320105122119868e-04,-7.187458882688345652e-01,6.969623240134658129e-03
4.160000000000000477e+09,3.175938913925305538e-06,1.470175148590940168e-04,-7.187234888154356849e-01,7.137651518211600432e-03
4.240000000000000000e+09,3.797043708202914336e-06,1.467592710166071822e-04,-7.187158566754505706e-01,7.310210198065362000e-03
4.320000000000000000e+09,3.743984921634878196e-06,1.455556373858141162e-04,-7.187218368574046501e-01,7.487721079967534464e-03
4.400000000000000000e+09,4.659445389060180869e-06,1.440405746668252851e-04,-7.186984382167325158e-01,7.666230265113753439e-03
4.480000000000000000e+09,4.524710693562344110e-06,1.428350887571105314e-04,-7.187012422540021150e-01,7.851868506402088360e-03
4.560000000000000000e+09,4.877870336319682401e-06,1.424010554527981227e-04,-7.186773580793364147e-01,8.039131034180488009e-03
4.640000000000000000e+09,5.446355541335111266e-06,1.430702846036840958e-04,-7.186461884243496856e-01,8.233717852805301843e-03
4.720000000000000000e+09,4.686874833732820344e-06,1.450172874189063809e-04,-7.186512194865524172e-01,8.432683660189668404e-03
4.800000000000000000e+09,4.583575712533220398e-06,1.480609727595204111e-04,-7.186355875899899104e-01,8.638791113568312571e-03
4.880000000000000000e+09,4.546857134989382947e-06,1.519820710644293480e-04,-7.186177131120885520e-01,8.852223873162746309e-03
4.960000000000000000e+09,4.607843045937046643e-06,1.564410661331743239e-04,-7.185970044007194968e-01,9.074028793056968661e-03
5.040000000000000000e+09,4.772835429017332779e-06,1.610695438174737583e-04,-7.185726113484043331e-01,9.305478221621385146e-03
5.120000000000000000e+09,5.023423765739165596e-06,1.655227220480274121e-04,-7.185432564803005961e-01,9.548106676648902488e-03
5.200000000000000000e+09,5.320688337489048114e-06,1.695146086006001497e-04,-7.185069324595277918e-01,9.803678826772632693e-03
5.280000000000000000e+09,5.612306174707780081e-06,1.728330032149974179e-04,-7.184604408630889116e-01,1.007388059102355682e-02
5.360000000000000000e+09,5.841121178882140161e-06,1.753339791881790093e-04,-7.183991346695077773e-01,1.035938666627784534e-02
5.440000000000000000e+09,5.952082818305874056e-06,1.769162129502366797e-04,-7.183177781065988032e-01,1.065874770635312843e-02
5.520000000000000000e+09,5.889248655185356513e-06,1.774770619307944179e-04,-7.182120688168059930e-01,1.096858361455542788e-02
5.600000000000000000e+09,5.571692557899510400e-06,1.768601420785629555e-04,-7.180791568651618828e-01,1.128469017681164692e-02
5.680000000000000000e+09,4.842767597133545456e-06,1.748108620754810843e-04,-7.179173548583905884e-01,1.160273213552433236e-02
5.760000000000000000e+09,3.394951277831458416e-06,1.709562791261328189e-04,-7.177258018049111898e-01,1.191846673800156173e-02
5.840000000000000954e+09,6.776574277483495110e-07,1.648226200493492553e-04,-7.175042542041372151e-01,1.222779113856910585e-02
5.920000000000000000e+09,-4.200168560088366203e-06,1.559008832946787680e-04,-7.172529676907998253e-01,1.252674433865141532e-02
