# Frequency, Real(S11), Imag(S11), Amp(S11), Phase(S11), Real(E0), Imag(E0), Amp(E0), Phase(E0), Real(E1), Imag(E1), Amp(E1), Phase(E1), Real(E2), Imag(E2), Amp(E2), Phase(E2), Real(I0), Imag(I0), Amp(I0), Phase(I0), Real(I1), Imag(I1), Amp(I1), Phase(I1), Real(I2), Imag(I2), Amp(I2), Phase(I2), Real(S21), Imag(S21), Amp(S21), Phase(S21), Real(ZL1), Imag(ZL1), Amp(ZL1), Phase(ZL1), Real(ZL2), Imag(ZL2), Amp(ZL2), Phase(ZL2), Real(J4avg), Imag(J4avg), Amp(J4avg), Phase(J4avg), Real(Icavg), Imag(Icavg), Amp(Icavg), Phase(Icavg) 
2.000000000000000000e+09,-7.197673261731805106e-01,-3.227016783764382040e-03,7.197745601671486915e-01,-3.137109267022264891e+00,9.732767979168117645e-01,-6.361970661338449240e+00,6.435987757997554404e+00,-1.418989775743897175e+00,-3.672046164288787828e+00,-1.680432114735176086e+01,1.720084684705964051e+01,-1.785932582866945895e+00,7.473233118991061685e-01,-3.039640757427120032e+00,3.130161028880138030e+00,-1.329718771510676634e+00,-7.357750516984478393e-07,-1.073624504353849636e-06,1.301550806941819974e-06,-2.171601027771847381e+00,7.431516265049586943e-07,1.722716152441161203e-06,1.876173041555240967e-06,1.163531097488619936e+00,-1.189201107378606747e-08,-6.460248869375965449e-07,6.461343315984018479e-07,-1.589202224725905443e+00,3.656298077155554967e-05,5.383456327517842604e-05,6.507696801427007211e-05,9.741854085660540674e-01,1.629168220312617876e+01,-2.197351132734086943e-01,1.629316398148817413e+01,-1.348674665153534215e-02,1.629710266782210937e+01,-2.166996000612570472e-01,1.629854331166442805e+01,-1.329603394026015670e-02,7.914317019906407063e-20,-4.302787299369205620e-20,9.008351260646599688e-20,-4.979713700644138319e-01,-2.312531529234738770e+01,7.165412395179493465e+00,2.420998434868283766e+01,2.841122518347237946e+00
2.106666666666666746e+09,-7.197995682815097052e-01,-3.415165851794783967e-03,7.198076700452996635e-01,-3.136848082495238277e+00,1.082675783448850071e+00,-6.694893781340026884e+00,6.781872130576625857e+00,-1.410467715203284955e+00,-5.683372157061995722e+00,-1.760271753349333679e+01,1.849746965505339702e+01,-1.883099621533207424e+00,3.387624467191469591e-01,-3.267010727146580251e+00,3.284527224213245944e+00,-1.467473710860430991e+00,-1.134009179299483548e-06,-1.127687088954105727e-06,1.599267016270039055e-06,-2.358989769986558294e+00,1.079584149679989155e-06,1.800174470326788773e-06,2.099078383447506972e-06,1.030589468871081937e+00,4.942146552823082475e-08,-6.675000261387164185e-07,6.693270995187219549e-07,-1.496891529589948755e+00,5.645028076041487953e-05,5.663372220940147918e-05,7.996257055161070857e-05,7.870203317259879539e-01,1.628877618208225897e+01,-2.322807951988627995e-01,1.629043228026158019e+01,-1.425920827670661140e-02,1.629555052905893575e+01,-2.295823793108842936e-01,1.629716770221141786e+01,-1.408772233628157074e-02,-7.136751217213626236e-20,-9.106793586709456238e-20,1.157008674847914203e-19,-2.235502393952352840e+00,-1.184004898131830608e+01,-1.065016552908497971e+01,1.592522482343425416e+01,-2.409051927515736935e+00
2.213333333333333492e+09,-7.198585577782339318e-01,-3.592996148845435320e-03,7.198675244986987298e-01,-3.136601442089280045e+00,7.807830230566118468e-01,-7.064173210829227223e+00,7.107191096466362268e+00,-1.460715969444612350e+00,-4.593559979501349311e+00,-1.941761355179332327e+01,1.995355881370699791e+01,-1.803092437261514913e+00,-4.737107647266471273e-03,-3.473560884169233365e+00,3.473564114309596107e+00,-1.572160087174654830e+00,-9.306366103210968085e-07,-1.321500537334452981e-06,1.616306954339177735e-06,-2.184353701062012210e+00,8.536315533740697309e-07,2.034868435513632888e-06,2.206666349669910513e-06,1.173591662820693049e+00,7.085186505452358169e-08,-7.090772366927611687e-07,7.126082474807223461e-07,-1.471205671435153128e+00,4.622417092143783410e-05,6.628955994104273957e-05,8.081447725841822639e-05,9.618800655309712733e-01,1.628595752689653153e+01,-2.437581048277031592e-01,1.628778163475760010e+01,-1.496626185119978060e-02,1.629029315619587948e+01,-2.421218565727712990e-01,1.629209237968630575e+01,-1.486185839509111990e-02,9.313615278538318427e-22,1.389009999757316279e-19,1.389041224318189999e-19,1.564091208974268676e+00,9.965221743716512481e-01,1.396668410682412320e-01,1.006262028752146209e+00,1.392472458390573986e-01
2.320000000000000000e+09,-7.199280240703840317e-01,-3.734962697006024603e-03,7.199377124364547686e-01,-3.136404733320221627e+00,8.160709675228210447e-01,-7.381512163566835483e+00,7.426485955343804513e+00,-1.460687412347890790e+00,-5.692536190805512764e-01,-2.006207708065663908e+01,2.007015163054441587e+01,-1.599163325802100966e+00,2.019247555231752367e-01,-3.648026314209471099e+00,3.653610487730983181e+00,-1.515500970877683873e+00,-3.029779772541493217e-07,-1.349939593072077775e-06,1.383521795869014448e-06,-1.791575950751741253e+00,2.110869727982521019e-07,2.087384002893565450e-06,2.098029953461364224e-06,1.470013811525163527e+00,8.531678190085382629e-08,-7.360024615816223265e-07,7.409308852572723732e-07,-1.455392239108971975e+00,1.482018773495477615e-05,6.756907706559955114e-05,6.917527115954252034e-05,1.354881480232986712e+00,1.628161184482331336e+01,-2.532818166865071219e-01,1.628358179099901903e+01,-1.555505626635337452e-02,1.628516341537918066e+01,-2.517553918173829897e-01,1.628710926600891895e+01,-1.545795598693536915e-02,-4.847639786438612426e-19,-1.976775943915954903e-20,4.851668571778893002e-19,-3.100837122526870271e+00,1.136267631473702444e+01,-6.517319404140533123e+00,1.309907879391037433e+01,-5.207608631550821876e-01
2.426666666666666508e+09,-7.188998465273659377e-01,-3.896040125169126719e-03,7.189104036427120814e-01,-3.136173258938520281e+00,6.313816301184308477e-01,-7.414944202595094680e+00,7.441776689101172515e+00,-1.485851346450338450e+00,4.374315042447578517e-01,-2.001573965939675048e+01,2.002051898512258177e+01,-1.548945428924733747e+00,5.676599985745224286e-01,-3.615698553101642787e+00,3.659988237806638178e+00,-1.415068804579489470e+00,-4.016319467754411224e-08,-1.326570782477974158e-06,1.327178632713370265e-06,-1.601063034242134808e+00,2.434626428504908263e-08,2.072916534769206008e-06,2.073059502451439711e-06,1.559051934533919326e+00,9.065829220339610323e-09,-7.461757364392643176e-07,7.462308080682080679e-07,-1.558647200616412043e+00,1.670604675267272202e-06,6.633703991649408601e-05,6.635807249207555168e-05,1.545618060797825821e+00,1.635391836737625582e+01,-2.666334091508301696e-01,1.635609181136135248e+01,-1.630250203955073418e-02,1.635186976223873145e+01,-2.608158024821637944e-01,1.635394966373694459e+01,-1.594886038491011640e-02,2.221220613899207173e-20,-3.429357076528688547e-19,3.436543054945405305e-19,-1.506115916824381396e+00,-3.855276717451865665e+01,2.933641403238072343e+01,4.844523758938444757e+01,2.491125459637823170e+00
2.533333333333333492e+09,-7.186934499723910408e-01,-4.080888454699474650e-03,7.187050359388038601e-01,-3.135914510012686840e+00,7.437349190137958477e-01,-8.174698382796123042e+00,8.208461200459559848e+00,-1.480066007818208407e+00,-1.590784017505536108e+00,-2.171762614268586233e+01,2.177580949273352218e+01,-1.643914267739838841e+00,5.050314975939329543e-01,-4.136797910054168526e+00,4.167511699106615453e+00,-1.449314765140527594e+00,-3.893318250694022887e-07,-1.431883096589703585e-06,1.483869425627197872e-06,-1.836280042437952842e+00,3.669407479206355431e-07,2.228221488002001249e-06,2.258233050878143268e-06,1.407582451764168185e+00,1.477392100098866788e-08,-7.943106643040953069e-07,7.944480474952132396e-07,-1.552198795187717639e+00,1.908573344607747689e-05,7.169554118489573588e-05,7.419242445809276206e-05,1.310624715855212230e+00,1.636517155436878923e+01,-2.771108234050072006e-01,1.636751753969946321e+01,-1.693134362540239801e-02,1.636844670689373871e+01,-2.754946292569508404e-01,1.637076494508335145e+01,-1.682924622262295042e-02,-3.334496776789226194e-19,-8.179789186356474256e-20,3.433359617888880905e-19,-2.901034790459768864e+00,2.530442543762670748e+00,-2.558116609616587489e+00,3.598207895005562484e+00,-7.908365973793753945e-01
2.640000000000000477e+09,-7.187965680271942714e-01,-4.229834954227127027e-03,7.188090133765803191e-01,-3.135708115016607511e+00,-1.129240212354255396e-01,-8.480144900019235266e+00,8.480896730882543366e+00,-1.584111824181459793e+00,-2.863434023664533368e-01,-2.250577268722151913e+01,2.250759420269001154e+01,-1.583518749481479526e+00,-1.129860613057570851e-01,-4.278085821471308670e+00,4.279577566293574442e+00,-1.597200613046569906e+00,-2.787378893836046371e-08,-1.480393620124252096e-06,1.480656009549270214e-06,-1.589622735761537564e+00,2.040794565244062606e-08,2.306761621577245007e-06,2.306851894471648355e-06,1.561949546509522779e+00,-7.299581353202982868e-10,-8.262590675095767073e-07,8.262593899500776772e-07,-1.571679776035113552e+00,9.838993758552955139e-07,7.402512770338197780e-05,7.403166612662325852e-05,1.557505685180046395e+00,1.635803420722990609e+01,-2.862588741904164569e-01,1.636053872181342683e+01,-1.749780291721142814e-02,1.636152413217478951e+01,-2.864472837302671215e-01,1.636403140959141567e+01,-1.750558326128641082e-02,4.409211596957983834e-19,4.425201949128576719e-19,6.246883959008693271e-19,7.872081686258739497e-01,-5.855547009492839905e+00,6.284358631408344387e+00,8.589563096487335514e+00,2.320886685635098257e+00
2.746666666666666985e+09,-7.187986533101493603e-01,-4.413065724435302414e-03,7.188122001952752527e-01,-3.135453228790614499e+00,1.107533203836321145e-01,-8.865326232306820486e+00,8.866018018434401071e+00,-1.558304112046935863e+00,-9.033411863540919962e-01,-2.360997007948558846e+01,2.362724513042450170e+01,-1.609038678154864677e+00,5.122835963497577444e-02,-4.459169822818574325e+00,4.459464076945426569e+00,-1.559308514462578898e+00,-1.636700171631637097e-07,-1.557825198174197056e-06,1.566399445411248415e-06,-1.675475442012063443e+00,1.546362884076143515e-07,2.425395543326682534e-06,2.430320127736553279e-06,1.507125364915080867e+00,5.631368186055175003e-11,-8.666793939886954994e-07,8.666793958182248321e-07,-1.570731350423966610e+00,7.734630104480093578e-06,7.793580746689920328e-05,7.831867330573667675e-05,1.471876641113228468e+00,1.635766576976805453e+01,-2.986900717459641252e-01,1.636039257458087803e+01,-1.825791562311689445e-02,1.636148555772985702e+01,-2.988231655477776028e-01,1.636421415589733286e+01,-1.826178590534862159e-02,6.655808263378548694e-19,6.891193961206604046e-19,9.580623040795861618e-19,8.027718974523558870e-01,2.941052283273408285e+00,-1.191945468026733934e+01,1.227693725681998771e+01,-1.328884604066745689e+00
2.853333333333333015e+09,-7.188083275312505682e-01,-4.598007756734474004e-03,7.188230334398061361e-01,-3.135196031752538914e+00,3.178782906899250277e-02,-9.286017510423686616e+00,9.286071918199441555e+00,-1.567373147281366785e+00,-1.329703478751470991e+00,-2.453964319321992704e+01,2.457564240039207704e+01,-1.624929321658946879e+00,1.810713342475225168e-02,-4.678097760071140421e+00,4.678132802845968996e+00,-1.566925727262976187e+00,-2.092341207585665941e-07,-1.604113119462016947e-06,1.617701399306983884e-06,-1.700500074405818296e+00,2.105184983295023937e-07,2.509887659240679451e-06,2.518700875480763638e-06,1.487116526956403728e+00,-1.088919334974374145e-08,-9.045801249874401899e-07,9.046456638121364949e-07,-1.582833588184563212e+00,9.981465248990656062e-06,8.026537671266439065e-05,8.088362224420179362e-05,1.447075670270045800e+00,1.635650273831045354e+01,-3.111980026630938312e-01,1.635946288926439252e+01,-1.902365474706484844e-02,1.636120771423857079e+01,-3.113483684177279498e-01,1.636416987430087033e+01,-1.902737251021561701e-02,-6.813150754063942378e-20,-5.888530689015849380e-20,9.005210540186361414e-20,-2.428861405712863242e+00,-4.871407244867810959e+00,9.120831523157175269e+00,1.034022128482597935e+01,2.061347885944841529e+00
2.960000000000000000e+09,-7.188165109910221728e-01,-4.783666638308768475e-03,7.188324282750554461e-01,-3.134937831465618885e+00,1.750663065142865280e-02,-9.717820600479294413e+00,9.717836369543197961e+00,-1.568994831127034084e+00,-1.396743039153247823e+00,-2.561574619663471708e+01,2.565379785388177325e+01,-1.625269120341838791e+00,1.849789294643299289e-02,-4.919411804795022825e+00,4.919446582411489466e+00,-1.567036160640748133e+00,-2.151186947737443055e-07,-1.672458893426990305e-06,1.686236876314888509e-06,-1.698718162733628745e+00,2.184375130140839284e-07,2.615897222221089681e-06,2.625001566535873518e-06,1.487485747590201468e+00,-1.370737626190370961e-08,-9.421676032040734896e-07,9.422673106349884819e-07,-1.585344066715961509e+00,1.023650683760704170e-05,8.368648095085040551e-05,8.431021982045488626e-05,1.449081242838491823e+00,1.635700696172932567e+01,-3.237821177273582651e-01,1.636021123353307161e+01,-1.979211962230987068e-02,1.635945781884570494e+01,-3.238949342262508191e-01,1.636266384348860470e+01,-1.979604868381352328e-02,-4.284272324888083815e-19,-4.094433743401082945e-19,5.926160395475585631e-19,-2.378847881454166480e+00,8.317278090670176027e+01,4.872454527884178788e+01,9.639394584922911235e+01,5.299301651695187410e-01
