# Frequency, Real(S11), Imag(S11), Amp(S11), Phase(S11), Real(E0), Imag(E0), Amp(E0), Phase(E0), Real(E1), Imag(E1), Amp(E1), Phase(E1), Real(E2), Imag(E2), Amp(E2), Phase(E2), Real(I0), Imag(I0), Amp(I0), Phase(I0), Real(I1), Imag(I1), Amp(I1), Phase(I1), Real(I2), Imag(I2), Amp(I2), Phase(I2), Real(S21), Imag(S21), Amp(S21), Phase(S21), Real(ZL1), Imag(ZL1), Amp(ZL1), Phase(ZL1), Real(ZL2), Imag(ZL2), Amp(ZL2), Phase(ZL2), Real(J4avg), Imag(J4avg), Amp(J4avg), Phase(J4avg), Real(Icavg), Imag(Icavg), Amp(Icavg), Phase(Icavg) 
2.000000000000000000e+09,-7.197673261731805106e-01,-3.227016783764382040e-03,7.197745601671486915e-01,-3.137109267022264891e+00,5.822470799925041351e-01,-7.553695796951561681e-01,9.537268288606725042e-01,-9.141087580431649373e-01,3.344710103540749824e+00,-1.090213976015427022e+00,3.517904516928641812e+00,-3.150924468181423022e-01,-4.591171493990688773e-02,-5.127070318581191666e-01,5.147585706770559932e-01,-1.660105777353161338e+00,3.219978415265722738e-07,-1.417072690208816346e-08,3.223095087779836627e-07,-4.398038497948562886e-02,-4.526774294849700295e-07,5.545946836373616794e-08,4.560620657282386364e-07,3.019685839912016778e+00,1.306258231366285992e-07,-4.263936384049793132e-08,1.374089553808052925e-07,-3.155190430737047080e-01,-1.610258031741754263e-05,6.410052261602128814e-07,1.611533370981958811e-05,3.101806051296525535e+00,1.629168220312617876e+01,-2.197351132734086943e-01,1.629316398148817413e+01,-1.348674665153534215e-02,1.629710266782210937e+01,-2.166996000612570472e-01,1.629854331166442805e+01,-1.329603394026015670e-02,7.914317019906407063e-20,-4.302787299369205620e-20,9.008351260646599688e-20,-4.979713700644138319e-01,-2.312531529234738770e+01,7.165412395179493465e+00,2.420998434868283766e+01,2.841122518347237946e+00
2.106666666666666746e+09,-7.197995682815097052e-01,-3.415165851794783967e-03,7.198076700452996635e-01,-3.136848082495238277e+00,6.863956128849986182e-01,-8.096645389978196494e-01,1.061459185790167181e+00,-8.676081581605172843e-01,3.700441841734347204e+00,-1.222383445034628258e+00,3.897113176538887114e+00,-3.190491415567434097e-01,3.380617717357744523e-01,-4.621130313747331408e-01,5.725680878947725372e-01,-9.392039547004696898e-01,4.022040838948697975e-07,-1.017129378215547905e-08,4.023326736904602687e-07,-2.528349846717867569e-02,-4.903861270946611915e-07,6.893392849974912515e-08,4.952074718189434651e-07,3.001937012033391916e+00,8.814496144499825187e-08,-6.053952572315978741e-08,1.069325413656916499e-07,-6.018239326130215838e-01,-2.011205828248314862e-05,4.197201388294298821e-07,2.011643739216609079e-05,3.120726603139123867e+00,1.628877618208225897e+01,-2.322807951988627995e-01,1.629043228026158019e+01,-1.425920827670661140e-02,1.629555052905893575e+01,-2.295823793108842936e-01,1.629716770221141786e+01,-1.408772233628157074e-02,-7.136751217213626236e-20,-9.106793586709456238e-20,1.157008674847914203e-19,-2.235502393952352840e+00,-1.184004898131830608e+01,-1.065016552908497971e+01,1.592522482343425416e+01,-2.409051927515736935e+00
2.213333333333333492e+09,-7.198585577782339318e-01,-3.592996148845435320e-03,7.198675244986987298e-01,-3.136601442089280045e+00,1.214405032991595634e+00,-9.344166600970754688e-01,1.532290468162708308e+00,-6.558295721035106718e-01,1.943593819414703106e+00,-1.012202022919264977e+00,2.191371686882187753e+00,-4.801400509289709961e-01,1.931759152364846133e-01,-4.692216534523869775e-01,5.074306793011685857e-01,-1.180249419786559173e+00,-4.400309165186926998e-08,5.849648379853761270e-08,7.319911674136089180e-08,2.215726183401131255e+00,-1.284977780058174014e-07,1.719550059719940820e-08,1.296432188478079178e-07,3.008563536762479451e+00,1.727714066526842512e-07,-7.548650394695901550e-08,1.885422266625740473e-07,-4.119197319314684691e-01,2.213681432343216970e-06,-2.914550167487703128e-06,3.659916414715466636e-06,-9.212253575792637150e-01,1.628595752689653153e+01,-2.437581048277031592e-01,1.628778163475760010e+01,-1.496626185119978060e-02,1.629029315619587948e+01,-2.421218565727712990e-01,1.629209237968630575e+01,-1.486185839509111990e-02,9.313615278538318427e-22,1.389009999757316279e-19,1.389041224318189999e-19,1.564091208974268676e+00,9.965221743716512481e-01,1.396668410682412320e-01,1.006262028752146209e+00,1.392472458390573986e-01
2.320000000000000000e+09,-7.199280240703840317e-01,-3.734962697006024603e-03,7.199377124364547686e-01,-3.136404733320221627e+00,1.210111955608785594e+00,-8.736535675537315804e-01,1.492528559594985538e+00,-6.253133054543785763e-01,-7.762024509611433094e-03,-7.557036459672982209e-01,7.557435077807519441e-01,-1.581067220163243414e+00,-6.084336209435645820e-02,-4.649122772840130202e-01,4.688766791815860979e-01,-1.700927395116432761e+00,-3.754977232175305475e-07,7.983433649598936694e-08,3.838906894225282407e-07,2.932102612905494787e+00,1.833066329905767654e-07,-1.400817317627704672e-08,1.838411015362956621e-07,-7.627110511958927475e-02,1.925705734404652295e-07,-6.399758989215668835e-08,2.029263838617203792e-07,-3.208501410807553800e-01,1.879386032155206402e-05,-3.900288153421496582e-06,1.919430731924778440e-05,-2.046252633681669708e-01,1.628161184482331336e+01,-2.532818166865071219e-01,1.628358179099901903e+01,-1.555505626635337452e-02,1.628516341537918066e+01,-2.517553918173829897e-01,1.628710926600891895e+01,-1.545795598693536915e-02,-4.847639786438612426e-19,-1.976775943915954903e-20,4.851668571778893002e-19,-3.100837122526870271e+00,1.136267631473702444e+01,-6.517319404140533123e+00,1.309907879391037433e+01,-5.207608631550821876e-01
2.426666666666666508e+09,-7.188998465273659377e-01,-3.896040125169126719e-03,7.189104036427120814e-01,-3.136173258938520281e+00,1.123025898695297481e-01,-5.321735187179320592e-01,5.438938551923794273e-01,-1.362821417644909827e+00,2.602750051827578126e-01,-7.236929186623861643e-01,7.690738058502367691e-01,-1.225552035719591704e+00,2.006266928064618371e-01,-4.345612938865371366e-01,4.786382642568390855e-01,-1.138274843843259054e+00,3.560349581120749043e-08,-1.419226986872345464e-08,3.832791982361350020e-08,-3.793162619949846937e-01,-2.302706897201183161e-08,3.184285230838413086e-08,3.929647755938634183e-08,2.196888985718386422e+00,-1.264772025689123622e-08,-1.783211308706647703e-08,2.186204667560895256e-08,-2.187714375916812504e+00,-1.783739461445194019e-06,7.005369610658066637e-07,1.916371180156940851e-06,2.767364832921997309e+00,1.635391836737625582e+01,-2.666334091508301696e-01,1.635609181136135248e+01,-1.630250203955073418e-02,1.635186976223873145e+01,-2.608158024821637944e-01,1.635394966373694459e+01,-1.594886038491011640e-02,2.221220613899207173e-20,-3.429357076528688547e-19,3.436543054945405305e-19,-1.506115916824381396e+00,-3.855276717451865665e+01,2.933641403238072343e+01,4.844523758938444757e+01,2.491125459637823170e+00
2.533333333333333492e+09,-7.186934499723910408e-01,-4.080888454699474650e-03,7.187050359388038601e-01,-3.135914510012686840e+00,1.514040978997608644e-01,-6.857463668369604415e-01,7.022615470684205885e-01,-1.353495179542953508e+00,1.421514777307801014e-01,-8.900592637720264877e-01,9.013393010667216654e-01,-1.412423715218198428e+00,1.036565633516882690e-01,-5.620072208636501809e-01,5.714864822799977651e-01,-1.388406166398932440e+00,-8.601814204211596903e-09,-1.213266124732448156e-08,1.487254774899397053e-08,-2.187523747391509232e+00,8.853563998695290307e-10,3.427112500549253860e-08,3.428255919701569955e-08,1.544968183735870859e+00,7.651766318074863767e-09,-2.209311324253679790e-08,2.338065825707180244e-08,-1.237384285447923560e+00,4.268561358970484503e-07,6.089005881478087532e-07,7.436168953162016844e-07,9.593810111057755607e-01,1.636517155436878923e+01,-2.771108234050072006e-01,1.636751753969946321e+01,-1.693134362540239801e-02,1.636844670689373871e+01,-2.754946292569508404e-01,1.637076494508335145e+01,-1.682924622262295042e-02,-3.334496776789226194e-19,-8.179789186356474256e-20,3.433359617888880905e-19,-2.901034790459768864e+00,2.530442543762670748e+00,-2.558116609616587489e+00,3.598207895005562484e+00,-7.908365973793753945e-01
2.640000000000000477e+09,-7.187965680271942714e-01,-4.229834954227127027e-03,7.188090133765803191e-01,-3.135708115016607511e+00,-3.801005607089865540e-02,-6.680869714463721909e-01,6.691673675388680742e-01,-1.627628933047851056e+00,-3.356795967869456027e-02,-8.506760063948642925e-01,8.513380502320483378e-01,-1.610236198843681743e+00,-2.469855479462251813e-02,-5.210241210231708608e-01,5.216091959474169482e-01,-1.618164727694964000e+00,2.668980034768718099e-09,-5.358150605053816222e-09,5.986086562390541149e-09,-1.108657129894948135e+00,-6.652762757252996238e-10,3.100398421610154293e-08,3.101112106640643122e-08,1.592250801601167609e+00,-2.033282838248533219e-09,-2.566077235481926345e-08,2.574120193281915365e-08,-1.649868127300590848e+00,-1.349279556986492899e-07,2.671605930641259513e-07,2.992997422574770028e-07,2.038471290621265197e+00,1.635803420722990609e+01,-2.862588741904164569e-01,1.636053872181342683e+01,-1.749780291721142814e-02,1.636152413217478951e+01,-2.864472837302671215e-01,1.636403140959141567e+01,-1.750558326128641082e-02,4.409211596957983834e-19,4.425201949128576719e-19,6.246883959008693271e-19,7.872081686258739497e-01,-5.855547009492839905e+00,6.284358631408344387e+00,8.589563096487335514e+00,2.320886685635098257e+00
2.746666666666666985e+09,-7.187986533101493603e-01,-4.413065724435302414e-03,7.188122001952752527e-01,-3.135453228790614499e+00,8.417001849978400507e-03,-7.003226104680045916e-01,7.003731895588687362e-01,-1.558778156197918596e+00,2.209802537278994158e-02,-8.891149878614164059e-01,8.893895571487125951e-01,-1.545947485828849777e+00,7.675426738102772862e-04,-5.585687766161800960e-01,5.585693039652753766e-01,-1.569422203816943862e+00,9.004216070846592290e-10,-7.091057317308083147e-09,7.147996428920025286e-09,-1.444492389341734073e+00,-2.385612055313229050e-09,3.194467759719583355e-08,3.203363188380676257e-08,1.645337444207458644e+00,1.444380773897054710e-09,-2.485904128985188955e-08,2.490096724367478420e-08,-1.512758743575245646e+00,-4.706156407075012906e-08,3.542818153672009980e-07,3.573938940618107370e-07,1.702859693701322730e+00,1.635766576976805453e+01,-2.986900717459641252e-01,1.636039257458087803e+01,-1.825791562311689445e-02,1.636148555772985702e+01,-2.988231655477776028e-01,1.636421415589733286e+01,-1.826178590534862159e-02,6.655808263378548694e-19,6.891193961206604046e-19,9.580623040795861618e-19,8.027718974523558870e-01,2.941052283273408285e+00,-1.191945468026733934e+01,1.227693725681998771e+01,-1.328884604066745689e+00
2.853333333333333015e+09,-7.188083275312505682e-01,-4.598007756734474004e-03,7.188230334398061361e-01,-3.135196031752538914e+00,-1.675528593052111890e-03,-7.322128825376321704e-01,7.322147995978601775e-01,-1.573084630795641647e+00,4.360733662279391368e-03,-9.252432199387882195e-01,9.252534960975669076e-01,-1.566083294285816274e+00,-1.158031903972184598e-02,-5.880344330538966879e-01,5.881484491572509521e-01,-1.590487048447068785e+00,-5.920682296260878705e-10,-7.363046123938994174e-09,7.386812100749931766e-09,-1.651034459815745148e+00,-1.182986558002031511e-09,3.265891972293381810e-08,3.268033804392863149e-08,1.607002961586014855e+00,1.730980868866568692e-09,-2.529259485301199056e-08,2.535175830523379509e-08,-1.502464630134142443e+00,2.739971554317686340e-08,3.683162434961098264e-07,3.693339946917053904e-07,1.496541284960815288e+00,1.635650273831045354e+01,-3.111980026630938312e-01,1.635946288926439252e+01,-1.902365474706484844e-02,1.636120771423857079e+01,-3.113483684177279498e-01,1.636416987430087033e+01,-1.902737251021561701e-02,-6.813150754063942378e-20,-5.888530689015849380e-20,9.005210540186361414e-20,-2.428861405712863242e+00,-4.871407244867810959e+00,9.120831523157175269e+00,1.034022128482597935e+01,2.061347885944841529e+00
2.960000000000000000e+09,-7.188165109910221728e-01,-4.783666638308768475e-03,7.188324282750554461e-01,-3.134937831465618885e+00,-7.436138630296637055e-03,-7.766439018471602562e-01,7.766795004595592467e-01,-1.580370742288304653e+00,-1.193776846298307860e-02,-9.742472650027300674e-01,9.743204009365581397e-01,-1.583049038692863064e+00,-5.109515845646056022e-03,-6.450115312989632699e-01,6.450317687221385210e-01,-1.578717749475014642e+00,-3.405379987245763430e-10,-9.942265847013006302e-09,9.948096114395788163e-09,-1.605034490220724974e+00,6.379053084158634276e-10,3.326867853091722874e-08,3.327479367893988955e-08,1.551624325461833598e+00,-3.590880215061163118e-10,-2.332468210860349727e-08,2.332744605983683692e-08,-1.586190305348414986e+00,1.394086434548909411e-08,4.971998211156745956e-07,4.973952249631656443e-07,1.542764915336209519e+00,1.635700696172932567e+01,-3.237821177273582651e-01,1.636021123353307161e+01,-1.979211962230987068e-02,1.635945781884570494e+01,-3.238949342262508191e-01,1.636266384348860470e+01,-1.979604868381352328e-02,-4.284272324888083815e-19,-4.094433743401082945e-19,5.926160395475585631e-19,-2.378847881454166480e+00,8.317278090670176027e+01,4.872454527884178788e+01,9.639394584922911235e+01,5.299301651695187410e-01
