# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11)
4.000000000000000000e+09,2.612389090501117514e-05,1.427330808668654538e-04,-7.187198699734868024e-01,6.791316986778241083e-03
4.080000000000000000e+09,2.701904918198422983e-05,1.454599452612778795e-04,-7.187131052258746156e-01,6.947315146255064397e-03
4.160000000000000477e+09,2.716292295901013768e-06,1.462512385184349490e-04,-7.187194694652481175e-01,7.106192158389619019e-03
4.240000000000000000e+09,3.757322809933562078e-06,1.457990798960876616e-04,-7.186982979965875762e-01,7.264633538540278719e-03
4.320000000000000000e+09,4.131434056464838797e-06,1.444097658622566351e-04,-7.186901771918651205e-01,7.426104010601350738e-03
4.400000000000000000e+09,3.958980488427457792e-06,1.427160017727423604e-04,-7.186939372365618306e-01,7.590793871232365091e-03
4.480000000000000000e+09,4.463446337069085028e-06,1.413301534247875810e-04,-7.186722647570568112e-01,7.755139363990018117e-03
4.560000000000000000e+09,4.294777774632709047e-06,1.407986090046437009e-04,-7.186733093805621753e-01,7.924196109350049519e-03
4.640000000000000000e+09,4.310047027949444994e-06,1.413691285702789566e-04,-7.186517266468620546e-01,8.093123432630900532e-03
4.720000000000000000e+09,4.226251578225086289e-06,1.432682025890610032e-04,-7.186496818458120162e-01,8.267127351517104469e-03
4.800000000000000000e+09,4.013347932845059351e-06,1.462617134366230259e-04,-7.186279484581942212e-01,8.441323828989006489e-03
4.880000000000000000e+09,3.933587915862425456e-06,1.502414548396850268e-04,-7.186145942561482647e-01,8.619750601808634852e-03
4.960000000000000000e+09,4.348174578852016930e-06,1.548340091207478465e-04,-7.185851621087981922e-01,8.801929069748566301e-03
5.040000000000000000e+09,4.047865610599073587e-06,1.597322210515841770e-04,-7.185842874734998942e-01,8.986475523438793023e-03
5.120000000000000000e+09,4.241860481442208901e-06,1.645921939174557140e-04,-7.185669857632414059e-01,9.175349849092042515e-03
5.200000000000000000e+09,4.501150328511451636e-06,1.691853460642590910e-04,-7.185479558213222484e-01,9.368338865366525325e-03
5.280000000000000000e+09,4.794614364958776735e-06,1.733577858508525047e-04,-7.185269113398958796e-01,9.565819308739438240e-03
5.360000000000000000e+09,5.088792295455115027e-06,1.770410373691943423e-04,-7.185034953275526437e-01,9.768208306132354288e-03
5.440000000000000000e+09,5.352599672692550953e-06,1.802377810490423120e-04,-7.184772571322332047e-01,9.975963534039775094e-03
5.520000000000000000e+09,5.560129788018292931e-06,1.829998297269687054e-04,-7.184476213225994279e-01,1.018957785853621609e-02
5.600000000000000000e+09,5.691378771269616108e-06,1.854038102359573472e-04,-7.184138471489391886e-01,1.040956228565560054e-02
5.680000000000000000e+09,5.731154743777222309e-06,1.875289193965128175e-04,-7.183749808453607777e-01,1.063640680394782947e-02
5.760000000000000000e+09,5.666773518339669075e-06,1.894395740484955198e-04,-7.183298129598280068e-01,1.087050567093984961e-02
