# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11)
4.000000000000000000e+09,-4.143827757573009139e-07,1.425740146665404099e-04,-7.187246696392906031e-01,6.793217971247321116e-03
4.080000000000000000e+09,4.623892342670848678e-07,1.452996657499320632e-04,-7.187034374070565557e-01,6.948641490453559035e-03
4.160000000000000477e+09,2.936787360270515940e-06,1.463226895120278226e-04,-7.187250882259452744e-01,7.107128573437236814e-03
4.240000000000000000e+09,3.404621981820451772e-06,1.458771073633586407e-04,-7.187187584440661858e-01,7.266926904566880542e-03
4.320000000000000000e+09,3.213330198515437196e-06,1.444903020105503782e-04,-7.187262201722085520e-01,7.429855708057462454e-03
4.400000000000000000e+09,4.006152009316245414e-06,1.427993339121519292e-04,-7.187048720870550245e-01,7.592409062891246514e-03
4.480000000000000000e+09,4.098233034823082428e-06,1.414204577920605103e-04,-7.186972350090004014e-01,7.758305880024856001e-03
4.560000000000000000e+09,3.846971035980156707e-06,1.408865678661733070e-04,-7.187020401597976615e-01,7.927780321059717597e-03
4.640000000000000000e+09,3.949891106318474862e-06,1.414615712873229828e-04,-7.186803257428543423e-01,8.097081888523238388e-03
4.720000000000000000e+09,3.799996619656256303e-06,1.433181098112747370e-04,-7.186709308253456108e-01,8.270293675241978393e-03
4.800000000000000000e+09,3.669426879809643812e-06,1.463517837688116201e-04,-7.186608099271402095e-01,8.446316858570938890e-03
4.880000000000000000e+09,3.602331855653605612e-06,1.503288595752610686e-04,-7.186498720910766691e-01,8.625381871904985384e-03
4.960000000000000000e+09,3.627325794263345249e-06,1.549291922505631187e-04,-7.186380091191392205e-01,8.807749492649199347e-03
5.040000000000000000e+09,3.754478649893386994e-06,1.598107117309885471e-04,-7.186250910218081600e-01,8.993714388870718487e-03
5.120000000000000000e+09,4.388101511765913072e-06,1.646604759496024420e-04,-7.185956212917029573e-01,9.184278046951852709e-03
5.200000000000000000e+09,4.271564286283112443e-06,1.692468452090117599e-04,-7.185954213605106888e-01,9.377812073802557075e-03
5.280000000000000000e+09,9.092838679496541532e-06,1.734979959255746984e-04,-7.185782329175545158e-01,9.576749530057040646e-03
5.360000000000000000e+09,4.964299929408696902e-06,1.770703461994793323e-04,-7.185590867309107344e-01,9.780908230037887660e-03
5.440000000000000000e+09,5.301761440389772049e-06,1.802421978191479709e-04,-7.185375848887229910e-01,9.990841100666456379e-03
5.520000000000000000e+09,5.600306316179329603e-06,1.829715107290287915e-04,-7.185132025128897482e-01,1.020717363602814849e-02
5.600000000000000000e+09,5.842711742273278675e-06,1.853332444308304573e-04,-7.184852330350729455e-01,1.043060128001310066e-02
5.680000000000000000e+09,6.017083290646462012e-06,1.874047970430095652e-04,-7.184527100582051018e-01,1.066186327016407920e-02
5.760000000000000000e+09,6.114946200718200486e-06,1.892486387877605225e-04,-7.184143106536310386e-01,1.090166252918909305e-02
5.840000000000000954e+09,6.128962463357055720e-06,1.909008163746097101e-04,-7.183682836200637745e-01,1.115049189396374527e-02
5.920000000000000000e+09,6.050691481613129303e-06,1.923647558423661975e-04,-7.183125080997702083e-01,1.140837872087393547e-02
6.000000000000000000e+09,5.868265291205740685e-06,1.936087052283160187e-04,-7.182447528931911185e-01,1.167469897894542891e-02
6.080000000000000000e+09,5.562948798265270299e-06,1.945649071220305565e-04,-7.181629972038362508e-01,1.194822499510119103e-02
6.160000000000000000e+09,5.103133378520375599e-06,1.951292982032114677e-04,-7.180656030286972635e-01,1.222733699764827313e-02
6.239999999999999046e+09,4.434566826956603023e-06,1.951616142193969799e-04,-7.179513237273124071e-01,1.251021945609011136e-02
6.320000000000000000e+09,3.466264294387211400e-06,1.944865482294760926e-04,-7.178192469500989104e-01,1.279497626349421387e-02
6.400000000000000954e+09,2.052160491428225509e-06,1.928972018017992903e-04,-7.176687350168969859e-01,1.307968556127813049e-02
6.480000000000000000e+09,-3.080615136939843669e-08,1.901625848426776908e-04,-7.174993798762382413e-01,1.336242382756343619e-02
6.560000000000000000e+09,-3.106889612587663695e-06,1.860411760120246063e-04,-7.173109720680899137e-01,1.364127643623259251e-02
6.640000000000000000e+09,-7.626010354735797609e-06,1.803026547867940088e-04,-7.171034798801826371e-01,1.391434268573389123e-02
6.720000000000000000e+09,-1.418588571699304899e-05,1.727595363894388373e-04,-7.168770354358965369e-01,1.417973871587725580e-02
6.799999999999999046e+09,-2.354858389171851629e-05,1.633097502701762454e-04,-7.166319255782487296e-01,1.443559978268343924e-02
6.880000000000000000e+09,-3.664787361407301301e-05,1.519902602608971028e-04,-7.163685862275572802e-01,1.468008256384579525e-02
6.960000000000000954e+09,-5.458343318792468818e-05,1.390405526882832117e-04,-7.160875993956327124e-01,1.491136787639628543e-02
7.039999999999999046e+09,-7.859804878052875166e-05,1.249732582042572756e-04,-7.157896923673618961e-01,1.512766410985804527e-02
7.120000000000000000e+09,-1.100342071677794427e-04,1.106481072372746989e-04,-7.154757386776802175e-01,1.532721165287598275e-02
7.200000000000000000e+09,-1.502672179252735737e-04,9.734357362264065873e-05,-7.151467605891655976e-01,1.550828865159081804e-02
7.280000000000000000e+09,-2.006130153750835155e-04,8.682002774809460593e-05,-7.148039327753625827e-01,1.566921839382122775e-02
7.359999999999999046e+09,-2.622102822447116774e-04,8.136698768391656660e-05,-7.144485868289701669e-01,1.580837866212054729e-02
7.440000000000000000e+09,-3.358782650966781282e-04,8.382691413412484858e-05,-7.140822161994018202e-01,1.592421333982628473e-02
7.520000000000000000e+09,-4.219537487642245903e-04,9.758793474937013743e-05,-7.137064810599053066e-01,1.601524653577634377e-02
7.599999999999999046e+09,-5.201129185753935753e-04,1.265381186111313744e-04,-7.133232125201305340e-01,1.608009940138280941e-02
7.680000000000000000e+09,-6.291860733841800292e-04,1.749750975853135932e-04,-7.129344155501460278e-01,1.611750972290228526e-02
7.760000000000000954e+09,-7.469755229329778272e-04,2.474657763259142419e-04,-7.125422698855561343e-01,1.612635428524561085e-02
7.840000000000000000e+09,-8.700889702898792401e-04,3.486527915775162849e-04,-7.121491281749084967e-01,1.610567379235529686e-02
7.919999999999999046e+09,-9.938023817166476669e-04,4.830065145094539387e-04,-7.117575105545088654e-01,1.605470006063837440e-02
8.000000000000000000e+09,-1.111967602906513940e-03,6.545241661337506062e-04,-7.113700949269484708e-01,1.597288495946175280e-02
