# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11)
4.000000000000000000e+09,2.619154148179730099e-05,1.427089021436715776e-04,-7.187142800791646025e-01,6.790671256909214248e-03
4.080000000000000000e+09,2.363420429751527009e-06,1.452390502036426717e-04,-7.187203798652014308e-01,6.947683179815174540e-03
4.160000000000000477e+09,3.396312279866760515e-06,1.462275060368833164e-04,-7.186995609730784107e-01,7.104269416698721397e-03
4.240000000000000000e+09,3.874995156741761113e-06,1.457745235384222133e-04,-7.186915025438808113e-01,7.263750919914420921e-03
4.320000000000000000e+09,2.677092039041499304e-06,1.443656588701887995e-04,-7.186564188480294435e-01,7.424277334966144191e-03
4.400000000000000000e+09,4.491102380266189241e-06,1.426849898945204841e-04,-7.186737658988090471e-01,7.588476921730760542e-03
4.480000000000000000e+09,4.585541136431179273e-06,1.413025594106740574e-04,-7.186639805030216044e-01,7.753921478973591248e-03
4.560000000000000000e+09,4.552367160394856387e-06,1.407467442535191354e-04,-7.186534994472133508e-01,7.921581648785485860e-03
4.640000000000000000e+09,4.430766025374657810e-06,1.413418788345451906e-04,-7.186422476822962313e-01,8.091601981264833626e-03
4.720000000000000000e+09,4.272145676837818315e-06,1.431999845171040401e-04,-7.186301383921868124e-01,8.264147798534363099e-03
4.800000000000000000e+09,4.129134427363087914e-06,1.462366825186927678e-04,-7.186170705068473108e-01,8.439406650833800039e-03
4.880000000000000000e+09,4.209352249977294533e-06,1.502553419508241735e-04,-7.186087716709586015e-01,8.618763749766533352e-03
4.960000000000000000e+09,4.199223692565703166e-06,1.548519491612143455e-04,-7.185916030881133176e-01,8.800027792703842000e-03
5.040000000000000000e+09,4.148009169048829379e-06,1.597141469498149289e-04,-7.185708177585324874e-01,8.983703168528358804e-03
5.120000000000000000e+09,4.333330137197955867e-06,1.645778790846090414e-04,-7.185524879121533148e-01,9.172190768060984808e-03
5.200000000000000000e+09,4.581336378277608389e-06,1.691759409647810067e-04,-7.185323308894027150e-01,9.364721947327545731e-03
5.280000000000000000e+09,4.860248173569734489e-06,1.733548235430640056e-04,-7.185100486552241650e-01,9.561655556321066105e-03
5.360000000000000000e+09,5.135897308356601089e-06,1.770465062810849387e-04,-7.184852718913321556e-01,9.763385015078644355e-03
5.440000000000000000e+09,5.376453018931592816e-06,1.802541885020205240e-04,-7.184575381536061345e-01,9.970336359988731315e-03
5.520000000000000000e+09,5.555211856051192555e-06,1.830302754476388605e-04,-7.184262632122325742e-01,1.018296024705227405e-02
5.600000000000000000e+09,5.651282530399469576e-06,1.854520572049074903e-04,-7.183907053562814671e-01,1.040171228212339975e-02
5.680000000000000000e+09,5.648416499062956382e-06,1.875994923628849912e-04,-7.183499261245017697e-01,1.062701306472498344e-02
5.760000000000000000e+09,5.532574009084694222e-06,1.895378775485350982e-04,-7.183027594450385189e-01,1.085917851581054069e-02
5.840000000000000954e+09,5.288788446077741419e-06,1.913065563511107982e-04,-7.182478134568942574e-01,1.109831970882975936e-02
5.920000000000000000e+09,4.897713695515557559e-06,1.929133234523027981e-04,-7.181835324487747529e-01,1.134423591506426333e-02
6.000000000000000000e+09,4.331843571335200107e-06,1.943333412552502248e-04,-7.181083194995433461e-01,1.159634966408241465e-02
6.080000000000000000e+09,3.550933796498298842e-06,1.955110146476621443e-04,-7.180206749171595959e-01,1.185371931151941484e-02
6.160000000000000000e+09,2.495995882380352946e-06,1.963635596796632545e-04,-7.179192951826863789e-01,1.211511365858081689e-02
6.239999999999999046e+09,1.081199533967389361e-06,1.967855888424109687e-04,-7.178031143237252332e-01,1.237910294044831244e-02
6.320000000000000000e+09,-8.166270265014099799e-07,1.966547303378498668e-04,-7.176713046223897052e-01,1.264413384353138027e-02
6.400000000000000954e+09,-3.370790652377621217e-06,1.958389098138280538e-04,-7.175232596304635946e-01,1.290858079916420466e-02
6.480000000000000000e+09,-6.819223836115343373e-06,1.942064264764123351e-04,-7.173585736632153154e-01,1.317077832504091363e-02
6.560000000000000000e+09,-1.147957074312755345e-05,1.916402266028673312e-04,-7.171770236124462850e-01,1.342904113732032792e-02
6.640000000000000000e+09,-1.776322979626715134e-05,1.880578109570692842e-04,-7.169785545569923313e-01,1.368167713544530401e-02
6.720000000000000000e+09,-2.618629001962320853e-05,1.834378918615481541e-04,-7.167632690088996394e-01,1.392699639295929583e-02
6.799999999999999046e+09,-3.737490594996458132e-05,1.778543847653502453e-04,-7.165314192180862740e-01,1.416331802696905312e-02
