# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11)
4.000000000000000000e+09,1.711513249093800572e-06,1.424197981267214983e-04,-7.186567690295962985e-01,6.785118491611356363e-03
4.080000000000000000e+09,3.541141281041189093e-06,1.451172131502179077e-04,-7.186715902768601172e-01,6.941309742533728622e-03
4.160000000000000477e+09,4.088279905434835955e-06,1.461021962124205023e-04,-7.186616421553551071e-01,7.098402136051972823e-03
4.240000000000000000e+09,4.584233397284167698e-06,1.456417257931733478e-04,-7.186510502222129837e-01,7.257237264798525704e-03
4.320000000000000000e+09,4.568306698870195383e-06,1.442482132075865737e-04,-7.186500157754986962e-01,7.419038017798756587e-03
4.400000000000000000e+09,5.225147995269005692e-06,1.425439115199621243e-04,-7.186276906954661703e-01,7.580424262007352983e-03
4.480000000000000000e+09,5.177099873490392073e-06,1.411808165254279193e-04,-7.186236148761152576e-01,7.746118707941982567e-03
4.560000000000000000e+09,5.292651148164195203e-06,1.406107168497420254e-04,-7.186009396352122103e-01,7.911573352325432587e-03
4.640000000000000000e+09,5.166702729976737477e-06,1.412140212853814911e-04,-7.185860691275919310e-01,8.080416520798735722e-03
4.720000000000000000e+09,4.999003845136624073e-06,1.430839974189717821e-04,-7.185700566564598990e-01,8.251622095366091883e-03
4.800000000000000000e+09,4.842218458288648317e-06,1.461362103801128512e-04,-7.185527723857744187e-01,8.425348871908886275e-03
4.880000000000000000e+09,5.113693685098639230e-06,1.501284737679183391e-04,-7.185235156643535737e-01,8.602261383328573680e-03
4.960000000000000000e+09,4.717886626582541562e-06,1.547670643781553579e-04,-7.185137616030909946e-01,8.781087473032089114e-03
5.040000000000000000e+09,4.783664902859547425e-06,1.596856908526435520e-04,-7.184916542402447481e-01,8.963502476428075738e-03
5.120000000000000000e+09,4.924872282981533408e-06,1.645854389651086713e-04,-7.184675016726679297e-01,9.149243667463259622e-03
5.200000000000000000e+09,5.114791994465720846e-06,1.692286700053507336e-04,-7.184410172711886977e-01,9.338550804035651576e-03
5.280000000000000000e+09,5.318063873785583761e-06,1.734646064682528600e-04,-7.184118601073542498e-01,9.531674483343617263e-03
5.360000000000000000e+09,5.496718851395641589e-06,1.772284900054899373e-04,-7.183796233234794881e-01,9.728870627641999710e-03
5.440000000000000000e+09,5.614972564155098114e-06,1.805272949866056054e-04,-7.183438207759720306e-01,9.930391268778725189e-03
5.520000000000000000e+09,5.641973916602133038e-06,1.834177822389629038e-04,-7.183038727865602713e-01,1.013646987202880718e-02
5.600000000000000000e+09,5.552273726244955109e-06,1.859823047288421312e-04,-7.182590930396144380e-01,1.034729917836023361e-02
5.680000000000000000e+09,5.324283144895256066e-06,1.883068432666383843e-04,-7.182086804428190474e-01,1.056300020569866764e-02
5.760000000000000000e+09,5.006272103502111767e-06,1.904539751453319290e-04,-7.181636866240042050e-01,1.078543893035334954e-02
5.840000000000000954e+09,4.367647767390930763e-06,1.925030989627780594e-04,-7.180872092504319015e-01,1.100890543295362546e-02
5.920000000000000000e+09,3.584641079157950038e-06,1.944445722161686511e-04,-7.180140805188096609e-01,1.123863509019857113e-02
6.000000000000000000e+09,2.546261334738797601e-06,1.962820839140013329e-04,-7.179312681431606613e-01,1.147223183322218509e-02
6.080000000000000000e+09,1.194860551478745914e-06,1.979864555653324584e-04,-7.178377560416518977e-01,1.170894948588359352e-02
6.160000000000000000e+09,-5.475514843479427509e-07,1.995126457508417930e-04,-7.177326260232349542e-01,1.194785812702292907e-02
6.239999999999999046e+09,-2.784526828635211707e-06,2.008078488928262623e-04,-7.176150895740188718e-01,1.218787693186529179e-02
6.320000000000000000e+09,-5.651114188509825950e-06,2.018203115144367663e-04,-7.174845047153237676e-01,1.242780887505054270e-02
6.400000000000000954e+09,-9.320324739968594458e-06,2.025088644647538559e-04,-7.173403818310468694e-01,1.266637175181347177e-02
6.480000000000000000e+09,-1.400966920266537294e-05,2.028537390108800151e-04,-7.171823829547475659e-01,1.290222353787682727e-02
6.560000000000000000e+09,-1.998695146680959085e-05,2.028693781075072166e-04,-7.170103179607286714e-01,1.313398229015569005e-02
6.640000000000000000e+09,-2.757419902763748055e-05,2.026200242465674086e-04,-7.168241397628687395e-01,1.336024167632372285e-02
6.720000000000000000e+09,-3.714829954341308810e-05,2.022388508956110076e-04,-7.166239396610236678e-01,1.357958332738251617e-02
