# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11)
4.000000000000000000e+09,5.797893935688357126e-06,1.419646557295085182e-04,-7.188297638365733766e-01,6.794818638121046667e-03
4.080000000000000000e+09,2.270853627804977930e-06,1.453703436142389223e-04,-7.188424157191138919e-01,6.954157553264979710e-03
4.160000000000000477e+09,6.100376346743583572e-06,1.467104046319346036e-04,-7.188453517858963693e-01,7.114683276663749320e-03
4.240000000000000000e+09,4.867236122922319395e-05,1.457182634600096981e-04,-7.188289067299099555e-01,7.272219935846087162e-03
4.320000000000000000e+09,5.161430750067917336e-05,1.441323474983387200e-04,-7.188789082800325358e-01,7.440935890705780917e-03
4.400000000000000000e+09,2.402899888809205387e-05,1.427706126534852794e-04,-7.188665810608194651e-01,7.600851461729180546e-03
4.480000000000000000e+09,4.999009829006243702e-05,1.380245591683869864e-04,-7.189327576544672915e-01,7.771065730957200761e-03
4.560000000000000000e+09,1.221885814578559947e-05,1.409645385908663646e-04,-7.188811900732109406e-01,7.932736774867844495e-03
4.640000000000000000e+09,1.958344052595351169e-06,1.418728832647195835e-04,-7.187893349375544805e-01,8.101636741607380274e-03
4.720000000000000000e+09,2.980233695813620683e-06,1.436089726523767564e-04,-7.187432509603601805e-01,8.276592638556986084e-03
4.800000000000000000e+09,2.874699816774305799e-06,1.466527507517219840e-04,-7.187384643521118610e-01,8.453403258915540008e-03
4.880000000000000000e+09,7.281953372358093089e-07,1.506102761767144963e-04,-7.187181692547257583e-01,8.633697926961314204e-03
4.960000000000000000e+09,2.908538528483448479e-06,1.552503908294212954e-04,-7.187278893078843378e-01,8.816807307441219474e-03
5.040000000000000000e+09,3.091097272845335694e-06,1.601418896826665788e-04,-7.187220117400106023e-01,9.004016767692146067e-03
5.120000000000000000e+09,3.197868772791797637e-06,1.650446930557538056e-04,-7.187330601877024439e-01,9.197074328902455145e-03
5.200000000000000000e+09,3.772412948774787855e-06,1.695942714849698295e-04,-7.187087738164266160e-01,9.391351476723522676e-03
5.280000000000000000e+09,4.230742057934346363e-06,1.737567547690815526e-04,-7.187012443268377959e-01,9.592425931112372878e-03
5.360000000000000000e+09,4.733931092298603919e-06,1.774198088536932014e-04,-7.186929530939344390e-01,9.799214307227837456e-03
5.440000000000000000e+09,5.259157060401841814e-06,1.805826850330846060e-04,-7.186837347438144175e-01,1.001244463524462135e-02
5.520000000000000000e+09,5.789237169435913679e-06,1.832934344497870807e-04,-7.186733580239539343e-01,1.023301052201016324e-02
5.600000000000000000e+09,6.313599396468796236e-06,1.856247470546023258e-04,-7.186614810032668776e-01,1.046203756356747089e-02
5.680000000000000000e+09,6.827704727591711562e-06,1.876520186483604015e-04,-7.186475558302801714e-01,1.070099020816290235e-02
5.760000000000000000e+09,7.331628200543243782e-06,1.894366547226315994e-04,-7.186305916324420284e-01,1.095184046903172927e-02
5.840000000000000954e+09,7.828922978127317355e-06,1.910160036050001032e-04,-7.186084667912057133e-01,1.121719542507873361e-02
5.920000000000000000e+09,8.327664740158393793e-06,1.923995948494500239e-04,-7.185765741800147488e-01,1.149917975492864390e-02
6.000000000000000000e+09,8.846186661592081855e-06,1.935675350342137499e-04,-7.185291751627596035e-01,1.179650701297387319e-02
6.080000000000000000e+09,9.420488739301997497e-06,1.944626404264056013e-04,-7.184627456031549286e-01,1.210575646852034802e-02
6.160000000000000000e+09,1.010326532049327036e-05,1.949755876745611505e-04,-7.183754439150170645e-01,1.242365195316937065e-02
6.239999999999999046e+09,1.095198200060203402e-05,1.949291307035189342e-04,-7.182661552965355911e-01,1.274729643295074294e-02
6.320000000000000000e+09,1.200720445669673634e-05,1.940638988954227926e-04,-7.181341508243440641e-01,1.307404307448224202e-02
6.400000000000000954e+09,1.326144422113320270e-05,1.920277365171015895e-04,-7.179789627838667476e-01,1.340140241749323592e-02
6.480000000000000000e+09,1.461902384160909685e-05,1.883714104642908145e-04,-7.178003300597491920e-01,1.372698869822543827e-02
6.560000000000000000e+09,1.584829672607149015e-05,1.825544896858832876e-04,-7.175981703359407549e-01,1.404848874898209296e-02
6.640000000000000000e+09,1.652876344722526683e-05,1.739651844300556379e-04,-7.173725643487371961e-01,1.436364337123875214e-02
6.720000000000000000e+09,1.599683621871193773e-05,1.619579956553121114e-04,-7.171237464253468197e-01,1.467023578578792800e-02
6.799999999999999046e+09,1.329521667110301637e-05,1.459117805902928765e-04,-7.168520989059115056e-01,1.496608422287710322e-02
6.880000000000000000e+09,7.132045799160605364e-06,1.253100893794481833e-04,-7.165581494588685318e-01,1.524903711162901854e-02
6.960000000000000954e+09,-4.143258476728807829e-06,9.984307293576879269e-05,-7.162425708471709118e-01,1.551697012274228828e-02
7.039999999999999046e+09,-2.253994104706229197e-05,6.952881223857379251e-05,-7.159061829960291501e-01,1.576778480843914546e-02
7.120000000000000000e+09,-5.039420670215196893e-05,3.484878928692453082e-05,-7.155499572747892056e-01,1.599940889439837102e-02
7.200000000000000000e+09,-9.029904724257596443e-05,-3.109538259164118160e-06,-7.151750228669839782e-01,1.620979850553260632e-02
7.280000000000000000e+09,-1.449901583787491406e-04,-4.251293287941297551e-05,-7.147826750836481224e-01,1.639694271340303919e-02
7.359999999999999046e+09,-2.171845918329539955e-04,-8.065717705117462165e-05,-7.143743852558557261e-01,1.655887086802474567e-02
7.440000000000000000e+09,-3.093715899607449868e-04,-1.138692685976194237e-04,-7.139518118408465508e-01,1.669366321774982259e-02
7.520000000000000000e+09,-4.235584419832263709e-04,-1.374508765608549411e-04,-7.135168121112640538e-01,1.679946528668683006e-02
7.599999999999999046e+09,-5.609780644911625813e-04,-1.456774730892174130e-04,-7.130714537408008313e-01,1.687450641300215076e-02
7.680000000000000000e+09,-7.217689878404500835e-04,-1.318658507510309282e-04,-7.126180253949331300e-01,1.691712275006725108e-02
7.760000000000000954e+09,-9.046425436980830726e-04,-8.852189708098440885e-05,-7.121590453255740583e-01,1.692578497253154762e-02
7.840000000000000000e+09,-1.106555780064976324e-03,-7.577514784621514798e-06,-7.116972668311319916e-01,1.689913057332695021e-02
7.919999999999999046e+09,-1.322411784090935308e-03,1.192775873442418358e-04,-7.112356793622904849e-01,1.683600060911328439e-02
8.000000000000000000e+09,-1.544811677257203544e-03,3.001678551610747667e-04,-7.107775039405314077e-01,1.673548038850989836e-02
8.080000000000000000e+09,-1.763883915911017113e-03,5.425113266064045432e-04,-7.103261816333321654e-01,1.659694323312741263e-02
8.159999999999999046e+09,-1.967217068616487329e-03,8.524157963559722984e-04,-7.098853537705012151e-01,1.642009622104058375e-02
8.240000000000000000e+09,-2.139921434377719481e-03,1.234007349273688169e-03,-7.094588328446049807e-01,1.620502634973279912e-02
8.320000000000000954e+09,-2.264842940966281873e-03,1.688713397131796305e-03,-7.090505632083966558e-01,1.595224519463851742e-02
8.400000000000000000e+09,-2.322949722367585387e-03,2.214528915210504934e-03,-7.086645711174436313e-01,1.566272985407347884e-02
8.480000000000000000e+09,-2.293907534512332376e-03,2.805301418121612482e-03,-7.083049040921963746e-01,1.533795757987266133e-02
8.560000000000000000e+09,-2.156854845096718015e-03,3.450076490811869283e-03,-7.079755603013464516e-01,1.497993144060781948e-02
8.640000000000000000e+09,-1.891381954065805230e-03,4.132551952661114858e-03,-7.076804092746824537e-01,1.459119424531262095e-02
8.720000000000000000e+09,-1.478710342768370812e-03,4.830694613971681615e-03,-7.074231061212346017e-01,1.417482822552640874e-02
8.800000000000000000e+09,-9.030588489292773382e-04,5.516578595090381766e-03,-7.072070021552379071e-01,1.373443830376891786e-02
8.880000000000000000e+09,-1.531708204803095062e-04,6.156508766012119827e-03,-7.070350554947439914e-01,1.327411758118094559e-02
8.959999999999998093e+09,7.760388779649737790e-04,6.711495726637460753e-03,-7.069097458434816517e-01,1.279839440871332300e-02
9.040000000000000000e+09,1.881777329924275675e-03,7.138149121655678470e-03,-7.068329977711829137e-01,1.231216166335371946e-02
9.120000000000000000e+09,3.151691392077302784e-03,7.390052619537524833e-03,-7.068061169075682271e-01,1.182058992132082806e-02
9.200000000000000000e+09,4.562321804228152214e-03,7.419673879898124741e-03,-7.068297429439752699e-01,1.132902751579821336e-02
9.280000000000000000e+09,6.077837158563683881e-03,7.180843974306742178e-03,-7.069038226194622743e-01,1.084289147392954178e-02
9.360000000000000000e+09,7.649224654634345470e-03,6.631809293442960697e-03,-7.070276047368390104e-01,1.036755420689035485e-02
9.440000000000000000e+09,9.214145530428411238e-03,5.738811305550563062e-03,-7.071996579013196671e-01,9.908231309121391661e-03
9.520000000000000000e+09,1.069768557023444144e-02,4.480084252638719469e-03,-7.074179102062544411e-01,9.469875875221479486e-03
9.600000000000000000e+09,1.201423633779864775e-02,2.850073222675799517e-03,-7.076797086583702656e-01,9.057084336226409529e-03
9.680000000000000000e+09,1.307071934604119197e-02,8.635736774860556120e-04,-7.079818949192703270e-01,8.674018096477786183e-03
9.760000000000000000e+09,1.377130047261467330e-02,-1.440623204478120450e-03,-7.083208928192060716e-01,8.324344083641738515e-03
9.840000000000000000e+09,1.406285889362423117e-02,-4.105570253734831115e-03,-7.087688994459339087e-01,7.996786794024624348e-03
9.920000000000000000e+09,1.374641257607563290e-02,-6.712806766659007093e-03,-7.090934975181306665e-01,7.737156048880429460e-03
1.000000000000000000e+10,1.287804632435749635e-02,-9.468301916579591887e-03,-7.095187152406757791e-01,7.504257997920269277e-03
