# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11)
4.000000000000000000e+09,2.725773120811892221e-06,1.408309101987084417e-04,-7.183212787967991897e-01,6.655574151904430046e-03
4.080000000000000000e+09,4.984560879979739041e-06,1.437956387411810694e-04,-7.183828150316444727e-01,6.836360671513712350e-03
4.160000000000000477e+09,2.275078050097519488e-05,1.415756498599876124e-04,-7.184143444947210799e-01,6.981642123187988165e-03
4.240000000000000000e+09,2.768695080404875357e-05,1.408594985231797288e-04,-7.184948316822297176e-01,7.188527185505743690e-03
4.320000000000000000e+09,3.285012934751394042e-05,1.365547638326109251e-04,-7.184179281550460150e-01,7.305041136709334790e-03
4.400000000000000000e+09,1.735666892613911788e-05,1.382800161528605542e-04,-7.185408886895361391e-01,7.517973600414696103e-03
4.480000000000000000e+09,8.946774025647997726e-06,1.393345045713263080e-04,-7.185040472395080036e-01,7.673361326429647272e-03
4.560000000000000000e+09,5.039773791058248673e-06,1.404486374656494885e-04,-7.185663957216484876e-01,7.874767886799209984e-03
4.640000000000000000e+09,2.763660264815751349e-06,1.417393302605377686e-04,-7.187000199404800505e-01,8.085552052354184546e-03
4.720000000000000000e+09,2.193726683584273350e-06,1.435175959471916211e-04,-7.186584696406222994e-01,8.258833910261933683e-03
4.800000000000000000e+09,3.209094506497732490e-05,1.474175615425266182e-04,-7.186853549525825668e-01,8.441465894628961616e-03
4.880000000000000000e+09,3.165442827315017140e-05,1.514308934792474889e-04,-7.187072324019514458e-01,8.619830741319445266e-03
4.960000000000000000e+09,1.371744415051105946e-06,1.552836986842899320e-04,-7.187323731661595660e-01,8.808757119096229798e-03
5.040000000000000000e+09,1.597167335090293628e-06,1.601819687610782643e-04,-7.187374411186132628e-01,8.997065582706416376e-03
5.120000000000000000e+09,2.569401870710984764e-06,1.649649804711218553e-04,-7.187291065006129465e-01,9.187703361776156097e-03
5.200000000000000000e+09,2.997290423570755119e-06,1.697344469484959797e-04,-7.187654397673955975e-01,9.391908511064370538e-03
5.280000000000000000e+09,4.124700433439830181e-06,1.739209719491272357e-04,-7.187368961401715550e-01,9.594223310358467038e-03
5.360000000000000000e+09,4.672502377086697413e-06,1.775948163351698933e-04,-7.187318524721459934e-01,9.801311481030697964e-03
5.440000000000000000e+09,5.253536975885886087e-06,1.807683420450948721e-04,-7.187263525442787460e-01,1.001492101069349772e-02
5.520000000000000000e+09,5.929945471753408761e-06,1.834813331917894942e-04,-7.187304588128233807e-01,1.023777493297983905e-02
5.600000000000000000e+09,5.940818758568805080e-06,1.858655549624856713e-04,-7.187382880628713222e-01,1.046787157788678022e-02
5.680000000000000000e+09,7.075267427127139165e-06,1.878652422027152723e-04,-7.187057418069185966e-01,1.070562790320655697e-02
5.760000000000000000e+09,7.698325338215589219e-06,1.896566750521931416e-04,-7.186965048573293879e-01,1.095812196422864954e-02
5.840000000000000954e+09,8.334446076522040853e-06,1.912423382308598200e-04,-7.186844410704349428e-01,1.122696215459464963e-02
5.920000000000000000e+09,6.812300962318848483e-06,2.664536838156059649e-04,-7.186603629603524057e-01,1.168286828235478789e-02
6.000000000000000000e+09,9.692574549001031753e-06,1.938301433560395831e-04,-7.186242017425987783e-01,1.182618267763749058e-02
6.080000000000000000e+09,1.048996227198273565e-05,1.947860783996379253e-04,-7.185632800372785400e-01,1.214834504868517011e-02
6.160000000000000000e+09,1.147105725134754206e-05,1.954081823095623000e-04,-7.184793756686449484e-01,1.247977738600170895e-02
6.239999999999999046e+09,1.274279861402169553e-05,1.955215294338276031e-04,-7.183716576550774890e-01,1.281730659010851120e-02
6.320000000000000000e+09,1.440781495521525614e-05,1.948511144186195799e-04,-7.182395650142967547e-01,1.315811525286661281e-02
6.400000000000000954e+09,1.652889602848887506e-05,1.930047875367232641e-04,-7.180827392408462018e-01,1.349958478806916572e-02
6.480000000000000000e+09,1.908229635311936985e-05,1.894631681110911406e-04,-7.179009963357637636e-01,1.383922036797182939e-02
6.560000000000000000e+09,2.190101677596606607e-05,1.835817723875946819e-04,-7.176943122806754838e-01,1.417461095670253732e-02
6.640000000000000000e+09,3.580082275623917192e-05,2.625676547848150816e-04,-7.174628143911202516e-01,1.450340629273273035e-02
6.720000000000000000e+09,2.656332648690072976e-05,1.617074379814512118e-04,-7.172067758519594660e-01,1.482330272390434446e-02
6.799999999999999046e+09,2.676968461881828847e-05,1.440579655462024058e-04,-7.169266125571192028e-01,1.513203392802460988e-02
6.880000000000000000e+09,2.384646215049566293e-05,1.209020635436010879e-04,-7.166228820277831257e-01,1.542736455000448710e-02
6.960000000000000954e+09,1.597661052534307419e-05,9.168158204324829337e-05,-7.162962844087124026e-01,1.570708581320560265e-02
7.039999999999999046e+09,8.978807800072798918e-07,5.617341574759952014e-05,-7.159476656619099266e-01,1.596901278894096235e-02
7.120000000000000000e+09,-2.407351505844828221e-05,1.464841936051453455e-05,-7.155780230525330410e-01,1.621098338145523718e-02
7.200000000000000000e+09,-6.197527938741964138e-05,-3.195829120874973570e-05,-7.151885128939108327e-01,1.643085932632544488e-02
7.280000000000000000e+09,-1.160805047659631446e-04,-8.187676144838802587e-05,-7.147804604849985477e-01,1.662652965978826669e-02
7.359999999999999046e+09,-1.897234593314532300e-04,-1.323443261179272647e-04,-7.143553719333969321e-01,1.679591718692203736e-02
7.440000000000000000e+09,-2.860682068584176558e-04,-1.794760148963210752e-04,-7.139149474580548382e-01,1.693698854652533892e-02
7.520000000000000000e+09,-4.078224104506371957e-04,-2.181792902437492136e-04,-7.134610956075458921e-01,1.704776840865721704e-02
7.599999999999999046e+09,-5.569031681572941643e-04,-2.421296923858252677e-04,-7.129959475904071864e-01,1.712635833350872536e-02
7.680000000000000000e+09,-7.340664352307086932e-04,-2.438237724381196519e-04,-7.125218708065172990e-01,1.717096068028555952e-02
7.760000000000000954e+09,-9.385163839640486231e-04,-2.147230561359882162e-04,-7.120414804745819337e-01,1.717990788856497628e-02
7.840000000000000000e+09,-1.167515439461279479e-03,-1.455006932507487576e-04,-7.115576480904621803e-01,1.715169711885378145e-02
7.919999999999999046e+09,-1.416019543269480315e-03,-2.639821107093700105e-05,-7.110735053243890658e-01,1.708503017567826118e-02
8.000000000000000000e+09,-1.676366251319287310e-03,1.523048729008654378e-04,-7.105924418707822987e-01,1.697885822898539607e-02
8.080000000000000000e+09,-1.938044926927087047e-03,3.997116470526542635e-04,-7.101180956962731550e-01,1.683243047417700908e-02
8.159999999999999046e+09,-2.187579191797074142e-03,7.236279855268468869e-04,-7.096543342219210349e-01,1.664534559189945542e-02
8.240000000000000000e+09,-2.408550939123150960e-03,1.129798738270147273e-03,-7.092052250241400735e-01,1.641760429198084112e-02
8.320000000000000954e+09,-2.581793391470009382e-03,1.621083515442367983e-03,-7.087749949870435495e-01,1.614966084007297270e-02
8.400000000000000000e+09,-2.685777541095359794e-03,2.196603034031306516e-03,-7.083679771773855327e-01,1.584247104980500073e-02
8.480000000000000000e+09,-2.697212068341784535e-03,2.850894984251162861e-03,-7.079885452793861500e-01,1.549753377118145981e-02
8.560000000000000000e+09,-2.591871248000325503e-03,3.573121817008318921e-03,-7.076410361923571868e-01,1.511692275654237527e-02
8.640000000000000000e+09,-2.345659661382698980e-03,4.346390930974187820e-03,-7.073296621878131241e-01,1.470330562733040795e-02
8.720000000000000000e+09,-1.935912619226740333e-03,5.147234813261331206e-03,-7.070584149212302272e-01,1.425994687977439994e-02
8.800000000000000000e+09,-1.342923739043890095e-03,5.945328486241861603e-03,-7.068309646489826514e-01,1.379069231759542762e-02
8.880000000000000000e+09,-5.516764342174274981e-04,6.703510274387746229e-03,-7.066505587398337340e-01,1.329993302436046840e-02
8.959999999999998093e+09,4.462592876985790012e-04,7.378185877803335874e-03,-7.065199243017487030e-01,1.279254803936678495e-02
9.040000000000000000e+09,1.650724510039118260e-03,7.920196484490785171e-03,-7.064411801173566818e-01,1.227382626649778374e-02
9.120000000000000000e+09,3.050950228805215415e-03,8.276231927432878971e-03,-7.064157630942712318e-01,1.174936941775061965e-02
9.200000000000000000e+09,4.623636808620919768e-03,8.390862833302436402e-03,-7.064443739031681657e-01,1.122497946963656699e-02
9.280000000000000000e+09,6.331292575990870967e-03,8.209249362651323961e-03,-7.065269456582207175e-01,1.070653523950407249e-02
9.360000000000000000e+09,8.121033162097272828e-03,7.680553248928823420e-03,-7.066626381584675265e-01,1.019986380429654081e-02
9.440000000000000000e+09,9.924086523287668771e-03,6.762029922637450945e-03,-7.068498584919046257e-01,9.710613151033480744e-03
9.520000000000000000e+09,1.165628526495682792e-02,5.423703683730042406e-03,-7.070863072023212403e-01,9.244132385940597579e-03
9.600000000000000000e+09,1.321984784167863809e-02,3.653428622190456939e-03,-7.073690473393913214e-01,8.805365545918141315e-03
9.680000000000000000e+09,1.450673895793483728e-02,1.462011068033508554e-03,-7.076945922683436363e-01,8.398763950716600993e-03
9.760000000000000000e+09,1.540384019053785310e-02,-1.112077551150212652e-03,-7.080590068946420734e-01,8.028220813877440243e-03
9.840000000000000000e+09,1.580003612289024306e-02,-3.999019520678872772e-03,-7.084580163656482021e-01,7.697029983132677028e-03
9.920000000000000000e+09,1.559511442249858319e-02,-7.095751600911586084e-03,-7.088871160174966546e-01,7.407869240746568600e-03
1.000000000000000000e+10,1.471008567382394577e-02,-1.026666265746942718e-02,-7.093416768172694509e-01,7.162806651760979249e-03
1.008000000000000000e+10,1.309816514480614813e-02,-1.334765434762089607e-02,-7.098170412576749744e-01,6.963327252814607848e-03
1.016000000000000000e+10,1.075526775041629399e-02,-1.615411803958357456e-02,-7.103086058659535684e-01,6.810376169613969501e-03
1.024000000000000000e+10,7.728526605330153509e-03,-1.849296739145467328e-02,-7.108118877892500853e-01,6.704413680194335097e-03
1.032000000000000000e+10,4.121161609954616251e-03,-2.017825680189157256e-02,-7.113225743652676902e-01,6.645477554957957521e-03
1.040000000000000000e+10,9.211358316981018909e-05,-2.104917106516968756e-02,-7.118365558588238828e-01,6.633248226401321744e-03
1.048000000000000000e+10,-4.150691161660098258e-03,-2.098842987502438917e-02,-7.123499426559125602e-01,6.667113032339052996e-03
1.056000000000000000e+10,-8.363757101175841452e-03,-1.993860045821729821e-02,-7.128590688748455140e-01,6.746226604925190801e-03
1.064000000000000000e+10,-1.228732946285778470e-02,-1.791365604072133605e-02,-7.133604847242398517e-01,6.869565543375033556e-03
1.072000000000000000e+10,-1.566865116474377637e-02,-1.500349766035011592e-02,-7.138509398335195488e-01,7.035976413229155964e-03
1.080000000000000000e+10,-1.828628721992944448e-02,-1.137008044757075072e-02,-7.143273592411157891e-01,7.244216809903783298e-03
1.088000000000000000e+10,-1.997220047850290989e-02,-7.235098001509367854e-03,-7.147868131794402613e-01,7.492989663009892894e-03
1.096000000000000000e+10,-2.062847596397056338e-02,-2.860585827309720854e-03,-7.152264809740226381e-01,7.780970887109063192e-03
1.104000000000000000e+10,-2.023642617244524045e-02,1.475030660006483064e-03,-7.156436087868758289e-01,8.106830115634075865e-03
1.112000000000000191e+10,-1.885705998028415833e-02,5.502267568141885890e-03,-7.160354605360244040e-01,8.469243551499685760e-03
1.120000000000000000e+10,-1.662325333064803429e-02,8.984095635247810185e-03,-7.163992612347991340e-01,8.866897091200214368e-03
1.128000000000000000e+10,-1.372511366628281423e-02,1.173497980431061072e-02,-7.167321322179288634e-01,9.298476858391458572e-03
1.135999999999999809e+10,-1.039077437615720453e-02,1.363369767657079956e-02,-7.170310183226105138e-01,9.762643237733742083e-03
1.143999999999999809e+10,-6.865122248400315486e-03,1.462921409607657354e-02,-7.172926080318510200e-01,1.025798334335328334e-02
1.152000000000000000e+10,-3.388810117508862796e-03,1.473981287356775430e-02,-7.175132490076763236e-01,1.078293572882821176e-02
1.160000000000000000e+10,-1.794741258272858700e-04,1.404637454477693573e-02,-7.176888635947640260e-01,1.133567976040335441e-02
1.168000000000000191e+10,2.583484257576520050e-03,1.268109614198408355e-02,-7.178148718726453659e-01,1.191398113724254082e-02
1.176000000000000000e+10,4.769749366548600711e-03,1.081310483004559869e-02,-7.178861346444203040e-01,1.251498411455446817e-02
1.184000000000000000e+10,6.304247639280618695e-03,8.632387679784556817e-03,-7.178969349194700422e-01,1.313494150736881950e-02
1.191999999999999809e+10,7.168635980628583135e-03,6.333326089988218499e-03,-7.178410255605878199e-01,1.376887639554280271e-02
1.200000000000000000e+10,7.398388985335171628e-03,4.098953448286936883e-03,-7.177117815579643345e-01,1.441017666821691259e-02
1.208000000000000000e+10,7.066956456599026923e-03,2.081566871803684337e-03,-7.175507661254100222e-01,1.505278304299791266e-02
1.216000000000000000e+10,6.320147318619684373e-03,4.178934789345477470e-04,-7.172069612129030602e-01,1.567749723265739192e-02
1.224000000000000191e+10,5.273495295627476931e-03,-8.324099489335594348e-04,-7.168201531164710705e-01,1.627803337903495004e-02
1.232000000000000000e+10,4.071584773056134351e-03,-1.631644183173747674e-03,-7.164093836110568825e-01,1.685018363096086810e-02
1.239999999999999809e+10,2.902281875599184782e-03,-2.018873064714570963e-03,-7.157660747772405241e-01,1.732618886249290280e-02
1.247999999999999809e+10,1.840401402488642648e-03,-2.040495568781310054e-03,-7.151065568979704246e-01,1.773101328249303277e-02
1.256000000000000000e+10,9.850349955243507555e-04,-1.796631478960433086e-03,-7.143743967689027974e-01,1.802589352646169832e-02
1.264000000000000000e+10,3.769556966662272008e-04,-1.396223252789141871e-03,-7.135909444731548534e-01,1.818994954979807552e-02
1.272000000000000000e+10,1.306142487419775702e-05,-9.447077533270046516e-04,-7.127852511038776928e-01,1.820764710657117591e-02
1.280000000000000191e+10,-1.462104143009424276e-04,-5.272288717176594561e-04,-7.119922952041407571e-01,1.807220046799242613e-02
1.288000000000000000e+10,-1.627013560472308825e-04,-1.972083162686668950e-04,-7.112494760518046633e-01,1.778818232286189308e-02
1.295999999999999809e+10,-1.031848168594998345e-04,2.669951694271349880e-05,-7.105918579914406452e-01,1.737235399306015851e-02
1.303999999999999809e+10,-2.390189437276858089e-05,1.548646927670313490e-04,-7.100472549914657039e-01,1.685211305759273456e-02
1.312000000000000000e+10,3.861926667564469207e-05,2.149681985383850654e-04,-7.096324935302162906e-01,1.626171517100928263e-02
1.320000000000000000e+10,6.880406626901431092e-05,2.392056554502215888e-04,-7.093518749647987898e-01,1.563721220762888386e-02
1.328000000000000000e+10,6.709287762281003758e-05,2.549650029946482670e-04,-7.091981071878705745e-01,1.501144217721246156e-02
1.335999999999999809e+10,4.275593144916593215e-05,2.810669706490572873e-04,-7.091551915575626808e-01,1.441023345791482731e-02
1.344000000000000000e+10,8.297445605074017664e-06,3.286129825442343322e-04,-7.092023098422937100e-01,1.385041974621328310e-02
1.351999999999999809e+10,-2.266969778723734339e-05,4.035168286846422050e-04,-7.093177636067973246e-01,1.333966012883132726e-02
1.359999999999999809e+10,-3.472404180986258051e-05,5.076653966191240711e-04,-7.094823106516146005e-01,1.287768818428197334e-02
1.368000000000000000e+10,-9.621167301666676090e-06,6.371324011378956846e-04,-7.096815672100635908e-01,1.245852473619024972e-02
1.376000000000000000e+10,7.205964492559594164e-05,7.782022152258563164e-04,-7.099073326975630094e-01,1.207325706546258023e-02
1.384000000000000000e+10,2.248845149637903706e-04,9.041952787742179014e-04,-7.101577349165040243e-01,1.171303558342492133e-02
1.392000000000000000e+10,4.492014547109447710e-04,9.770798511620367409e-04,-7.104361102846683540e-01,1.137186195546209186e-02
