# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11), Amp(S21), Amp(S11)
4.000000000000000000e+09,3.698196599421975871e-05,1.409692338001468435e-04,-7.188282549291504786e-01,6.798401712599625064e-03,1.457394616670381845e-04,7.188604025472077330e-01
4.080000000000000000e+09,2.212795697497903513e-06,1.453584181000568273e-04,-7.187430806354156987e-01,6.949614859952235081e-03,1.453752598530774472e-04,7.187766781887050538e-01
4.160000000000000477e+09,2.101612750906139972e-06,1.463630981329960541e-04,-7.187536074221535509e-01,7.108770779494724343e-03,1.463781857765828517e-04,7.187887609057020954e-01
4.240000000000000000e+09,1.152335037280208984e-06,1.458917115255706567e-04,-7.187035301954444177e-01,7.266975023774991695e-03,1.458962623506800669e-04,7.187402682759539418e-01
4.320000000000000000e+09,3.543026469711814287e-06,1.445412268735911322e-04,-7.187266902821171088e-01,7.429385939208985913e-03,1.445846440763611028e-04,7.187650875629115754e-01
4.400000000000000000e+09,3.773275668065464826e-06,1.428505802070880251e-04,-7.187205426393932228e-01,7.593267019576701270e-03,1.429004054394839918e-04,7.187606528712422449e-01
4.480000000000000000e+09,3.458284397704963959e-06,1.414808766897831952e-04,-7.187288169589675091e-01,7.760588595194336213e-03,1.415231366239635329e-04,7.187707138320126310e-01
4.560000000000000000e+09,3.833953922106956951e-06,1.409215347553691242e-04,-7.187070142981445420e-01,7.927648155744664374e-03,1.409736789634346763e-04,7.187507356564127869e-01
4.640000000000000000e+09,3.721379572596188875e-06,1.415177002470057192e-04,-7.186995460983084394e-01,8.098443878579584393e-03,1.415666208861562697e-04,7.187451720569461022e-01
4.720000000000000000e+09,3.515136993800818684e-06,1.434128081424522786e-04,-7.187050303461564038e-01,8.273260743223423072e-03,1.434558807696255150e-04,7.187526469434355469e-01
4.800000000000000000e+09,3.454795861953541901e-06,1.464086722723025491e-04,-7.186829271673560449e-01,8.448161152046586297e-03,1.464494278957287712e-04,7.187325797740701239e-01
4.880000000000000000e+09,3.397241736087479071e-06,1.503856989562673532e-04,-7.186736369910794453e-01,8.627529608311623396e-03,1.504240662326959178e-04,7.187254209871306587e-01
4.960000000000000000e+09,3.433710376976072270e-06,1.549856975799370460e-04,-7.186635777564601701e-01,8.810254315912764700e-03,1.550237298651166234e-04,7.187175791469321284e-01
5.040000000000000000e+09,3.574885829108409644e-06,1.598664434916233527e-04,-7.186526408894557960e-01,8.996642353374776496e-03,1.599064087625995303e-04,7.187089521016304383e-01
5.120000000000000000e+09,3.814233601627992413e-06,1.647177938019353592e-04,-7.186406939228748847e-01,9.187043051550028774e-03,1.647619494086686293e-04,7.186994147221646978e-01
5.200000000000000000e+09,4.131936895655731290e-06,1.692984159302851860e-04,-7.186275729600006823e-01,9.381855184237236286e-03,1.693488309348887048e-04,7.186888115346440342e-01
5.280000000000000000e+09,4.500459536205212483e-06,1.734528673313367618e-04,-7.186130718749960122e-01,9.581536234224174650e-03,1.735112426371828332e-04,7.186769461352060517e-01
5.360000000000000000e+09,4.890220252290629265e-06,1.771108143576533771e-04,-7.185969264046003779e-01,9.786614118736432916e-03,1.771783136180809983e-04,7.186635655534846512e-01
5.440000000000000000e+09,5.274217219046435338e-06,1.802728213026232528e-04,-7.185787899700731840e-01,9.997701511059282897e-03,1.803499583245896370e-04,7.186483364138254171e-01
5.520000000000000000e+09,5.630850397920292943e-06,1.829883633373716135e-04,-7.185581957573202727e-01,1.021551184855324680e-02,1.830749780638896737e-04,7.186308074194588391e-01
5.600000000000000000e+09,5.944824888879739319e-06,1.853315397670084110e-04,-7.185344956129291472e-01,1.044087272766292679e-02,1.854268604473733283e-04,7.186103486654236150e-01
5.680000000000000000e+09,6.206440395511066313e-06,1.873789026029043178e-04,-7.185067610883202338e-01,1.067472215290483743e-02,1.874816605512436159e-04,7.185860529001868446e-01
5.760000000000000000e+09,6.409952077554960051e-06,1.891921690749001042e-04,-7.184736336170790549e-01,1.091804596634451431e-02,1.893007245757451814e-04,7.185565850583042202e-01
5.840000000000000954e+09,6.551779967966290489e-06,1.908068401442009694e-04,-7.184331586733356811e-01,1.117166835023529481e-02,1.909192920229993483e-04,7.185200133991216376e-01
5.920000000000000000e+09,6.629202756580312682e-06,1.922259809120541348e-04,-7.183827913709398549e-01,1.143584120339807830e-02,1.923402559704786641e-04,7.184738084314087336e-01
6.000000000000000000e+09,6.639376293619229992e-06,1.934170196921556565e-04,-7.183197992455593317e-01,1.170989129683512597e-02,1.935309402244612747e-04,7.184152389407982842e-01
6.080000000000000000e+09,6.577236497833733727e-06,1.943091831641024147e-04,-7.182418044063431095e-01,1.199232460531577012e-02,1.944204688345574925e-04,7.183419140258480162e-01
6.160000000000000000e+09,6.429993852957965879e-06,1.947903984998950800e-04,-7.181469999833854922e-01,1.228121415871507617e-02,1.948964960400699530e-04,7.182520043872825388e-01
6.239999999999999046e+09,6.166578528845514641e-06,1.947040997792471456e-04,-7.180340845173004416e-01,1.257448512117181373e-02,1.948017278198513238e-04,7.181441806522282922e-01
6.320000000000000000e+09,5.721405005882819478e-06,1.938470856302710514e-04,-7.179021410670917147e-01,1.287003813441935443e-02,1.939315010063887978e-04,7.180174942369411673e-01
6.400000000000000954e+09,4.972551360632676223e-06,1.919700808224375759e-04,-7.177505463281087517e-01,1.316578990907655948e-02,1.920344713795086938e-04,7.178712870551575698e-01
6.480000000000000000e+09,3.715070334245793265e-06,1.887830920139615390e-04,-7.175789129308889347e-01,1.345968353376342762e-02,1.888196429875352409e-04,7.177051339957833953e-01
6.560000000000000000e+09,1.630839199056745401e-06,1.839680304022683064e-04,-7.173870537298724370e-01,1.374968943668561545e-02,1.839752587892814941e-04,7.175188072927651817e-01
6.640000000000000000e+09,-1.742861264309190699e-06,1.772011049072430078e-04,-7.171749594049069421e-01,1.403380414712405121e-02,1.772096756549550569e-04,7.173122542214580566e-01
6.720000000000000000e+09,-7.043050066361233592e-06,1.681871901392138161e-04,-7.169427841955530178e-01,1.431004907003586429e-02,1.683345938337136118e-04,7.170855829776932033e-01
6.799999999999999046e+09,-1.510530044889255670e-05,1.567075911166800344e-04,-7.166908369063583750e-01,1.457646989187625156e-02,1.574339201545965693e-04,7.168390538886990626e-01
6.880000000000000000e+09,-2.697824822362656087e-05,1.426815890774589838e-04,-7.164195755889122275e-01,1.483113677989544160e-02,1.452097164065974957e-04,7.165730743651907986e-01
6.960000000000000954e+09,-4.392361662253311009e-05,1.262406797111876276e-04,-7.161296050356753540e-01,1.507214544464811207e-02,1.336637322206211964e-04,7.162881967314951304e-01
7.039999999999999046e+09,-6.739698711128556344e-05,1.078126849123744866e-04,-7.158216765782111635e-01,1.529761922804564328e-02,1.271453062432653690e-04,7.159851184300463078e-01
7.120000000000000000e+09,-9.900475906477056881e-05,8.821157123653397244e-05,-7.154966898478734016e-01,1.550571241135953980e-02,1.326017481690621445e-04,7.156646842625725702e-01
7.200000000000000000e+09,-1.404334911225143764e-04,6.872668430706900988e-05,-7.151556962188597710e-01,1.569461504688829737e-02,1.563487210203551845e-04,7.153278903941548972e-01
7.280000000000000000e+09,-1.933490118149651252e-04,5.120430522280618310e-05,-7.147999036574192999e-01,1.586255964131289692e-02,2.000143025965238873e-04,7.149758898501614723e-01
7.359999999999999046e+09,-2.599075995331181685e-04,4.119765868328606126e-05,-7.143719330872601025e-01,1.627061942758280602e-02,2.631524413264149241e-04,7.145571998373441147e-01
7.440000000000000000e+09,-3.393768230080392262e-04,3.258278040610672896e-05,-7.140495723849964449e-01,1.612877287444563004e-02,3.409373337932097934e-04,7.142317054973348345e-01
7.520000000000000000e+09,-4.343801519824670287e-04,3.841111828262547007e-05,-7.136582879300497062e-01,1.622381180055719463e-02,4.360751431164507259e-04,7.138426745443211541e-01
7.599999999999999046e+09,-5.442538211955742907e-04,6.002349008404580556e-05,-7.132587256560759537e-01,1.629146490968309824e-02,5.475536880049788283e-04,7.134447571840673019e-01
7.680000000000000000e+09,-6.792549039738274459e-04,2.039679205204317919e-04,-7.128529683209487988e-01,1.633036527994289125e-02,7.092179757831316468e-04,7.130399955641787413e-01
7.760000000000000954e+09,-8.036356582114473953e-04,1.708427071288843527e-04,-7.124432877524958796e-01,1.633928481488307674e-02,8.215944874012191378e-04,7.126306269673283733e-01
7.840000000000000000e+09,-9.475600605091457230e-04,2.709307522301065019e-04,-7.120321446911910268e-01,1.631716115634773007e-02,9.855321104743706550e-04,7.122190848480117742e-01
7.919999999999999046e+09,-1.094805131319798695e-03,4.080754859082092161e-04,-7.116221848313247778e-01,1.626312736511852791e-02,1.168385158140663191e-03,7.118079960605965262e-01
8.000000000000000000e+09,-1.238695265906045824e-03,5.872623374353235686e-04,-7.112162301631779204e-01,1.617654390306876716e-02,1.370854848168852986e-03,7.114001733343691125e-01
8.080000000000000000e+09,-1.370829848057705715e-03,8.126329248485011491e-04,-7.108172647329722427e-01,1.605703207039148317e-02,1.593595539299022491e-03,7.109986020530377759e-01
8.159999999999999046e+09,-1.481108917026123083e-03,1.087033782535354494e-03,-7.104284140474351750e-01,1.590450799140883179e-02,1.837206049540283633e-03,7.106064205032225356e-01
8.240000000000000000e+09,-1.557861919796744857e-03,1.411529078371162767e-03,-7.100529174855662040e-01,1.571921587331142831e-02,2.102224559898429029e-03,7.102268928852497609e-01
8.320000000000000954e+09,-1.588095069880449172e-03,1.784896455395172752e-03,-7.096940933190279965e-01,1.550175909061874725e-02,2.389121450964944333e-03,7.098633746199480843e-01
8.400000000000000000e+09,-1.557869605994701388e-03,2.203130435005127598e-03,-7.093552962344351620e-01,1.525312745174401199e-02,2.698284903958062062e-03,7.095192697826482320e-01
8.480000000000000000e+09,-1.452819102050411683e-03,2.658982771105980122e-03,-7.090398676010993828e-01,1.497471882755176120e-02,3.029995498399461629e-03,7.091979808570726407e-01
8.560000000000000000e+09,-1.258808779125630481e-03,3.141574026273555656e-03,-7.087510792312263774e-01,1.466835334164320361e-02,3.384388704767878932e-03,7.089028515256399210e-01
8.640000000000000000e+09,-9.627332942948800369e-04,3.636114655398305258e-03,-7.084920717788634192e-01,1.433627833077473490e-02,3.761407340763056259e-03,7.086371036361867048e-01
8.720000000000000000e+09,-5.534419200232229726e-04,4.123777218126475561e-03,-7.082657895213698707e-01,1.398116250075561416e-02,4.160749512236698415e-03,7.084037701136279841e-01
8.800000000000000000e+09,-2.277091478355682073e-05,4.581763390380457976e-03,-7.080749136191365478e-01,1.360607805169612890e-02,4.581819974637885151e-03,7.082056259708027213e-01
8.880000000000000000e+09,6.333478428089087424e-04,4.983609878237918109e-03,-7.079217964767337001e-01,1.321447005445477128e-02,5.023693552403575222e-03,7.080451201340673961e-01
8.959999999999998093e+09,1.413745319556526745e-03,5.299775747402099904e-03,-7.078084000172120138e-01,1.281011294638721015e-02,5.485097884388160337e-03,7.079243110168097486e-01
9.040000000000000000e+09,2.310898869433984475e-03,5.498548731081000229e-03,-7.077362408374683334e-01,1.239705480163913638e-02,5.964418809307722377e-03,7.078448089535628318e-01
9.120000000000000000e+09,3.309914829826184936e-03,5.547299454103407981e-03,-7.077063450767800967e-01,1.197955073047776361e-02,6.459726574259879069e-03,7.078077284811452596e-01
