# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11), Amp(S21), Amp(S11)
4.000000000000000000e+09,3.793507398443263652e-05,1.405025293660486403e-04,-7.188499076466846605e-01,6.802362108381173125e-03,1.455336064160499612e-04,7.188820917604642480e-01
4.080000000000000000e+09,2.200892642260182857e-06,1.453656465461423909e-04,-7.187430657695681457e-01,6.950022577971545767e-03,1.453823067783722891e-04,7.187766672657592837e-01
4.160000000000000477e+09,2.091371480937013139e-06,1.463705795621556417e-04,-7.187535905204568421e-01,7.109200147889006144e-03,1.463855197621424938e-04,7.187887482513838355e-01
4.240000000000000000e+09,1.143557109652367093e-06,1.458991218076069224e-04,-7.187035130417326334e-01,7.267417139484387556e-03,1.459036033382793364e-04,7.187402555933590786e-01
4.320000000000000000e+09,3.535528113279148270e-06,1.445497082989762754e-04,-7.187266708909308965e-01,7.429851068516173974e-03,1.445929394139247701e-04,7.187650729806371874e-01
4.400000000000000000e+09,3.766476183083648698e-06,1.428595952906359403e-04,-7.187205214159945177e-01,7.593753427752376883e-03,1.429092380129501252e-04,7.187606367877977798e-01
4.480000000000000000e+09,3.451618442721611402e-06,1.414904755511978693e-04,-7.187287937428330498e-01,7.761102172568193000e-03,1.415325698967494065e-04,7.187706961625250912e-01
4.560000000000000000e+09,3.826904318014877647e-06,1.409316766417794005e-04,-7.187069887936324841e-01,7.928180885701274425e-03,1.409836255659582349e-04,7.187507160295334430e-01
4.640000000000000000e+09,3.713600438683024083e-06,1.415283915514761693e-04,-7.186995180883009038e-01,8.099001868271549914e-03,1.415771042342869087e-04,7.187451503360688942e-01
4.720000000000000000e+09,3.506519111617313152e-06,1.434241788508895709e-04,-7.187050005334055802e-01,8.273851325760694930e-03,1.434670371734639738e-04,7.187526239308510423e-01
4.800000000000000000e+09,3.445464194261706721e-06,1.464203302416684815e-04,-7.186828932346899235e-01,8.448774497855339460e-03,1.464608627982001037e-04,7.187325530534290907e-01
4.880000000000000000e+09,3.424210741678855478e-06,1.504441812161643193e-04,-7.186854275101536293e-01,8.629594845323216787e-03,1.504831448402296019e-04,7.187372354502351568e-01
4.960000000000000000e+09,3.424275150842097542e-06,1.549981058479534988e-04,-7.186635363539594090e-01,8.810930508448165319e-03,1.550359264066302639e-04,7.187175460368303570e-01
5.040000000000000000e+09,3.566343385613079266e-06,1.598791481905314387e-04,-7.186525950056202872e-01,8.997353252510838229e-03,1.599189195538602175e-04,7.187089151206228488e-01
5.120000000000000000e+09,3.807284422228466369e-06,1.647307481107652613e-04,-7.186406429395209017e-01,9.187791156839666962e-03,1.647747395318958908e-04,7.186993733063009593e-01
5.200000000000000000e+09,4.127255500785594473e-06,1.693115764271188248e-04,-7.186275161393058664e-01,9.382643275317993636e-03,1.693618733664837141e-04,7.186887650070649114e-01
5.280000000000000000e+09,4.498656426765782929e-06,1.734661914110420143e-04,-7.186130083261565993e-01,9.582367418060868530e-03,1.735245154792208191e-04,7.186768936739955649e-01
5.360000000000000000e+09,4.891828687376160442e-06,1.771242575302526775e-04,-7.185968550373367236e-01,9.787491888400704290e-03,1.771917960672838611e-04,7.186635061466642993e-01
5.440000000000000000e+09,5.279701819065558196e-06,1.802863369733055025e-04,-7.185787094282602983e-01,9.998629816615168045e-03,1.803636286798158961e-04,7.186482687948214654e-01
5.520000000000000000e+09,5.640629805584167554e-06,1.830019038488814732e-04,-7.185581043213514763e-01,1.021649518280624142e-02,1.830888131943590518e-04,7.186307299717391572e-01
5.600000000000000000e+09,5.959301104414855178e-06,1.853450622684042000e-04,-7.185343910513393162e-01,1.044191622336020260e-02,1.854408406390882199e-04,7.186102592768452979e-01
5.680000000000000000e+09,6.226024435474167346e-06,1.873923788332865562e-04,-7.185066404275574081e-01,1.067583167974155318e-02,1.874957786859989613e-04,7.185859487358137176e-01
5.760000000000000000e+09,6.435082632312573065e-06,1.892056082592922606e-04,-7.184734927870138899e-01,1.091922817910514001e-02,1.893150086106578538e-04,7.185564622085022224e-01
5.840000000000000954e+09,6.582930464839305123e-06,1.908203243041370584e-04,-7.184329920110187340e-01,1.117293057526671032e-02,1.909338396959557897e-04,7.185198663833480826e-01
