# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11), Amp(S21), Amp(S11)
4.000000000000000000e+09,3.793591293708733190e-05,1.405023984702803491e-04,-7.188499066751808941e-01,6.802326196424121792e-03,1.455336987308152768e-04,7.188820904491910468e-01
4.080000000000000000e+09,2.201975516033996476e-06,1.453649880170388559e-04,-7.187430671429516638e-01,6.949985066138522280e-03,1.453816647220929981e-04,7.187766682763688797e-01
4.160000000000000477e+09,2.092303013553908394e-06,1.463698975755716282e-04,-7.187535920830613323e-01,7.109160648936010615e-03,1.463848511567500074e-04,7.187887494232475527e-01
4.240000000000000000e+09,1.144355290786454658e-06,1.458984458311291671e-04,-7.187035146219387105e-01,7.267376462509675394e-03,1.459029336407273382e-04,7.187402567621874461e-01
4.320000000000000000e+09,3.536210128628089773e-06,1.445489342543673490e-04,-7.187266726814171003e-01,7.429808278528259036e-03,1.445921822788051960e-04,7.187650743287103960e-01
4.400000000000000000e+09,3.767094594186536541e-06,1.428587719889022134e-04,-7.187205233753204414e-01,7.593708681498769104e-03,1.429084312973125559e-04,7.187606382742686151e-01
4.480000000000000000e+09,3.452224677329305450e-06,1.414895980825765331e-04,-7.187287958882859762e-01,7.761054933142482425e-03,1.415317074750100236e-04,7.187706977977752487e-01
4.560000000000000000e+09,3.827545669436448712e-06,1.409307490566403848e-04,-7.187069911473650263e-01,7.928131881222625840e-03,1.409827157332322299e-04,7.187507178425804888e-01
4.640000000000000000e+09,3.714290175509446055e-06,1.415277634874702827e-04,-7.186995206728241659e-01,8.098950541725770738e-03,1.415764944800979822e-04,7.187451523420693711e-01
4.720000000000000000e+09,3.507303226608551161e-06,1.434231385590086123e-04,-7.187050032879090944e-01,8.273797008439600850e-03,1.434660163594150958e-04,7.187526260599054195e-01
4.800000000000000000e+09,3.446313353419235557e-06,1.464192627086763007e-04,-7.186828963646930690e-01,8.448718082590190789e-03,1.464598155395612996e-04,7.187325555200509974e-01
4.880000000000000000e+09,3.425088616199403238e-06,1.504430588659128997e-04,-7.186854308113397316e-01,8.629535030360345124e-03,1.504820427591324031e-04,7.187372380330110389e-01
4.960000000000000000e+09,3.425133913153441844e-06,1.549969686611155301e-04,-7.186635401718080018e-01,8.810868315840504270e-03,1.550348084671886422e-04,7.187175490919607279e-01
5.040000000000000000e+09,3.567121035274052723e-06,1.598779833198776183e-04,-7.186525992360778270e-01,8.997287869311953665e-03,1.599177723172485999e-04,7.187089185322345086e-01
5.120000000000000000e+09,3.807917190455002268e-06,1.647295597169934442e-04,-7.186406476394658904e-01,9.187722353280110624e-03,1.647735660774624143e-04,7.186993771262863984e-01
5.200000000000000000e+09,4.127682039492360828e-06,1.693103684122975936e-04,-7.186275213766324388e-01,9.382570795738480116e-03,1.693606761055443174e-04,7.186887692977116382e-01
5.280000000000000000e+09,4.498821197587209556e-06,1.734649675810930654e-04,-7.186130141828244167e-01,9.582290976767413732e-03,1.735232963324450175e-04,7.186768985109286412e-01
5.360000000000000000e+09,4.891683193437924948e-06,1.771230217386033268e-04,-7.185968616136585441e-01,9.787411164153120985e-03,1.771905567299756267e-04,7.186635116229956877e-01
5.440000000000000000e+09,5.279203810010590719e-06,1.802850934184393517e-04,-7.185787168490022081e-01,9.998544446119481469e-03,1.803623710804530057e-04,7.186482750270813957e-01
5.520000000000000000e+09,5.639741257249726094e-06,1.830006567873571966e-04,-7.185581127447148164e-01,1.021640475287739075e-02,1.830875393522257949e-04,7.186307371086495532e-01
5.600000000000000000e+09,5.957985478516037469e-06,1.853438152293702338e-04,-7.185344006826107632e-01,1.044182026185823918e-02,1.854395519697487412e-04,7.186102675127177264e-01
5.680000000000000000e+09,6.224244463189231063e-06,1.873911349526729739e-04,-7.185066515402726006e-01,1.067572964677136402e-02,1.874944763932752151e-04,7.185859583314342380e-01
5.760000000000000000e+09,6.432798449641941961e-06,1.892043668488643283e-04,-7.184735057555615700e-01,1.091911946242423229e-02,1.893136902882972883e-04,7.185564735234953870e-01
5.840000000000000954e+09,6.580099148338649476e-06,1.908190770928572212e-04,-7.184330073563320873e-01,1.117281450080052918e-02,1.909324956296642572e-04,7.185198799218660559e-01
5.920000000000000000e+09,6.663454604271502746e-06,1.922384474895668435e-04,-7.183826095441455672e-01,1.143706686871174757e-02,1.923538986359832868e-04,7.184736461374318095e-01
6.000000000000000000e+09,6.680050294327413921e-06,1.934301111224369049e-04,-7.183195777390358749e-01,1.171120286238916917e-02,1.935454235076950499e-04,7.184150388429175749e-01
6.080000000000000000e+09,6.624874284810193981e-06,1.943236274222577466e-04,-7.182415321219001170e-01,1.199372732371459249e-02,1.944365221192612711e-04,7.183416651983441925e-01
6.160000000000000000e+09,6.485261384240799691e-06,1.948074318217126854e-04,-7.181466642806415557e-01,1.228271172844607080e-02,1.949153511352893966e-04,7.182516943417652788e-01
6.239999999999999046e+09,6.230424583712140002e-06,1.947256818481408319e-04,-7.180336716015227605e-01,1.257607947282083846e-02,1.948253303903696367e-04,7.181437957181486809e-01
6.320000000000000000e+09,5.795343349490208285e-06,1.938761418092922804e-04,-7.179016363240001697e-01,1.287172931724440104e-02,1.939627396367541844e-04,7.180170198904016754e-01
6.400000000000000954e+09,5.059105417406181986e-06,1.920107223108787249e-04,-7.177499346149172066e-01,1.316757602935335336e-02,1.920773594934338253e-04,7.178707082046228427e-01
6.480000000000000000e+09,3.818410265893289429e-06,1.888407687379317786e-04,-7.175781788390988014e-01,1.346156072010598961e-02,1.888793694252808176e-04,7.177044352399243321e-01
6.560000000000000000e+09,1.757627050711000716e-06,1.840495316828924684e-04,-7.173861818342757157e-01,1.375165182489261444e-02,1.840579239411914891e-04,7.175179731649051762e-01
6.640000000000000000e+09,-1.582423479681483347e-06,1.773143226576170451e-04,-7.171739345007188682e-01,1.403584388476294964e-02,1.773213836050197706e-04,7.173112694226955188e-01
6.720000000000000000e+09,-6.833997974986741482e-06,1.683405265109799199e-04,-7.169415915307472131e-01,1.431215633886098390e-02,1.684791868282728205e-04,7.170844326058882778e-01
6.799999999999999046e+09,-1.482660101062178710e-05,1.569089061610857386e-04,-7.166894624066200148e-01,1.457863295069094199e-02,1.576078453954516247e-04,7.168377236609420056e-01
6.880000000000000000e+09,-2.660149746211399420e-05,1.429366146931431759e-04,-7.164180060779226089e-01,1.483334202746193486e-02,1.453909057924976638e-04,7.165715508366000686e-01
6.960000000000000954e+09,-4.341193620700941301e-05,1.265506855255800543e-04,-7.161278284476013667e-01,1.507437750346168545e-02,1.337896565965983429e-04,7.162864675073751242e-01
7.039999999999999046e+09,-6.670430241789197475e-05,1.081715439733782691e-04,-7.158196821603890481e-01,1.529986105113863813e-02,1.270848019498873748e-04,7.159831723695638805e-01
7.120000000000000000e+09,-9.807574616748656162e-05,8.860197244640393387e-05,-7.154944683528443594e-01,1.550794540506426206e-02,1.321709556131852117e-04,7.156625116730691571e-01
7.200000000000000000e+09,-1.392044530370206625e-04,6.911592839270553159e-05,-7.151532400839406556e-01,1.569681921972626223e-02,1.554184393916040153e-04,7.153254832145820030e-01
7.280000000000000000e+09,-1.917500242508251966e-04,5.153940514992085085e-05,-7.147972071653628801e-01,1.586471377052737358e-02,1.985557404947027452e-04,7.149732418170791082e-01
7.359999999999999046e+09,-2.572228567408382511e-04,3.831539536054039607e-05,-7.144277420116267319e-01,1.600991185839220968e-02,2.600608920071457194e-04,7.146071059215300947e-01
7.440000000000000000e+09,-3.368236332559914649e-04,3.254395231733236320e-05,-7.140463861012623648e-01,1.613075925473371822e-02,3.383921818721577100e-04,7.142285648855044577e-01
