# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11), Amp(S21), Amp(S11)
4.000000000000000000e+09,3.698619967039399643e-05,1.409685391466329878e-04,-7.188282569214399231e-01,6.798227240026408907e-03,1.457398641250706338e-04,7.188604028894084452e-01
4.080000000000000000e+09,2.218200202935859481e-06,1.453551478273546935e-04,-7.187430872171179930e-01,6.949433104479181035e-03,1.453720723249567095e-04,7.187766830127889639e-01
4.160000000000000477e+09,2.106263905430716564e-06,1.463597120524381566e-04,-7.187536148962144766e-01,7.108579334050613846e-03,1.463748668990408656e-04,7.187887664860408421e-01
4.240000000000000000e+09,1.156323616473503231e-06,1.458883618770514330e-04,-7.187035378263447738e-01,7.266777937459693512e-03,1.458929443649538903e-04,7.187402739138084584e-01
4.320000000000000000e+09,3.546432148627695231e-06,1.445373960264131896e-04,-7.187266988751517260e-01,7.429178559094481472e-03,1.445808978775585732e-04,7.187650940119699738e-01
4.400000000000000000e+09,3.776363945442676291e-06,1.428465125578039468e-04,-7.187205520471412479e-01,7.593050141223715507e-03,1.428964207899388855e-04,7.187606599873107571e-01
4.480000000000000000e+09,3.461312707985249496e-06,1.414765466324605678e-04,-7.187288272327319039e-01,7.760359553391888397e-03,1.415188818946406569e-04,7.187707216322434256e-01
4.560000000000000000e+09,3.837155271366777477e-06,1.409169666483420908e-04,-7.187070256100649424e-01,7.927410599549992304e-03,1.409691996499467062e-04,7.187507443474966395e-01
4.640000000000000000e+09,3.724911516615829760e-06,1.415128901394290949e-04,-7.186995585249561502e-01,8.098195046079002465e-03,1.415619053326873801e-04,7.187451816791339265e-01
4.720000000000000000e+09,3.519049290439278878e-06,1.434076978175710519e-04,-7.187050435434911844e-01,8.272997318192564994e-03,1.434508678999339855e-04,7.187526571077691440e-01
4.800000000000000000e+09,3.459031177102134974e-06,1.464034347141735404e-04,-7.186829422297148495e-01,8.447887608416072142e-03,1.464442917726445066e-04,7.187325916201406928e-01
4.880000000000000000e+09,3.401626313271653438e-06,1.503802843649375558e-04,-7.186736536165512224e-01,8.627242494627575253e-03,1.504187521130747370e-04,7.187254341649694789e-01
