# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11), Amp(S21), Amp(S11)
4.000000000000000000e+09,3.698958083627102876e-05,1.409679834743532054e-04,-7.188282584954094334e-01,6.798089197072622325e-03,1.457401847647674207e-04,7.188604031578554876e-01
4.080000000000000000e+09,2.222521105419344106e-06,1.453525331895014075e-04,-7.187430924035305146e-01,6.949289306102657097e-03,1.453695239885896431e-04,7.187766868086706840e-01
4.160000000000000477e+09,2.109983111181392060e-06,1.463570097458344104e-04,-7.187536207817231126e-01,7.108427851624478030e-03,1.463722184380346694e-04,7.187887708731675040e-01
4.240000000000000000e+09,1.159513890450068694e-06,1.458856904826500908e-04,-7.187035438562298095e-01,7.266622011336626441e-03,1.458902983753948134e-04,7.187402783669212258e-01
4.320000000000000000e+09,3.549155549636578135e-06,1.445343419808519303e-04,-7.187267056500952211e-01,7.429014472961785465e-03,1.445779115804118040e-04,7.187650990905708470e-01
4.400000000000000000e+09,3.778833612105478144e-06,1.428432719265347844e-04,-7.187205594657074537e-01,7.592878534542339165e-03,1.428932465799064250e-04,7.187606655926156440e-01
4.480000000000000000e+09,3.463734603735098207e-06,1.414731008913837948e-04,-7.187288353262639706e-01,7.760178299859138776e-03,1.415154964420108075e-04,7.187707277683846874e-01
4.560000000000000000e+09,3.839715096016045742e-06,1.409133316073504089e-04,-7.187070345331852961e-01,7.927222620416179630e-03,1.409656356588430296e-04,7.187507511967962115e-01
4.640000000000000000e+09,3.727735263373532658e-06,1.415090664224163443e-04,-7.186995683289938430e-01,8.097998138651909747e-03,1.415581572709169000e-04,7.187451892639947770e-01
4.720000000000000000e+09,3.522177049411036284e-06,1.434036346766771625e-04,-7.187050539421588891e-01,8.272788836344286897e-03,1.434468827463646209e-04,7.187526651061074690e-01
4.800000000000000000e+09,3.462416718584032562e-06,1.463992725248751089e-04,-7.186829541169651447e-01,8.447671134459665970e-03,1.464402107528727144e-04,7.187326009621964884e-01
4.880000000000000000e+09,3.405130873260697143e-06,1.503759829562522645e-04,-7.186736667393992528e-01,8.627015275954615092e-03,1.504145311009648020e-04,7.187254445594817298e-01
4.960000000000000000e+09,3.441412553753904957e-06,1.549757100452080541e-04,-7.186636106598841556e-01,8.809714029875461219e-03,1.550139155830260770e-04,7.187176054250999924e-01
5.040000000000000000e+09,3.581857775439458688e-06,1.598562270452872161e-04,-7.186526773656858325e-01,8.996074307652097979e-03,1.598963508973168745e-04,7.187089814645544195e-01
5.120000000000000000e+09,3.819901865719691644e-06,1.647073877328395083e-04,-7.186407344653577001e-01,9.186445248322273882e-03,1.647516774544030495e-04,7.186994476199415338e-01
5.200000000000000000e+09,4.135751253676683985e-06,1.692878565391085820e-04,-7.186276181577434530e-01,9.381225401674016945e-03,1.693383678025688890e-04,7.186888485075503263e-01
5.280000000000000000e+09,4.501920618463205135e-06,1.734421934153144421e-04,-7.186131224392161565e-01,9.580871988750653753e-03,1.735006102178614728e-04,7.186769878393941546e-01
5.360000000000000000e+09,4.888892248462291677e-06,1.771000617242480765e-04,-7.185969832058372031e-01,9.785912618763178625e-03,1.771675284304365810e-04,7.186636127969137089e-01
5.440000000000000000e+09,5.269720099466517673e-06,1.802620303613834815e-04,-7.185788540911791644e-01,9.996959599884074413e-03,1.803390405318134563e-04,7.186483902077801522e-01
5.520000000000000000e+09,5.622841306731349736e-06,1.829775747816993615e-04,-7.185582685715443674e-01,1.021472593650354227e-02,1.830639484370231377e-04,7.186308690548254274e-01
5.600000000000000000e+09,5.932974730621564860e-06,1.853207899119095853e-04,-7.185345789024953911e-01,1.044003871381541174e-02,1.854157365563352641e-04,7.186104198290840239e-01
5.680000000000000000e+09,6.190411215992586853e-06,1.873682145684027987e-04,-7.185068572282872212e-01,1.067383534847511639e-02,1.874704483954047558e-04,7.185861358564584744e-01
5.760000000000000000e+09,6.389384316699282915e-06,1.891815331557670295e-04,-7.184737458586775150e-01,1.091710105596366449e-02,1.892893993838880046e-04,7.185566829302095782e-01
5.840000000000000954e+09,6.526284651200097983e-06,1.907961917317227505e-04,-7.184332915400537534e-01,1.117065948406717121e-02,1.909077766113177418e-04,7.185201305644712821e-01
5.920000000000000000e+09,6.598363981275189041e-06,1.922151457016607807e-04,-7.183829510674530905e-01,1.143476235343628654e-02,1.923283667178091335e-04,7.184739509366100396e-01
6.000000000000000000e+09,6.602750603781413494e-06,1.934056384749024873e-04,-7.183199938348374669e-01,1.170873685356511179e-02,1.935183125944943156e-04,7.184154146881781555e-01
6.080000000000000000e+09,6.534332552304411551e-06,1.942965965255241787e-04,-7.182420436422385368e-01,1.199108996066268126e-02,1.944064425972206415e-04,7.183421326177548139e-01
6.160000000000000000e+09,6.380206118145614156e-06,1.947754869831837363e-04,-7.181472949686823481e-01,1.227989607226784297e-02,1.948799562798760477e-04,7.182522767930369367e-01
6.239999999999999046e+09,6.109043162483458405e-06,1.946850868170042661e-04,-7.180344473610524858e-01,1.257308190793669615e-02,1.947809113781573246e-04,7.181445188719021155e-01
6.320000000000000000e+09,5.654746353164981002e-06,1.938213193573098297e-04,-7.179025845891149338e-01,1.286854976003197482e-02,1.939037905604914093e-04,7.180179110110399554e-01
6.400000000000000954e+09,4.894472538931037031e-06,1.919338378011141086e-04,-7.177510838033931417e-01,1.316421804177886692e-02,1.919962342195771603e-04,7.178717956136714262e-01
6.480000000000000000e+09,3.621778747710209046e-06,1.887314359155767263e-04,-7.175795578581589673e-01,1.345803157159690400e-02,1.887661838996932588e-04,7.177057478310264749e-01
6.560000000000000000e+09,1.516276506382938831e-06,1.838948138931613201e-04,-7.173878196150307307e-01,1.374796251816572286e-02,1.839010648997015660e-04,7.175195399467590995e-01
6.640000000000000000e+09,-1.887972322627744313e-06,1.770991861452476327e-04,-7.171758595531882996e-01,1.403200914453021746e-02,1.771092492581911556e-04,7.173131190815393854e-01
6.720000000000000000e+09,-7.232308267283798185e-06,1.680489726288290268e-04,-7.169438315100090664e-01,1.430819456702332043e-02,1.682045287276116917e-04,7.170865930778653752e-01
6.799999999999999046e+09,-1.535782510426892127e-05,1.565259800229639820e-04,-7.166920436922957771e-01,1.457456614337601826e-02,1.572776055707952154e-04,7.168402217161835566e-01
6.880000000000000000e+09,-2.731984908473092453e-05,1.424514778991385383e-04,-7.164209533633737470e-01,1.482919565396852504e-02,1.450475705058903411e-04,7.165744116711320055e-01
6.960000000000000954e+09,-4.438780261652942503e-05,1.259609776328440302e-04,-7.161311643454753018e-01,1.507018034851818553e-02,1.335531538652150706e-04,7.162897143492590324e-01
7.039999999999999046e+09,-6.802560585759170257e-05,1.074891123057144111e-04,-7.158234268243620635e-01,1.529564501208416187e-02,1.272061017269332885e-04,7.159868260987127808e-01
7.120000000000000000e+09,-9.984804685382706220e-05,8.785996838903925945e-05,-7.154986391217441621e-01,1.550374526030338235e-02,1.330000244580692578e-04,7.156665904610639561e-01
7.200000000000000000e+09,-1.415492499481167655e-04,6.837703379312514438e-05,-7.151578511515090941e-01,1.569267234630113139e-02,1.571992649830800310e-04,7.153300021871110692e-01
7.280000000000000000e+09,-1.948006477726553856e-04,5.090508761800338947e-05,-7.148022692821656143e-01,1.586065983533059900e-02,2.013420480626010431e-04,7.149782127459168857e-01
7.359999999999999046e+09,-2.617694967959503728e-04,4.102956576549704948e-05,-7.143745961844066850e-01,1.626912873350610036e-02,2.649654594842700038e-04,7.145598283022783770e-01
7.440000000000000000e+09,-3.416941972872318241e-04,3.262661755165950422e-05,-7.140523675322247854e-01,1.612701759912851460e-02,3.432483366786035525e-04,7.142344602964898481e-01
7.520000000000000000e+09,-4.372147202153189209e-04,3.880659475853604845e-05,-7.136612982026021568e-01,1.622215942360127547e-02,4.389335523398876066e-04,7.138456464871016927e-01
7.599999999999999046e+09,-5.476398436112330003e-04,6.093521865748472224e-05,-7.132619487232999544e-01,1.628993638580845602e-02,5.510195088954393831e-04,7.134479445089270122e-01
7.680000000000000000e+09,-6.719848562917339532e-04,1.040108244430523222e-04,-7.128563998849581917e-01,1.632898172176648968e-02,6.799866900805822409e-04,7.130433945427256948e-01
7.760000000000000954e+09,-8.080969332142388592e-04,1.734189435138326543e-04,-7.124469215457789328e-01,1.633806731001411286e-02,8.264954830122859912e-04,7.126342318914268281e-01
7.840000000000000000e+09,-9.524474708418923137e-04,2.747168852954703314e-04,-7.120359724983359451e-01,1.631613059543666339e-02,9.912747105518034813e-04,7.122228880408565388e-01
7.919999999999999046e+09,-1.099955786111558344e-03,4.133521557000039651e-04,-7.116261965334854667e-01,1.626230427870135192e-02,1.175058609611510669e-03,7.118119879105492265e-01
8.000000000000000000e+09,-1.243862313604537830e-03,5.943160978929076538e-04,-7.112204137949728056e-01,1.617594832166096772e-02,1.378551805127498954e-03,7.114043423418200396e-01
8.080000000000000000e+09,-1.375670038223652820e-03,8.217377108529203738e-04,-7.108216065490885471e-01,1.605668341262954726e-02,1.602410970851131117e-03,7.110029348879234323e-01
