# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11), Amp(S21), Amp(S11)
4.000000000000000000e+09,3.698535355243662775e-05,1.409686782921813156e-04,-7.188282565237658073e-01,6.798261963996269849e-03,1.457397839879120060e-04,7.188604028201358576e-01
4.080000000000000000e+09,2.217119612733981484e-06,1.453558021626717700e-04,-7.187430859095497171e-01,6.949469277105946481e-03,1.453727100996983924e-04,7.187766820550147706e-01
4.160000000000000477e+09,2.105333867360658283e-06,1.463603885439541735e-04,-7.187536134118209796e-01,7.108617437120786850e-03,1.463755299407325391e-04,7.187887653785476338e-01
4.240000000000000000e+09,1.155525967432866506e-06,1.458890308846820581e-04,-7.187035363084780526e-01,7.266817161037913975e-03,1.458936070317446343e-04,7.187402727925880086e-01
4.320000000000000000e+09,3.545751137813487999e-06,1.445381608711892988e-04,-7.187266971676000704e-01,7.429219833094438848e-03,1.445816457893501269e-04,7.187650927311199922e-01
4.400000000000000000e+09,3.775746338784263857e-06,1.428473245908118937e-04,-7.187205501775553174e-01,7.593093306121252890e-03,1.428972162190978942e-04,7.187606585738282039e-01
4.480000000000000000e+09,3.460707136474422529e-06,1.414774103355405984e-04,-7.187288251919262683e-01,7.760405141739088949e-03,1.415197305294755604e-04,7.187707200837625265e-01
4.560000000000000000e+09,3.836515148691008553e-06,1.409178780969606555e-04,-7.187070233617285364e-01,7.927457881193877148e-03,1.409700933383957152e-04,7.187507426207879746e-01
4.640000000000000000e+09,3.724205322915703065e-06,1.415138497073041503e-04,-7.186995560548795625e-01,8.098244572693541130e-03,1.415628459881642038e-04,7.187451797672386178e-01
4.720000000000000000e+09,3.518267070042208529e-06,1.434087170860302916e-04,-7.187050409217149438e-01,8.273049752259417286e-03,1.434518676749704260e-04,7.187526550896958799e-01
4.800000000000000000e+09,3.458184446722810372e-06,1.464044791175235852e-04,-7.186829392353198953e-01,8.447942054797416556e-03,1.464453158873337175e-04,7.187325892659103266e-01
4.880000000000000000e+09,3.400749745564053040e-06,1.503813638308844965e-04,-7.186736503111830210e-01,8.627299642625985143e-03,1.504198114826262099e-04,7.187254315458193599e-01
4.960000000000000000e+09,3.437135435767383464e-06,1.549812403686860274e-04,-7.186635924880608872e-01,8.810012749225886938e-03,1.550193496510040333e-04,7.187175909162702991e-01
5.040000000000000000e+09,3.577986746043870246e-06,1.598618830605935811e-04,-7.186526572194154028e-01,8.996388378356348983e-03,1.599019188278669808e-04,7.187089652511514659e-01
5.120000000000000000e+09,3.816754680816330078e-06,1.647131474846845467e-04,-7.186407120718395491e-01,9.186775774983885548e-03,1.647573627204713834e-04,7.186994294531340310e-01
5.200000000000000000e+09,4.133633777035926618e-06,1.692936999641601946e-04,-7.186275931913806980e-01,9.381573612948192892e-03,1.693441577845475907e-04,7.186888280886879476e-01
5.280000000000000000e+09,4.501110407327402947e-06,1.734480986002901067e-04,-7.186130945068357478e-01,9.581239257772593276e-03,1.735064923942470413e-04,7.186769648057498294e-01
5.360000000000000000e+09,4.889631254166557839e-06,1.771060080266531351e-04,-7.185969518262134148e-01,9.786300489073626596e-03,1.771734928620493288e-04,7.186635867018641433e-01
5.440000000000000000e+09,5.272219483390372658e-06,1.802679956100048807e-04,-7.185788186656862919e-01,9.997369816830692368e-03,1.803450762830241094e-04,7.186483604922700996e-01
5.520000000000000000e+09,5.627291562028663583e-06,1.829835361849349454e-04,-7.185582283410040239e-01,1.021516048490903224e-02,1.830700437675904300e-04,7.186308350052166283e-01
5.600000000000000000e+09,5.939558852264343823e-06,1.853267269785611245e-04,-7.185345328816097332e-01,1.044049986092875429e-02,1.854218813731153186e-04,7.186103805127915800e-01
5.680000000000000000e+09,6.199316868153530520e-06,1.873741146138478979e-04,-7.185068041040046927e-01,1.067432568657515277e-02,1.874766394966455036e-04,7.185860900216575198e-01
