# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11), Amp(S21), Amp(S11)
4.000000000000000000e+09,3.793845284315403585e-05,1.405020029014564231e-04,-7.188499070512209821e-01,6.802218908704826296e-03,1.455339789308774854e-04,7.188820898100264367e-01
4.080000000000000000e+09,2.205223192185908414e-06,1.453630141117711022e-04,-7.187430712367689489e-01,6.949873066622907353e-03,1.453797402700469812e-04,7.187766712870593544e-01
4.160000000000000477e+09,2.095096998248488950e-06,1.463678540168304558e-04,-7.187535967395608516e-01,7.109042710752074695e-03,1.463828477688703181e-04,7.187887529130645436e-01
4.240000000000000000e+09,1.146749605280050921e-06,1.458964206973745474e-04,-7.187035193376247744e-01,7.267255013276113958e-03,1.459009273684115779e-04,7.187402602496367754e-01
4.320000000000000000e+09,3.538255751544623305e-06,1.445466157363817575e-04,-7.187266780196910343e-01,7.429680515310150592e-03,1.445899144982268271e-04,7.187650783460338699e-01
4.400000000000000000e+09,3.768949713772775105e-06,1.428563064523847247e-04,-7.187205292173796112e-01,7.593575075820901618e-03,1.429060155317564266e-04,7.187606427044697099e-01
4.480000000000000000e+09,3.454043087951382330e-06,1.414869713401619160e-04,-7.187288022827597045e-01,7.760913875707652586e-03,1.415291258810893180e-04,7.187707026687971679e-01
4.560000000000000000e+09,3.829469019819667735e-06,1.409279727475060812e-04,-7.187069981663856133e-01,7.927985557331656760e-03,1.409799926787328676e-04,7.187507232471730401e-01
4.640000000000000000e+09,3.716430680874622523e-06,1.415244864153679676e-04,-7.186995283805904799e-01,8.098797282649835422e-03,1.415732747100928706e-04,7.187451583224117035e-01
4.720000000000000000e+09,3.509654770454287569e-06,1.434200262896480631e-04,-7.187050114983076776e-01,8.273634810254429720e-03,1.434629625287694868e-04,7.187526324026618507e-01
4.800000000000000000e+09,3.448859809839313435e-06,1.464160694128260345e-04,-7.186829057004273658e-01,8.448549624843789199e-03,1.464566830714440749e-04,7.187325628749352546e-01
4.880000000000000000e+09,3.427721299912039859e-06,1.504397019746378018e-04,-7.186854406519971317e-01,8.629356411382781492e-03,1.504787466838015454e-04,7.187372457283885963e-01
4.960000000000000000e+09,3.427708989592938857e-06,1.549935680838678139e-04,-7.186635515605601654e-01,8.810682602825838095e-03,1.550314656329027324e-04,7.187175582031969379e-01
5.040000000000000000e+09,3.569452651276578027e-06,1.598745005577578487e-04,-7.186526118563958399e-01,8.997092627122588171e-03,1.599143424487691715e-04,7.187089287074153177e-01
5.120000000000000000e+09,3.809814239423550373e-06,1.647260074198575832e-04,-7.186406616611765719e-01,9.187516895576525872e-03,1.647700585817274508e-04,7.186993885203466492e-01
