# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11), Amp(S21), Amp(S11)
4.000000000000000000e+09,3.698111830706823390e-05,1.409693733901542026e-04,-7.188282545325089812e-01,6.798436862877043838e-03,1.457393815866325532e-04,7.188604024830078654e-01
4.080000000000000000e+09,2.211714361566134628e-06,1.453590738340577798e-04,-7.187430793059149670e-01,6.949651478786500296e-03,1.453758990559033976e-04,7.187766772133228343e-01
4.160000000000000477e+09,2.100682227937719755e-06,1.463637764361163502e-04,-7.187536059117097809e-01,7.108809347651242651e-03,1.463788506529007532e-04,7.187887597767695924e-01
4.240000000000000000e+09,1.151537201780095809e-06,1.458923828734851459e-04,-7.187035286567986514e-01,7.267014731606277755e-03,1.458969273783058897e-04,7.187402671388622988e-01
4.320000000000000000e+09,3.542345142984657602e-06,1.445419948934406184e-04,-7.187266885469519861e-01,7.429427718311018905e-03,1.445853951714606573e-04,7.187650862596826062e-01
4.400000000000000000e+09,3.772657845919813167e-06,1.428513959885942557e-04,-7.187205407399024359e-01,7.593310711380334664e-03,1.429012046244276378e-04,7.187606514334360375e-01
4.480000000000000000e+09,3.457678626538000727e-06,1.414817449598138575e-04,-7.187288148832942092e-01,7.760634733637298242e-03,1.415239898333785446e-04,7.187707122546198590e-01
4.560000000000000000e+09,3.833313427573195562e-06,1.409224515798650310e-04,-7.187070120146848984e-01,7.927696011403086510e-03,1.409745780313366177e-04,7.187507339009301388e-01
4.640000000000000000e+09,3.720672892188333685e-06,1.415186659976481261e-04,-7.186995435900960238e-01,8.098494004897658152e-03,1.415675677283626617e-04,7.187451701136917670e-01
4.720000000000000000e+09,3.514354167644363422e-06,1.434138344200101421e-04,-7.187050276801491000e-01,8.273313804735005217e-03,1.434568875595233577e-04,7.187526448883756469e-01
4.800000000000000000e+09,3.453948336629648381e-06,1.464097243800888039e-04,-7.186829241277747915e-01,8.448216254394494765e-03,1.464504597198850529e-04,7.187325773823877162e-01
4.880000000000000000e+09,3.396364286238303869e-06,1.503867869434607194e-04,-7.186736336363924726e-01,8.627587443220521846e-03,1.504251341283852213e-04,7.187254183269338181e-01
4.960000000000000000e+09,3.432853631476121270e-06,1.549868164403209181e-04,-7.186635740465674438e-01,8.810315067592843635e-03,1.550248294769611011e-04,7.187175761820330244e-01
5.040000000000000000e+09,3.574110271159952323e-06,1.598675885603470580e-04,-7.186526367773832247e-01,8.996706224684274805e-03,1.599075362086816083e-04,7.187089487894100515e-01
5.120000000000000000e+09,3.813602855071875917e-06,1.647189607443128858e-04,-7.186406893531045448e-01,9.187110267376221925e-03,1.647631014378604793e-04,7.186994110119823143e-01
5.200000000000000000e+09,4.131512268400195318e-06,1.692996007240432697e-04,-7.186275678662817912e-01,9.381925994169790922e-03,1.693500050160743578e-04,7.186888073657244913e-01
5.280000000000000000e+09,4.500296449443162622e-06,1.734540659985840628e-04,-7.186130661773189043e-01,9.581610917541484584e-03,1.735124366711908938e-04,7.186769414337312867e-01
5.360000000000000000e+09,4.890367159221958836e-06,1.771120227815636849e-04,-7.185969200050332795e-01,9.786692989265328990e-03,1.771795256363701155e-04,7.186635602285580404e-01
5.440000000000000000e+09,5.274716390889443073e-06,1.802740351383955728e-04,-7.185787827468265165e-01,9.997784923711750329e-03,1.803511862397467233e-04,7.186483303517038346e-01
5.520000000000000000e+09,5.631699611901140753e-06,1.829905923124978040e-04,-7.185581875559369225e-01,1.021560020698080232e-02,1.830772321054627207e-04,7.186308004749462075e-01
