# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11), Amp(S21), Amp(S11)
4.000000000000000000e+09,3.698281327570338651e-05,1.409690962686333492e-04,-7.188282553273718234e-01,6.798366647548868824e-03,1.457395436406356908e-04,7.188604026137952463e-01
4.080000000000000000e+09,2.213876879876197327e-06,1.453577626452078205e-04,-7.187430819605297172e-01,6.949578330374408912e-03,1.453746209352231415e-04,7.187766791605656458e-01
4.160000000000000477e+09,2.102543175742188700e-06,1.463624201922225209e-04,-7.187536089273859341e-01,7.108732304371393092e-03,1.463775212672033363e-04,7.187887620303456959e-01
4.240000000000000000e+09,1.153132815351696706e-06,1.458910406963667304e-04,-7.187035317299377279e-01,7.266935412811027957e-03,1.458955978457155854e-04,7.187402694098748990e-01
4.320000000000000000e+09,3.543707734805408847e-06,1.445404595106401454e-04,-7.187266920117769686e-01,7.429344261145011050e-03,1.445838936398405610e-04,7.187650888616824441e-01
4.400000000000000000e+09,3.773893434372872469e-06,1.428497651766827718e-04,-7.187205445329027942e-01,7.593223433165699129e-03,1.428996070067633638e-04,7.187606543041837881e-01
4.480000000000000000e+09,3.458890180501298228e-06,1.414800069510471401e-04,-7.187288190276667210e-01,7.760542566794760046e-03,1.415222819493422283e-04,7.187707154036226953e-01
4.560000000000000000e+09,3.834594336482274606e-06,1.409206190058464171e-04,-7.187070165745776951e-01,7.927600414911232032e-03,1.409727809710665484e-04,7.187507374061391507e-01
4.640000000000000000e+09,3.722086157342989033e-06,1.415167357518619742e-04,-7.186995485988880716e-01,8.098393872165297186e-03,1.415656753002825078e-04,7.187451739939226814e-01
4.720000000000000000e+09,3.515919695385587667e-06,1.434117832815976499e-04,-7.187050330033142309e-01,8.273207807224920024e-03,1.434548753975002828e-04,7.187526489910952554e-01
4.800000000000000000e+09,3.455643230858667695e-06,1.464076217037948459e-04,-7.186829301979026363e-01,8.448106180919439517e-03,1.464483976119249976e-04,7.187325821582651875e-01
4.880000000000000000e+09,3.398119006375702984e-06,1.503846126552531781e-04,-7.186736403359025305e-01,8.627471910810181888e-03,1.504230000241054527e-04,7.187254236391182882e-01
4.960000000000000000e+09,3.434566931064859550e-06,1.549845804837209789e-04,-7.186635814555026869e-01,8.810193708235694934e-03,1.550226320177765140e-04,7.187175821027523837e-01
5.040000000000000000e+09,3.575661187005289981e-06,1.598653003697104156e-04,-7.186526449896932789e-01,8.996578633021090274e-03,1.599052832623800043e-04,7.187089554039118866e-01
5.120000000000000000e+09,3.814864153193685498e-06,1.647166290253981749e-04,-7.186406984796385178e-01,9.186975994343926644e-03,1.647607995428462520e-04,7.186994184213755243e-01
5.200000000000000000e+09,4.132361372365011571e-06,1.692972334552587618e-04,-7.186275780393719392e-01,9.381784541182243767e-03,1.693476591692846432e-04,7.186888156914025272e-01
5.280000000000000000e+09,4.500622478419655868e-06,1.734516711825110215e-04,-7.186130775567919349e-01,9.581461726607230431e-03,1.735100511172168070e-04,7.186769508231513059e-01
5.360000000000000000e+09,4.890073189644391360e-06,1.771096086704579224e-04,-7.185969327865032730e-01,9.786535433450840177e-03,1.771771043312392194e-04,7.186635708632798103e-01
5.440000000000000000e+09,5.273717930913547519e-06,1.802716104414121227e-04,-7.185787971735839719e-01,9.997618293984347065e-03,1.803487333805122318e-04,7.186483424589436009e-01
5.520000000000000000e+09,5.629960811831000864e-06,1.829871517318272859e-04,-7.185582039365161489e-01,1.021542369714827439e-02,1.830737396724869839e-04,7.186308143447399654e-01
5.600000000000000000e+09,5.943508616912245012e-06,1.853303311951861741e-04,-7.185345049677714924e-01,1.044077918180462763e-02,1.854256103012653022e-04,7.186103566601330650e-01
5.680000000000000000e+09,6.204659613569378088e-06,1.873777000195081717e-04,-7.185067718852725660e-01,1.067462268657521154e-02,1.874803996835964007e-04,7.185860622183649626e-01
5.760000000000000000e+09,6.407667013349676543e-06,1.891909713097169525e-04,-7.184736462208948238e-01,1.091793998317787742e-02,1.892994501356729084e-04,7.185565960503207394e-01
5.840000000000000954e+09,6.548947509659872930e-06,1.908056399314767601e-04,-7.184331735915034933e-01,1.117155519385185959e-02,1.909179953360725973e-04,7.185200265561209054e-01
5.920000000000000000e+09,6.625776768171626402e-06,1.922247589832309814e-04,-7.183828092996157322e-01,1.143572019717042747e-02,1.923389167171918898e-04,7.184738244317854239e-01
6.000000000000000000e+09,6.635307635680740560e-06,1.934157364159871137e-04,-7.183198210895068714e-01,1.170976181106535806e-02,1.935295181639191714e-04,7.184152586712875266e-01
6.080000000000000000e+09,6.572470766123495084e-06,1.943077650768592962e-04,-7.182418312602876220e-01,1.199218612248009568e-02,1.944188903916887860e-04,7.183419385641685029e-01
6.160000000000000000e+09,6.424464044663260337e-06,1.947887219802994579e-04,-7.181470330937722579e-01,1.228106631451681384e-02,1.948946380713937438e-04,7.182520349648925384e-01
6.239999999999999046e+09,6.160189214457616281e-06,1.947019678790150581e-04,-7.180341252438880995e-01,1.257432772606684873e-02,1.947993948325274884e-04,7.181442186166495656e-01
6.320000000000000000e+09,5.714003828787825095e-06,1.938442048547061247e-04,-7.179021908498858240e-01,1.286987118394256578e-02,1.939284032716937390e-04,7.180175410192686236e-01
6.400000000000000954e+09,4.963884355262492253e-06,1.919660381543944233e-04,-7.177506066586359923e-01,1.316561359049758621e-02,1.920302058338396809e-04,7.178713441418693719e-01
6.480000000000000000e+09,3.704717985752866382e-06,1.887773405959442148e-04,-7.175789853262591889e-01,1.345949822846626009e-02,1.888136892755159460e-04,7.177052029032713332e-01
6.560000000000000000e+09,1.618131293302005921e-06,1.839598889677138182e-04,-7.173871397083629864e-01,1.374949572222793417e-02,1.839670054599355591e-04,7.175188895433777247e-01
6.640000000000000000e+09,-1.758951047056895624e-06,1.771897817237136612e-04,-7.171750604625835024e-01,1.403360279621184911e-02,1.771985120030166371e-04,7.173123513205054147e-01
6.720000000000000000e+09,-7.064026622136256950e-06,1.681718420683554738e-04,-7.169429017836418394e-01,1.430984104823728419e-02,1.683201382389586250e-04,7.170856963911457216e-01
6.799999999999999046e+09,-1.513327910626326698e-05,1.566874319258376789e-04,-7.166909724089608469e-01,1.457625635303159625e-02,1.574165412528876547e-04,7.168391850211393024e-01
