# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11), Amp(S21), Amp(S11)
4.000000000000000000e+09,3.793422302105203798e-05,1.405026619386512757e-04,-7.188499070848239914e-01,6.802398135200722444e-03,1.455335125943775249e-04,7.188820915395305322e-01
4.080000000000000000e+09,2.199809614637792548e-06,1.453663053526865940e-04,-7.187430643917930295e-01,6.950060179149990941e-03,1.453829491179456390e-04,7.187766662516243965e-01
4.160000000000000477e+09,2.090439836410750851e-06,1.463712618523380559e-04,-7.187535889526318611e-01,7.109239739969917642e-03,1.463861886755555978e-04,7.187887470752233332e-01
4.240000000000000000e+09,1.142758897494738994e-06,1.458997982456254768e-04,-7.187035114573724348e-01,7.267457913421311415e-03,1.459042735015394544e-04,7.187402544213596922e-01
4.320000000000000000e+09,3.534846025759817358e-06,1.445504829742889430e-04,-7.187266690949121184e-01,7.429893959646331932e-03,1.445936971811912126e-04,7.187650716280798990e-01
4.400000000000000000e+09,3.765857713480576890e-06,1.428604191537940821e-04,-7.187205194506880446e-01,7.593798279424661922e-03,1.429100452911408181e-04,7.187606352964632794e-01
4.480000000000000000e+09,2.990746530166812325e-05,1.417911064991784521e-04,-7.187287915904001512e-01,7.761149522149563343e-03,1.449109187157125484e-04,7.187706945214877852e-01
4.560000000000000000e+09,3.826262954647104565e-06,1.409326052404549204e-04,-7.187069864328677893e-01,7.928230005124757909e-03,1.409845364146721251e-04,7.187507142107258939e-01
4.640000000000000000e+09,3.712892617822705592e-06,1.415293710785292254e-04,-7.186995154961421939e-01,8.099053314930899222e-03,1.415780648599051313e-04,7.187451483237905503e-01
4.720000000000000000e+09,3.505734862130218393e-06,1.434252204818634285e-04,-7.187049977700487036e-01,8.273905768734195892e-03,1.434680593274847678e-04,7.187526217943942530e-01
4.800000000000000000e+09,3.444614864708228964e-06,1.464213993175631054e-04,-7.186828900956456767e-01,8.448831044507195201e-03,1.464619116005230878e-04,7.187325505793156211e-01
4.880000000000000000e+09,3.423332619857346169e-06,1.504453052498957544e-04,-7.186854241986497804e-01,8.629654797970827060e-03,1.504842486041661884e-04,7.187372328588003123e-01
4.960000000000000000e+09,3.423416148332619927e-06,1.549992448674072053e-04,-7.186635325253094564e-01,8.810992845255209704e-03,1.550370461779736219e-04,7.187175429726727627e-01
5.040000000000000000e+09,3.565565539422186885e-06,1.598803150903148091e-04,-7.186525907633208865e-01,8.997418786970532226e-03,1.599200688187516416e-04,7.187089116990698079e-01
5.120000000000000000e+09,3.806651437114811327e-06,1.647319386510615459e-04,-7.186406382265492221e-01,9.187860119304093465e-03,1.647759151299145084e-04,7.186993694753278650e-01
5.200000000000000000e+09,4.126828762001417898e-06,1.693127867787336022e-04,-7.186275108876154505e-01,9.382715921954666929e-03,1.693630729598745628e-04,7.186887607042439230e-01
5.280000000000000000e+09,4.498491464950541809e-06,1.734674178055070268e-04,-7.186130024536208083e-01,9.582444035256119930e-03,1.735257371849218604e-04,7.186768888235494090e-01
5.360000000000000000e+09,4.891973995518471120e-06,1.771254959709169874e-04,-7.185968484433329362e-01,9.787572798129855201e-03,1.771930380475377452e-04,7.186635006551878035e-01
5.440000000000000000e+09,5.280199660920628997e-06,1.802875836246144604e-04,-7.185787019877596382e-01,9.998715383010465391e-03,1.803648893705799450e-04,7.186482625455403728e-01
5.520000000000000000e+09,5.641518252376121421e-06,1.830031541389469363e-04,-7.185580958757781245e-01,1.021658582001738931e-02,1.830900902643151302e-04,7.186307228155791593e-01
5.600000000000000000e+09,5.960616597212751923e-06,1.853463124362000913e-04,-7.185343813949234271e-01,1.044201240461147331e-02,1.854421324400592358e-04,7.186102510190370829e-01
5.680000000000000000e+09,6.227804329062748030e-06,1.873936266633388420e-04,-7.185066292861408410e-01,1.067593394618612281e-02,1.874970849394728923e-04,7.185859391149781450e-01
5.760000000000000000e+09,6.437366748946708033e-06,1.892068548482319734e-04,-7.184734797852895261e-01,1.091933714445889048e-02,1.893163321328098360e-04,7.185564508641316683e-01
5.840000000000000954e+09,6.585761683322680307e-06,1.908215757490399505e-04,-7.184329766268509054e-01,1.117304691519320492e-02,1.909351880306406866e-04,7.185198528101268689e-01
5.920000000000000000e+09,6.670303078522294758e-06,1.922409948994302173e-04,-7.183825726243491250e-01,1.143731540770548047e-02,1.923566818779168415e-04,7.184736131787399227e-01
6.000000000000000000e+09,6.688182254752100012e-06,1.934327860441057009e-04,-7.183195327682517783e-01,1.171146882263628120e-02,1.935483776699188684e-04,7.184149982136948109e-01
6.080000000000000000e+09,6.634397471894894750e-06,1.943265746205232651e-04,-7.182414768475507971e-01,1.199401177227771460e-02,1.944397923100127368e-04,7.183416146810265301e-01
6.160000000000000000e+09,6.496308216425252159e-06,1.948108972992851806e-04,-7.181465961362182293e-01,1.228301541782597650e-02,1.949191825526554959e-04,7.182516314007167946e-01
6.239999999999999046e+09,6.243183488899111105e-06,1.947300565057559127e-04,-7.180335877850331228e-01,1.257640279578555939e-02,1.948301112426181205e-04,7.181437175765924552e-01
6.320000000000000000e+09,5.810114968387681633e-06,1.938820069900066753e-04,-7.179015338658870649e-01,1.287207228581081428e-02,1.939690441034828548e-04,7.180169235971562980e-01
6.400000000000000954e+09,5.076390991016713910e-06,1.920188977180804996e-04,-7.177498104367650011e-01,1.316793825949841984e-02,1.920859881052242035e-04,7.178705906916775792e-01
6.480000000000000000e+09,3.839038435460328299e-06,1.888523396818695603e-04,-7.175780298075941088e-01,1.346194142548040422e-02,1.888913561268095245e-04,7.177042933754065324e-01
6.560000000000000000e+09,1.782921405980679441e-06,1.840658510018852462e-04,-7.173860048114490962e-01,1.375204981320548442e-02,1.840744857762425548e-04,7.175178038023846128e-01
6.640000000000000000e+09,-1.550435369596179364e-06,1.773369629861323209e-04,-7.171737263922702832e-01,1.403625755778063755e-02,1.773437404899878757e-04,7.173110694486760641e-01
6.720000000000000000e+09,-6.792342472450299735e-06,1.683711642465017934e-04,-7.169413493338274712e-01,1.431258369755518921e-02,1.685081151339173130e-04,7.170841989869172206e-01
6.799999999999999046e+09,-1.477109700073552618e-05,1.569491132075952666e-04,-7.166891832555504216e-01,1.457907160291654208e-02,1.576426637787362874e-04,7.168374534888023453e-01
6.880000000000000000e+09,-2.652649896789258067e-05,1.429875358639558745e-04,-7.164176872895980930e-01,1.483378920068077235e-02,1.454272689695425497e-04,7.165712413734077746e-01
6.960000000000000954e+09,-4.331011095548057918e-05,1.266126000210014853e-04,-7.161274675647406607e-01,1.507483006165359976e-02,1.338152315510238979e-04,7.162861162287570416e-01
7.039999999999999046e+09,-6.656649001686923005e-05,1.082432262261475022e-04,-7.158192769935763922e-01,1.530031551584729553e-02,1.270735756048868689e-04,7.159827770068851738e-01
7.120000000000000000e+09,-9.789094226122284988e-05,8.868002744827123364e-05,-7.154940170204728833e-01,1.550839797951718627e-02,1.320862742491293288e-04,7.156620702538201151e-01
7.200000000000000000e+09,-1.389599850964735731e-04,6.919387642815162361e-05,-7.151527410485658542e-01,1.569726582116532515e-02,1.552342423345006632e-04,7.153249940995614065e-01
7.280000000000000000e+09,-1.914319744434459544e-04,5.160673851126176760e-05,-7.147966592678025588e-01,1.586515006196495894e-02,1.982661249409134387e-04,7.149727037355340098e-01
7.359999999999999046e+09,-2.575673068805379041e-04,4.125678125892488952e-05,-7.143664779605088944e-01,1.628850771265551514e-02,2.608506077691596231e-04,7.145521536719398048e-01
7.440000000000000000e+09,-3.363157128384100525e-04,3.253741597154477007e-05,-7.140457386596273937e-01,1.613116109128821113e-02,3.378859898547337238e-04,7.142279266845604768e-01
7.520000000000000000e+09,-4.306348071143182481e-04,3.790514244062225544e-05,-7.136541592872919226e-01,1.622605637796212946e-02,4.322998229491078147e-04,7.138385979853094643e-01
7.599999999999999046e+09,-5.397780390949436262e-04,5.884033186526161589e-05,-7.132543055567318602e-01,1.629353673029803815e-02,5.429756128438888206e-04,7.134403855504658498e-01
7.680000000000000000e+09,-6.628287236062362000e-04,1.002602131649465425e-04,-7.128482630142608523e-01,1.633223499559627312e-02,6.703685756219132695e-04,7.130353343154882673e-01
7.760000000000000954e+09,-7.977309305597242960e-04,1.674729703742936122e-04,-7.124383062879894313e-01,1.634092311514093870e-02,8.151207477286250176e-04,7.126256843776780370e-01
7.840000000000000000e+09,-9.410847290972658690e-04,2.659698650907815765e-04,-7.120268989031275364e-01,1.631853901994858094e-02,9.779470519800561711e-04,7.122138720056989669e-01
7.919999999999999046e+09,-1.087971248120685099e-03,4.011529000465484645e-04,-7.116166892854548509e-01,1.626421630002701513e-02,1.159571078439367497e-03,7.118025268299105202e-01
8.000000000000000000e+09,-1.231825119873049615e-03,5.779989998800365465e-04,-7.112105020900256758e-01,1.617731616346025289e-02,1.360689519990719749e-03,7.113944643033138782e-01
8.080000000000000000e+09,-1.364372427770723121e-03,8.006655318930515136e-04,-7.108113239356291801e-01,1.605746084078222072e-02,1.581953670504468445e-03,7.109926724543476073e-01
