# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11), Amp(S21), Amp(S11)
2.000000000000000000e+09,2.486660172525598212e-05,5.548021701430889811e-05,-7.197888114359741740e-01,-3.205205585073442418e-03,6.079804570310886908e-05,7.197959477596792555e-01
2.106666666666666746e+09,3.887581610460895030e-05,6.054594765812319486e-05,-7.198041763456812792e-01,-3.407839006618549205e-03,7.195235128624753230e-05,7.198122433325093716e-01
2.213333333333333492e+09,3.455882407633220789e-05,6.577450108395575216e-05,-7.198993281413038625e-01,-3.581824264048234178e-03,7.430072216595324814e-05,7.199082386827916347e-01
2.320000000000000000e+09,2.334579871421457330e-05,6.793694664381647107e-05,-7.199502348839128540e-01,-3.749167856534226222e-03,7.183630723310733071e-05,7.199599967838614667e-01
2.426666666666666508e+09,2.076805018237040006e-05,7.536318160675535343e-05,-7.189455917952782826e-01,-3.940327960156955224e-03,7.817238035438248047e-05,7.189563895997423959e-01
2.533333333333333492e+09,-3.639793616288590899e-06,7.668179907115152535e-05,-7.186298030149089744e-01,-4.141071237444703297e-03,7.676813405546359620e-05,7.186417342822780663e-01
2.640000000000000477e+09,-2.055095222129440880e-07,7.905992929436880898e-05,-7.187423322713647478e-01,-4.252956450036052272e-03,7.906019639612789514e-05,7.187549150005492216e-01
2.746666666666666985e+09,-4.866076644554567999e-07,8.248521570633348548e-05,-7.187871243613689343e-01,-4.431661993360413825e-03,8.248665102390490640e-05,7.188007858758290736e-01
2.853333333333333015e+09,1.173145655299498438e-05,8.588109283299147020e-05,-7.188106459807132032e-01,-4.615757281987054213e-03,8.667865469101206847e-05,7.188254655968279172e-01
2.960000000000000000e+09,2.501509594567295625e-06,8.969293227200668471e-05,-7.188404830035228787e-01,-4.803536449805956982e-03,8.972780867603136114e-05,7.188565322560286353e-01
3.066666666666666985e+09,2.614964151452146645e-06,9.328983111347947791e-05,-7.188569184062769679e-01,-4.992818111840309145e-03,9.332647334328509389e-05,7.188742569971933172e-01
3.173333333333333015e+09,-9.131135330107675422e-07,9.694885425683683923e-05,-7.188598116089158774e-01,-5.184583094617828750e-03,9.695315424491128206e-05,7.188785075715304895e-01
3.280000000000000000e+09,1.050843742492077507e-05,9.996036925426208023e-05,-7.188660051706193821e-01,-5.378753111618441059e-03,1.005112067311993797e-04,7.188861275438557241e-01
3.386666666666666508e+09,4.454783534203767208e-06,1.037850046449111205e-04,-7.188697487012147835e-01,-5.575739589895995461e-03,1.038805674102757215e-04,7.188913718147700305e-01
3.493333333333333492e+09,6.772151682566313519e-06,1.085885757492301498e-04,-7.188514355683047752e-01,-5.776197211591853689e-03,1.087995442162235314e-04,7.188746419737169768e-01
3.600000000000000000e+09,2.872703769812341582e-05,1.142928536848528934e-04,-7.188323290057119230e-01,-5.981640187660578790e-03,1.178477793525893933e-04,7.188572161723848497e-01
3.706666666666666985e+09,-1.637008900622320452e-06,1.243214812103397957e-04,-7.188838338830096930e-01,-6.187897967470081841e-03,1.243322584387237108e-04,7.189104650090930582e-01
3.813333333333333969e+09,-1.508992938367494434e-06,1.333301614381915358e-04,-7.188897428010375679e-01,-6.400390350430021531e-03,1.333387003417322149e-04,7.189182340858937259e-01
3.920000000000000000e+09,-1.083911782439484820e-06,1.413767914148883725e-04,-7.188964376502330333e-01,-6.617795170575513017e-03,1.413809464373504794e-04,7.189268970341247122e-01
4.026666666666666985e+09,-3.482568281909578648e-07,1.470687254893729044e-04,-7.189040662914284452e-01,-6.840572548000243766e-03,1.470691378226135623e-04,7.189366105319264788e-01
4.133333333333333015e+09,5.882326077443818195e-07,1.497216770857100481e-04,-7.189128155859256797e-01,-7.069249304047352939e-03,1.497228326173347796e-04,7.189475715929540822e-01
4.240000000000000000e+09,1.525728623670055814e-06,1.496055639889389401e-04,-7.189229251380988561e-01,-7.304450683639817157e-03,1.496133437373872331e-04,7.189600317743053415e-01
4.346666666666666985e+09,1.952496618727103836e-06,1.477944915979696088e-04,-7.189260228674559938e-01,-7.548364862952914971e-03,1.478073881433145706e-04,7.189656488095395037e-01
4.453333333333333015e+09,2.613874074437978133e-06,1.457340086941200606e-04,-7.189485819220388096e-01,-7.797642808949771347e-03,1.457574479322922174e-04,7.189908668968518768e-01
4.560000000000000000e+09,2.587934930807358457e-06,1.447439537896455638e-04,-7.189651219279671324e-01,-8.057733164255780067e-03,1.447670873018627247e-04,7.190102736488839241e-01
4.666666666666666985e+09,2.260876198668571660e-06,1.456398484979636281e-04,-7.189851455558975424e-01,-8.328659517329563278e-03,1.456573960761879791e-04,7.190333831606087189e-01
4.773333333333333015e+09,1.794589658500771921e-06,1.485865413410103247e-04,-7.190098664072935852e-01,-8.612232941159828070e-03,1.485973782397460971e-04,7.190614428178352391e-01
4.880000000000000000e+09,1.356963497340699444e-06,1.531729740196349429e-04,-7.190411753069165801e-01,-8.910675469097517620e-03,1.531789845897696216e-04,7.190963856980978619e-01
4.986666666666666985e+09,1.061018059878636654e-06,1.586305734958230599e-04,-7.190821477172871790e-01,-9.226527168087672245e-03,1.586341218242062398e-04,7.191413379644434611e-01
5.093333333333333969e+09,9.317150630784056236e-07,1.640889687260938402e-04,-7.191377456927523504e-01,-9.562012580102297737e-03,1.640916138946526669e-04,7.192013135170400862e-01
5.200000000000000000e+09,9.067390079129692505e-07,1.687778398317620770e-04,-7.192148880120622367e-01,-9.917466256122222171e-03,1.687802754882939543e-04,7.192832621958782369e-01
5.306666666666666985e+09,8.582633517372579437e-07,1.721207218466994104e-04,-7.193207726197961005e-01,-1.029010678947901540e-02,1.721228616570436791e-04,7.193943704395241445e-01
5.413333333333333015e+09,6.041016264993534892e-07,1.737136453332521226e-04,-7.194610517520377835e-01,-1.067484235249973636e-02,1.737146957333836079e-04,7.195402401863283393e-01
5.520000000000000000e+09,-1.245575060380498358e-07,1.732285568010611928e-04,-7.196395563187715227e-01,-1.106563681173360937e-02,1.732286015816983989e-04,7.197246274351930539e-01
5.626666666666666985e+09,-1.773366613015022711e-06,1.703052429507704668e-04,-7.198586881202692078e-01,-1.145617066972134772e-02,1.703144756198518486e-04,7.199498418005583211e-01
5.733333333333333969e+09,-5.106520720651718935e-06,1.644945653438414305e-04,-7.201197409294023410e-01,-1.184004711298679118e-02,1.645738089172446821e-04,7.202170700503198741e-01
5.840000000000000954e+09,-1.137596181275971822e-05,1.553017761277461061e-04,-7.204230759950711604e-01,-1.221085457141934082e-02,1.557178672330119520e-04,7.205265528733583169e-01
5.946666666666666985e+09,-2.247961757969646121e-05,1.423589210919562963e-04,-7.207682074736246891e-01,-1.256219628576069926e-02,1.441228490593883353e-04,7.208776717864578965e-01
6.053333333333333969e+09,-4.105903557553432725e-05,1.257321772821300382e-04,-7.211538375427103409e-01,-1.288771760622414719e-02,1.322664916239104423e-04,7.212689863481415165e-01
6.160000000000000000e+09,-7.048041009119907960e-05,1.063444295396076284e-04,-7.215778615269964336e-01,-1.318113977713047079e-02,1.275798804699556309e-04,7.216982421287289062e-01
