# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11), Amp(S21), Amp(S11)
2.000000000000000000e+09,3.796019241399334419e-05,5.396548059939165266e-05,-7.197403685113673566e-01,-3.179043110868704728e-03,6.597915810641050475e-05,7.197473892831982578e-01
2.106666666666666746e+09,4.277706276342820360e-05,5.701797288515496472e-05,-7.197762467105498496e-01,-3.359247741917494555e-03,7.128061679445922528e-05,7.197840855938104632e-01
2.213333333333333492e+09,3.386930539820804206e-05,6.436419029783556345e-05,-7.198612746175969690e-01,-3.537322443051488588e-03,7.273155326853040137e-05,7.198699655799910557e-01
2.320000000000000000e+09,3.436357845604702868e-05,6.811769387499746987e-05,-7.199193023204301101e-01,-3.711428316521448063e-03,7.629466392319169071e-05,7.199288690931093804e-01
2.426666666666666508e+09,1.904721873531699808e-05,7.027865672387098367e-05,-7.200058308378202154e-01,-3.869723252567014438e-03,7.281405175144909823e-05,7.200162298160446284e-01
2.533333333333333492e+09,3.843368414734344850e-06,7.167321917891426538e-05,-7.200544676881323047e-01,-4.032895141142796985e-03,7.177619262847577733e-05,7.200657613585436101e-01
2.640000000000000477e+09,9.503123657049637258e-06,8.613250913406161934e-05,-7.189165886864393729e-01,-4.195450765248457357e-03,8.665517000716336572e-05,7.189288304802295970e-01
2.746666666666666985e+09,1.072242050193457610e-05,8.081142093084540544e-05,-7.187765083432106072e-01,-4.336951048387679628e-03,8.151966667180740253e-05,7.187895923637553919e-01
2.853333333333333015e+09,1.206215855748925535e-05,8.419099726888161625e-05,-7.188008215896058983e-01,-4.516623554501993792e-03,8.505068894603290712e-05,7.188150116728403427e-01
2.960000000000000000e+09,1.613981199467907153e-05,8.737127363104050214e-05,-7.187980109821419106e-01,-4.701028416801645606e-03,8.884949626831736369e-05,7.188133834731090799e-01
3.066666666666666985e+09,-9.561496293340496506e-07,9.088725056628528933e-05,-7.188112156968048394e-01,-4.882362332085461894e-03,9.089227985705057523e-05,7.188277966755739490e-01
3.173333333333333015e+09,2.052356355435331950e-06,9.430192302717745403e-05,-7.188602609477411365e-01,-5.065089384381500637e-03,9.432425379102343463e-05,7.188781050361224834e-01
3.280000000000000000e+09,-1.189911914623874547e-06,9.766055439301091971e-05,-7.188288364034053357e-01,-5.254894692101099926e-03,9.766780316314484939e-05,7.188480437222450892e-01
3.386666666666666508e+09,3.313000355208689434e-06,1.015059690326230763e-04,-7.188351703149126193e-01,-5.446068159404262449e-03,1.015600202865549304e-04,7.188558003800666896e-01
3.493333333333333492e+09,-1.136153069793242472e-06,1.063800000192503836e-04,-7.188737839678672747e-01,-5.637904460645727298e-03,1.063860669819770744e-04,7.188958917972666507e-01
3.600000000000000000e+09,-8.765355766054922696e-07,1.132178761244544629e-04,-7.188767321786447839e-01,-5.835035257959971661e-03,1.132212691535886776e-04,7.189004129253986353e-01
3.706666666666666985e+09,1.088728591289656115e-05,1.213688921422757252e-04,-7.188810821454604261e-01,-6.035895524238197446e-03,1.218562307573663336e-04,7.189064211018063588e-01
3.813333333333333969e+09,-1.339938307488171576e-06,1.307012341102836163e-04,-7.188750106008224838e-01,-6.241726861287187796e-03,1.307081023985087222e-04,7.189021073974839471e-01
3.920000000000000000e+09,-8.499623245065060439e-07,1.387974023134832472e-04,-7.188956358551988890e-01,-6.450224001670295908e-03,1.388000047727809246e-04,7.189245722892787516e-01
4.026666666666666985e+09,-1.822747207166848728e-07,1.445425710454957199e-04,-7.188938261614595815e-01,-6.665377850232381135e-03,1.445426859737842043e-04,7.189247252355069895e-01
4.133333333333333015e+09,4.968288667943249971e-07,1.472601267432702534e-04,-7.189112873711643870e-01,-6.883944322215720599e-03,1.472609648459730243e-04,7.189442452646076509e-01
4.240000000000000000e+09,1.257431194299800847e-06,1.472180600760218607e-04,-7.189208435132881103e-01,-7.109236534073971360e-03,1.472234300162701063e-04,7.189559934251574802e-01
4.346666666666666985e+09,1.843709604537679921e-06,1.455083960823345501e-04,-7.189318774918166399e-01,-7.340948730151539842e-03,1.455200762628972044e-04,7.189693553985225805e-01
4.453333333333333015e+09,2.131404522391721113e-06,1.435935712491762095e-04,-7.189447225306312417e-01,-7.579847310296688317e-03,1.436093889316792348e-04,7.189846786544854540e-01
4.560000000000000000e+09,2.115244222030710235e-06,1.428382451776352778e-04,-7.189525009006733081e-01,-7.828126979107803002e-03,1.428539062943155237e-04,7.189951168981147944e-01
4.666666666666666985e+09,1.795018746202445738e-06,1.439671841524627549e-04,-7.189777676594638622e-01,-8.083207327520680954e-03,1.439783740882232173e-04,7.190232045137943118e-01
4.773333333333333015e+09,1.368516531554895563e-06,1.472488362906313060e-04,-7.189994037769495971e-01,-8.350286816330725406e-03,1.472551955838648035e-04,7.190478912572680903e-01
4.880000000000000000e+09,9.457961213670610095e-07,1.522432435320094312e-04,-7.190259425228276990e-01,-8.629910612289744265e-03,1.522461813361830271e-04,7.190777297191290884e-01
4.986666666666666985e+09,6.125123858332728898e-07,1.581884736202676764e-04,-7.190592205878482135e-01,-8.924279317587671678e-03,1.581896594526106413e-04,7.191145982899680433e-01
5.093333333333333969e+09,3.768368605969924441e-07,1.642254294584613269e-04,-7.191021353296812579e-01,-9.235975694171252165e-03,1.642258618087771404e-04,7.191614452143069158e-01
5.200000000000000000e+09,1.661669059772582355e-07,1.696032150284938398e-04,-7.191593442620765053e-01,-9.567590743537121578e-03,1.696032964285840671e-04,7.192229843602717665e-01
5.306666666666666985e+09,-1.558906039460959571e-07,1.737817884226711118e-04,-7.192378521750623088e-01,-9.920460946940424379e-03,1.737818583433334979e-04,7.193062654716672055e-01
