# Frequency, Real(S11), Imag(S11), Amp(S11), Phase(S11), Real(E0), Imag(E0), Amp(E0), Phase(E0), Real(E1), Imag(E1), Amp(E1), Phase(E1), Real(E2), Imag(E2), Amp(E2), Phase(E2), Real(I0), Imag(I0), Amp(I0), Phase(I0), Real(I1), Imag(I1), Amp(I1), Phase(I1), Real(I2), Imag(I2), Amp(I2), Phase(I2), Real(S21), Imag(S21), Amp(S21), Phase(S21), Real(ZL1), Imag(ZL1), Amp(ZL1), Phase(ZL1), Real(ZL2), Imag(ZL2), Amp(ZL2), Phase(ZL2), Real(J4avg), Imag(J4avg), Amp(J4avg), Phase(J4avg), Real(Icavg), Imag(Icavg), Amp(Icavg), Phase(Icavg) 
2.000000000000000000e+09,-7.187443627882402764e-01,-3.173622006108822724e-03,7.187513693319208530e-01,-3.137177173558800991e+00,-6.134227040698257971e-01,-1.207337852750806739e+00,1.354234877911976387e+00,-2.040886026801871367e+00,-7.733885604929989777e-01,-1.964459793447804747e+00,2.111215797964391960e+00,-1.945851410412931859e+00,-4.373909221348390997e-01,-8.781759378646400993e-01,9.810727784473509683e-01,-2.032896766779315634e+00,2.359729856701343381e-09,-6.447341973185906723e-08,6.451658838560113052e-08,-1.534212614567545208e+00,2.736540129340782487e-08,1.256451499760666863e-07,1.285907030094226305e-07,1.356346277499825170e+00,-2.999547398595483432e-08,-6.118276028760168827e-08,6.813999277995428806e-08,-2.026621802501628711e+00,-1.315036346268547595e-07,3.223119484423309433e-06,3.225801050404264147e-06,1.611573821678461860e+00,1.636651444493494623e+01,-2.138775892160196257e-01,1.636791186130451692e+01,-1.306725487414985530e-02,1.636072900787644713e+01,-2.158472129800977635e-01,1.636215278282540453e+01,-1.319224168171394262e-02,3.179176292192995638e-19,1.294095392199871795e-19,3.432469195922221699e-19,3.865723024073617897e-01,2.288213707610048786e+01,2.096927954120792492e+01,3.103712102703428499e+01,7.418044601528926973e-01
2.106666666666666746e+09,-7.187284272755056769e-01,-3.342524468068180064e-03,7.187361996196807157e-01,-3.136942078707842807e+00,-6.775797629853355097e-01,-1.306258483830014860e+00,1.471538501631932450e+00,-2.049305943111018546e+00,-9.634837646739061734e-01,-1.965450602692711879e+00,2.188903158299916107e+00,-2.026581399322611610e+00,-5.011111694402311523e-01,-9.819856620412706905e-01,1.102455552207157519e+00,-2.042653081861431019e+00,-1.653600861293290873e-08,-5.043626828699286970e-08,5.307783661345396503e-08,-1.887612348461095824e+00,4.770649372913621024e-08,1.098578381355008116e-07,1.197691702556797802e-07,1.161111435023473915e+00,-3.139360449537822864e-08,-5.934950805898563479e-08,6.714106426067309187e-08,-2.057343795778709072e+00,8.156444616879863111e-07,2.525416503825613004e-06,2.653865935889954970e-06,1.258397753127121321e+00,1.636701525467373841e+01,-2.255821177074597839e-01,1.636856974932605979e+01,-1.378185525558170248e-02,1.636229896468747569e+01,-2.270214963030704192e-01,1.636387381305528521e+01,-1.387377964267532716e-02,3.152924617325022425e-19,1.509403763102390142e-19,3.495602002889029630e-19,4.464883528958727976e-01,1.578361003051922928e+01,-3.003573593646454043e+01,3.393033714598978889e+01,-1.086961855568095547e+00
2.213333333333333492e+09,-7.187193398059145144e-01,-3.519193777920752008e-03,7.187279555825668576e-01,-3.136696214244688363e+00,-4.767905482026481012e-01,-1.345919697902819179e+00,1.427875715900441378e+00,-1.911251315632083614e+00,-6.566957803515125480e-01,-2.008011018744426224e+00,2.112665993319935875e+00,-1.886870364260469390e+00,-4.561697301514849867e-01,-9.690425910177049573e-01,1.071043587307624723e+00,-2.010765365609477051e+00,-2.404410442056805137e-08,-4.294362000064147053e-08,4.921659736457483615e-08,-2.081208014982827148e+00,2.894922823676289086e-08,1.108525929250456965e-07,1.145703066841931771e-07,1.315350766284196560e+00,-5.104945048857303657e-09,-6.779830813233892048e-08,6.799022760338007350e-08,-1.645950565694598300e+00,1.192214159395214991e-06,2.152714239635290628e-06,2.460803364633384701e-06,1.065025751404678589e+00,1.636686936489704536e+01,-2.375015723463803075e-01,1.636859248086017971e+01,-1.451009956276444642e-02,1.636357950361856339e+01,-2.390294082889904137e-01,1.636532521000644635e+01,-1.460636466166741372e-02,4.108740968622457817e-19,1.393531140581806185e-19,4.338626670619153684e-19,3.269876596663808255e-01,-1.058406989245635477e-01,-1.200140696015609620e+01,1.200187365692674035e+01,-1.579615122414210537e+00
2.320000000000000000e+09,-7.187434299451535002e-01,-3.688561906323285008e-03,7.187528946573088495e-01,-3.136460739514104201e+00,-4.051499838659273212e-01,-1.408685830323108679e+00,1.465790666493571148e+00,-1.850846340119143507e+00,-4.864787627696535166e-01,-2.103410221939256086e+00,2.158934030577229990e+00,-1.798080987972841438e+00,-3.582739141156500162e-01,-1.006732289094223631e+00,1.068583220643410492e+00,-1.912698080070661444e+00,-5.238792582932967567e-09,-4.410401659246150378e-08,4.441406564721488464e-08,-1.689025025320924911e+00,1.330226656256724622e-08,1.163370765098063562e-07,1.170951137603535282e-07,1.456948314009326895e+00,-8.278150795054885836e-09,-7.220861853351607538e-08,7.268158206247652256e-08,-1.684940153436187416e+00,2.512057883755450851e-07,2.206422898814463271e-06,2.220677004097218830e-06,1.457432405561534638e+00,1.636494832158801671e+01,-2.492368038700209509e-01,1.636684613945673306e+01,-1.522873958807424363e-02,1.636214237358611001e+01,-2.502141159526670711e-01,1.636405543125921014e+01,-1.529106693493116099e-02,-3.467371729206921686e-19,-1.427687030100381017e-19,3.749794256278635606e-19,-2.750998992607562421e+00,-1.209052615292742949e+01,-8.588211583063406707e+00,1.483031357895329982e+01,-2.523970246522330818e+00
2.426666666666666508e+09,-7.187589739175086478e-01,-3.864277956347961923e-03,7.187693616390961049e-01,-3.136216385793294315e+00,-3.923908754729863446e-01,-1.468210787837698650e+00,1.519741266359985632e+00,-1.831950582697223551e+00,-4.353289357592372011e-01,-2.176106805574304470e+00,2.219223312687588656e+00,-1.768239419318441419e+00,-2.959640975105625738e-01,-1.026529127577777256e+00,1.068343014570149352e+00,-1.851499081141687153e+00,8.015260189348050680e-09,-4.011804058652206999e-08,4.091089801513503825e-08,-1.373600855852564750e+00,7.617419332377228220e-09,1.188615857248688124e-07,1.191054223715931974e-07,1.506797378183656999e+00,-1.583660675787863164e-08,-7.878536836794932416e-08,8.036126170286998564e-08,-1.769162361922553828e+00,-4.109593712751756630e-07,2.003810867845985925e-06,2.045518418136725353e-06,1.773080239030899730e+00,1.636397177635535272e+01,-2.612698730544315007e-01,1.636605738239727614e+01,-1.596480849424172788e-02,1.636090972870225357e+01,-2.619642809691122842e-01,1.636300682745221380e+01,-1.601022816306050395e-02,3.145542031522494898e-19,1.780372973669797463e-19,3.614438074922366304e-19,5.150433185809597525e-01,-1.554622467322136359e+01,9.310455301939278838e-01,1.557407934259906135e+01,3.081775249687151774e+00
2.533333333333333492e+09,-7.187977616410662351e-01,-4.041523293680716888e-03,7.188091235166261805e-01,-3.135970097537372325e+00,-1.949832597487362040e-01,-1.546500442017753940e+00,1.558743753393530440e+00,-1.696214872306558652e+00,-2.250072753775242962e-01,-2.276965338128578598e+00,2.288055817722070007e+00,-1.669295465523973565e+00,-1.588314460818695539e-01,-1.071276398179925593e+00,1.082986864907332203e+00,-1.717987790281908733e+00,8.796863463465814249e-10,-3.846184044467314561e-08,3.847189907529187150e-08,-1.547928648272664409e+00,4.871494516979267481e-09,1.228603990257029181e-07,1.229569400545731693e-07,1.531166437786571910e+00,-5.955465515743858180e-09,-8.440431680714459157e-08,8.461416113860637463e-08,-1.641238360821448028e+00,-5.419854993857822965e-08,1.922804110927914766e-06,1.923567813157813375e-06,1.598976109910462906e+00,1.636017175405871882e+01,-2.735274323570673349e-01,1.636245816124681696e+01,-1.671754762154077992e-02,1.635934732128603741e+01,-2.736814157325999641e-01,1.636163641864058960e+01,-1.672779987911159061e-02,-1.574323023852574677e-18,-1.028827169084624361e-18,1.880685600327443639e-18,-2.562757761490805031e+00,-1.262655049784002559e+00,-2.349508518292025006e+00,2.667299767981062164e+00,-2.063924029211209987e+00
2.640000000000000477e+09,-7.187692018076770051e-01,-4.225401045355937912e-03,7.187816215522203622e-01,-3.135714059513976526e+00,-2.062233339033896773e-01,-1.629556029021373975e+00,1.642553169661834067e+00,-1.696679006021186042e+00,-2.619809749180155856e-01,-2.407828412065434520e+00,2.422038747247563517e+00,-1.679173839977035732e+00,-1.925550317418451007e-01,-1.153911378621767403e+00,1.169867047985321706e+00,-1.736144386891394387e+00,-6.395998104476040613e-09,-4.558841870320006776e-08,4.603490753342232223e-08,-1.710185262148303353e+00,8.740702143039034106e-09,1.305887082204701081e-07,1.308809023068087084e-07,1.503962950822629763e+00,-2.597261764361660676e-09,-8.496628053682479017e-08,8.500596800775241945e-08,-1.601354958179937338e+00,3.071720189337630116e-07,2.281121384182315926e-06,2.301710107417892863e-06,1.436943158727587155e+00,1.636375131947506034e+01,-2.858973242921787339e-01,1.636624863936935270e+01,-1.746960303096478997e-02,1.635951545758200965e+01,-2.862265935352557578e-01,1.636201918070356953e+01,-1.749424632575015404e-02,2.727049715210013127e-19,2.052224232862333828e-19,3.412978823721941387e-19,6.451271252135233336e-01,9.250045060739542357e-01,8.139107700153903613e-01,1.232105546535752660e+00,7.215980675851580983e-01
2.746666666666666985e+09,-7.187590656955109569e-01,-4.411383558607220000e-03,7.187726030006882372e-01,-3.135455230940478621e+00,-3.156742453620894895e-01,-1.707139796999892933e+00,1.736080791808307655e+00,-1.753645049246327137e+00,-4.084225690227777927e-01,-2.536314876326527745e+00,2.568988545471235785e+00,-1.730455634642649176e+00,-2.724568458721697839e-01,-1.216379229111807847e+00,1.246519619531617051e+00,-1.791149277722491329e+00,-7.525429785685104391e-09,-5.097827846976532377e-08,5.153073810067361376e-08,-1.717358150558605079e+00,1.497374170187251290e-08,1.389778067010263840e-07,1.397821293870652498e-07,1.463468385419377293e+00,-7.742160850058185469e-09,-8.795787802363861833e-08,8.829795785322253841e-08,-1.658591288628912919e+00,3.615790425907433874e-07,2.550996433869530027e-06,2.576494170312810588e-06,1.429993932484918462e+00,1.636463448905212203e+01,-2.984309245613741002e-01,1.636735540571563163e+01,-1.823431185802771096e-02,1.635987831777135426e+01,-2.988819043503570527e-01,1.636260825678575515e+01,-1.826716881543470269e-02,3.150989095991848715e-19,2.465859667839100008e-19,4.001149357938926857e-19,6.640202222683778688e-01,-6.443118868448686420e+00,1.012055283799025851e+01,1.199747350484726738e+01,2.137720123955617613e+00
2.853333333333333015e+09,-7.187563386772862772e-01,-4.596590257876928369e-03,7.187710365831226911e-01,-3.135197541161004242e+00,-2.739983095947819414e-01,-1.789117954396431065e+00,1.809977383395844575e+00,-1.722762738296549800e+00,-3.598840293786717548e-01,-2.655664122353946777e+00,2.679938142077124219e+00,-1.705491433048312633e+00,-2.165803752456218756e-01,-1.280193979296819329e+00,1.298385029014644587e+00,-1.738387250149010521e+00,-4.356604446161558739e-09,-5.387367254126109214e-08,5.404953834570045927e-08,-1.651487779406907830e+00,1.397763113899588086e-08,1.451927090318862096e-07,1.458639672032671561e-07,1.474822575421023352e+00,-9.943506044281690609e-09,-9.129489970645476895e-08,9.183480835099674841e-08,-1.679285020217161861e+00,2.017062547359538287e-07,2.694890466271482698e-06,2.702428544550351980e-06,1.496087965223820815e+00,1.636520866382612738e+01,-3.109823091233839265e-01,1.636816314090122404e+01,-1.900036178255461172e-02,1.635954224405669066e+01,-3.114095960763949567e-01,1.636250587078897922e+01,-1.903305038044628139e-02,5.168313103158445869e-19,4.203043788387156784e-19,6.661609221455364896e-19,6.827580398427098851e-01,3.802739456759787195e+00,3.228914800216573955e+00,4.988658954373947019e+00,7.039726693409721348e-01
2.960000000000000000e+09,-7.187488035010702880e-01,-4.783983483166563515e-03,7.187647243933075192e-01,-3.134936763778527258e+00,-3.630450115833867564e-01,-1.879459043999195833e+00,1.914201655653330780e+00,-1.761610860037834403e+00,-4.546153474621149049e-01,-2.786872024411821691e+00,2.823708695067064678e+00,-1.732499485409184858e+00,-2.951547169545214455e-01,-1.363850391705546006e+00,1.395422587568323269e+00,-1.783922497241398064e+00,-3.643332464499549723e-09,-5.901872891737549312e-08,5.913107672340772061e-08,-1.632449891045593349e+00,1.496035942155647735e-08,1.518561426681221905e-07,1.525912855311968286e-07,1.472596546055638944e+00,-1.168347251787619314e-08,-9.281707473721649579e-08,9.354952107226418916e-08,-1.696014073832433633e+00,1.638443451843289297e-07,2.951953396545313668e-06,2.956496883953083808e-06,1.515349514506674433e+00,1.636730764485504608e+01,-3.236116407566951847e-01,1.637050652959045394e+01,-1.976925517255896311e-02,1.635832653058197295e+01,-3.241589795747379932e-01,1.636153800610385645e+01,-1.981355236760145785e-02,2.019400552232203004e-19,1.738020800297453535e-19,2.664337608604120981e-19,7.106512829217586091e-01,7.142998816155715636e-01,-3.475401732345844152e-01,7.943604300869627766e-01,-4.528270736105250993e-01
