# Frequency, Real(S11), Imag(S11), Amp(S11), Phase(S11), Real(E0), Imag(E0), Amp(E0), Phase(E0), Real(E1), Imag(E1), Amp(E1), Phase(E1), Real(E2), Imag(E2), Amp(E2), Phase(E2), Real(I0), Imag(I0), Amp(I0), Phase(I0), Real(I1), Imag(I1), Amp(I1), Phase(I1), Real(I2), Imag(I2), Amp(I2), Phase(I2), Real(S21), Imag(S21), Amp(S21), Phase(S21), Real(ZL1), Imag(ZL1), Amp(ZL1), Phase(ZL1), Real(ZL2), Imag(ZL2), Amp(ZL2), Phase(ZL2), Real(J4avg), Imag(J4avg), Amp(J4avg), Phase(J4avg), Real(Icavg), Imag(Icavg), Amp(Icavg), Phase(Icavg) 
6.160000000000000000e+09,-7.160597068274343613e-01,-1.296919700873480803e-02,7.161771455532790487e-01,-3.123482740376199107e+00,2.880221035387303985e+01,-6.950817439150047505e+01,7.523930906453084333e+01,-1.177962396921538479e+00,-2.093056547545101065e+00,-1.165425031366796276e+02,1.165612968488005521e+02,-1.588753994583623763e+00,4.529816750152745186e+01,-3.284453274900619846e+01,5.595254516549697144e+01,-6.273568290624427224e-01,-2.168653246116551842e-06,-1.554357179432038989e-06,2.668161003977042998e-06,-2.519720938127381071e+00,5.081579074078009916e-06,8.006866062072786678e-06,9.483266843344675929e-06,1.005285845323751870e+00,-2.933361643185646363e-06,-6.424760730583296898e-06,7.062730419247078312e-06,-1.999101528731275446e+00,1.074108715446184335e-04,7.910526657448004213e-05,1.333969209756884612e-04,6.347878314092150198e-01,1.656500295455673921e+01,-8.773233347058595477e-01,1.658821928713546257e+01,-5.291302459037110911e-02,1.651388350221645140e+01,-8.841548903417798533e-01,1.653753543291417927e+01,-5.348902443081696156e-02,6.847171855829255331e-21,2.713071038155859393e-21,7.365087703574232768e-21,3.772541946275316249e-01,-2.885569511862396741e+00,-4.993419603740963941e-01,2.928455873183005043e+00,-2.970241633603361020e+00
6.266666666666666985e+09,-7.156139641921680505e-01,-1.320776172462435373e-02,7.157358386420258345e-01,-3.123138203318231998e+00,4.371881367974439314e+01,-7.280228391674560839e+01,8.492059357457790725e+01,-1.029998739304902156e+00,5.179905319282910980e+00,-1.294538481763508457e+02,1.295574398742983533e+02,-1.530804132204988344e+00,5.908491514861303529e+01,-2.435001970134931071e+01,6.390579517989664993e+01,-3.909099892945021582e-01,-3.489500560988419818e-06,-1.224100842696603648e-06,3.697977425327125137e-06,-2.804209388228358968e+00,6.285388373717785947e-06,9.690449020430377388e-06,1.155036403002203106e-05,9.953940687876856597e-01,-2.812572738815590208e-06,-8.420713672623136888e-06,8.878005641326820871e-06,-1.893152570064863927e+00,1.736407817451069866e-04,6.348676739036731046e-05,1.848829108347510022e-04,3.505229989733696372e-01,1.659719770047830423e+01,-8.930334454635000530e-01,1.662120573976144300e+01,-5.375444359986029930e-02,1.654175699521932685e+01,-9.017667199625596375e-01,1.656631847170998739e+01,-5.446066026470787469e-02,-6.543766333191723769e-21,-3.785911248206157096e-22,6.554708922843667556e-21,-3.083801842974419394e+00,-1.154931036742119943e+01,-1.587331196268852551e+01,1.963029807791653170e+01,-2.199802044475410057e+00
6.373333333333333015e+09,-7.152024774724123901e-01,-1.330474524431145451e-02,7.153262193074517716e-01,-3.122992031776899324e+00,6.119415969563122104e+01,-7.159703024014326900e+01,9.418524258110930703e+01,-8.635785546665352141e-01,1.607040565461822368e+01,-1.412277910767213314e+02,1.421391814747574642e+02,-1.457493003877876170e+00,7.111958150383975408e+01,-9.602222628435356455e+00,7.176487687363047030e+01,-1.342036297307829806e-01,-5.301785204641828955e-06,-1.134613411432505140e-06,5.421833080200967091e-06,-2.930766847940833753e+00,7.269370253151153666e-06,1.193200519775108399e-05,1.397198954753966894e-05,1.023615566224132634e+00,-1.983692102373093977e-06,-1.072675314075037060e-05,1.090863269615469878e-05,-1.753659835712983561e+00,2.642839075388990423e-04,6.026260285003443235e-05,2.710674548637115821e-04,2.241891646663708715e-01,1.662705837661448882e+01,-8.971233270539270555e-01,1.665124321254393180e+01,-5.390335758366771035e-02,1.656762548137607283e+01,-9.116986852619273218e-01,1.659269142073853232e+01,-5.497348375123298908e-02,3.867860938267692410e-21,3.653857866644074829e-21,5.320810609992975882e-21,7.569544842988588096e-01,-1.093041343824007683e+01,-6.964420273416311424e+00,1.296059750457637705e+01,-2.574296944056771341e+00
6.480000000000000000e+09,-7.146413923811606450e-01,-1.354962672693727291e-02,7.147698315464380281e-01,-3.122634888756358862e+00,8.125002780698780214e+01,-6.741753865961548797e+01,1.055778932237096654e+02,-6.926221833494566882e-01,3.012684904999319713e+01,-1.552409316002808737e+02,1.581371995382622231e+02,-1.379113846727063164e+00,8.109720103683574166e+01,1.028823241267760480e+01,8.174719409365818024e+01,1.261888885751854261e-01,-7.723065710482149079e-06,-1.504857485060075837e-06,7.868312399667827344e-06,-2.949151623574321146e+00,8.099728237054316384e-06,1.503516950758350415e-05,1.707811229720380465e-05,1.076655554857792740e+00,-3.985318676566941144e-07,-1.342566947953868499e-05,1.343158325080682713e-05,-1.600471932431186461e+00,3.850598184698824592e-04,8.047500140224853396e-05,3.933793203140586048e-04,2.060280167590849698e-01,1.666771616233009112e+01,-9.146665698038681791e-01,1.669279416400731009e+01,-5.482155224506286839e-02,1.660276609118235669e+01,-9.286469208195538005e-01,1.662871693733651668e+01,-5.587504493125725752e-02,1.092117684937890654e-20,1.103588567009686112e-20,1.552619967341844574e-20,7.906223493314908923e-01,7.107278698134942729e+00,5.389114335737450467e+00,8.919414992958541788e+00,6.487620442026058587e-01
6.586666666666666985e+09,-7.141248199841138122e-01,-1.364296297102410294e-02,7.142551287572052043e-01,-3.122490525853168997e+00,1.018546610419855369e+02,-5.642644213754920202e+01,1.164401792693568183e+02,-5.059012268148878055e-01,4.842178361915942020e+01,-1.664847828392165923e+02,1.733835402968857409e+02,-1.287756769793646505e+00,8.451154590175909220e+01,3.597490701651988587e+01,9.184985207147796871e+01,4.024467946759590076e-01,-1.066167678632563778e-05,-2.635969219566764235e-06,1.098269937777495602e-05,-2.899215418907111097e+00,8.256356558204582614e-06,1.877268318070408537e-05,2.050807298161623799e-05,1.156451200196000118e+00,2.366887573185699981e-06,-1.598999099209186977e-05,1.616421877825464383e-05,-1.423840364474669107e+00,5.311622065695116666e-04,1.391346094306075004e-04,5.490826251386947150e-04,2.561878485718166454e-01,1.670534328500031052e+01,-9.198197212224616948e-01,1.673064740496478109e+01,-5.500586463135487963e-02,1.663524369475645770e+01,-9.372891884433314225e-01,1.666162788585518939e+01,-5.628407082256395993e-02,2.825571310576429914e-21,7.891951189941427048e-22,2.933714738517837367e-21,2.723637603446625866e-01,9.844607592689362363e+00,-3.704006225460207524e+00,1.051836302721507188e+01,-3.598636736231672906e-01
6.693333333333333015e+09,-7.135963529136772898e-01,-1.367871642597027690e-02,7.137274424980194487e-01,-3.122426298024785662e+00,1.215991247979456773e+02,-3.875490682667047793e+01,1.276255850320392256e+02,-3.085327040663944920e-01,7.071623965205625950e+01,-1.753191577302669941e+02,1.890438933628306586e+02,-1.187399190462000487e+00,7.952234792765115401e+01,6.532358535511419007e+01,1.029124609732625828e+02,6.876836955020664277e-01,-1.400510405003037549e-05,-4.865191633460442087e-06,1.482609284614360841e-05,-2.807247532548286184e+00,7.544823743858819838e-06,2.315892125088326488e-05,2.435692917488795973e-05,1.255854797391557032e+00,6.389252504688433273e-06,-1.809816233842317275e-05,1.919286397587880425e-05,-1.231421867834396000e+00,6.967038124273540294e-04,2.530379456230104612e-04,7.412316804993722029e-04,3.483793612018594166e-01,1.674397513038623586e+01,-9.207295132683803729e-01,1.676927088467462923e+01,-5.493338141972819305e-02,1.666850327257430564e+01,-9.423691877538125095e-01,1.669512087508946863e+01,-5.647580101770466321e-02,4.408087325813502400e-22,2.350101571708892554e-21,2.391085472346938916e-21,1.385380680706944201e+00,-8.704704076280776803e+00,-1.302039105045744982e+01,1.566213447019440075e+01,-2.160097484120675038e+00
6.799999999999999046e+09,-7.130633353565644095e-01,-1.365332235402351956e-02,7.131940363191009435e-01,-3.122447574183183416e+00,1.384335119233241187e+02,-1.407812580728004725e+01,1.391475147089258257e+02,-1.013475152679784858e-01,9.681533877775392227e+01,-1.806489476667059364e+02,2.049567079061808101e+02,-1.078818916801759231e+00,6.409844130189379996e+01,9.555284838843786588e+01,1.150606666610102593e+02,9.799261607461777768e-01,-1.747058965832661890e-05,-8.544525309032151999e-06,1.944814684658463663e-05,-2.686718715236576571e+00,5.667721856189100576e-06,2.803480932608207985e-05,2.860198603224787240e-05,1.371317690754985330e+00,1.167750744255786278e-05,-1.924296075697130769e-05,2.250901416689171723e-05,-1.025358443048257628e+00,8.672614649373488506e-04,4.395924284555593770e-04,9.723085681617397308e-04,4.691318039356793812e-01,1.678309501932594117e+01,-9.170953829911902000e-01,1.680813322083172068e+01,-5.458970520669834126e-02,1.670207205658896754e+01,-9.436704543671426970e-01,1.672870960086089553e+01,-5.644019609727076586e-02,8.765837017042221855e-21,3.323767650826518676e-21,9.374824265341111499e-21,3.624240555845599787e-01,8.587913303346510929e+00,4.388332700923070817e+00,9.644154644124427023e+00,4.724004324038627578e-01
6.906666666666666031e+09,-7.125339927462893685e-01,-1.356410884944122229e-02,7.126630872073063117e-01,-3.122558515060499751e+00,1.500569267198450234e+02,1.731666894896764930e+01,1.510527996433468161e+02,1.148924429331850128e-01,1.262567083601159794e+02,-1.813472809371799030e+02,2.209696646810141658e+02,-9.626151090322836446e-01,3.713323055425325947e+01,1.229075739263749796e+02,1.283945035422570413e+02,1.277392774915480533e+00,-2.060052006593293797e-05,-1.398304731264004889e-05,2.489793242689914218e-05,-2.545256486139740648e+00,2.343221972215654953e-06,3.313394141068192226e-05,3.321669403504172614e-05,1.500194183258015013e+00,1.805051265188040738e-05,-1.885554074046270288e-05,2.610272827906966821e-05,-8.072076058294809231e-01,1.019686731204806455e-03,7.139200335109572963e-04,1.244766180470625438e-03,6.108176577202635293e-01,1.682211629627994398e+01,-9.086736235324470723e-01,1.684664015285157390e+01,-5.396416107655356564e-02,1.673542065165472792e+01,-9.410378172284964426e-01,1.676185719308232791e+01,-5.617115387596728626e-02,8.181483451800121788e-22,-1.600307496233632963e-21,1.797317667309357891e-21,-1.098193666433482152e+00,3.635282118076811120e+00,5.967241359213709018e+00,6.987363273590382562e+00,1.023634840551839176e+00
7.013333333333333015e+09,-7.120173642488519805e-01,-1.340952690097482053e-02,7.121436248423419491e-01,-3.122761733847053023e+00,1.540967861811215016e+02,5.441036956115775780e+01,1.634206468813902404e+02,3.394268815978966902e-01,1.582878583760279412e+02,-1.763156623963658944e+02,2.369435774937543044e+02,-8.392242268313321318e-01,-1.111315811443142509e+00,1.429615027327832308e+02,1.429658220920243252e+02,1.578569702187727408e+00,-2.275318522650901395e-05,-2.137400334203095597e-05,3.121787079249605602e-05,-2.387439015503073136e+00,-2.659726872862078148e-06,3.807743977920568189e-05,3.817021832760797499e-05,1.640533520984189364e+00,2.509373232990251513e-05,-1.637351624245994086e-05,2.996310124781635878e-05,-5.781266549145096523e-01,1.121700272852005961e-03,1.085196176837276236e-03,1.560724909885949667e-03,7.688587524213380542e-01,1.686038506646648472e+01,-8.952941805516022589e-01,1.688413859985920595e+01,-5.305063455483142315e-02,1.676796827668817613e+01,-9.343933709273511967e-01,1.679398258602330429e+01,-5.566732796719634641e-02,-1.393646531513478970e-21,-8.946047822583649440e-22,1.656070158912081517e-21,-2.570920999895544679e+00,-9.635118419987701799e+00,-1.293900834048013415e+01,1.613237254101828455e+01,-2.210868902276171166e+00
7.120000000000000000e+09,-7.115231696012245255e-01,-1.318939826411506464e-02,7.116454040503193967e-01,-3.123057926334126488e+00,1.483364443039847629e+02,9.538241076733254431e+01,1.763561878487322190e+02,5.714484628473340821e-01,1.918554285849447467e+02,-1.645517861154042407e+02,2.527563961431690132e+02,-7.089395071945010507e-01,-4.865657038029851122e+01,1.511154047142363765e+02,1.587555585896770936e+02,1.882296911419849783e+00,-2.312097648356867900e-05,-3.070879707479448470e-05,3.843969005253088605e-05,-2.216157569817023720e+00,-9.481785947266435438e-06,4.237954566727268732e-05,4.342729735678045724e-05,1.790906359977460838e+00,3.213923655895620571e-05,-1.133247344399771147e-05,3.407866606766556903e-05,-3.389941408481403351e-01,1.132872530584481778e-03,1.552353611163786269e-03,1.921770513002563335e-03,9.403638216368386260e-01,1.689718740176162370e+01,-8.768791838721711196e-01,1.691992491689487466e+01,-5.184846811322380705e-02,1.679909278087133018e+01,-9.237536043914457151e-01,1.682447143246852406e+01,-5.493298040142018113e-02,8.037384099594441391e-21,-4.154562135946422596e-22,8.048114501535620442e-21,-5.164451276958689774e-02,1.415536530077608468e+01,-8.386595953500819434e+00,1.645324765770247311e+01,-5.348625953188479443e-01
7.226666666666666985e+09,-7.110615958326674813e-01,-1.290516110711682936e-02,7.111786950206681057e-01,-3.123445499373474377e+00,1.309778095051204616e+02,1.376095391710575484e+02,1.899778193727637472e+02,8.100842943985439026e-01,2.256079122475865120e+02,-1.452230185899265962e+02,2.683070166750860039e+02,-5.719311511066103026e-01,-1.016396803859848461e+02,1.432642755229319391e+02,1.756567028896868123e+02,2.187840357184137829e+00,-2.078452118281205957e-05,-4.168717192657780143e-05,4.658129049344617885e-05,-2.033309807555490512e+00,-1.813224085494879716e-05,4.546610407144501247e-05,4.894838891993630152e-05,1.950274597264355370e+00,3.828043008057140263e-05,-3.473611848526881460e-06,3.843770683102391210e-05,-9.049336180480831160e-02,1.007409461281135159e-03,2.099624611145912978e-03,2.328797400034698581e-03,1.123435206956504784e+00,1.693176214179212380e+01,-8.534618999795414718e-01,1.695325828390937062e+01,-5.036334542532408531e-02,1.682814647198476621e+01,-9.092462175582369799e-01,1.685269243672112083e+01,-5.397878811847652697e-02,2.961715570642551008e-21,2.312877323978138812e-21,3.757813278644750264e-21,6.630010560205812364e-01,2.830937892921490118e+00,-2.244838449514038548e+00,3.612964021132144765e+00,-6.704373836820871624e-01
