# Frequency, Real(S11), Imag(S11), Amp(S11), Phase(S11), Real(E0), Imag(E0), Amp(E0), Phase(E0), Real(E1), Imag(E1), Amp(E1), Phase(E1), Real(E2), Imag(E2), Amp(E2), Phase(E2), Real(I0), Imag(I0), Amp(I0), Phase(I0), Real(I1), Imag(I1), Amp(I1), Phase(I1), Real(I2), Imag(I2), Amp(I2), Phase(I2), Real(S21), Imag(S21), Amp(S21), Phase(S21), Real(ZL1), Imag(ZL1), Amp(ZL1), Phase(ZL1), Real(ZL2), Imag(ZL2), Amp(ZL2), Phase(ZL2), Real(J4avg), Imag(J4avg), Amp(J4avg), Phase(J4avg), Real(Icavg), Imag(Icavg), Amp(Icavg), Phase(Icavg) 
2.000000000000000000e+09,-7.188979419706689189e-01,-3.142687098621044402e-03,7.189048111202644975e-01,-3.137221147015451184e+00,-5.713468563492639651e-01,-1.216195745752786106e+00,1.343714747350553518e+00,-2.009978633211790822e+00,-7.938770264738735927e-01,-1.966308290168017114e+00,2.120520932494294186e+00,-1.954522554462475359e+00,-3.905313849702878315e-01,-8.642477313015636264e-01,9.483875282323733780e-01,-1.995207873168375556e+00,-6.345992768975788333e-09,-5.998721428976548642e-08,6.032194876220542893e-08,-1.676193404765375039e+00,3.751745666111959561e-08,1.247952440881392427e-07,1.303127488058526102e-07,1.278759722343494554e+00,-3.142314589281023352e-08,-6.478247145128883631e-08,7.200126877450069879e-08,-2.022417665186063473e+00,3.047155384151961272e-07,3.000638631842553590e-06,3.016070913996820200e-06,1.469593031452034460e+00,1.635473747266439659e+01,-2.116819748883198293e-01,1.635610733207218814e+01,-1.294243675444347458e-02,1.635172716363472389e+01,-2.137783851914888122e-01,1.635312454645670499e+01,-1.307300473066155301e-02,2.195753423930633995e-19,-7.682853339623187867e-20,2.326283614068734887e-19,-3.365821635906359188e-01,-2.825325213310903472e+00,-1.570079065194000867e+00,3.232276416386873574e+00,-2.634371380983938860e+00
2.106666666666666746e+09,-7.187025445069785690e-01,-3.335075060481127764e-03,7.187102825245125226e-01,-3.136952276082068725e+00,-6.452122959301934690e-01,-1.259831401148648444e+00,1.415441297313201341e+00,-2.044110111215563741e+00,-9.151972631701423833e-01,-1.906273981446318544e+00,2.114584243498782712e+00,-2.018395494720146122e+00,-5.268223342532004638e-01,-9.531858419433651974e-01,1.089084487608410035e+00,-2.075707313638562201e+00,-2.288996122499072379e-08,-5.116076092841736200e-08,5.604795967433832497e-08,-1.991496359179755649e+00,4.452835091707047447e-08,1.076089795671180563e-07,1.164580032409546359e-07,1.178452236809972797e+00,-2.186483342712638308e-08,-5.634810310190929250e-08,6.044153922576247222e-08,-1.940942558472190216e+00,1.133175874497380448e-06,2.563043823260392438e-06,2.802370639743457290e-06,1.154513742327970105e+00,1.636983540165829254e+01,-2.245605488286040452e-01,1.637137558415527039e+01,-1.371708748547688025e-02,1.636298811147920773e+01,-2.270473320972083431e-01,1.636456325196069272e+01,-1.387477401957721949e-02,-1.634159007582114561e-19,-4.416910570587821530e-20,1.692798467611388709e-19,-2.877613840208005147e+00,1.168583392343432514e+01,-1.088739056855723852e+01,1.597166202617616015e+01,-7.500416453019019825e-01
2.213333333333333492e+09,-7.187206803879623296e-01,-3.498745027416982466e-03,7.187291963139541551e-01,-3.136724674295475079e+00,-4.638239632802297341e-01,-1.331925739005652254e+00,1.410375426309864677e+00,-1.905898436649841488e+00,-6.369332602728710047e-01,-1.986862495883422453e+00,2.086457896912835341e+00,-1.881018407357504696e+00,-4.483230179273622884e-01,-9.615697491335737368e-01,1.060947647554911999e+00,-2.007073694890122884e+00,-2.379236569400021881e-08,-4.284941790281251462e-08,4.901172594315474648e-08,-2.077665348916459376e+00,2.780326991190782001e-08,1.096270466528771149e-07,1.130977947425434709e-07,1.322416445755264292e+00,-4.210282832483195015e-09,-6.666813025725234355e-08,6.680094365746241634e-08,-1.633865426010849387e+00,1.179649353971220141e-06,2.147945819781256274e-06,2.450559903989390188e-06,1.068568417509035084e+00,1.636640885420205649e+01,-2.361269076839504488e-01,1.636811212997503517e+01,-1.442653231193333219e-02,1.636386966431359724e+01,-2.376344826534749766e-01,1.636559502547917688e+01,-1.452087954003965231e-02,6.753858026986821047e-19,1.567481642201962725e-19,6.933368369510917135e-19,2.280494854224946188e-01,6.251779307905118266e+00,2.667443970092575611e+00,6.797058323152291415e+00,4.032839353488849587e-01
2.320000000000000000e+09,-7.187217478984345709e-01,-3.671986416019981832e-03,7.187311280210565423e-01,-3.136483646553302140e+00,-4.978477836365879372e-01,-1.393720100562108044e+00,1.479968963993068209e+00,-1.913877921396416770e+00,-5.944731738907625962e-01,-2.081436217297731872e+00,2.164665119863681930e+00,-1.848996980954014546e+00,-4.412958103505434937e-01,-9.997628143990925365e-01,1.092825547508904593e+00,-1.986475940056906309e+00,-6.086912941073253497e-09,-4.424852831932971030e-08,4.466522996222821060e-08,-1.707500269324967901e+00,1.587581871295509046e-08,1.151260744196747277e-07,1.162155524492789172e-07,1.433761178368429423e+00,-1.000430566499680479e-08,-7.084898229057988254e-08,7.155183032913685631e-08,-1.711074947795154788e+00,2.935756523978661085e-07,2.213854606454867672e-06,2.233235070968184085e-06,1.438957161533415130e+00,1.636704971937678366e+01,-2.478584610703722102e-01,1.636892636470931706e+01,-1.514258956534307587e-02,1.636298668430479353e+01,-2.493604049953601909e-01,1.636488661257130062e+01,-1.523811691561071519e-02,-1.605305301698013464e-18,-7.027825917321092147e-19,1.752400776906199312e-18,-2.728940927581691156e+00,4.508682058693814554e+00,4.246848410542614083e+00,6.193862714697171867e+00,7.555021293626819068e-01
2.426666666666666508e+09,-7.187375518859381307e-01,-3.842016832431206178e-03,7.187478205771008488e-01,-3.136247197201055048e+00,-4.660214343336222531e-01,-1.449251797269792474e+00,1.522335951473291038e+00,-1.881913740737737983e+00,-5.108043104174057047e-01,-2.144281780110826485e+00,2.204283420083782197e+00,-1.804654706579858603e+00,-3.501891642867391297e-01,-1.013623989881428766e+00,1.072411322043455240e+00,-1.903440828556903552e+00,1.066103961603435324e-08,-3.909094856350773210e-08,4.051863799894390622e-08,-1.304547329514835541e+00,8.128414033709707370e-09,1.167188106092857545e-07,1.170015036858489581e-07,1.501267589149376525e+00,-1.898808617409730106e-08,-7.768312134988279809e-08,7.997008665254503894e-08,-1.810525815602139099e+00,-5.429836070191800724e-07,1.951784462970168943e-06,2.025905670899637482e-06,1.842133765442994120e+00,1.636617556143320940e+01,-2.595694808060128866e-01,1.636823383334376558e+01,-1.585878868218906432e-02,1.636162039273876445e+01,-2.606632718173954033e-01,1.636369662445987672e+01,-1.593003724703768303e-02,-7.100283780545634023e-19,-4.132707576722875194e-19,8.215430705628406056e-19,-2.614477578220149034e+00,8.544819241559018508e+00,-5.995353030230979208e+00,1.043830416437540975e+01,-6.118231258474110534e-01
2.533333333333333492e+09,-7.187744035542955601e-01,-4.012761391778548077e-03,7.187856046546986510e-01,-3.136009928768880517e+00,-2.974754614707809108e-01,-1.520434912493476398e+00,1.549262396531426722e+00,-1.764007218706701519e+00,-3.399329545157011023e-01,-2.233924594963260457e+00,2.259640128327415898e+00,-1.721806379087643890e+00,-2.420446653287825767e-01,-1.051591136544716365e+00,1.079087363689117840e+00,-1.797026107500927505e+00,1.911933488672423165e-09,-3.686328201836122701e-08,3.691283043645314146e-08,-1.518977233161592055e+00,7.091841663011663424e-09,1.200570763010839082e-07,1.202663535164241656e-07,1.511794304537481093e+00,-9.199539126751692660e-09,-8.320499070879358333e-08,8.371201824705375683e-08,-1.680913819031619294e+00,-1.053848731871472210e-07,1.842604279614626489e-06,1.845615480740993310e-06,1.627927525051906965e+00,1.636235069918167895e+01,-2.714707750158145694e-01,1.636460255504846728e+01,-1.658966215196284316e-02,1.636034933793501267e+01,-2.718585754952447253e-01,1.636260790779822116e+01,-1.661538833830455628e-02,2.093731995557127371e-20,2.394944869121683942e-20,3.181112163277477292e-20,8.524027553977699956e-01,-2.457933545718977797e+01,6.247840855378318992e+01,6.713937195811794822e+01,1.945604699594427833e+00
2.640000000000000477e+09,-7.187704551144242782e-01,-4.191284509102437272e-03,7.187826750911799900e-01,-3.135761533271472778e+00,-3.295053583836540234e-01,-1.598790710482007160e+00,1.632392574452328660e+00,-1.774047087590859384e+00,-4.082369531307091792e-01,-2.357248539848366686e+00,2.392337369293616511e+00,-1.742279093537696388e+00,-2.984784247485454678e-01,-1.132388816074746174e+00,1.171065241910773436e+00,-1.828517559019466443e+00,-7.241329182843278178e-09,-4.399566372099740349e-08,4.458761346590984499e-08,-1.733925620140035262e+00,1.264282948696543650e-08,1.273065932789952579e-07,1.279328332748868756e-07,1.471810798117220820e+00,-5.645266995332057017e-09,-8.327219229822864191e-08,8.346332757326270642e-08,-1.638485699209101476e+00,3.498781245815641175e-07,2.201720049038332281e-06,2.229346513307894827e-06,1.413202800791768077e+00,1.636267963153853344e+01,-2.835423927165848790e-01,1.636513614403599703e+01,-1.732686964859245921e-02,1.636043967290651935e+01,-2.839613704327558774e-01,1.636290378724728711e+01,-1.735484294478666090e-02,1.310951590360649189e-19,8.188105680184863307e-20,1.545653524748632649e-19,5.583062481685848732e-01,1.490196593314933926e+00,-4.663621445326648352e-01,1.561467110310217343e+00,-3.032979099573166470e-01
2.746666666666666985e+09,-7.187520980512909219e-01,-4.372402899467537837e-03,7.187653973030753152e-01,-3.135509403222613400e+00,-2.974729283834662286e-01,-1.680642472577285274e+00,1.706765731947921916e+00,-1.745981446708970930e+00,-3.913876863125407835e-01,-2.490541629085968989e+00,2.521107281971014302e+00,-1.726671134221736459e+00,-2.603949767880062716e-01,-1.201813589986473030e+00,1.229699739372421163e+00,-1.784166584141777534e+00,-8.626297256623440546e-09,-4.986917379476174366e-08,5.060975695784144292e-08,-1.742079937388548494e+00,1.511018131424238672e-08,1.357425612598901915e-07,1.365809668905017050e-07,1.459937721462074123e+00,-6.771381841532711253e-09,-8.582536023791837113e-08,8.609206741629741606e-08,-1.649530444154158948e+00,4.169399736349060737e-07,2.495860051098578683e-06,2.530445876971976580e-06,1.405272145691106145e+00,1.636513780430710341e+01,-2.957627199916932348e-01,1.636781020602629155e+01,-1.807076291145988736e-02,1.636034541368753281e+01,-2.962768739867989720e-01,1.636302789954310555e+01,-1.810747173414649705e-02,4.251965546852259030e-19,3.367652457138137579e-19,5.424047758241732141e-19,6.698576592735233648e-01,-6.067554261110532110e+01,1.991672331737969159e+01,6.386076525420841676e+01,2.824424404957806445e+00
2.853333333333333015e+09,-7.187600600954874297e-01,-4.551412213458066666e-03,7.187744704297763798e-01,-3.135260427255604387e+00,-2.776636301171758192e-01,-1.755885431701695198e+00,1.777703783185516029e+00,-1.727630773457107249e+00,-3.700575977132429251e-01,-2.600191590002607800e+00,2.626392760107594260e+00,-1.712166312584966432e+00,-2.211143419931151377e-01,-1.260059482609129589e+00,1.279312882741448831e+00,-1.744507002220469616e+00,-5.468281919128595761e-09,-5.249836685414081317e-08,5.278238938792956623e-08,-1.674583052538253902e+00,1.503439260764956140e-08,1.414724882428962346e-07,1.422691037812404221e-07,1.464922906731583430e+00,-9.880401455387855363e-09,-8.894328425383008765e-08,8.949039136565025799e-08,-1.681429273678884284e+00,2.576995576127326945e-07,2.626460199453277303e-06,2.639072231164949952e-06,1.472992692159665662e+00,1.636418227985759088e+01,-3.079408848475401750e-01,1.636707943638588958e+01,-1.881576105217271089e-02,1.636009683442809504e+01,-3.083312550556301379e-01,1.636300206547405978e+01,-1.884431127392655753e-02,-2.229098075357827848e-19,-1.737628998308426553e-19,2.826346186390888356e-19,-2.479464174157192780e+00,3.664871356860425866e+00,8.400074080886222205e+00,9.164743674905070137e+00,1.159401639227340741e+00
2.960000000000000000e+09,-7.187970905115187437e-01,-4.729782355414552907e-03,7.188126516478087202e-01,-3.135012612913560037e+00,-1.855333820743014783e-01,-1.849226877093492316e+00,1.858510876704486448e+00,-1.670791941922340706e+00,-2.378964668335004640e-01,-2.730814464803003716e+00,2.741157122477509311e+00,-1.657692520924217261e+00,-1.476876745147718273e-01,-1.348129564102446443e+00,1.356195034208071970e+00,-1.679911270954877134e+00,-2.262816306807571856e-09,-5.733050309555324684e-08,5.737514202882285187e-08,-1.610245524605306011e+00,8.338817780517197565e-09,1.475244584633560182e-07,1.477599462874940569e-07,1.514331427296200738e+00,-6.431915726019994073e-09,-9.018211957706591944e-08,9.041119527646362036e-08,-1.641997171111174492e+00,9.534510272500730022e-08,2.867116944314391200e-06,2.868701842469575019e-06,1.537553881057322158e+00,1.636142866679168861e+01,-3.201437444190126658e-01,1.636456049014465464e+01,-1.956448320386510939e-02,1.635770612839046478e+01,-3.202522656408797741e-01,1.636084078818784349e+01,-1.957556609071474385e-02,7.377715492504886345e-19,6.519167657093868346e-19,9.845315273247747997e-19,7.236966989672107831e-01,1.095807192428997157e+00,-1.169678280550617178e+00,1.602791528231594320e+00,-8.179937924962576989e-01
3.066666666666666985e+09,-7.187795194221574535e-01,-4.911418654808152873e-03,7.187962990819793951e-01,-3.134759762436898800e+00,-2.258069484636863467e-01,-1.948072966839701436e+00,1.961116279598463352e+00,-1.686194326240613162e+00,-2.747840908535907900e-01,-2.918003800491134392e+00,2.930913249529391695e+00,-1.664687962592603210e+00,-1.929383053672072967e-01,-1.382873427793952503e+00,1.396267920915096328e+00,-1.709421325913938139e+00,-2.509866916029086454e-09,-6.097787940984672799e-08,6.102951097016907209e-08,-1.611933391574523533e+00,7.669356347565816888e-09,1.624480282947739992e-07,1.626289670496792030e-07,1.523620217724886317e+00,-5.551695311978260506e-09,-1.014565313119390462e-07,1.016083119960542815e-07,-1.625461749306059689e+00,1.058830517790847010e-07,3.049574849141730764e-06,3.051412456743903292e-06,1.536089674317244524e+00,1.636330999226834848e+01,-3.323943711871865658e-01,1.636668567306973543e+01,-2.031060119178082837e-02,1.635806631861707672e+01,-3.326077103428332626e-01,1.636144741681658132e+01,-2.033014652830986146e-02,2.485946528746482856e-19,2.219546919000458272e-19,3.332614389549309114e-19,7.288439387732438268e-01,-1.023574720550302519e+00,9.331773203992438370e-01,1.385108342281261118e+00,2.402359344506654448e+00
3.173333333333333015e+09,-7.187780287185062678e-01,-5.094018953156813530e-03,7.187960792864391824e-01,-3.134505717891205911e+00,-1.955862796849512086e-01,-2.013496900455673089e+00,2.022973989191557020e+00,-1.667630135455616225e+00,-2.299813733983197273e-01,-3.131170961792924867e+00,3.139605552308347924e+00,-1.644113672058157283e+00,-1.696452990534658423e-01,-1.331577271398385998e+00,1.342340328380143166e+00,-1.697515436153154367e+00,-1.365179027365195508e-09,-6.564946587204465270e-08,6.566365876998869821e-08,-1.591588305501246747e+00,5.134882969259999003e-09,1.875029538193036791e-07,1.875732515954018442e-07,1.543417558782337551e+00,-4.206587756668544142e-09,-1.218473109812749427e-07,1.219199022880271061e-07,-1.605306056103304790e+00,4.641476063003577061e-08,3.282782141901462916e-06,3.283110251147758948e-06,1.556658419947744232e+00,1.636384233521061304e+01,-3.447664413596895350e-01,1.636747383901128927e+01,-2.106567850107745818e-02,1.635759224283521363e+01,-3.449603309345272706e-01,1.636122922071508512e+01,-2.108557304876397184e-02,-2.519479681138337691e-19,-2.162560746309532176e-19,3.320308245501881109e-19,-2.432278830012022830e+00,5.497684801026887946e+00,-6.525915016907003974e+01,6.549031393237228826e+01,-1.486750884306344167e+00
3.280000000000000000e+09,-7.187852813645070338e-01,-5.278957290456355936e-03,7.188046661620443034e-01,-3.134248509910758873e+00,-3.433195272044287094e-01,-2.011906306641696673e+00,2.040988800671014403e+00,-1.739812225760826836e+00,-4.187794117583734099e-01,-3.248641639353907262e+00,3.275522660073767689e+00,-1.698998393821016695e+00,-2.820467750183356936e-01,-1.328859801071859748e+00,1.358461907527401369e+00,-1.779939831805543049e+00,-2.256557905571766663e-09,-8.341985284541222350e-08,8.345036789811910970e-08,-1.597840341726189495e+00,1.202350738290912089e-08,2.067436347307164083e-07,2.070929627762729081e-07,1.512705157137561374e+00,-1.034077741085869762e-08,-1.233122083949444901e-07,1.237450298666542272e-07,-1.654459085493410475e+00,8.413649860217796978e-08,4.171571316788559438e-06,4.172419705812212982e-06,1.550630042584881130e+00,1.636241766428280897e+01,-3.572848480786849912e-01,1.636631798185226216e+01,-2.183223087423159445e-02,1.635788324834159368e+01,-3.574759918015897320e-01,1.636178882185835448e+01,-2.184996039790590774e-02,-5.442704368983420387e-19,-4.701877488982169057e-19,7.192404519320953730e-19,-2.429091940715520703e+00,7.775634154975875845e+00,5.641219748002463064e+00,9.606448186363177655e+00,6.276356103751236093e-01
3.386666666666666508e+09,-7.187618145294119021e-01,-5.464792136976701249e-03,7.187825888116051720e-01,-3.133989736003129689e+00,-4.575995509733563615e-01,-2.021067880727289712e+00,2.072224101673975749e+00,-1.793456926716477939e+00,-5.584545709322986662e-01,-3.221895540852052875e+00,3.269936143712522281e+00,-1.742422188640719405e+00,-3.775960180765682850e-01,-1.511661846779265295e+00,1.558107920484129716e+00,-1.815576091098109579e+00,-3.294341306188627461e-09,-1.041694053272757544e-07,1.042214838259364228e-07,-1.602410635208973755e+00,1.629563638015105248e-08,1.991271148011911240e-07,1.997927816866286446e-07,1.489142934432878818e+00,-1.374118378623894338e-08,-9.493956908067136501e-08,9.592883773438916158e-08,-1.714534281543721672e+00,1.277226296957541226e-07,5.209377286026072971e-06,5.210942791693339090e-06,1.546283407201835880e+00,1.636453993238781379e+01,-3.697717357335687516e-01,1.636871706442697061e+01,-2.259206946390203766e-02,1.635878142304234473e+01,-3.701704017860342200e-01,1.636296903905992650e+01,-2.262437716382055194e-02,-5.243686015385866993e-19,-4.336348187577151561e-19,6.804421991018557846e-19,-2.450624145220190009e+00,-8.509531512054140379e+00,6.594550398580697470e-01,8.535045840781210202e+00,3.064251189325710278e+00
3.493333333333333492e+09,-7.187976942126489410e-01,-5.651936056988638400e-03,7.188199145729151640e-01,-3.133729774193724005e+00,-2.794000585832498440e-01,-2.159799692753916478e+00,2.177796846713722978e+00,-1.699445727400712647e+00,-3.406465703986281679e-01,-3.155709759226668076e+00,3.174042244583834105e+00,-1.678326061191117713e+00,-2.277892566797535545e-01,-1.755296886553264546e+00,1.770015566429374410e+00,-1.699847600414262860e+00,-1.585071796736115642e-09,-8.911290501803370016e-08,8.912700092202084153e-08,-1.588581681940979706e+00,9.721295970836327949e-09,1.649491596152611198e-07,1.652353740974779449e-07,1.511929314389499401e+00,-8.789042015850547700e-09,-7.582942569916193565e-08,7.633707527421460624e-08,-1.686186871186897474e+00,4.661269774909307653e-08,4.455986695805003068e-06,4.456230489638371206e-06,1.560336017815475484e+00,1.636076934662553839e+01,-3.825732933828518978e-01,1.636524170118766364e+01,-2.337931541331504312e-02,1.635752947107495459e+01,-3.826761009906813893e-01,1.636200511536880953e+01,-2.339022597611834994e-02,-5.418790031058581739e-19,-4.733475338998496185e-19,7.195072910374626007e-19,-2.423595860273704439e+00,-2.368459406818607782e+00,1.918691950750555097e+00,3.048110687560824594e+00,2.460722683789323462e+00
3.600000000000000000e+09,-7.187765895319159215e-01,-5.841974025811142064e-03,7.188003299384680966e-01,-3.133465169364728631e+00,-2.145521049691332394e-01,-2.389937735730135682e+00,2.399548913111289927e+00,-1.660329413585456937e+00,-2.636286137653535144e-01,-3.182105591215070639e+00,3.193007366048198570e+00,-1.653454782149792912e+00,-1.688075077462309337e-01,-1.782014388837509289e+00,1.789991971125964421e+00,-1.665242970764472696e+00,-5.440982541692461687e-10,-2.775236479370240907e-08,2.775769793323868206e-08,-1.590399288984649440e+00,7.857659819720691258e-09,1.342325299275334965e-07,1.344623178016377666e-07,1.512325380459384805e+00,-7.523078963761641843e-09,-1.064776395097344317e-07,1.067430767434588729e-07,-1.641333182811189673e+00,1.672904279805250998e-08,1.387744520890006313e-06,1.387845350222124911e-06,1.558742067335574299e+00,1.636387549450013523e+01,-3.954076666009753160e-01,1.636865200382453267e+01,-2.415874759171582689e-02,1.635710979282196575e+01,-3.955908629654721342e-01,1.636189270546943675e+01,-2.417992960852586790e-02,-2.321546054721101335e-19,-2.057008637738241670e-19,3.101751218250885060e-19,-2.416537747295330885e+00,6.279700298582943652e-02,-7.157275548125945075e-02,9.521619038368646371e-02,-8.506160137352836159e-01
3.706666666666666985e+09,-7.187715902781766086e-01,-6.034576856621327520e-03,7.187969220223869860e-01,-3.133197170021838840e+00,-2.227965780392638651e-01,-2.581000264071672490e+00,2.590598517394011147e+00,-1.656904668635299060e+00,-2.885841353987387281e-01,-3.408408452740808947e+00,3.420603599354773650e+00,-1.655263167374689592e+00,-1.784461646963508008e-01,-1.608134548670941966e+00,1.618004870302908405e+00,-1.681308918158378907e+00,-3.195803222447164976e-09,2.194234835457300506e-08,2.217385418798537076e-08,1.715424850333964857e+00,1.053960426636826236e-08,1.437928539002005886e-07,1.441785978946115331e-07,1.497630032219468665e+00,-7.173457171330642198e-09,-1.657090389421220279e-07,1.658642338628513209e-07,-1.614058790208760197e+00,1.683073547516258956e-07,-1.095809252096039828e-06,1.108659227464766003e-06,-1.418395445718881431e+00,1.636438771968265016e+01,-4.084375791767884678e-01,1.636948400824485716e+01,-2.495374749443855095e-02,1.635709447743368017e+01,-4.086433182855021551e-01,1.636219817461183368e+01,-2.497743929248618169e-02,3.066238295891452581e-19,2.733880585171211455e-19,4.108031200120978121e-19,7.281588780652296089e-01,2.245881755246800893e+01,-6.298758312525087000e+00,2.332536906749063732e+01,-2.734334903716630349e-01
