# Frequency, Real(S11), Imag(S11), Amp(S11), Phase(S11), Real(E0), Imag(E0), Amp(E0), Phase(E0), Real(E1), Imag(E1), Amp(E1), Phase(E1), Real(E2), Imag(E2), Amp(E2), Phase(E2), Real(I0), Imag(I0), Amp(I0), Phase(I0), Real(I1), Imag(I1), Amp(I1), Phase(I1), Real(I2), Imag(I2), Amp(I2), Phase(I2), Real(S21), Imag(S21), Amp(S21), Phase(S21), Real(ZL1), Imag(ZL1), Amp(ZL1), Phase(ZL1), Real(ZL2), Imag(ZL2), Amp(ZL2), Phase(ZL2), Real(J4avg), Imag(J4avg), Amp(J4avg), Phase(J4avg), Real(Icavg), Imag(Icavg), Amp(Icavg), Phase(Icavg) 
2.000000000000000000e+09,-7.188979419706689189e-01,-3.142687098621044402e-03,7.189048111202644975e-01,-3.137221147015451184e+00,-3.744147757763110484e-01,-4.971828164246041015e-01,6.223963184880890731e-01,-2.216261026174022764e+00,-5.062306514836542037e-01,-6.638696979891440808e-01,8.348607359372953729e-01,-2.222278135642083097e+00,-3.079529686207733152e-01,-4.617650214095015970e-01,5.550333015951965931e-01,-2.158963263180652348e+00,-9.867208067907188976e-09,-1.976976703495728087e-08,2.209537244926766137e-08,-2.033728428324846682e+00,2.189728070790345527e-08,2.731070599111760001e-08,3.500522195521673222e-08,8.949686682496948986e-01,-1.211315531788328473e-08,-7.499906224869783203e-09,1.424700407584010714e-08,-2.587208392666509482e+00,4.892062695010466596e-07,9.905399883124106165e-07,1.104758906986081455e-06,1.112058007922216651e+00,1.635473747266439659e+01,-2.116819748883198293e-01,1.635610733207218814e+01,-1.294243675444347458e-02,1.635172716363472389e+01,-2.137783851914888122e-01,1.635312454645670499e+01,-1.307300473066155301e-02,2.195753423930633995e-19,-7.682853339623187867e-20,2.326283614068734887e-19,-3.365821635906359188e-01,-2.825325213310903472e+00,-1.570079065194000867e+00,3.232276416386873574e+00,-2.634371380983938860e+00
2.106666666666666746e+09,-7.187025445069785690e-01,-3.335075060481127764e-03,7.187102825245125226e-01,-3.136952276082068725e+00,-4.140071158513276006e-01,-4.982298828265264157e-01,6.477923340985665135e-01,-2.264129951559649800e+00,-4.867713590163735282e-01,-5.931339586375763417e-01,7.673032313549378314e-01,-2.258018610620981637e+00,-4.339124625662298951e-01,-3.934492984571417162e-01,5.857323412845724109e-01,-2.405061807981700550e+00,-1.396015404937500308e-08,1.503894840388912320e-09,1.404092592293078430e-08,3.034278843178748186e+00,1.148870379490237644e-08,1.644889276680109569e-08,2.006380791726051332e-08,9.611124247065552240e-01,2.477821129943239176e-09,-1.789109081150518932e-08,1.806185837552488809e-08,-1.433177059570179823e+00,6.983262462423359887e-07,-7.210990223520150520e-08,7.020394463214171940e-07,-1.028963626458491154e-01,1.636983540165829254e+01,-2.245605488286040452e-01,1.637137558415527039e+01,-1.371708748547688025e-02,1.636298811147920773e+01,-2.270473320972083431e-01,1.636456325196069272e+01,-1.387477401957721949e-02,-1.634159007582114561e-19,-4.416910570587821530e-20,1.692798467611388709e-19,-2.877613840208005147e+00,1.168583392343432514e+01,-1.088739056855723852e+01,1.597166202617616015e+01,-7.500416453019019825e-01
2.213333333333333492e+09,-7.187206803879623296e-01,-3.498745027416982466e-03,7.187291963139541551e-01,-3.136724674295475079e+00,-2.748690413947645905e-01,-5.405304331251201688e-01,6.064042703112394461e-01,-2.041234484544366179e+00,-2.595823273258653918e-01,-6.873617372939812009e-01,7.347442701754895999e-01,-1.931888471138756946e+00,-2.394469013864933826e-01,-4.165399613820378044e-01,4.804584872928592820e-01,-2.092515893703709384e+00,7.636264895708161569e-09,-3.448364613920311601e-09,8.378768409973064267e-09,-4.241649150281214808e-01,-2.149062953288293292e-09,2.498379566418002219e-08,2.507605466110441737e-08,1.656603382748649045e+00,-5.503041477270895443e-09,-2.157094558893918661e-08,2.226183189006553316e-08,-1.820581964422972820e+00,-3.826052215279433919e-07,1.706425037620706972e-07,4.189339084278508950e-07,2.722068851730763850e+00,1.636640885420205649e+01,-2.361269076839504488e-01,1.636811212997503517e+01,-1.442653231193333219e-02,1.636386966431359724e+01,-2.376344826534749766e-01,1.636559502547917688e+01,-1.452087954003965231e-02,6.753858026986821047e-19,1.567481642201962725e-19,6.933368369510917135e-19,2.280494854224946188e-01,6.251779307905118266e+00,2.667443970092575611e+00,6.797058323152291415e+00,4.032839353488849587e-01
2.320000000000000000e+09,-7.187217478984345709e-01,-3.671986416019981832e-03,7.187311280210565423e-01,-3.136483646553302140e+00,-3.136564865962317983e-01,-5.652955283629274019e-01,6.464823477644331406e-01,-2.077358579217869927e+00,-3.526265933077071257e-01,-7.240837634553353164e-01,8.053836420038844590e-01,-2.023987498643842642e+00,-2.540792325850914080e-01,-4.409284152547656710e-01,5.088950027364269602e-01,-2.093559689033260174e+00,3.099282110271452309e-09,-5.187938623657355742e-09,6.043199215803203433e-09,-1.032289708026652653e+00,6.848047826981941574e-09,2.694012704935062682e-08,2.779687400546661190e-08,1.321873264315944319e+00,-9.972494357982820138e-09,-2.176738828730426188e-08,2.394305403598859895e-08,-2.000398181590786972e+00,-1.562223265501229901e-07,2.586369381023439224e-07,3.021563851115659549e-07,2.114167723315059533e+00,1.636704971937678366e+01,-2.478584610703722102e-01,1.636892636470931706e+01,-1.514258956534307587e-02,1.636298668430479353e+01,-2.493604049953601909e-01,1.636488661257130062e+01,-1.523811691561071519e-02,-1.605305301698013464e-18,-7.027825917321092147e-19,1.752400776906199312e-18,-2.728940927581691156e+00,4.508682058693814554e+00,4.246848410542614083e+00,6.193862714697171867e+00,7.555021293626819068e-01
2.426666666666666508e+09,-7.187375518859381307e-01,-3.842016832431206178e-03,7.187478205771008488e-01,-3.136247197201055048e+00,-3.224198385894831986e-01,-5.978140526252559983e-01,6.792173391723010933e-01,-2.065411726500198775e+00,-4.037059981428881006e-01,-7.876321926699488829e-01,8.850666663402351197e-01,-2.044438600270280570e+00,-3.187218785874426641e-01,-4.879441171421970980e-01,5.828148053575739063e-01,-2.149413195976814794e+00,-1.170415055139643072e-08,-1.203134562475979675e-08,1.678512489295745659e-08,-2.342410310248365768e+00,1.306006349884154137e-08,3.181829323723645668e-08,3.439431701785253154e-08,1.181307324764542255e+00,-1.417435731664288862e-09,-1.972770427978471473e-08,1.977856011452893614e-08,-1.642523077373790219e+00,5.821313883588816571e-07,6.045294478725651473e-07,8.392453792888868537e-07,8.042707844118007765e-01,1.636617556143320940e+01,-2.595694808060128866e-01,1.636823383334376558e+01,-1.585878868218906432e-02,1.636162039273876445e+01,-2.606632718173954033e-01,1.636369662445987672e+01,-1.593003724703768303e-02,-7.100283780545634023e-19,-4.132707576722875194e-19,8.215430705628406056e-19,-2.614477578220149034e+00,8.544819241559018508e+00,-5.995353030230979208e+00,1.043830416437540975e+01,-6.118231258474110534e-01
2.533333333333333492e+09,-7.187744035542955601e-01,-4.012761391778548077e-03,7.187856046546986510e-01,-3.136009928768880517e+00,-1.868125931508174964e-01,-6.305160623611494319e-01,6.576088882117863132e-01,-1.858841595673180747e+00,-2.077282967885503429e-01,-8.266456924834862940e-01,8.523462595613209292e-01,-1.816989308316496077e+00,-1.558911697657919260e-01,-5.099582326840133017e-01,5.332536506139917698e-01,-1.867468749432196651e+00,1.494517374372523654e-09,-1.138832918987173243e-08,1.148597509657695102e-08,-1.440309629958424598e+00,3.605892870750019560e-09,3.291764801291846110e-08,3.311455894463521749e-08,1.461688510288046139e+00,-5.160862930647114483e-09,-2.153757906753995760e-08,2.214727564012022664e-08,-1.805983212216017764e+00,-7.774850299487165289e-08,5.690034472689050980e-07,5.742906517799512417e-07,1.706595128293699082e+00,1.636235069918167895e+01,-2.714707750158145694e-01,1.636460255504846728e+01,-1.658966215196284316e-02,1.636034933793501267e+01,-2.718585754952447253e-01,1.636260790779822116e+01,-1.661538833830455628e-02,2.093731995557127371e-20,2.394944869121683942e-20,3.181112163277477292e-20,8.524027553977699956e-01,-2.457933545718977797e+01,6.247840855378318992e+01,6.713937195811794822e+01,1.945604699594427833e+00
2.640000000000000477e+09,-7.187704551144242782e-01,-4.191284509102437272e-03,7.187826750911799900e-01,-3.135761533271472778e+00,-1.942313903655419893e-01,-6.461934907325839195e-01,6.747531848524270792e-01,-1.862783089716321783e+00,-1.995985910199857549e-01,-8.238864886202544868e-01,8.477196138276950066e-01,-1.808481536906124676e+00,-1.662606756200752933e-01,-5.010126839477747618e-01,5.278790787047700217e-01,-1.891210598042738944e+00,3.400020656988669302e-09,-4.902159888239945443e-09,5.965845458760923634e-09,-9.643947670371953995e-01,1.075415261346555090e-09,3.019690871277957454e-08,3.021605225359990491e-08,1.535197949429838671e+00,-4.502468388810211663e-09,-2.531372039083100510e-08,2.571102218149657010e-08,-1.746822167178416318e+00,-1.713526563732603764e-07,2.441594160974073957e-07,2.982877022527069676e-07,2.182733654236441279e+00,1.636267963153853344e+01,-2.835423927165848790e-01,1.636513614403599703e+01,-1.732686964859245921e-02,1.636043967290651935e+01,-2.839613704327558774e-01,1.636290378724728711e+01,-1.735484294478666090e-02,1.310951590360649189e-19,8.188105680184863307e-20,1.545653524748632649e-19,5.583062481685848732e-01,1.490196593314933926e+00,-4.663621445326648352e-01,1.561467110310217343e+00,-3.032979099573166470e-01
2.746666666666666985e+09,-7.187520980512909219e-01,-4.372402899467537837e-03,7.187653973030753152e-01,-3.135509403222613400e+00,-1.848793235519960998e-01,-6.800480614840263005e-01,7.047309629959689348e-01,-1.836242963405536166e+00,-2.084346670816214775e-01,-8.635077517646452261e-01,8.883077438585450514e-01,-1.807647015346915964e+00,-1.792362532050534585e-01,-5.414042102622554919e-01,5.703018090035157917e-01,-1.890497782097167789e+00,-2.707527679477114796e-09,-6.747789718983815147e-09,7.270720200004838547e-09,-1.952376896556635488e+00,3.764467298404988876e-09,3.106983816391896169e-08,3.129706148463263562e-08,1.450222575245482926e+00,-1.095891989744245681e-09,-2.430667881114340074e-08,2.433137098647080308e-08,-1.615851858402401753e+00,1.334287654329487060e-07,3.381579676387868158e-07,3.635299802252293499e-07,1.194975186229230157e+00,1.636513780430710341e+01,-2.957627199916932348e-01,1.636781020602629155e+01,-1.807076291145988736e-02,1.636034541368753281e+01,-2.962768739867989720e-01,1.636302789954310555e+01,-1.810747173414649705e-02,4.251965546852259030e-19,3.367652457138137579e-19,5.424047758241732141e-19,6.698576592735233648e-01,-6.067554261110532110e+01,1.991672331737969159e+01,6.386076525420841676e+01,2.824424404957806445e+00
2.853333333333333015e+09,-7.187600600954874297e-01,-4.551412213458066666e-03,7.187744704297763798e-01,-3.135260427255604387e+00,-1.756959072775557407e-01,-7.096994723544263195e-01,7.311240612195952782e-01,-1.813480796741352430e+00,-2.142325413701278158e-01,-8.974467733916942080e-01,9.226626105208048934e-01,-1.805124394029872903e+00,-1.532655158479113433e-01,-5.694194705064529183e-01,5.896853836919951908e-01,-1.833726006404056585e+00,-2.436013115668321059e-09,-7.147977721114781115e-09,7.551671695807580612e-09,-1.899249544047361349e+00,6.352173031398701670e-09,3.178702178529767428e-08,3.241550333096522769e-08,1.373559016435091484e+00,-3.959013099957745253e-09,-2.462472540678104365e-08,2.494094797887612137e-08,-1.730206078841046713e+00,1.196579965719702313e-07,3.581148189258184223e-07,3.775768261928813640e-07,1.248326200474935588e+00,1.636418227985759088e+01,-3.079408848475401750e-01,1.636707943638588958e+01,-1.881576105217271089e-02,1.636009683442809504e+01,-3.083312550556301379e-01,1.636300206547405978e+01,-1.884431127392655753e-02,-2.229098075357827848e-19,-1.737628998308426553e-19,2.826346186390888356e-19,-2.479464174157192780e+00,3.664871356860425866e+00,8.400074080886222205e+00,9.164743674905070137e+00,1.159401639227340741e+00
2.960000000000000000e+09,-7.187970905115187437e-01,-4.729782355414552907e-03,7.188126516478087202e-01,-3.135012612913560037e+00,-1.143911931639767093e-01,-7.564745503271625982e-01,7.650745652328020396e-01,-1.720875481571768839e+00,-1.334920918605005113e-01,-9.488956557589780516e-01,9.582395859635278734e-01,-1.710560633598499747e+00,-9.768363314028942479e-02,-6.281840241594538465e-01,6.357336395005788177e-01,-1.725062440580275691e+00,-3.732391393549044226e-10,-9.662482015060016394e-09,9.669688006678636120e-09,-1.609404799079392268e+00,3.148844367379726618e-09,3.240394520079302724e-08,3.255657975626396333e-08,1.473925754638225394e+00,-2.835590696974511163e-09,-2.273951887968943136e-08,2.291563425874397230e-08,-1.694854743340431069e+00,1.566268352031268658e-08,4.832213160551841083e-07,4.834750872021861865e-07,1.538394606613640692e+00,1.636142866679168861e+01,-3.201437444190126658e-01,1.636456049014465464e+01,-1.956448320386510939e-02,1.635770612839046478e+01,-3.202522656408797741e-01,1.636084078818784349e+01,-1.957556609071474385e-02,7.377715492504886345e-19,6.519167657093868346e-19,9.845315273247747997e-19,7.236966989672107831e-01,1.095807192428997157e+00,-1.169678280550617178e+00,1.602791528231594320e+00,-8.179937924962576989e-01
